# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Gsk3a	-0.0244056648585508	0.0447254104747011	-0.545677828319896	NA	NA	0.585863757345224	0.292931878672612	0.999992571748107	0.980389405328151	7627	3230	0.296850321313066	1	10.1198705683875	7.23200611695459	11.4592996860836	-0.0244056648585508	-0.0244056648585508	-0.0244056648585508	NA	NA	random_intercept
Lrig3	-0.0299186331926432	0.0548344919109878	-0.545617040479006	NA	NA	0.585870556595953	0.292935278297976	0.999992571748107	0.980389405328151	7626	3231	0.296839549845668	1	5.0960110413368	7.87793144883847	5.38247227310063	-0.0299186331926432	-0.0299186331926432	-0.0299186331926432	NA	NA	random_intercept
Ppp1r3c	-0.0349353743289485	0.064054043818021	-0.545404665288591	NA	NA	0.586037420949754	0.293018710474877	0.999992571748107	0.980389405328151	7625	3232	0.296575280439676	1	10.7766397112593	10.1966505458339	11.4106813130126	-0.0349353743289485	-0.0349353743289485	-0.0349353743289485	NA	NA	random_intercept
Ccdc12	-0.0222886690019507	0.0408763807534453	-0.54527011910349	NA	NA	0.58610291706623	0.293051458533115	0.999992571748107	0.980389405328151	7624	3233	0.296471593456005	1	10.1486875313038	12.0217801698616	10.7007182397205	-0.0222886690019507	-0.0222886690019507	-0.0222886690019507	NA	NA	random_intercept
Gm527	-0.0173152194884809	0.0317252572526068	-0.545786574734808	NA	NA	0.586281510129578	0.293140755064789	0.999992571748107	0.980389405328151	7623	3234	0.296188981955183	1	6.34470557260104	5.83118913477926	6.04487217449015	-0.0173152194884809	-0.0173152194884809	-0.0173152194884809	NA	NA	random_intercept
Gbas	-0.0358566678806083	0.0657440962392493	-0.545397532732404	NA	NA	0.586429086750045	0.293214543375022	0.999992571748107	0.980389405328151	7622	3235	0.295955583681225	1	10.7335127108815	9.45746504407034	9.96884981195361	-0.0358566678806083	-0.0358566678806083	-0.0358566678806083	NA	NA	random_intercept
Zxdb	-0.0456701770454442	0.0836466549494048	-0.545989281616444	NA	NA	0.586761999993271	0.293380999996636	0.999992571748107	0.980389405328151	7621	3236	0.295429505898753	1	7.72575259043372	7.23525328236404	7.64577532703671	-0.0456701770454442	-0.0456701770454442	-0.0456701770454442	NA	NA	random_intercept
Mettl16	-0.0306447171024672	0.0563004689392195	-0.544306604897917	NA	NA	0.586768909746446	0.293384454873223	0.999992571748107	0.980389405328151	7620	3237	0.295418593357233	1	7.7847410221935	9.71273846306342	8.8838223360621	-0.0306447171024672	-0.0306447171024672	-0.0306447171024672	NA	NA	random_intercept
Aifm3	-0.0430498755163185	0.078956077078176	-0.54523827815931	NA	NA	0.586845783429435	0.293422891714717	0.999992571748107	0.980389405328151	7619	3238	0.295297204711089	1	9.41607893845383	NA	10.042987045325	-0.0430498755163185	NA	-0.0430498755163185	NA	NA	random_intercept
Vit	-0.043470806604489	0.0798925163772055	-0.544116127213285	NA	NA	0.586900778384557	0.293450389192278	0.999992571748107	0.980389405328151	7618	3239	0.295210383852723	1	6.0884463301528	7.63720300520541	5.50399908932456	-0.043470806604489	-0.043470806604489	-0.043470806604489	NA	NA	random_intercept
Angptl4	-0.0583345113331752	0.107213837703254	-0.54409498421867	NA	NA	0.586916274074695	0.293458137037347	0.999992571748107	0.980389405328151	7617	3240	0.295185923701339	1	6.81523754229306	8.74675066581279	5.99271832530875	-0.0583345113331752	-0.0583345113331752	-0.0583345113331752	NA	NA	random_intercept
Scg2	-0.0334712371699826	0.0615838119520972	-0.543507069617874	NA	NA	0.587412427914383	0.293706213957191	0.999992571748107	0.980389405328151	7616	3241	0.294403431813588	1	12.5589403882126	10.2623145082732	12.3257747585917	-0.0334712371699826	-0.0334712371699826	-0.0334712371699826	NA	NA	random_intercept
Hsp90aa1	-0.0176661244178158	0.0325202047135947	-0.543235338565711	NA	NA	0.587647679480399	0.2938238397402	0.999992571748107	0.980389405328151	7615	3242	0.294032882658342	1	14.1188935603253	14.4137102094145	14.1519914858277	-0.0176661244178158	-0.0176661244178158	-0.0176661244178158	NA	NA	random_intercept
Foxred1	-0.0250599117499334	0.0461513674122895	-0.542993916649591	NA	NA	0.587669187465248	0.293834593732624	0.999992571748107	0.980389405328151	7614	3243	0.293999020093086	1	7.94880529509476	10.0262549254377	7.96666666876088	-0.0250599117499334	-0.0250599117499334	-0.0250599117499334	NA	NA	random_intercept
Ccpg1	-0.0395411633021278	0.0725087729181924	-0.545329367892349	NA	NA	0.587805177595727	0.293902588797864	0.999992571748107	0.980389405328151	7613	3244	0.293784973149069	1	10.1875192910754	9.80587631937935	10.0841934927413	-0.0395411633021278	-0.0395411633021278	-0.0395411633021278	NA	NA	random_intercept
Psd3	-0.0191169658471432	0.0352249628133633	-0.542710746024998	NA	NA	0.587860078776466	0.293930039388233	0.999992571748107	0.980389405328151	7612	3245	0.293698587878829	1	12.949906913642	13.6869911055656	13.006859903793	-0.0191169658471432	-0.0191169658471432	-0.0191169658471432	NA	NA	random_intercept
Rrnad1	-0.0246882828759254	0.0454503027566041	-0.543192924547418	NA	NA	0.587870885502062	0.293935442751031	0.999992571748107	0.980389405328151	7611	3246	0.293681585773825	1	7.52855740045428	6.71878657177236	7.2600847130016	-0.0246882828759254	-0.0246882828759254	-0.0246882828759254	NA	NA	random_intercept
Fbxo9	-0.0147621421231873	0.027160167260082	-0.543521767808979	NA	NA	0.588035702894229	0.294017851447115	0.999992571748107	0.980389405328151	7610	3247	0.293422359234654	1	11.6292794057634	11.2980054064048	11.4700319560101	-0.0147621421231873	-0.0147621421231873	-0.0147621421231873	NA	NA	random_intercept
Pink1	-0.0267447227265984	0.0491864983278451	-0.543741141081756	NA	NA	0.588120248589937	0.294060124294969	0.999992571748107	0.980389405328151	7609	3248	0.293289442313881	1	12.1676709407402	12.5181535394741	12.5000073049374	-0.0267447227265984	-0.0267447227265984	-0.0267447227265984	NA	NA	random_intercept
Cyp11b2	-0.013680539394548	0.0252187750844756	-0.542474380643874	NA	NA	0.588189262812153	0.294094631406077	0.999992571748107	0.980389405328151	7608	3249	0.293180971773907	1	5.04995587877603	4.5908775104527	5.04955230605994	-0.013680539394548	-0.013680539394548	-0.013680539394548	NA	NA	random_intercept
Cryba4	-0.0133204943000101	0.0245809068749586	-0.54190410336651	NA	NA	0.588518085556074	0.294259042778037	0.999992571748107	0.980389405328151	7607	3250	0.292664513020483	1	5.11798148864853	5.42752732194422	5.19213128330022	-0.0133204943000101	-0.0133204943000101	-0.0133204943000101	NA	NA	random_intercept
C1qtnf2	-0.0272380541523732	0.0502981394792894	-0.541532041430452	NA	NA	0.588719008460449	0.294359504230224	0.999992571748107	0.980389405328151	7606	3251	0.292349227186936	1	5.38923182275024	5.66595887964342	5.02777812564226	-0.0272380541523732	-0.0272380541523732	-0.0272380541523732	NA	NA	random_intercept
Golga7	-0.0341284948069372	0.0630676197679327	-0.54114131677267	NA	NA	0.589028437264253	0.294514218632127	0.999992571748107	0.980389405328151	7605	3252	0.291864104575751	1	12.924544568584	9.81918846681525	12.2322114822124	-0.0341284948069372	-0.0341284948069372	-0.0341284948069372	NA	NA	random_intercept
Sec11a	-0.0381964102756718	0.0705231814676799	-0.541614962353575	NA	NA	0.589303951814306	0.294651975907153	0.999992571748107	0.980389405328151	7604	3253	0.291432590634818	1	10.9599129175564	10.995585255732	10.6517191274602	-0.0381964102756718	-0.0381964102756718	-0.0381964102756718	NA	NA	random_intercept
Usp39	-0.0283798163336634	0.0524922852610441	-0.540647376896063	NA	NA	0.589349125443193	0.294674562721597	0.999992571748107	0.980389405328151	7603	3254	0.291361878535419	1	10.4361944357895	7.6812289846475	10.1817280989088	-0.0283798163336634	-0.0283798163336634	-0.0283798163336634	NA	NA	random_intercept
Znrd1	-0.0264859095888041	0.0489808651117356	-0.540739930345946	NA	NA	0.589372218312733	0.294686109156367	0.999992571748107	0.980389405328151	7602	3255	0.291325734616869	1	9.04693631234746	9.08363378906001	9.02206122073992	-0.0264859095888041	-0.0264859095888041	-0.0264859095888041	NA	NA	random_intercept
Stbd1	-0.0184246498727013	0.0341136119828661	-0.540096718047776	NA	NA	0.589742785613623	0.294871392806811	0.999992571748107	0.980389405328151	7601	3256	0.29074613522549	1	5.22735945475529	5.39245924580668	4.87917053543528	-0.0184246498727013	-0.0184246498727013	-0.0184246498727013	NA	NA	random_intercept
Fem1b	-0.0248821045403842	0.0459565108894563	-0.541427189723684	NA	NA	0.589751612860319	0.29487580643016	0.999992571748107	0.980389405328151	7600	3257	0.290732337730532	1	12.5389530927877	12.2223587776474	12.0454507854779	-0.0248821045403842	-0.0248821045403842	-0.0248821045403842	NA	NA	random_intercept
Fgf10	-0.0467847883654461	0.0866825774533281	-0.539725395113408	NA	NA	0.589906419873635	0.294953209936818	0.999992571748107	0.980389405328151	7599	3258	0.290490434132494	1	5.21340640799952	7.67906562127064	5.34854759307326	-0.0467847883654461	-0.0467847883654461	-0.0467847883654461	NA	NA	random_intercept
F13a1	-0.0538078701275471	0.099496575333512	-0.540801228054166	NA	NA	0.589938041394966	0.294969020697483	0.999992571748107	0.980389405328151	7598	3259	0.290441037882282	1	6.56860701402512	6.2358843666352	5.56310184701216	-0.0538078701275471	-0.0538078701275471	-0.0538078701275471	NA	NA	random_intercept
Terf2ip	-0.0384441906950062	0.0712377053803989	-0.53966071043024	NA	NA	0.590011903932377	0.295005951966189	0.999992571748107	0.980389405328151	7597	3260	0.290325677692755	1	8.42939801631966	9.49864751396355	8.6809022356747	-0.0384441906950062	-0.0384441906950062	-0.0384441906950062	NA	NA	random_intercept
Dapk2	-0.0394450536949485	0.0731464359503946	-0.539261457956732	NA	NA	0.590226779499095	0.295113389749547	0.999992571748107	0.980389405328151	7596	3261	0.289990248238912	1	5.26510062361195	6.27324942848791	5.10012520783263	-0.0394450536949485	-0.0394450536949485	-0.0394450536949485	NA	NA	random_intercept
Acsl4	-0.0362838368036124	0.0673637142176247	-0.538625834769059	NA	NA	0.590693647642445	0.295346823821222	0.999992571748107	0.980389405328151	7595	3262	0.289262309888416	1	11.1256596471261	11.7095057330136	10.5308837551664	-0.0362838368036124	-0.0362838368036124	-0.0362838368036124	NA	NA	random_intercept
Fbxw8	-0.0255494473961175	0.0474716662702627	-0.538204141617043	NA	NA	0.591017723420592	0.295508861710296	0.999992571748107	0.980389405328151	7594	3263	0.288757705964972	1	8.52807085213871	6.56630018746589	8.77942770828132	-0.0255494473961175	-0.0255494473961175	-0.0255494473961175	NA	NA	random_intercept
Klhl22	-0.0272766098507703	0.0506702431419214	-0.538316142955377	NA	NA	0.591164074039253	0.295582037019627	0.999992571748107	0.980389405328151	7593	3264	0.288530016012139	1	11.4578264771091	10.9329185272256	11.4843840176942	-0.0272766098507703	-0.0272766098507703	-0.0272766098507703	NA	NA	random_intercept
Def8	-0.0279445253628722	0.0519940735951594	-0.537455972010506	NA	NA	0.591474643983132	0.295737321991566	0.999992571748107	0.980389405328151	7592	3265	0.2880472194853	1	8.3995106323194	10.6005692053145	8.24690620153411	-0.0279445253628722	-0.0279445253628722	-0.0279445253628722	NA	NA	random_intercept
Sord	-0.0197861591213086	0.0368098058898046	-0.537524136382064	NA	NA	0.591602752671456	0.295801376335728	0.999992571748107	0.980389405328151	7591	3266	0.287848219801894	1	7.78401538011445	8.12821231976494	8.32905506593887	-0.0197861591213086	-0.0197861591213086	-0.0197861591213086	NA	NA	random_intercept
Abcc4	-0.0583400919818634	0.108591570180624	-0.537243285872233	NA	NA	0.591622537695351	0.295811268847676	0.999992571748107	0.980389405328151	7590	3267	0.287817494312563	1	7.42307281538549	8.36792886327841	6.78982355310348	-0.0583400919818634	-0.0583400919818634	-0.0583400919818634	NA	NA	random_intercept
Uba7	-0.0218235628653254	0.0406402952468261	-0.536993216530084	NA	NA	0.591786489036319	0.29589324451816	0.999992571748107	0.980389405328151	7589	3268	0.287562964539539	1	5.71102991944914	6.72169315945463	5.60908038288235	-0.0218235628653254	-0.0218235628653254	-0.0218235628653254	NA	NA	random_intercept
Chm	-0.0538133769145073	0.0994611591036836	-0.541049163306144	NA	NA	0.59179076699226	0.29589538349613	0.999992571748107	0.980389405328151	7588	3269	0.28755632507594	1	10.66444547863	10.2385566416241	10.1044923178321	-0.0538133769145073	-0.0538133769145073	-0.0538133769145073	NA	NA	random_intercept
Vmn1r45	-0.00959628314934313	0.0178391371547725	-0.53793426588325	NA	NA	0.591860416774516	0.295930208387258	0.999992571748107	0.980389405328151	7587	3270	0.287448241259455	1	4.42550544728974	4.54037783117599	4.46156295179341	-0.00959628314934313	-0.00959628314934313	-0.00959628314934313	NA	NA	random_intercept
Dbr1	-0.0583004509707358	0.107244094822841	-0.543623880336197	NA	NA	0.592407553186859	0.29620377659343	0.999992571748107	0.980389405328151	7586	3271	0.286600094226024	1	8.03056928098502	7.69242723490525	7.64931842610854	-0.0583004509707358	-0.0583004509707358	-0.0583004509707358	NA	NA	random_intercept
Grik5	-0.0168024710707212	0.0313511412957352	-0.535944478455298	NA	NA	0.592507485717571	0.296253742858785	0.999992571748107	0.980389405328151	7585	3272	0.286445357297694	1	10.4229882171128	11.8763800142304	11.5725993722655	-0.0168024710707212	-0.0168024710707212	-0.0168024710707212	NA	NA	random_intercept
Vps29	-0.0177291798580621	0.033067628458526	-0.536149118776339	NA	NA	0.592577066420246	0.296288533210123	0.999992571748107	0.980389405328151	7584	3273	0.286337649305196	1	13.2362889246619	12.239398988883	12.7398854017539	-0.0177291798580621	-0.0177291798580621	-0.0177291798580621	NA	NA	random_intercept
Phldb1	-0.0392065894248567	0.0732098169475456	-0.535537323538836	NA	NA	0.592804136052806	0.296402068026403	0.999992571748107	0.980389405328151	7583	3274	0.285986336298173	1	9.42590556535924	10.8338554787945	9.6770620327583	-0.0392065894248567	-0.0392065894248567	-0.0392065894248567	NA	NA	random_intercept
Pgm2l1	-0.028341510463717	0.0528891218487704	-0.535866534989102	NA	NA	0.592958184568416	0.296479092284208	0.999992571748107	0.980389405328151	7582	3275	0.285748156499626	1	12.9934212326104	12.2445586043621	12.8078451435757	-0.028341510463717	-0.028341510463717	-0.028341510463717	NA	NA	random_intercept
Plp2	-0.0273714975903643	0.0511508032101302	-0.535113739620486	NA	NA	0.593080127606673	0.296540063803337	0.999992571748107	0.980389405328151	7581	3276	0.285559706559244	1	6.87338602612239	6.71667090878145	7.10932405005365	-0.0273714975903643	-0.0273714975903643	-0.0273714975903643	NA	NA	random_intercept
Phospho2	-0.0267550094875245	0.0499984491449165	-0.535116787522293	NA	NA	0.593158771121695	0.296579385560847	0.999992571748107	0.980389405328151	7580	3277	0.285438213791913	1	8.88529526015248	7.33093990299416	9.04882875567787	-0.0267550094875245	-0.0267550094875245	-0.0267550094875245	NA	NA	random_intercept
Rabl2	-0.0311796387395903	0.0582872824587858	-0.534930390032115	NA	NA	0.5932586639941	0.29662933199705	0.999992571748107	0.980389405328151	7579	3278	0.285283941770615	1	9.36497734444079	5.68753528628243	9.74235075902731	-0.0311796387395903	-0.0311796387395903	-0.0311796387395903	NA	NA	random_intercept
Cdkn1c	-0.101767820121084	0.190002339229115	-0.535613511570332	NA	NA	0.593407192769351	0.296703596384676	0.999992571748107	0.980389405328151	7578	3279	0.285054656775671	1	7.92030968224178	8.05132740648629	7.31131073054482	-0.101767820121084	-0.101767820121084	-0.101767820121084	NA	NA	random_intercept
Dctn1	-0.0193734041779689	0.0362484147252365	-0.53446210888999	NA	NA	0.593549972291265	0.296774986145633	0.999992571748107	0.980389405328151	7577	3280	0.284834358597017	1	12.2116126151011	11.7831451647281	12.7690225866885	-0.0193734041779689	-0.0193734041779689	-0.0193734041779689	NA	NA	random_intercept
Msantd3	-0.030820183712167	0.0577512416332994	-0.533671360831767	NA	NA	0.594073629166843	0.297036814583421	0.999992571748107	0.980389405328151	7576	3281	0.284027331103676	1	6.37289278393996	8.04542380429443	6.40995533381165	-0.030820183712167	-0.030820183712167	-0.030820183712167	NA	NA	random_intercept
Ndufb5	-0.0159544375325122	0.0299243987566242	-0.533158165090298	NA	NA	0.594483067782073	0.297241533891037	0.999992571748107	0.980389405328151	7575	3282	0.283397353486407	1	12.8668924067216	10.4591059969028	12.683633767309	-0.0159544375325122	-0.0159544375325122	-0.0159544375325122	NA	NA	random_intercept
Fubp3	-0.04582943034642	0.0859874712916377	-0.53297799851543	NA	NA	0.594667845279761	0.297333922639881	0.999992571748107	0.980389405328151	7574	3283	0.283113341823167	1	8.5687052631477	8.86952479203681	7.28163864318114	-0.04582943034642	-0.04582943034642	-0.04582943034642	NA	NA	random_intercept
Btg4	-0.029755282837402	0.0552855279485572	-0.538211064296774	NA	NA	0.594668606835035	0.297334303417518	0.999992571748107	0.980389405328151	7573	3284	0.283112171655112	1	5.09032878690979	4.90762881404444	4.83682967491531	-0.029755282837402	-0.029755282837402	-0.029755282837402	NA	NA	random_intercept
Cyth4	-0.089608560508266	0.168234945162711	-0.532639401532184	NA	NA	0.594784940175641	0.297392470087821	0.999992571748107	0.980389405328151	7572	3285	0.282933456051467	1	5.66764698531524	9.64882328144596	5.49108711903056	-0.089608560508266	-0.089608560508266	-0.089608560508266	NA	NA	random_intercept
Prkrip1	-0.0210773860866965	0.0395762355078972	-0.532576830923968	NA	NA	0.59484033054551	0.297420165272755	0.999992571748107	0.980389405328151	7571	3286	0.282848388743965	1	9.1441300158845	10.7734791899215	8.78437888838794	-0.0210773860866965	-0.0210773860866965	-0.0210773860866965	NA	NA	random_intercept
Uaca	-0.0298099534680195	0.0559754439578506	-0.532554123026989	NA	NA	0.594921751147075	0.297460875573537	0.999992571748107	0.980389405328151	7570	3287	0.282723374564917	1	5.94974508140446	6.63916426858112	6.05771433469633	-0.0298099534680195	-0.0298099534680195	-0.0298099534680195	NA	NA	random_intercept
Scyl3	-0.0274558996446105	0.0515341186002549	-0.532771305503122	NA	NA	0.594927922581916	0.297463961290958	0.999992571748107	0.980389405328151	7569	3288	0.282713900314189	1	8.9066806426091	7.38102932680138	7.87960602299975	-0.0274558996446105	-0.0274558996446105	-0.0274558996446105	NA	NA	random_intercept
Gjb2	-0.0982651051041879	0.184576082060061	-0.532382657641484	NA	NA	0.594986313994	0.297493156997	0.999992571748107	0.980389405328151	7568	3289	0.282624269182747	1	7.02483455836322	8.34922063916316	6.68830284614775	-0.0982651051041879	-0.0982651051041879	-0.0982651051041879	NA	NA	random_intercept
Aspscr1	-0.0335228814910179	0.0629750563055912	-0.532319992352934	NA	NA	0.595072058324373	0.297536029162187	0.999992571748107	0.980389405328151	7567	3290	0.282492684206154	1	8.39055697443414	7.55951791637316	8.82481766937338	-0.0335228814910179	-0.0335228814910179	-0.0335228814910179	NA	NA	random_intercept
BC068281	-0.0178536683952326	0.0335585094394489	-0.532016132225622	NA	NA	0.595221297756679	0.29761064887834	0.999992571748107	0.980389405328151	7566	3291	0.282263752070683	1	5.18664131216822	4.98475627353126	6.14240295679565	-0.0178536683952326	-0.0178536683952326	-0.0178536683952326	NA	NA	random_intercept
Serpind1	-0.0743300596432551	0.13970608034746	-0.532045988681313	NA	NA	0.595372738525351	0.297686369262675	0.999992571748107	0.980389405328151	7565	3292	0.282031564729138	1	6.17189172561234	7.5449911328566	6.43944918194926	-0.0743300596432551	-0.0743300596432551	-0.0743300596432551	NA	NA	random_intercept
Lrrc75a	-0.0265311137123514	0.0498960008928745	-0.531728259531521	NA	NA	0.595664949862342	0.297832474931171	0.999992571748107	0.980389405328151	7564	3293	0.281583895569998	1	6.41415185617438	6.03078621234357	6.4967614103119	-0.0265311137123514	-0.0265311137123514	-0.0265311137123514	NA	NA	random_intercept
Rfc4	-0.0385737725920581	0.0726224473490031	-0.531154952774909	NA	NA	0.595814994947562	0.297907497473781	0.999992571748107	0.980389405328151	7563	3294	0.28135420284071	1	6.1204353088	7.30141890830739	5.63418409223297	-0.0385737725920581	-0.0385737725920581	-0.0385737725920581	NA	NA	random_intercept
Ncoa6	-0.0217801567207845	0.0410165168943439	-0.531009416935349	NA	NA	0.595917487139696	0.297958743569848	0.999992571748107	0.980389405328151	7562	3295	0.28119737428316	1	9.95778454465327	11.8160209874525	9.87427054772842	-0.0217801567207845	-0.0217801567207845	-0.0217801567207845	NA	NA	random_intercept
Pigf	-0.0201582211351292	0.0380204734441785	-0.53019384844656	NA	NA	0.596539770542295	0.298269885271147	0.999992571748107	0.980389405328151	7561	3296	0.28024638838319	1	8.69544344996314	8.95279432071468	8.20309692679046	-0.0201582211351292	-0.0201582211351292	-0.0201582211351292	NA	NA	random_intercept
Gemin8	-0.0276550786725959	0.0521745004587881	-0.530049706837927	NA	NA	0.596638241745549	0.298319120872774	0.999992571748107	0.980389405328151	7560	3297	0.280096091711897	1	6.72183494247956	6.06566733598891	7.07643264467102	-0.0276550786725959	-0.0276550786725959	-0.0276550786725959	NA	NA	random_intercept
Anapc10	-0.0257388627596179	0.0485222730330626	-0.530454596429968	NA	NA	0.596703886841931	0.298351943420965	0.999992571748107	0.980389405328151	7559	3298	0.27999592621854	1	9.45182090660349	8.91493782188506	8.53281257281784	-0.0257388627596179	-0.0257388627596179	-0.0257388627596179	NA	NA	random_intercept
Hexb	-0.0335147342234735	0.0632212935122133	-0.530117818880106	NA	NA	0.596735704744803	0.298367852372401	0.999992571748107	0.980389405328151	7558	3299	0.279947384674045	1	12.1030387709305	12.386701447297	12.0599520206775	-0.0335147342234735	-0.0335147342234735	-0.0335147342234735	NA	NA	random_intercept
Lyl1	-0.0385659997875902	0.0728714452698099	-0.529233359442752	NA	NA	0.597144320555881	0.29857216027794	0.999992571748107	0.980389405328151	7557	3300	0.279324477005297	1	6.31708866677417	8.31870354692722	5.78157952061915	-0.0385659997875902	-0.0385659997875902	-0.0385659997875902	NA	NA	random_intercept
Acsl1	-0.0332328271820663	0.0627689858380974	-0.529446616642574	NA	NA	0.597175572792957	0.298587786396479	0.999992571748107	0.980389405328151	7556	3301	0.279276871584672	1	10.9310567108322	11.0273720976895	10.1569684167891	-0.0332328271820663	-0.0332328271820663	-0.0332328271820663	NA	NA	random_intercept
Blvrb	-0.0508383146847731	0.095874240225882	-0.530260417866121	NA	NA	0.597242006492315	0.298621003246157	0.999992571748107	0.980389405328151	7555	3302	0.279175692736167	1	7.30154985026474	7.8146375023102	7.42164857672415	-0.0508383146847731	-0.0508383146847731	-0.0508383146847731	NA	NA	random_intercept
Ncor2	-0.0271222407614689	0.0513133668502485	-0.528560927226266	NA	NA	0.597606605511832	0.298803302755916	0.999992571748107	0.980389405328151	7554	3303	0.278620824001852	1	10.8331157157014	13.2975485306356	10.9910152008559	-0.0271222407614689	-0.0271222407614689	-0.0271222407614689	NA	NA	random_intercept
Zfp52	-0.0297807301516365	0.0563406899310508	-0.528582986613794	NA	NA	0.597673406465054	0.298836703232527	0.999992571748107	0.980389405328151	7553	3304	0.278519238787339	1	6.69331228823128	6.89526502363965	5.2485376861604	-0.0297807301516365	-0.0297807301516365	-0.0297807301516365	NA	NA	random_intercept
Tspan7	-0.0205420647283641	0.0389325942368803	-0.527631541925477	NA	NA	0.598247801579347	0.299123900789674	0.999992571748107	0.980389405328151	7552	3305	0.277646724258652	1	14.2262718616654	14.1197919852374	14.5626764141545	-0.0205420647283641	-0.0205420647283641	-0.0205420647283641	NA	NA	random_intercept
Gstm7	-0.037306281292444	0.0707025003674656	-0.527651513009445	NA	NA	0.598262827638423	0.299131413819211	0.999992571748107	0.980389405328151	7551	3306	0.277623922931237	1	7.60056044052371	6.78667659993128	8.35765438953211	-0.037306281292444	-0.037306281292444	-0.037306281292444	NA	NA	random_intercept
Dnajc6	-0.0276467191615821	0.0524354068924036	-0.527252877398521	NA	NA	0.598635198929586	0.299317599464793	0.999992571748107	0.980389405328151	7550	3307	0.277059249291401	1	13.1626993349027	11.6291261198501	12.9517348231592	-0.0276467191615821	-0.0276467191615821	-0.0276467191615821	NA	NA	random_intercept
Tamm41	-0.0259182187966034	0.0491873538575581	-0.526928504258637	NA	NA	0.598737344485917	0.299368672242958	0.999992571748107	0.980389405328151	7549	3308	0.276904481379617	1	7.28489448712333	9.72324336821614	7.32782727194518	-0.0259182187966034	-0.0259182187966034	-0.0259182187966034	NA	NA	random_intercept
Mdga1	-0.0405819584550854	0.0770672429386942	-0.526578568372658	NA	NA	0.598982826337169	0.299491413168585	0.999992571748107	0.980389405328151	7548	3309	0.2765327603156	1	5.95027438183484	7.82518055084554	6.44647657432026	-0.0405819584550854	-0.0405819584550854	-0.0405819584550854	NA	NA	random_intercept
Gja4	-0.0335687160551672	0.0638909572589636	-0.525406371970702	NA	NA	0.599806078473711	0.299903039236856	0.999992571748107	0.980389405328151	7547	3310	0.275288475208512	1	6.07354870302503	6.89230160077096	5.3918206860717	-0.0335687160551672	-0.0335687160551672	-0.0335687160551672	NA	NA	random_intercept
Cers5	-0.0242965319768742	0.046218381659275	-0.525689803593511	NA	NA	0.599834982867117	0.299917491433558	0.999992571748107	0.980389405328151	7546	3311	0.275244853366544	1	10.4784242217247	9.27166382271239	9.86846863412861	-0.0242965319768742	-0.0242965319768742	-0.0242965319768742	NA	NA	random_intercept
Ide	-0.0326123995852114	0.062040480996453	-0.525663229256329	NA	NA	0.599901800060463	0.299950900030232	0.999992571748107	0.980389405328151	7545	3312	0.275144031274568	1	10.6162476268945	9.11131067009039	9.65074975188263	-0.0326123995852114	-0.0326123995852114	-0.0326123995852114	NA	NA	random_intercept
Etfdh	-0.016155431906044	0.0307731301870801	-0.524985005029706	NA	NA	0.600103169610281	0.300051584805141	0.999992571748107	0.980389405328151	7544	3313	0.27484032226522	1	9.83861607802792	10.1813719043576	9.50800958673369	-0.016155431906044	-0.016155431906044	-0.016155431906044	NA	NA	random_intercept
Fam117b	-0.0567062219119452	0.108024532865522	-0.524938367310857	NA	NA	0.60011003192358	0.30005501596179	0.999992571748107	0.980389405328151	7543	3314	0.274829976173891	1	10.3885917045259	10.8766826205442	10.1095768252488	-0.0567062219119452	-0.0567062219119452	-0.0567062219119452	NA	NA	random_intercept
Trim9	-0.0191190352615394	0.0364278255131409	-0.524847008906486	NA	NA	0.600178808532906	0.300089404266453	0.999992571748107	0.980389405328151	7542	3315	0.274726297580912	1	11.6751865590483	13.1124220253723	11.5194538176223	-0.0191190352615394	-0.0191190352615394	-0.0191190352615394	NA	NA	random_intercept
Mecom	-0.0180173605076344	0.034337821297287	-0.524708901931934	NA	NA	0.600473520792045	0.300236760396023	0.999992571748107	0.980389405328151	7541	3316	0.274282310304841	1	6.39428362517125	5.28905099732834	5.51863084707268	-0.0180173605076344	-0.0180173605076344	-0.0180173605076344	NA	NA	random_intercept
Dnal1	-0.021740476724801	0.0414860101691967	-0.524043566400687	NA	NA	0.600788347347553	0.300394173673777	0.999992571748107	0.980389405328151	7540	3317	0.273808525942776	1	11.5040336115373	9.01087872679639	11.4426666502891	-0.021740476724801	-0.021740476724801	-0.021740476724801	NA	NA	random_intercept
Rnf138	-0.0380840798427562	0.0726075299424919	-0.52451970026966	NA	NA	0.601014418790801	0.3005072093954	0.999992571748107	0.980389405328151	7539	3318	0.273468631439622	1	8.62477110768532	8.50650982313549	7.96233958179119	-0.0380840798427562	-0.0380840798427562	-0.0380840798427562	NA	NA	random_intercept
Ly6h	-0.0262455468472196	0.050126521645407	-0.523586037604595	NA	NA	0.601104948104267	0.300552474052133	0.999992571748107	0.980389405328151	7538	3319	0.273332597558372	1	12.8761406777203	11.8885160315466	13.308608354417	-0.0262455468472196	-0.0262455468472196	-0.0262455468472196	NA	NA	random_intercept
