5xFAD;eIF2+_S51A1	5xFAD;eIF2+_S51A2	5xFAD;eIF2+_S51A3	5xFAD1	5xFAD2	5xFAD3	eIF2+_S51A1	eIF2+_S51A2	eIF2+_S51A3	WT1	WT2	WT3
6847823	7.45664514649185	7.49118437693717	7.25344123081011	7.2806267142736	7.64420638481719	7.33018832909625	7.59307459774829	7.56245819432035	7.26982186540576	7.50722837887521	7.63005838298607	7.5109534920849
6847824	6.13869569629957	5.86864179743521	6.14104174482526	5.77302304854201	5.8350982675294	5.65714009399039	5.90326043497936	5.81395744997354	5.88067810945185	6.23601561723749	5.89710887744562	5.7863132735154
6847834	9.17031439600593	9.19625793946214	9.12455642425653	8.99743238103689	9.03520564715756	8.95453001744832	9.01261484610689	9.05776770161216	9.22900960687675	9.2609689452692	9.25736155855969	9.09172047654998
6847876	11.3620474612623	11.7327448065285	11.8756749650898	11.6899316299948	11.6394774243662	11.5635642841442	11.7469183985933	11.7667200475696	11.9835705457662	11.5000782598803	11.6451008504292	11.7168714659275
6847878	7.41831660328052	7.51157045627913	7.42314972102584	7.2781764036132	7.507610557977	7.42987212118271	7.36732657832628	7.36263862117565	7.57869970978496	7.39107703249788	7.34338583733746	7.36421448732321
6847880	8.12463976393802	8.16572525295462	8.27715429374323	8.22614461644647	8.18846810703489	8.2878450101195	8.20321191002379	8.2136582128371	8.19277764924545	8.16346461152897	8.18849687257553	8.23657508183784
6847899	7.18909616620298	7.28369529105049	7.26584634245514	7.29658499389788	7.20070253473689	7.21093586069981	7.23594166251883	7.16603263453677	7.29796852496993	7.09049022812268	7.29787096097257	7.20863456445415
6847901	9.07649015637757	9.19194136714772	9.11335957041658	9.15294481040388	9.20344684722972	9.18465482419131	9.35164718845708	9.33655009803313	9.25576434237997	9.17927133293061	9.24370857689966	9.31391934393332
6847928	7.57249666957647	7.4543084141135	7.44153815149306	7.57133989027266	7.43203468591603	7.58220871177916	7.62424075714073	7.661347554142	7.62111326179374	7.75970610105827	7.66037961856695	7.6413386719989
6847945	4.65590005040322	3.97535869300578	4.22119048743756	4.23452539966472	3.73109585398526	4.21774753640729	4.03212084841295	4.14233819560625	4.86751391729419	4.79118014053625	4.20777243744212	4.0154590193015
6847948	5.78372743306625	5.30066989933464	5.55325887166846	5.65081323732269	5.16648851589465	5.7109035197971	5.42055528646788	5.25308360635443	6.01038811516295	5.60933345417783	5.53617277325456	5.49191695130802
6847952	7.73586297915671	7.82345749811799	7.89521088808	7.62048877540291	7.62546293246851	7.79037174854028	7.51972224936484	7.69877449705153	7.65238756775827	7.60602385448559	7.63069625386159	7.54565696454998
6847972	7.0323124880047	7.0258162061089	7.20324801719926	6.97698303278356	7.02290939407483	6.98043894112775	6.24564106821055	6.16383520953231	6.3795267414491	6.19226833419647	6.03252779014215	6.12176400208869
6848018	5.88213187094967	5.91743267262375	5.96347532763837	6.11269491569439	5.7331032010225	6.04839190981889	5.99089077835135	6.02664436034097	6.13873842187747	6.05482482561337	6.02662371763209	6.0563459628004
6848040	6.90431115225935	6.6966084430387	6.83784595562036	6.96627266762022	6.59330461897691	6.67257440713388	6.59666904024115	6.42156173253014	6.82355157824999	6.8747092843762	6.54553136213976	6.57462100003201
6848062	6.84413632836109	6.9914440925055	6.82924612137004	6.88920342450896	6.89489214453277	6.8670999909769	6.72350414205682	6.80864982903962	6.97653627532583	6.89625034312116	6.90095525369493	6.87688938369818
6848080	7.49648858065745	7.45891268511543	7.63781250100994	7.72519920182386	7.48396135388602	7.49432879834304	7.3628615429663	7.51586445903389	7.83544688470783	7.89668216072411	7.5840009147363	7.4224255123288
6848087	8.70782508628879	8.70518393722422	8.6481959913289	8.66834620762008	8.71323339788164	8.66519241339625	8.59065490297756	8.56471622069528	8.3943541047021	8.46169110188781	8.34770624428763	8.5947218541488
6848102	8.0256076278036	8.26591982910335	7.96772700866247	8.02098010997979	7.91698580269326	8.22983721342088	8.32091743679676	8.34238681824969	8.19953557143543	8.23361670687594	8.39122572579429	8.26610200407994
6848127	6.6148724825072	6.6060396163525	6.92897754058947	6.80622104411981	6.65272371299368	6.62742890814662	6.65698285294922	6.71466409178434	6.74964429960383	6.77653263005154	6.75131618564135	6.69212455944805
6848146	7.06635492187339	7.10147969229555	7.21287711576788	7.06881462203899	6.87162310343005	7.23216041791907	7.23868799073956	7.09814858006047	7.20991783721941	7.03880113293177	7.11022753253109	7.32273575480397
6848147	8.42138141189078	8.53282483978248	8.40751620373631	8.52544857626103	8.53174940302058	8.49822757966494	8.72919241258507	8.68706428925647	8.54389528417264	8.5035365514693	8.68709076865815	8.60015903446852
6848177	5.93271502113074	5.86998221994006	5.90889126557275	5.9992052334825	5.60948866980142	5.86384701588704	5.63697132644574	5.75224657759023	6.12835299065287	6.17098220802364	5.90210866630236	5.86517029811796
6848179	8.86439402307002	9.0319992366495	8.89641296792025	9.16224033594231	8.90576211838325	9.17131547565251	9.12296251654218	9.16668925363357	9.06227942664549	9.04499199032037	9.19753367978059	9.2211395502096
6848199	3.69231821172376	3.47828086193674	3.48270462132884	3.49925594269772	3.4071870322242	3.43072578554515	3.23491048041375	3.25231716599697	3.47872756232796	3.50103259738228	3.46798741708494	3.44513719761127
6848201	4.37337835392931	4.40557823716667	4.57300837656877	4.44095886058682	4.22083419620898	4.32415387916307	4.31390483345874	4.27944471610531	4.61767597333943	4.37070977630734	4.35566815098494	4.53925706353023
6848203	5.53198431652455	5.44049952713887	5.59904713321008	5.56809147280375	5.34267480839661	5.43351581810585	5.39077770918217	5.34059872771121	5.80708034133584	5.7115893495172	5.59830365335925	5.59495301694695
6848209	5.26829319376991	5.1460305063719	5.38416721977716	5.27914898204351	5.26107116732048	5.29282063042607	5.3379137848735	5.207825932164	5.34969967723795	5.3620516168594	5.3243960582625	5.3081611865331
6848212	7.74617383847821	7.74827565510257	7.4383781853645	7.41286817371928	7.63176544168378	7.82200841269658	7.84116558079784	7.76452763551526	7.67239110456854	7.74526827161455	7.72561104806907	7.76302877294557
6848214	7.28304795479676	7.35630936604979	7.19867496525956	7.22667899165564	7.23368628645293	7.22517547616987	7.23115753740248	7.25796542119087	7.31147240055812	7.16856297216252	7.1566753512647	7.26441787789186
6848215	7.91455147564317	7.87999006361456	7.93800589531793	7.99067234089458	7.76662624566235	7.96351241363582	7.88351067675322	7.87247330336545	7.95385130278707	7.96006661146005	7.91327837483044	7.91569863616451
6848361	9.07259202484575	9.01630773069392	8.85762655393603	9.00731328938399	9.09427050976745	9.11801330306052	9.10412020735226	9.06603530895647	8.91876944099011	9.11508839389716	9.05733746811521	9.11642199741996
6848368	7.17432973355028	7.4503499777733	7.0658775096441	7.17528377879562	7.1217413857043	7.35786100426698	7.30403767149988	7.33361503969326	7.05265006840349	7.07659220723907	7.30991373300924	7.43302687348176
6848479	9.0224112443	9.15525898310713	9.12332807287979	9.13132193354912	8.9933501340886	9.16553239992517	9.15212831993228	9.24315730367864	9.20694880390374	9.07411282085029	9.1024346439306	8.98891164949927
6848504	7.03097100898851	6.90723359548753	7.10306708230628	6.88437749514569	6.86289983836173	6.93570343381988	6.79965292002749	6.92304239292621	7.01210304279201	7.02257875237693	6.81841147533902	6.74533034591056
6848505	7.91973298710474	8.01166037098802	8.07364897889467	8.22374438365105	8.05962821704094	8.19129563632202	8.14469871869914	8.27497712190295	7.98873127943775	7.96898332419032	8.14031073710401	8.18453671229856
6848511	7.77633085614526	7.96904730593478	8.06632836574532	7.99766074870161	8.03267396983755	7.83098487624842	8.26844304951557	8.203518338069	8.1455803539483	7.94184008765856	8.11548119362908	8.18439637330798
6848513	10.9222554281383	11.0009783218977	11.1448793467666	11.0619838371848	11.0374905276137	11.015535935006	10.9216687538726	10.9661761891459	10.950868686634	10.8330232173621	10.898031260138	10.8884314996093
6848553	7.04366665284561	7.02207863909596	7.12157471965813	6.75490359647054	7.00275306120629	6.73693829487727	6.0168215184701	5.97416271604552	6.26340311567992	6.01412225950316	5.95712174576775	6.03492280698221
6848556	4.53071064520914	4.3167352462428	4.28848202865098	4.19501509761354	4.17162133255136	4.41909020573716	4.16065828047895	4.10485681784673	4.51886274381244	4.3561474353215	4.0492201039806	4.20034628130917
6848568	9.07840993112618	8.87909483303368	9.19601689757228	8.72463486076128	9.14808991883744	8.81323898974887	9.00399943478645	8.90659657370558	8.84541813599908	9.05136527864738	8.60658756551901	8.73495976578719
6848572	7.29552858078767	7.38263799008284	7.36097094998441	7.29990398002656	7.44834304196956	7.28110007543547	7.43659588830176	7.2970430185338	7.21840312265912	7.16800730805126	7.26612257677531	7.52182358968107
6848579	4.10130995292789	4.02977433434248	4.07291976878435	4.08285689250813	4.06359839191172	3.98753029443905	3.99111779499704	3.99415150561157	4.02318724757141	3.98105694358212	4.04266286754271	3.96536376009283
6848581	6.89229557732151	6.84536129903951	6.92345852731687	6.83200793698444	6.79113350671837	7.01880111248386	6.64948005552761	6.87286010537034	6.7353373075503	7.00199623176587	6.75456246766133	6.65953205298207
6848583	7.32379411957854	7.33357540211098	7.64798920709471	7.62818871590833	7.42722147413087	7.61763081840609	7.24610058144198	7.55393712689634	7.37744864861706	7.45459717944895	7.32344774307455	7.40200022697059
6848584	5.29103279056121	5.28635404406048	5.35425231458451	5.26988041395834	5.30131216403245	5.18262209849836	5.07719907297862	5.14025603252288	5.48332282580716	5.3802530124398	5.30648118769811	5.03865521357203
6848586	5.59062423845	5.47202605671289	5.59782178336626	5.54573568143327	5.36502827983814	5.46863368547732	5.30754281372272	5.27608727562674	5.51932665785941	5.68640925669732	5.66735940983181	5.36476192264004
6848594	8.56320310446458	8.76639336699761	8.67875128414725	8.86755404961226	8.77524725591885	8.96655305460309	8.99722213414873	9.1206943091512	8.80677027449161	8.7725448379444	8.94439194604021	8.96778049575546
6848608	5.52160638397	5.41019305512669	5.50786283576372	5.60966418360253	5.35158049765946	5.28355751233627	5.64182066353779	5.53367963976247	5.41100628007632	5.31730715996847	5.53060749209886	5.4548609397824
6848677	8.36041418538092	8.52712062443463	8.39776716408149	8.36375414281427	8.35807457986592	8.47270719674754	8.29586546056975	8.33822359417896	8.33355223084643	8.25838128668342	8.43245394405237	8.43370959125022
6848688	8.13966121808145	8.06129395256759	8.03290099210568	8.12334520425573	8.11260363443395	8.06401013972808	8.12902606951588	8.14820447609539	8.05585459368984	8.04617892233558	8.02698517334867	8.15006229161672
6848707	4.77220992160072	4.8129716593123	4.90290466241188	4.87866655776146	4.66563601499697	4.84634177305862	4.78012713633457	4.61832675298561	4.98965604703928	4.95982804818001	4.94687691366373	4.84269780081783
6848713	5.92122948352009	5.60235539866566	5.93665094781451	6.2068490203966	5.87837605809038	5.67657740176061	5.96949438762426	5.26624361210406	5.93597178800664	6.31593355634329	6.22859099125677	5.40372358922221
6848718	7.62232203154389	7.34891052777749	7.39507641146872	7.55578011921733	7.35439665064517	7.29584139861461	7.66930597200899	7.47496125549474	7.46910112377786	7.63846730113844	7.83647668101857	7.58717068724429
6848721	6.24868163679497	6.07588353259694	5.88325814415086	6.02349779948786	5.91642394961747	6.04636652848159	6.05370128514103	5.97352727833545	6.5204533509767	6.51146424414253	5.99041686252321	6.10807870909653
6848736	8.45715147871884	8.17874530644807	8.26068053652916	8.39068987741931	8.19284113495972	8.36564023614899	8.33866776790715	8.27215441737926	8.43075542672834	8.53822332461093	8.41761060218078	8.55813336562664
6848737	6.85065418926413	6.63820503953025	6.94778054550636	6.9275918655728	6.74861917984761	7.12073080846271	6.94068209610411	6.75664253610761	7.09212176857849	7.30576814311538	6.73015260033061	6.8011693292496
6848761	8.17686110060284	8.24489000195378	8.48396653728152	8.19368357755312	8.11986345845079	8.18264144480828	8.41169934402745	8.27783868761087	8.18531407985129	8.36596411903706	8.42356317778951	8.14217186894589
6848806	7.1386486280311	7.10622836743645	7.24627364056287	7.11124381885177	7.12090552430991	6.97922792257257	6.89775387457641	7.16427220551624	7.30233914317067	7.1822690495894	7.09903961850573	7.04924926558546
6848813	8.76521882125829	8.94156784054546	9.66305135687598	9.20744801407676	9.20064116531968	8.81956132683446	8.78900390863289	8.71992253886368	8.72171752928686	8.66001332550775	8.66674639147674	8.57728688208679
6848854	8.67266960461593	8.64414155703925	8.56648528481925	8.74724237093654	8.72174703119021	8.70615560765193	8.86616508936478	8.8144501314716	8.72418480777266	8.70672102767053	8.74303495490622	8.80184486315613
6848859	8.65226031633608	8.62600578434119	8.57522681451442	8.50202908582258	8.66252364463265	8.56655298298805	8.62912986566105	8.69918725811409	8.61441346567356	8.60261598497779	8.57212940922845	8.63872962819507
6848877	7.756702777755	7.79731791878841	7.83846919555162	7.70614655872137	7.75354760947835	7.78556202383103	7.90364051529351	7.87152964479421	7.82449260434742	7.7358290591506	7.88451482070457	7.79656242069296
6848939	6.31060768527119	5.91194423730815	5.89012670010152	6.29368193550975	6.20599206538162	6.21967716834312	6.20022381515063	6.53229673570101	6.37784770530871	6.46079435512138	6.32891115636012	5.92331714570078
6848940	8.89560169938355	8.732508383411	8.70698512531231	8.61332842268759	8.87869907220667	8.60825388981253	8.76546336147478	8.69141150800562	8.74112986593569	8.88753744311543	8.70304434602535	8.76375794147969
6848947	9.81965626834926	10.1648455507997	10.0323614634936	10.066266759512	10.0217006160884	9.85765031589203	9.96661383272254	10.0689509753521	9.93178417903238	9.79079213007823	9.85331337426715	9.99784338969694
6848966	7.59652907444877	7.60379523125243	7.78549708615415	7.55733638452073	7.59245327938286	7.68046789977532	7.53462541166034	7.61003325120781	7.59440523349668	7.64744580715895	7.60276811843049	7.57042739932151
6848972	4.70415207642882	4.50462020331839	4.56610679625754	4.54484337339587	4.43218450388947	4.43278814576624	4.37005778593527	4.49170453536219	4.56155248973725	4.59223026930879	4.66650167633128	4.57161035814196
6848980	3.35684304962876	3.30428196085933	3.28842725528515	3.3655480328519	3.32562512626508	3.45027440655502	3.28846828515402	3.33377818724682	3.3536932860809	3.36935517247624	3.53458030892519	3.5486319255862
6849022	4.58233711767874	4.78483489167109	4.56022172420158	4.8000359578201	4.32711026321023	4.77790962589826	4.65392771256296	4.56088499301726	4.53288400842901	4.29287594998122	4.56591993372955	4.67898767272359
6849027	3.56113422108708	3.30599434575076	3.35443919408414	3.21243342151165	3.06299975840609	3.28863302573342	3.3977937318079	3.45326431316059	4.01269649472734	3.58194618748634	3.21574112980785	3.06369883241073
6849029	3.83485259552986	3.92609193855401	3.62834152208688	3.9565880865236	3.32777495210804	3.6879552743666	3.65825569031189	3.69952899808558	4.46979844402175	4.10893345697813	4.03278863816014	3.67736112039315
6849031	4.09037664024822	3.5547595047976	4.31401216420532	3.98942142330554	3.577455947462	3.93771259906745	4.2458488539104	3.66191475341952	4.30938614085805	4.50740051567238	4.4107821612993	3.78094868568636
6849044	12.1456899502305	12.3033538838404	12.1729917782039	12.3408830082844	12.3535051483528	12.3391697279486	12.3308734331856	12.3437378323217	12.2136754340754	12.2105671383893	12.2902158596129	12.3188817530401
6849048	6.12298695070682	6.19779759814476	6.13944508059565	6.03098506688662	6.41529642215506	6.06004444466233	6.25000904216393	6.28362269476047	5.89247491812668	6.12639325015148	6.24211841176071	6.33846853317923
6849056	3.47000613964268	3.45671473091139	3.59447325817704	3.34088346636623	3.38805233120568	3.49560747138128	3.37583176329648	3.61986078115047	3.66146341446757	3.62093660748884	3.26561401121592	3.57967217129966
6849059	4.2719902158353	3.6960243772151	4.20910613139564	4.04129771756968	3.69679415662177	4.05613990490293	4.11144481965648	4.10276775415357	4.14433782107991	4.09496380924874	4.0495602859011	4.11323678065066
6849061	3.26270086076937	3.4817446829403	3.57435552696108	3.4546047483307	3.39175403646334	3.43577472300943	3.4903673919849	3.48670526806786	3.73007950760447	3.41079833126565	3.53778729892237	3.29506433384224
6849062	3.33817752276321	3.59776382541295	3.67294065573051	3.44156421054776	3.3885355209106	3.48527492507177	3.30487812263035	3.22396007335077	3.49504125407004	3.38705611802737	3.51804575502417	3.42429929670496
6849063	7.30713538508736	7.37813686543276	7.16048897748082	6.97874194306966	7.42561394199936	7.19496163128854	7.35408615145635	7.2975588713782	7.06251832278845	7.06994146962326	7.21725800083332	7.19040655035918
6849064	4.92670878075215	4.78902998719868	4.94620018209771	4.90399347409224	5.01166017601935	4.66350885992664	4.89167186540612	5.05291154940949	4.71258404930181	4.76653650267471	4.91348899206523	5.00617793357936
6849068	4.90744749529526	4.89521227371635	4.95697569082055	4.96047928709147	4.76905122181732	4.93027045354429	4.99739306828996	5.01413125108316	5.12028811393292	4.98618447764862	5.04086432839747	4.8636605767711
6849070	6.54540202632819	6.410402646799	6.52040163520311	6.13244762503859	6.38135193287475	5.95453210407005	6.18283623411321	6.36014672419099	6.2631879679934	5.87528791711774	5.99870138606484	6.18643112052641
6849073	6.6917548387014	6.57915357205912	6.50076633863581	6.7784432811943	6.55850338142272	6.42390306323719	6.65319314429897	6.55897262850425	6.82972852830117	6.40975410826105	6.60938242626832	6.65694945657676
6849091	6.17881663460494	6.06301292419282	5.88175689120101	6.1063607480809	6.22372329170623	6.21329036914847	6.63826750162642	6.28459979286365	6.01590013672756	5.83633883842454	5.83198467476232	5.77142065183398
6849098	7.79751476840607	7.70889737364767	7.7949259533716	7.66333658961141	7.74668843870116	7.59918014572793	7.96406632372945	7.88164821552024	7.74052498683919	7.74125473202971	7.78217375331228	7.80700064748753
6849109	5.8964629619321	6.20270857774054	6.24375956957275	6.2167191829135	6.43057340086053	6.04223919805036	6.54300011392302	6.43986101993867	6.10613344013555	6.05706473109832	6.23722904821133	6.20520884348349
6849110	6.74166843204962	6.3965535215477	6.78028487215607	6.75784412463851	6.60310240307412	6.44635456131863	7.03366569632005	6.95311813588511	6.48526673943053	6.53112761640232	6.84568184845632	6.86569800815328
6849162	7.66395044503494	7.6607146803458	7.85847402923854	7.43035663882949	7.56607917369866	7.46186996658933	7.7099778656968	7.80685954318379	7.81033021671091	7.5980040317717	7.66826458145913	7.60876300734126
6849163	5.56160847924775	5.63522040485875	5.53210546798171	5.13991246255088	5.63296601380525	5.01567133573	5.88940922221528	5.71330609457889	5.46445544101321	5.25758674741151	5.49986389046791	5.62032401333988
6849214	5.9622680865845	5.832302950526	5.96380825816702	6.04392148189824	5.73688861632467	5.74159786137022	5.66776919637757	5.7289791048581	6.0520356363456	6.110513573448	5.99598619423784	5.86626839850802
6849215	7.71658456706652	7.56928939142787	7.33021763909963	7.50083509164794	7.51009060890976	7.63915161655448	7.54372393851685	7.57608488984511	7.37177344096811	7.49863988209512	7.55929594306699	7.59458424400096
6849216	4.51654423390747	4.37134190526733	4.58455117966164	4.63117783596082	4.27839602229294	4.54401964531354	4.26481377355748	3.90013037270829	4.90001255291805	4.83897457954243	4.20693381898526	4.50189692457952
6849221	7.05461337498223	7.16155147548029	7.13019394357556	7.06004769036755	6.76520515600999	7.03589897857308	6.68815576155975	6.96148720489442	7.13021563834501	7.01639266411269	7.009994232668	6.94569104585113
6849231	11.3519859574819	11.3112198895742	11.262002826029	11.2979304876186	11.2972706095158	11.2977380167722	11.337526301222	11.333718535497	11.3025234195083	11.3261560051369	11.3789035203853	11.3063311308364
6849235	5.68873750499805	5.59992674262488	5.66259817167295	5.58753381079673	5.35738076574628	5.46994581487066	5.5089182865112	5.58398689106633	5.84178234139101	5.79858977382906	5.62017607407469	5.62322774072278
6849237	5.10112040971899	5.21269588161635	5.24620133971113	5.1262464884529	4.98313110100212	5.31912733348744	5.203274047794	5.19143563675171	5.68998032713596	5.62212327129513	5.44833993004812	5.29598005112978
6849241	5.8844599277722	5.95337483119879	5.94090219646461	5.88061976201907	5.76293419061904	6.07290049776183	5.60328138482708	5.82279558915981	6.02258336901071	6.07323705338144	5.66106442571463	5.76971435563227
6849244	3.61109561964209	3.53423179321057	3.98071721225412	3.62554334925732	3.52268789252888	3.71356147364044	3.63487609268331	3.68950632526442	4.22000293069459	3.68333859127065	3.66464019309236	3.52685282720024
6849247	3.09543498030573	3.45767760310173	3.50525520208123	3.47312767723563	3.21993017296484	3.2258152853473	3.16954544573197	3.35779201683349	3.51244147207459	3.49910443790815	3.4024595726618	3.58998470759734
6849251	6.56439165252401	6.60468455527242	6.82662821341337	6.73334863585793	6.46948284765069	6.68530327854158	6.64539801964361	6.55806745003842	6.74863550761261	6.71897942773119	6.71221847210748	6.56756349952816
6849285	7.92140601712748	8.02522235640447	7.85700803234582	8.02352326188624	8.03250529812921	8.05888826876683	7.91442752200062	7.99135475766793	7.81093097973674	7.9491402758502	7.98419150301735	7.97648758280565
6849287	9.41183091852677	9.42920758533505	9.16426416080776	9.47247134014462	9.63987102408631	9.24812627927109	9.58271642328546	9.55018202610727	8.97817409056566	9.33520783563052	9.49273217495491	9.59779373932364
6849288	7.10761603323605	6.89542972515082	6.77845816349648	6.84003465657232	6.89494359896806	6.79527150174993	6.93768253183071	7.15770967696195	6.72188381925816	7.04560068491665	6.9187938808411	7.06594354873302
6849294	9.49103600750422	9.76805430139419	9.78066699580359	9.6143158509451	9.52191669749862	9.54675746046425	9.61762419527628	9.66498283925199	9.62158474297433	9.46955325238223	9.68321318621462	9.59817684008697
6849295	5.48282316359229	5.64849904127055	5.6326755434715	5.41290286544833	5.24139745914993	5.46727714303858	5.30918678745349	5.45248638583299	5.59626722113149	5.53690566259525	5.49337160803353	5.53902652735925
6849297	9.45920402220426	9.44432757543333	9.3742520827656	9.39682527085552	9.40461408695128	9.53894347750896	9.47491738235212	9.50449711708508	9.46757443821306	9.42918050991718	9.4983037057956	9.44043898097697
6849303	8.68083264540699	8.887991551066	8.5717917918484	8.62660855046584	8.56550029658182	8.91685262716948	8.69412860725751	8.75069444847024	8.79644361496038	8.75427016722671	8.79559923622144	8.75985898341852
6849307	5.68364685962635	5.55325354763651	5.83267540389803	5.75816584704559	5.36205681842744	5.59900841056713	5.57008536247306	5.36939952039448	5.85187765960808	5.795701373772	5.80051674581942	5.72149115740608
6849310	7.38368276469537	7.21504005788351	7.11817856867469	6.9426931063903	6.88238629653937	7.24294373010471	7.03493363721863	7.18469285923637	7.16636995203929	7.27007572760807	7.1119852454562	7.16008598975811
6849312	6.07758624368731	5.93779189533581	6.27075583382359	6.0676315079199	5.71049729449043	6.16459127877174	5.81822910804391	5.90593765101872	6.26784119413007	6.30237461917911	6.05264143537617	6.03972446241888
6849315	4.41204778703455	4.43623377550486	4.51134289625463	4.40437985204303	4.33290122076494	4.5483112179573	4.5920652572447	4.2177335723667	4.57827860474021	4.5184533167099	4.5952959448681	4.34693814143146
6849316	6.78843940006919	6.62674768689458	6.33571471908051	6.39384047508308	6.33527327343054	6.60449597229937	6.03338327587147	6.08388103800731	6.7040899846151	5.98672326855496	6.13038661951695	6.03568855439205
6849317	6.96396871076486	7.37306464060365	7.06898135782321	7.07452853806516	6.87644553577027	7.1776221117876	7.01872201254512	7.02593465267317	7.39310599570273	6.97885543679055	7.2015597390471	7.08815024196144
6849319	9.01129238441426	9.03000052901272	8.62123483156706	8.73920049457431	8.92899206158802	8.93326250911263	8.88195490834081	8.90014276742463	8.74430917667478	8.92968128311535	8.8838184311484	9.01115380407577
6849323	3.92361824363186	3.74551432299161	4.21882201543243	3.86940325295432	3.90855029816137	3.90360561109271	4.20810524393969	3.9530446553956	4.10487545983266	4.13961199767409	3.95587075286283	4.03843175264593
6849325	8.79650048774615	8.9630393632053	8.68587694330285	8.72332932361052	8.84462465371631	8.91101374281196	8.77829549142126	8.77964477275734	8.78721097838051	8.63350229954422	8.71113655468629	8.8436218014055
6849326	6.65099504333579	6.99200166341217	6.75314711699097	6.80916593873432	6.74388692611842	7.00303529963715	6.72063315381537	6.70141051087123	6.79874608108695	6.81589668118831	6.89953322865647	6.82462166951462
6849327	7.91141980554084	7.97722618004881	7.86038135810297	7.95341119514602	7.98102752250576	7.99139491674157	7.95950466746212	7.9672620578089	7.77350725565115	7.97414444402963	7.93159391684513	8.03910835530378
6849339	7.15187788232223	7.17341282438915	7.02639254068067	6.99652940577146	7.18991902319337	7.2066201763626	7.18881622893496	7.11675018506403	7.15308622704747	7.11225077726516	7.16142646595587	7.15533185702604
6849342	8.00519379470559	8.22106173828068	8.0064934279189	8.1041769862219	8.24365197168341	8.3450875235245	8.13792794284632	8.05753175498973	7.90600011035039	7.97195828053614	8.05809039804153	8.09199450809252
6849345	7.23697071684627	7.41923536003056	7.49535101638718	7.13496680784309	7.16611162280454	7.42724517422139	7.12486456816381	7.18256284495502	7.55445762678992	7.38237689294152	7.30074259689464	7.24387083908666
6849347	7.70119300187336	7.72735061449248	7.73172340074753	7.75207055883701	7.797977726976	7.8146699056862	7.66233382384171	7.6583120097441	7.82773441663494	7.93130095482321	7.8535570302542	7.87751376481113
6849361	5.62085745014286	5.64213136957394	5.60478911130667	5.48669512101661	5.29884520591243	5.51954982157339	5.5223870933166	5.41050543470072	5.78951098552238	5.55081667519479	5.55382418173714	5.47886138017145
6849362	4.4467033060843	4.60265566555132	4.82401847079096	4.57942255426618	4.40740460666298	4.64286018158765	4.51269020353411	4.5794810460467	4.82190121450454	4.80874077881568	4.5237060166732	4.60669120517939
6849363	5.01096218909531	5.02154618679154	4.93897149447955	5.06132946621393	4.97186588596126	4.98343135697146	5.10598209278496	4.93400923795535	5.19961640813868	5.2600238230124	5.11502907522813	5.21290273361258
6849364	5.68654493384215	5.81910374345362	5.81479584870037	5.83527592796765	5.54808550442589	5.81100442431767	5.64008413964483	5.52845889288747	5.99303768423643	5.79906801413566	5.92797504980118	5.78560148305811
6849373	3.52610853213135	3.81258417947184	4.19031918102553	3.33539555476322	3.69636888423181	3.88637972966446	3.71924971094029	3.36495672310746	3.64839321439855	3.49081622235795	3.62982487987678	3.66010154227809
6849374	5.61875736767072	5.44909287620149	5.73311937934467	5.59621109205993	5.38188000434125	5.56136833795638	5.63586778359945	5.42719377112458	5.62246429157105	5.60570599346764	5.64421879638203	5.67920283181664
6849383	8.20530715190995	8.32889467252179	8.32329030949253	8.44249607798887	8.19815920586891	8.35816071143148	8.17441681562344	8.3233360900356	8.34522826989042	8.25250867847473	8.24788273296721	8.3518428778245
6849386	7.71805519428019	7.68430772801971	7.2059501595724	7.40130212606291	7.18546275844842	7.41509715559581	7.43799228375392	7.47282989792856	7.4931241522276	7.44087640835207	7.58028989923249	7.54586763836414
6849388	9.04179910954212	9.07342457887003	9.0406412363794	8.94533908676319	8.89091741795478	8.92798381202845	8.97228637607419	9.14565162660733	9.08143547870646	8.98634270622182	9.07736911897036	9.08551290103223
6849389	5.85032365560678	5.72488050521988	5.97944351141488	6.03031894841775	5.77199648354539	5.86103055121783	5.91913837858811	5.73698495881054	6.11428528428455	5.96475036572674	5.96743047462568	5.98527181253448
6849391	7.30708628261593	7.52132080941838	7.41916717880715	7.42208909843354	7.29814000045983	7.49934822672426	7.50678770820328	7.5301175303117	7.50861211908323	7.41346009455022	7.44235122516305	7.42308479813493
6849397	6.93110856523771	6.90684546760894	6.71424017340683	6.86688036578511	6.89765891059944	6.83445135164194	6.88799754791513	6.87238555187721	6.836838127457	6.78992614597444	6.88034215665868	6.96300776666806
6849398	9.70502015179825	9.58294919928251	9.5909811366035	9.72422435980486	9.67717972871324	9.7160490310743	9.76088841244105	9.63739867515232	9.60354083266895	9.80981164646924	9.63565793938747	9.71902337026781
6849406	7.70594310143194	7.696445166502	7.53680171419511	7.52509865002493	7.44589138345831	7.70675621859486	7.55674885016253	7.60421126481161	7.49318163855813	7.75884511522719	7.62363502141252	7.58836295004512
6849416	6.23316825341343	5.96544937047609	6.18100627756738	6.19484978757434	5.71404129151285	6.08870315227327	5.9944491344871	5.99507002097588	6.52281231538712	6.44439876779684	6.12689498426194	6.281936507428
6849432	6.97850392070298	6.9149159409378	6.89149386397287	6.91894136301627	6.78717373349127	6.96220103870784	6.96179059800067	7.01506862844182	7.11350535363886	7.00264039241015	6.88024854111434	6.94253937979424
