5xFAD;eIF2+_S51A1	5xFAD;eIF2+_S51A2	5xFAD;eIF2+_S51A3	5xFAD1	5xFAD2	5xFAD3	eIF2+_S51A1	eIF2+_S51A2	eIF2+_S51A3	WT1	WT2	WT3
8.919630104408	8.7516660886944	8.78596548612646	8.69122896423508	8.9402669311075	8.79518865039704	8.87722702432534	8.80236130085326	8.83810767722471	8.89613948323443	8.84181027102476	8.78770704184332
6.60282440782936	6.56133323299315	7.16605784557352	6.55803825199602	6.67895702931166	6.5579251499996	6.44384665927735	6.82808474575897	6.71310078015874	6.62596550728345	6.68722551944644	6.93040594343738
8.21822525993538	8.25375000077774	8.08180026546844	8.11394419722349	7.95556901912279	8.11988714973069	8.14429178927055	8.11037462507384	8.33344702657304	8.0178231151257	8.03927044837267	8.29774058028627
7.67339663431661	7.65425077061488	7.52342949938585	7.76587582475992	7.87633935267745	7.76671347428623	8.03134411607935	7.99267419532392	7.52793209078191	7.79625832749752	7.85678969712037	7.83683533066537
4.97870685438796	4.75978403944082	4.92140786156166	4.78603530242435	4.69031883825595	4.95353889920076	4.70650297682889	4.65138258794441	5.15179685135346	5.12509597956357	5.08016810771566	4.94437796723309
7.81497752692273	7.48751618912384	7.97787821519656	7.6320085522197	7.52926327718041	7.58422291052001	7.58777116635585	7.71738403228412	7.81082601970033	7.63122496220134	7.62227841117415	7.69762699909885
10.1101252691821	9.88787060459073	9.61749727812894	9.93984129478413	9.9559750744579	9.98339810534823	9.96820681300721	10.1093980716452	10.0746193564145	9.85739041338189	10.0032874035009	10.2677674382136
6.35500776769764	6.34350905821778	5.97080346797201	6.34418537815407	6.52749988911807	6.77676987775179	6.44933397816041	6.58922663086608	6.69222879742483	6.46231355085475	6.1517404241936	6.65618436128106
8.07861569390351	8.02772424798642	7.95973383812233	7.90648634064009	8.05517492134791	7.98670396868837	8.06531836351449	8.09348064680036	7.96528948126971	8.03511583892395	8.03762256866572	8.0913647412434
8.43631726986485	8.41849582487655	8.37857636395412	8.45762620846477	8.59169411772617	8.59198140760306	8.44779931658181	8.48018101668196	8.23457990677387	8.36990439846739	8.40436360136875	8.3679909220939
4.66882630485131	4.36566379381802	4.57135319936067	4.46252459928079	4.34410544215272	4.34341514859355	4.32581894650022	4.20993665893692	4.63132464298268	4.57561408751241	4.41318655922735	4.53374208364995
6.3393572143643	7.09732434582939	6.61375843400875	6.66635837828041	6.53484456292218	6.77542620245382	6.80737067128767	6.63419175272392	6.76808260039074	6.71570136199399	6.66814116686954	6.65696265012107
5.17219170120463	5.30033370867943	5.40225537315987	4.99639443112478	5.20194748423249	5.01474420741284	4.59765869281717	4.67094373155534	4.96538404417345	4.84585388765055	4.92627735428791	4.88098369144543
4.53850152649188	4.53918605413637	4.64164738395815	4.69832194872856	4.59293486519853	4.55803948279816	4.48530942088106	4.39270476940498	4.71669778261372	4.48833043968845	4.58817138781451	4.62536241207128
4.50109514659386	4.36974138034654	4.70084186191037	4.49595431687328	4.30704993899752	4.44855060184931	4.29669634548547	4.38130637858847	4.61544022751675	4.37904696056709	4.43698723958756	4.390584812017
4.56642427227048	4.56174385927142	4.565184538784	4.56612629644886	4.44435220782781	4.51663422365723	4.40909139828157	4.48640001882649	4.65419252572384	4.54480214997939	4.57540604597018	4.4409614061648
7.95028772464621	8.05405194997103	8.2698501070697	7.97802192741312	8.10800712992573	7.87228736340157	7.91028790429038	7.84888368426903	8.1545385727819	8.09397143622162	7.92513141962892	7.48758818081272
8.05740352674765	8.12754765428311	7.85328385195639	7.92492085300891	7.80475586293258	8.14458375277177	7.76433600234309	7.94964362640927	8.03130135940929	7.95379557720203	8.01484193882906	8.07941848235467
7.05399312935072	7.01318654074727	7.03941088597088	7.04520602853794	6.99158286559131	6.9611363726947	7.07698499407231	7.15806628407137	6.89047423946239	6.98727030936179	7.24495082755533	7.1262998855746
6.71612799603509	6.71161597233795	6.59046623792667	6.60194928613029	6.22200136233302	6.66447577103899	6.48442712943059	6.57544132868331	7.01127545702972	6.67401765792934	6.80782081332135	6.87910222981537
7.54340202205046	7.45659043867257	7.56940688934327	7.46593358099184	7.64248225968917	7.57953231153769	7.59239584182194	7.60233719828115	7.59678670228738	7.48115406134645	7.57047810482635	7.76761727750262
7.80729139513682	7.99954748168735	7.83115918831342	7.92088177378994	7.99989129795701	8.14777944765367	8.05443375161319	8.22811772403182	7.88929434405957	7.83978113882476	8.04432239068907	8.0507527870814
7.41469299802999	6.43027728206849	7.77669507733004	6.66276974971454	7.59303646993581	7.17346778729089	7.61484240337994	7.4400288764409	7.46724064631464	8.06578984636362	6.38188620018715	6.4979989662801
8.71905096739618	8.72752232472394	8.69686770046573	8.7843736938814	8.99517150684328	8.57072806933456	8.92712280083817	8.80758574391323	8.69763200975311	8.700332165459	8.74607749223973	8.71209163399052
7.42706771629488	7.49103974456284	7.2316931456343	7.52748777114347	7.64530617287536	7.18610020427573	7.67185200160458	7.61203241762136	7.3970494603393	7.31142405269871	7.41339404446915	7.52038151021942
7.42501366598063	7.52476970420509	7.64509790840434	7.36956461238744	7.50082426057979	7.49100758692454	7.45136043150401	7.50324443641173	7.60700040955334	7.51523159076086	7.48310645096634	7.57461215802376
5.16540136739462	5.13111497223437	5.52257235694546	4.89381502713052	5.47233988930282	5.05385638903613	5.37416176154891	5.21828307306179	5.26454732534279	5.4596773323949	5.22630891559379	4.91757496066153
6.09202411332917	6.06705001873305	6.20412946218556	6.17762773338198	5.90446444069021	6.12875876198713	6.08032441891906	5.86847869603412	6.40873412210855	6.39681848477309	6.17204346964559	5.93296349840379
3.40021728275847	3.35888814086206	3.51304585007669	3.37866954088121	3.42938675805145	3.35382296830894	3.30630534151377	3.43248490692612	3.46494904380006	3.40549146752211	3.66974953907669	3.32424628185476
9.90630373231197	9.83306513442142	10.084016854155	9.85068841220306	10.0415969745342	9.84326226444139	9.95259262213334	9.87533866212753	9.79532276754896	9.90429339117695	9.89294663091587	9.92830551968525
6.24979861790549	5.70847408816474	6.08819130511463	5.96887554498043	6.00425737393572	5.81138559457969	6.04782089370919	5.65088891127669	6.27083765471206	6.24145417667035	5.85534772150312	6.56130041499186
8.05166239274651	7.97100735589746	7.59542841916353	7.74306104954495	7.81876626942924	7.67402449598008	7.39688845540341	7.38210157964208	7.34603683404287	7.35565300632359	7.28293069103261	7.22262423842595
4.02373164425064	3.92464296973281	4.13097860495438	4.07021840063019	3.96176871233584	3.99869136693783	3.96384351875917	4.08530650704875	4.08608168073783	3.97746615322597	4.01184505743472	4.04988942036121
7.37596235223459	7.50189064435873	7.87390098989663	7.69340847425402	7.76601649725457	7.49357815202971	7.70217064345795	7.7611595202037	7.64600610747448	7.51624255632054	7.7422180367862	7.7993726262933
6.68108728774267	6.66034872925367	6.77089375058902	6.46481070456556	6.91145747886992	6.37378079889277	6.85482751527246	6.80952679839498	6.47806440936538	6.56608361521091	6.57299011120069	6.74124502249167
4.41843513772036	4.3500991462522	4.49315848051655	4.92456526726044	4.28921666927291	4.37185063283617	4.27669953095244	4.39288885853271	4.80033652263861	4.37571327698293	4.43591091907693	4.69043174643302
7.11546678450233	6.92886572529357	6.91978037874068	6.7739356687939	7.01674897925269	6.86914857993685	6.9244971263829	6.73599722458782	6.70148673079905	6.67413498110379	6.66109370666728	6.38507713643201
6.90776696780581	6.68956692083291	6.75127691579752	6.58201099880976	6.89249509857939	6.62582370709888	6.61126944025777	6.99402051310411	6.69543097639722	6.71884411939018	6.77435430745095	6.76553556136818
3.92805390690242	3.81131321886178	3.90167262470752	3.83830517756915	3.80642409436874	3.79597059879075	3.81689804226929	3.8291738576051	4.0590918634268	3.92278745658527	3.9158567462346	3.908961769629
8.21689457949076	8.15644233065819	8.57485960204558	7.92674264646003	8.05094223208455	8.13518324791183	8.21679608666058	8.22883632261198	8.3756309540496	8.25281771804395	8.11891812068693	8.39264289651219
9.86597867914545	9.78787360706856	9.79973010684854	9.8777124151786	9.89261050111562	9.53822611261586	10.0674091459467	10.0230059482889	9.76044820512959	9.87915127011494	9.81619962681853	9.92188808856983
7.33459341217866	7.65927092703491	7.34335009221763	7.44332272747459	7.4392718816224	7.4427814269959	7.50497262497118	7.46587980725837	7.09543178235473	7.32293950278577	7.55199657038357	7.52562062874651
6.48209204780969	6.57373987590084	6.37487100881817	6.42820084124111	6.82586526143514	6.54171833951297	6.52088378121722	6.85210179454769	6.52088534542818	6.73687435696588	6.73477657546346	6.69403220395919
7.44872536299429	7.35329936132209	7.29037943547798	7.22239694052521	7.433827868637	7.40376134265589	7.42605684103277	7.53390620128277	7.45285358646382	7.34498021065231	7.3935083729396	7.40964255569739
5.45605008586227	5.35423607898163	5.79641517780695	5.63306463813743	5.53003574075171	5.65261643852755	5.48556704100629	5.59428277731211	5.55611148185055	5.46842643343633	5.65764039449491	5.49729888189035
6.93439137809846	6.56759598938223	7.20646397552013	6.96183174857107	7.13626596081058	6.71971080936922	7.01783719369849	6.80199702639478	6.59404006765189	6.75411511256477	6.64679195256124	6.53585543130473
5.30106731245181	5.4041883234862	5.58168532366159	5.58830539056847	5.60928134927493	5.29833872762096	5.7069775451207	5.04998383619622	5.47746467470346	5.86762012567464	5.70795248016001	5.18006139104339
5.37577918431365	5.01352970457203	5.41900391929722	5.4683184820639	5.44521438797782	5.54109870074294	5.29029903125948	5.46976896294257	5.47762816601413	4.930464426072	5.57232898266455	5.62483072063442
4.86173335023209	4.69807886765873	4.82701922599962	4.95917829858414	4.55326267675473	4.77893015034653	4.65297814189298	4.58736226820599	5.07775809427814	4.83026696790862	4.75175101795474	4.78903029657515
8.14450668078839	8.12985081046534	8.04537547874914	8.31248431749683	8.22151813243126	8.1217164681618	8.25041378912538	8.27736787589479	8.0844624195629	8.24173450472058	8.20232813500695	8.27250078780676
11.6532098928749	11.3906067402229	11.5995394511756	11.4947109126506	11.3487177802465	11.6822914554321	11.3804509167958	11.5330366433729	11.6610808632551	11.812451386801	11.5774593150606	11.4139705354956
8.03826288339863	7.71220492666053	7.93145085915247	7.6822301103926	8.02513356170157	7.79634256166057	7.69054410477142	7.70669402104382	7.66692959145229	7.74132989438024	7.36633773574014	7.23699708264914
6.21391065928103	6.24951094391802	6.39725159368899	6.06192552735662	6.19505874478029	6.32135944110906	6.35561494666832	6.03260278368739	6.65573867893738	6.6394475845876	5.77097554148799	6.28302624876146
7.61134340613744	7.67295447259245	8.06694781510114	7.51331931270348	7.83438566731203	7.49309549948285	7.2685125038203	7.12775804496255	6.94210171052641	6.95390103205236	6.87168714053327	6.7352630935784
8.68407275641866	8.7066141940751	8.45794313652294	8.6247175880374	8.64867202695781	8.64794015200324	8.69327655697388	8.74829590150926	8.55823590205028	8.6649931917526	8.61454967450515	8.78198189220724
6.29978579911189	5.941394745291	6.49689268051754	6.08156482169504	6.05238826788442	6.15903371279946	6.14321534495154	6.08903640899672	6.17465351882525	6.53181636686629	6.04028156769838	5.76727141512915
6.29263237460307	6.16442975957779	6.26943345527441	6.33211797406152	6.23492595994624	6.09792297287996	6.2071154648194	6.20153572855715	6.17620364911283	6.17776387463358	6.21214492480625	6.12111062020209
6.52483171940723	6.61086899654923	6.68384819158178	6.51100777491593	6.68978544627576	6.61407755228985	6.86929957963209	6.69112589661053	6.61159154334228	6.53864630148001	6.90298006837215	6.84397156745591
11.1129172212837	11.1136610278688	11.2129058211587	11.2211702257664	11.1752149682148	11.2501394069682	11.2325332117872	11.2198435144026	11.1712430629728	11.1756932461188	11.1795495356667	11.1552405242665
8.95791869892516	8.95665396312313	8.78920855159268	8.84190832929887	8.87415838572853	8.9632062481814	8.8723893676416	8.87541456790716	8.79691847019494	8.87754444269603	8.86288607609342	8.84984042537524
7.41956299484871	7.48144938041079	7.24974425063817	7.2023240426997	7.52355785012193	7.31081268015864	7.5391906372756	7.5755303763136	7.39118152748222	7.38330343308032	7.48676098985424	7.49275511598428
7.02199236716065	6.9660624717987	7.26525828162881	7.04581783774309	7.01934138732508	7.03367567166536	6.89237589326278	6.92488287693955	7.14020542379564	6.88500803789048	6.85179723708558	6.79649689666545
10.4221170594042	10.3972361956778	10.409546474324	10.3130989736117	10.3883193043112	10.2957012654841	10.3954420805234	10.5214004191671	10.3818106089511	10.4373846041103	10.445802270924	10.4155278457405
4.4228500719566	4.50518898773098	4.64077276362373	4.98997636370116	4.29435488859873	4.58987428147297	3.93176769820497	4.25342440167098	5.12972840027657	4.87193582500638	4.70238769895522	4.33473637316928
4.91117522447067	4.68181735345594	4.92552578579561	4.93619792119266	4.60662824335296	4.79143718298555	4.76233613228394	4.55315370306433	5.04889910092951	4.87005644542374	4.78881329183486	4.58744094527881
5.19230065574329	5.0114640199999	5.12392288924759	5.16320055096004	4.83948359564145	5.18786311818338	4.93955615851589	4.73342035931675	5.39981057731313	5.00698174046853	4.92795328921287	5.22735000596176
8.24742866986876	8.29830626442019	8.36628704359272	8.27322691178911	8.37287886809579	8.27484353499674	8.40400820347559	8.03039396746591	8.19846536559174	8.25994614901426	8.31810081773203	8.02902789724072
10.1294259267081	10.2768682642591	10.1928767219273	10.1626156256205	10.2161663309912	10.118865948771	9.98405253830901	10.0157454391517	9.99858868495463	10.0501419214449	9.99569215782878	9.97927933813306
10.0593857571786	10.1377143027732	10.0993253489121	10.117569149846	10.1278189058091	10.0340460729141	10.1024369529181	10.198981878785	10.0603295772587	9.95773015130596	10.1162309416139	10.1202103475405
10.046908875349	10.0093604227539	9.74369288394214	9.86174121097839	9.94349895237199	9.73193077190987	9.88720357513445	10.0072212739196	9.65707585741722	9.98153563829126	10.0795660552446	9.94873561003814
7.06269574403962	7.03712131281284	6.89059754674275	6.97762613250962	7.09461006557427	6.8162916146728	7.30519799354097	7.21141043522002	6.80497977105333	6.87001122682627	7.01767239574687	7.2032746518611
9.62185478653616	9.39830552111701	9.47287126677155	9.38567381936013	9.44283238995856	9.44653657368698	9.56249057140729	9.59124955385144	9.55322148347219	9.48324399488188	9.3109122400901	9.46318489978032
9.88422602512499	9.84238069875585	9.80068071762067	9.89925645860746	9.78584156741492	10.0457085281533	10.0330236350636	9.89901426172016	10.1316488877352	9.88034449803021	9.93052708964503	9.8543991552838
8.07958996819886	7.93026544185648	7.92054776739915	7.99469632139718	8.21311365583143	8.03289040278724	8.1834701477356	8.10230411039063	7.82058610515201	8.00354688863071	8.05608224396953	8.00234377364105
4.58655366303984	4.2241799432543	4.65983946221384	4.65814669488091	4.58129112404724	4.72776035260316	4.63144942290552	4.56588781116445	4.72730826928541	4.80654983294154	4.83796305696977	4.73594248219009
11.8961262142026	12.0131200888867	11.7970795794327	11.9349933696605	11.8984285365772	11.8343746614058	12.021167306934	11.9755754441304	11.8562506944703	11.8951310185031	12.0278906145364	12.0522295915417
10.9361126323079	11.1266013310349	10.7014216605983	10.9437251716202	10.8302238798897	10.8585422459339	11.0041192800065	11.1109464617388	10.9763358870738	11.0665749366082	11.0485527137852	11.1834903454957
8.4371484672566	8.55014517091102	8.21569060401062	8.56897122725098	8.52808255845522	8.33951108972999	8.6186537815023	8.60258172761021	8.36232783810988	8.55519764138662	8.39065836482601	8.6521073807848
5.3500232480394	5.29160707581324	5.84751546029797	5.23929430842952	5.70042205748531	5.39496003567861	5.65953737104719	5.61019330865966	5.6444214613184	5.87147428514143	5.12009593889413	5.16893891575566
7.96379075812816	7.70049087289272	8.04472660018617	8.32863207576209	8.32982025335339	8.21606337164155	8.25889573613649	8.53599670062875	8.37224880583936	7.5581214495397	8.30991305896509	9.14009234298521
8.3693236341449	8.36469584480022	8.43573883377546	8.46140520176162	8.41471210664936	8.49360487438104	8.36844556582419	8.45693151916051	8.3333109793205	8.37299863458713	8.38988625418941	8.46513436165771
6.48522088796692	6.73441827576394	6.76114577450123	6.63331672546316	6.50346931492056	6.58626743681263	6.80925897379615	6.873011062229	6.96891784797941	6.88215275357698	6.56019872638373	6.96705078427228
7.48208776735728	7.36099324932081	7.54365224514297	7.34258208852731	7.63797145471034	7.27113748693315	7.46676409195037	7.4330811300357	7.21481899734096	7.38473359688032	7.35328377565915	7.3328813601098
8.71308039703277	8.69441661519801	8.57052950616796	8.81195114199668	8.78204135535625	8.7656021810982	8.85805607530923	8.85258500894576	8.56505691406876	8.37928626515183	8.77030841451419	8.82525070791774
7.42605443845532	6.89555163477903	7.85420671502941	7.16693185886892	7.67553640863686	7.54972388682271	7.80907115172597	7.34554615249792	7.5078471439134	8.02839714765971	7.0842676991223	6.72838349465641
5.03352830096201	5.00950662572978	5.26030210354672	5.07112034957979	4.75472036587497	5.13146637420526	5.12674903367032	4.92867824305881	5.1915809763187	4.9639255141697	5.11402923416448	4.99871884594668
4.89446229828981	4.58363950136174	4.46964650159776	4.80664186145797	4.3178207203893	4.53646388988359	4.34202275496166	4.72950264125211	5.1152852970596	4.59039184405186	4.76145828341602	3.82123537185456
9.34771152957623	9.52144492568098	9.33367759275703	9.45862144648435	9.33585564684922	9.6563422823679	9.52770499167136	9.87656257200958	9.61333092640242	9.50225591261208	9.69225129658344	9.78367114074561
