# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Mms19	0.00921432733189784	0.0583482506452171	0.157919513096031	-0.107523671140588	0.125781245100754	0.874557515102588	0.562721242448706	0.999994336935075	0.992569923657054	4703	6154	0.0249236272861779	1	7.84691792487982	NA	9.75237552691851	8.35408153279377	0.00921432733189784	NA	0.00921432733189784	0.00921432733189784	NA	F	random_intercept
Adgrb3	0.00490769646175942	0.0310190688240612	0.158215467059816	-0.0563466287770155	0.0661957978061422	0.874300338399251	0.562849830800375	0.999994336935075	0.992569923657054	4702	6155	0.0250267843943277	1	11.8446332564916	10.2834913399728	11.0973290391584	11.2490376525759	0.00490769646175942	0.00490769646175942	0.00490769646175942	0.00490769646175942	NA	F	random_intercept
Iqsec1	0.00866285930062868	0.0546332519273183	0.15856385982942	-0.100596760433477	0.117830360406274	0.874037555040662	0.562981222479669	0.999994336935075	0.992569923657054	4701	6156	0.0251324159847535	1	10.7627796892457	NA	10.4780450468909	11.3831517366546	0.00866285930062868	NA	0.00866285930062868	0.00866285930062868	NA	F	random_intercept
Zdhhc14	0.00510741828770325	0.0321647083777504	0.158789510158788	-0.0584157189290119	0.0686440501141004	0.873841415432541	0.563079292283729	0.999994336935075	0.992569923657054	4700	6157	0.0252114072757692	1	11.2625160615805	11.0059829736347	9.11408417054802	11.1217255074762	0.00510741828770325	0.00510741828770325	0.00510741828770325	0.00510741828770325	NA	F	random_intercept
Pkn2	0.00741912234506222	0.0466279295181944	0.159113270130668	-0.0846598636840874	0.0995420470390507	0.873591077188937	0.563204461405532	0.999994336935075	0.992569923657054	4699	6158	0.0253124105728304	1	7.87308664191873	7.83613140366054	6.65136348595173	7.77639844085801	0.00741912234506222	0.00741912234506222	0.00741912234506222	0.00741912234506222	NA	F	random_intercept
Cables2	0.00596734933083839	0.0374701994987595	0.159255872951409	-0.0680404519616415	0.0799755243709814	0.873473622320701	0.56326318883965	0.999994336935075	0.992569923657054	4698	6159	0.0253598711279039	1	8.50692887938287	7.19921943912429	8.89835112025941	9.25400849489341	0.00596734933083839	0.00596734933083839	0.00596734933083839	0.00596734933083839	NA	F	random_intercept
Fam134b	0.00778118165829174	0.0487828052902103	0.159506646081571	-0.0885544278355812	0.104159010658598	0.873280134894407	0.563359932552797	0.999994336935075	0.992569923657054	4697	6160	0.0254381539173494	1	11.2481875771384	9.89102133708416	8.59899404064869	10.6972026784774	0.00778118165829174	0.00778118165829174	0.00778118165829174	0.00778118165829174	NA	F	random_intercept
4930402H24Rik	0.00709221511562289	0.0444048400199735	0.159717163994573	-0.0806104612357245	0.0947986685708142	0.873110136827026	0.563444931586487	0.999994336935075	0.992569923657054	4696	6161	0.0255070352772861	1	9.91399077229222	10.5510499243741	8.91734601357843	10.1572111699529	0.00709221511562289	0.00709221511562289	0.00709221511562289	0.00709221511562289	NA	F	random_intercept
Uimc1	0.00713791361059841	0.0446750876992445	0.159773913789521	-0.0810929880570845	0.0953857991277822	0.87306583082957	0.563467084585215	0.999994336935075	0.992569923657054	4695	6162	0.0255250032731738	1	9.12712400443807	6.733419144657	9.45956938456446	8.571671033489	0.00713791361059841	0.00713791361059841	0.00713791361059841	0.00713791361059841	NA	F	random_intercept
Zfp282	0.00425343192808885	0.0265825259521945	0.160008568626553	-0.0482528214906751	0.0567547476381259	0.872881546142908	0.563559226928546	0.999994336935075	0.992569923657054	4694	6163	0.0255998082913322	1	7.1397330206999	9.72032740727988	6.95348125201984	7.25267977250318	0.00425343192808885	0.00425343192808885	0.00425343192808885	0.00425343192808885	NA	F	random_intercept
Slc25a47	0.00513730465228382	0.0320006457789629	0.160537530641368	-0.0580739346588589	0.0683372123807998	0.872466153180171	0.563766923409914	0.999994336935075	0.992569923657054	4693	6164	0.025768836740987	1	6.11531264989778	7.87489308291231	6.56704100345262	5.8096990916139	0.00513730465228382	0.00513730465228382	0.00513730465228382	0.00513730465228382	NA	F	random_intercept
Nprl3	0.0049897340274999	0.0310646664947673	0.16062409774592	-0.0563776045715953	0.0663382548138692	0.8724006621347	0.56379966893265	0.999994336935075	0.992569923657054	4692	6165	0.0257955379086212	1	7.35453563451788	9.0997917280877	7.41623695409938	8.84268053462932	0.0049897340274999	0.0049897340274999	0.0049897340274999	0.0049897340274999	NA	F	random_intercept
Ptgs1	0.00916702306060007	0.0569949177925438	0.1608393066548	-0.103398378883372	0.121746030315999	0.872226374888183	0.563886812555908	0.999994336935075	0.992569923657054	4691	6166	0.0258666651645285	1	11.0318705270819	6.20244991718499	8.87113933698208	12.1405191334521	0.00916702306060007	0.00916702306060007	0.00916702306060007	0.00916702306060007	NA	F	random_intercept
Csrnp1	0.00778141131837802	0.048367450780972	0.160881154427913	-0.0877696730576949	0.10329927169608	0.872199334570533	0.563900332714734	0.999994336935075	0.992569923657054	4690	6167	0.0258777094180687	1	7.02780213718237	9.25681338333866	8.83817787134854	6.99360808010571	0.00778141131837802	0.00778141131837802	0.00778141131837802	0.00778141131837802	NA	F	random_intercept
Dnmt3b	0.0042158095552759	0.0261668384445622	0.161112683299805	-0.0474694447800002	0.0558960299649877	0.872012053342695	0.563993973328652	0.999994336935075	0.992569923657054	4689	6168	0.0259542682924234	1	5.45685853680509	7.29209577334795	5.14954354991315	5.44535519921471	0.0042158095552759	0.0042158095552759	0.0042158095552759	0.0042158095552759	NA	F	random_intercept
Pofut1	0.00448808558101313	0.0278376847598034	0.16122337829954	-0.0505040641060911	0.0594618387785685	0.871930018599785	0.564034990700107	0.999994336935075	0.992569923657054	4688	6169	0.0259878398942561	1	8.30262870548164	8.18013693981471	8.5455340167738	8.29794832670492	0.00448808558101313	0.00448808558101313	0.00448808558101313	0.00448808558101313	NA	F	random_intercept
Mpeg1	0.0237397556143897	0.146605693229526	0.16192928863426	-0.269630748436941	0.316564364089279	0.871414121648315	0.564292939175843	0.999994336935075	0.992852158602717	4687	6170	0.026199473985173	1	7.96814668739937	NA	8.91341630974405	7.62828067182595	0.0237397556143897	NA	0.0237397556143897	0.0237397556143897	NA	F	random_intercept
Pgrmc2	0.0107297886913357	0.066123276277523	0.162269465389195	-0.121640851661962	0.14279667322842	0.871158841307428	0.564420579346286	0.999994336935075	0.992852158602717	4686	6171	0.0263045222335663	1	9.69048337158316	NA	9.93113890390903	10.9210940260736	0.0107297886913357	NA	0.0107297886913357	0.0107297886913357	NA	F	random_intercept
Rps27l	0.0069850303016383	0.0429784810715964	0.16252389864598	-0.0780130941727557	0.0919983166521813	0.870901357426523	0.564549321286739	0.999994336935075	0.992852158602717	4685	6172	0.026410695760454	1	10.903112075756	11.4129451241427	NA	9.92305463818867	0.0069850303016383	0.0069850303016383	NA	0.0069850303016383	NA	F	random_intercept
Cacnb2	0.00906283327431379	0.0556905977362941	0.162735428289495	-0.100920339280258	0.119074380888892	0.870734394291595	0.564632802854202	0.999994336935075	0.992852158602717	4684	6173	0.0264796603532034	1	9.36111202084655	7.92088251402039	7.79077129446626	10.0758436187644	0.00906283327431379	0.00906283327431379	0.00906283327431379	0.00906283327431379	NA	F	random_intercept
Alg2	0.00506534272168008	0.0310981847118503	0.162882263663122	-0.056353707136039	0.066491497057155	0.870617776252044	0.564691111873978	0.999994336935075	0.992852158602717	4683	6174	0.0265278845155592	1	11.6835181766432	11.0574577330286	11.4401425247538	12.182119479327	0.00506534272168008	0.00506534272168008	0.00506534272168008	0.00506534272168008	NA	F	random_intercept
Bbip1	0.0149204767973424	0.0915142252159575	0.163039972879983	-0.167923092217089	0.197980117742493	0.870507731489457	0.564746134255272	0.999994336935075	0.992852158602717	4682	6175	0.026573431782154	1	10.7041102570937	NA	7.64331212512161	10.273252615711	0.0149204767973424	NA	0.0149204767973424	0.0149204767973424	NA	F	random_intercept
Eif4e2	0.00490574477386668	0.0300483057227672	0.163261942923779	-0.0544601422702769	0.0642440607458014	0.870328863019459	0.564835568490271	0.999994336935075	0.992852158602717	4681	6176	0.0266475505958113	1	8.40598067749588	9.19059335551805	8.30337544913601	8.74415350355065	0.00490574477386668	0.00490574477386668	0.00490574477386668	0.00490574477386668	NA	F	random_intercept
Slc39a6	0.00630327232425245	0.0384390233550411	0.163981073765388	-0.0696195712269963	0.0823783296445671	0.869870775902954	0.565064612048523	0.999994336935075	0.992978032792116	4680	6177	0.026837854221208	1	11.450095768976	10.8696594612693	10.8975811520838	10.8189300373556	0.00630327232425245	0.00630327232425245	0.00630327232425245	0.00630327232425245	NA	F	random_intercept
Hspd1	0.007886828619225	0.0481204231888266	0.163897740223039	-0.0872815310044278	0.103070254205416	0.869819770340881	0.565090114829559	0.999994336935075	0.992978032792116	4679	6178	0.0268590865342446	1	12.2783485670541	8.67586618459382	NA	12.4651799079765	0.007886828619225	0.007886828619225	NA	0.007886828619225	NA	F	random_intercept
Lgals9	0.00746825876281614	0.0454168070678557	0.164438216708147	-0.0822252383539742	0.0971841712656379	0.869393963101546	0.565303018449227	0.999994336935075	0.993058243789026	4678	6179	0.0270366756496792	1	6.39190170230377	6.76624199635338	5.28205261306161	6.31730315579238	0.00746825876281614	0.00746825876281614	0.00746825876281614	0.00746825876281614	NA	F	random_intercept
