# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Bace1	-0.0100047443446567	0.0422865796297395	-0.236593842118659	-0.0935058485457652	0.0735786031541608	0.813048973509481	0.59347551324526	0.999994187184675	0.946427802229951	6215	4664	0.0559296492082169	1	11.2511915111234	10.6101091295599	10.6980819329699	9.96511409427673	-0.0100047443446567	-0.0100047443446567	-0.0100047443446567	-0.0100047443446567	NA	F	random_intercept
Fkbp14	-0.00809491879175794	0.0341935771116503	-0.236737992206141	-0.0756334439730418	0.0594390602710173	0.812880109188813	0.593559945405594	0.999994187184675	0.946427802229951	6216	4663	0.0560326415243537	1	8.27845895896945	9.01819827898726	8.48213614348871	7.64444460109184	-0.00809491879175794	-0.00809491879175794	-0.00809491879175794	-0.00809491879175794	NA	F	random_intercept
Pqlc2	-0.00956682340987914	0.0403989306328144	-0.236808827858141	-0.0893506329347776	0.0702348291510558	0.812830667365404	0.593584666317298	0.999994187184675	0.946427802229951	6217	4662	0.0560628156036405	1	6.8296102928992	7.11913076133233	6.82101755624258	6.33592583376613	-0.00956682340987914	-0.00956682340987914	-0.00956682340987914	-0.00956682340987914	NA	F	random_intercept
Prpf38b	-0.00976074549628111	0.0411971568739298	-0.236927648336283	-0.0911220219734632	0.0716186899126417	0.812738379700266	0.593630810149867	0.999994187184675	0.946427802229951	6218	4661	0.0561191612192786	1	9.35788021675945	8.84695921777867	6.75419856868406	9.34158324217173	-0.00976074549628111	-0.00976074549628111	-0.00976074549628111	-0.00976074549628111	NA	F	random_intercept
Ccdc47	-0.00676467402482961	0.0285443316361723	-0.236988348897166	-0.0631343684721248	0.0496271256704871	0.812698103297072	0.593650948351464	0.999994187184675	0.946427802229951	6219	4660	0.0561437610759583	1	11.9810936492711	10.5313447361072	10.2457482917247	11.5576071022641	-0.00676467402482961	-0.00676467402482961	-0.00676467402482961	-0.00676467402482961	NA	F	random_intercept
Ppp4r4	-0.0119796526430161	0.0504925235156149	-0.237255969971701	-0.111724446722819	0.0877372420612936	0.812479563760364	0.593760218119818	0.999994187184675	0.946427802229951	6220	4659	0.0562773390203972	1	5.56663269107927	9.5062009180876	9.73397531748648	6.67644379197743	-0.0119796526430161	-0.0119796526430161	-0.0119796526430161	-0.0119796526430161	NA	F	random_intercept
2810474O19Rik	-0.0180948801136303	0.076006509514038	-0.238070136746488	-0.170173752821525	0.133740340435002	0.81188804318676	0.59405597840662	0.999994187184675	0.946427802229951	6221	4658	0.0566397353865042	1	7.42571235092658	NA	8.71290091610946	7.36262323119348	-0.0180948801136303	NA	-0.0180948801136303	-0.0180948801136303	NA	F	random_intercept
Coq9	-0.00531425982258918	0.0223131917864762	-0.238166725470898	-0.0493792936200663	0.0387658156345891	0.81178210656454	0.59410894671773	0.999994187184675	0.946427802229951	6222	4657	0.0567047674437902	1	10.6116609722105	10.3714149003529	9.33463296604349	10.3022555958017	-0.00531425982258918	-0.00531425982258918	-0.00531425982258918	-0.00531425982258918	NA	F	random_intercept
Rad51d	-0.00924187996859932	0.0387558041496345	-0.238464409947909	-0.0858726471489511	0.0672894110545403	0.81160756383769	0.594196218081155	0.999994187184675	0.946427802229951	6223	4656	0.0568120012149116	1	6.27966947548782	7.07683999005831	6.68384172079047	7.12875710216643	-0.00924187996859932	-0.00924187996859932	-0.00924187996859932	-0.00924187996859932	NA	F	random_intercept
Emc7	-0.0171447277375552	0.0718840888631315	-0.238505182561318	-0.15911264335975	0.124848993836442	0.811513945898352	0.594243027050824	0.999994187184675	0.946427802229951	6224	4655	0.056869561354091	1	12.29490172217	7.12097129190409	11.7291550000016	11.9130687246799	-0.0171447277375552	-0.0171447277375552	-0.0171447277375552	-0.0171447277375552	NA	F	random_intercept
Luzp1	-0.0115260601636664	0.0481521019782777	-0.239367746996091	-0.106637037182047	0.0835753279000111	0.810841051808761	0.59457947409562	0.999994187184675	0.946427802229951	6225	4654	0.0572841907484687	1	10.2427691934115	11.9294403561391	9.46517304698411	10.3394563452026	-0.0115260601636664	-0.0115260601636664	-0.0115260601636664	-0.0115260601636664	NA	F	random_intercept
Adamts8	-0.0122288297740306	0.051069001826187	-0.239456996156912	-0.11312266834927	0.0886215832033679	0.810776651728349	0.594611674135826	0.999994187184675	0.946427802229951	6226	4653	0.0573239568033159	1	5.81703722050701	6.01061171035629	7.58996283306589	6.02467721835819	-0.0122288297740306	-0.0122288297740306	-0.0122288297740306	-0.0122288297740306	NA	F	random_intercept
Lsm10	-0.00658783697866805	0.0275068595589813	-0.239497968299222	-0.0609234195420737	0.0477365023213843	0.810740494340171	0.594629752829914	0.999994187184675	0.946427802229951	6227	4652	0.0573462898268247	1	7.67695137516791	10.0016808358397	10.2164787295401	7.96787016794479	-0.00658783697866805	-0.00658783697866805	-0.00658783697866805	-0.00658783697866805	NA	F	random_intercept
Tldc1	-0.0147695939188156	0.061584227266221	-0.239827543097495	-0.136419574986128	0.106853248977142	0.810485310446097	0.594757344776952	0.999994187184675	0.946427802229951	6228	4651	0.0575040378499807	1	6.91684820765726	6.39035761081537	7.78698726357703	7.0022518651952	-0.0147695939188156	-0.0147695939188156	-0.0147695939188156	-0.0147695939188156	NA	F	random_intercept
Gtf2h2	-0.010751527873811	0.0448254922195318	-0.239852979665134	-0.0992909988277575	0.0777805375273042	0.810465013217569	0.594767493391215	0.999994187184675	0.946427802229951	6229	4650	0.0575165949039231	1	8.61384042615227	10.914266902499	8.12380136687901	8.23155346898254	-0.010751527873811	-0.010751527873811	-0.010751527873811	-0.010751527873811	NA	F	random_intercept
Stk39	-0.0124297819249514	0.0518192631591826	-0.239867978955406	-0.114773426618948	0.0899236871699077	0.810455521341749	0.594772239329125	0.999994187184675	0.946427802229951	6230	4649	0.0575224676315429	1	10.2196793386525	10.9971309961326	9.74308488164503	9.73406765921819	-0.0124297819249514	-0.0124297819249514	-0.0124297819249514	-0.0124297819249514	NA	F	random_intercept
Pcdhb19	-0.0115924201028194	0.0481768384044703	-0.240622267602843	-0.106757182245287	0.0835535283500434	0.80986915966872	0.59506542016564	0.999994187184675	0.946427802229951	6231	4648	0.0578858709155767	1	5.81942442789985	6.95811754458975	5.51427957829916	5.74839971707263	-0.0115924201028194	-0.0115924201028194	-0.0115924201028194	-0.0115924201028194	NA	F	random_intercept
Enkd1	-0.0089147511999771	0.0370352807827815	-0.240709696579964	-0.0820709689940701	0.0642284455611164	0.809801244391294	0.595099377804353	0.999994187184675	0.946427802229951	6232	4647	0.0579280402850983	1	6.18759483968117	6.42023028129879	8.84641106837502	6.256634740138	-0.0089147511999771	-0.0089147511999771	-0.0089147511999771	-0.0089147511999771	NA	F	random_intercept
Samd9l	-0.00950464421712838	0.0394784229536138	-0.24075541792275	-0.0874794179812786	0.0684697223922426	0.809766251473885	0.595116874263057	0.999994187184675	0.946427802229951	6233	4646	0.0579497741272021	1	6.33164448143151	8.55209279850434	5.01521110960624	5.76428289513553	-0.00950464421712838	-0.00950464421712838	-0.00950464421712838	-0.00950464421712838	NA	F	random_intercept
Cnnm2	-0.00603111012019441	0.0250259990695057	-0.240993780246054	-0.055463198625992	0.0433957721411388	0.809580962724906	0.595209518637547	0.999994187184675	0.946427802229951	6234	4645	0.0580649274779574	1	7.84258984805824	10.4605346664906	7.50300595340325	8.55511195908872	-0.00603111012019441	-0.00603111012019441	-0.00603111012019441	-0.00603111012019441	NA	F	random_intercept
Tomm22	-0.00634914466322914	0.0263374321045628	-0.24106923704719	-0.0583612100271222	0.0456810349657719	0.80953305009183	0.595233474954085	0.999994187184675	0.946427802229951	6235	4644	0.0580947239259331	1	11.2460688505329	11.2947712992608	10.361167689673	11.1361079039689	-0.00634914466322914	-0.00634914466322914	-0.00634914466322914	-0.00634914466322914	NA	F	random_intercept
Ago3	-0.00787395529799743	0.0326147792536261	-0.241422921699585	-0.072299639686609	0.0565379927756656	0.809248920484513	0.595375539757744	0.999994187184675	0.946427802229951	6236	4643	0.0582715878447715	1	5.71609214707107	7.63464043777992	5.44356960326807	6.68205295133544	-0.00787395529799743	-0.00787395529799743	-0.00787395529799743	-0.00787395529799743	NA	F	random_intercept
Slc7a11	-0.0114025863638888	0.0472251091207249	-0.241451773774405	-0.104678464877121	0.0818719355248334	0.80922664314101	0.595386678429495	0.999994187184675	0.946427802229951	6237	4642	0.0582854669874706	1	7.14028487727503	9.80242589861512	6.64920720007532	5.60186901202381	-0.0114025863638888	-0.0114025863638888	-0.0114025863638888	-0.0114025863638888	NA	F	random_intercept
Cln8	-0.0111327356193128	0.0460691220053951	-0.241652871483182	-0.1021242332618	0.0798595518377498	0.809071113232366	0.595464443383817	0.999994187184675	0.946427802229951	6238	4641	0.0583824133507562	1	8.26628003865738	6.61024349444321	9.54393512963855	8.37783838589656	-0.0111327356193128	-0.0111327356193128	-0.0111327356193128	-0.0111327356193128	NA	F	random_intercept
Erf	-0.0138558723110848	0.0571616931162137	-0.242397863949111	-0.126781708190714	0.0990285483431235	0.808496272972958	0.595751863513521	0.999994187184675	0.946427802229951	6239	4640	0.0587414682646568	1	7.70304253389582	8.3454337256601	10.8910085189636	8.5660523986966	-0.0138558723110848	-0.0138558723110848	-0.0138558723110848	-0.0138558723110848	NA	F	random_intercept
Oma1	-0.00519010735114302	0.0213406313660714	-0.243203083456779	-0.0473410251828023	0.0369596084592288	0.807870067019388	0.596064966490306	0.999994187184675	0.946427802229951	6240	4639	0.0591339335558985	1	7.1731657849379	9.83693195360343	6.07994507486599	7.14246772300638	-0.00519010735114302	-0.00519010735114302	-0.00519010735114302	-0.00519010735114302	NA	F	random_intercept
Foxm1	-0.00836388100873582	0.0343045665599232	-0.243812467186425	-0.0761183538648241	0.0593928484023621	0.807398948549518	0.596300525725241	0.999994187184675	0.946427802229951	6241	4638	0.0594301124778198	1	6.60472862884585	6.62986672293413	5.293905260892	7.57601628738632	-0.00836388100873582	-0.00836388100873582	-0.00836388100873582	-0.00836388100873582	NA	F	random_intercept
Tubgcp6	-0.0222491551008555	0.0909087859385782	-0.244741527137849	-0.205437245242749	0.159442223451181	0.807358645125074	0.596320677437463	0.999994187184675	0.946427802229951	6242	4637	0.0594554865018608	1	6.46626112773946	NA	6.93011149610969	6.60162880238401	-0.0222491551008555	NA	-0.0222491551008555	-0.0222491551008555	NA	F	random_intercept
Dcaf6	-0.0170753103572957	0.069900998343312	-0.244278490464929	-0.15671380335023	0.122790291737476	0.807118235484903	0.596440882257548	0.999994187184675	0.946427802229951	6243	4636	0.0596069615741204	1	9.91127050611052	NA	8.39980031596849	9.79256073599054	-0.0170753103572957	NA	-0.0170753103572957	-0.0170753103572957	NA	F	random_intercept
Fuom	-0.00779455737822517	0.0317973209684526	-0.245132518741389	-0.0706949070541739	0.0553220673513178	0.807032039810377	0.596483980094812	0.999994187184675	0.946427802229951	6244	4635	0.0596613206754881	1	9.55000370935717	9.35648814806127	9.38401196563981	9.48458917468678	-0.00779455737822517	-0.00779455737822517	-0.00779455737822517	-0.00779455737822517	NA	F	random_intercept
Gpn3	-0.00727734889781007	0.0297842968298409	-0.244335091722525	-0.0661035771007348	0.0515515545213712	0.806994525814629	0.596502737092685	0.999994187184675	0.946427802229951	6245	4634	0.0596849869889979	1	8.32967004924754	9.51343865634923	6.51980269553363	8.21421239138063	-0.00727734889781007	-0.00727734889781007	-0.00727734889781007	-0.00727734889781007	NA	F	random_intercept
Spag7	-0.00898849914773316	0.0367512019901893	-0.244577011389522	-0.0816033090732575	0.0635847315540325	0.806816318539696	0.596591840730152	0.999994187184675	0.946427802229951	6246	4633	0.0597974798726746	1	9.24490022188489	10.2773848027881	9.26006382458379	9.70145260129614	-0.00898849914773316	-0.00898849914773316	-0.00898849914773316	-0.00898849914773316	NA	F	random_intercept
Hyal1	-0.00962857422035847	0.0393509787926121	-0.244684491105115	-0.0873620863434065	0.068085740659049	0.806723540751279	0.596638229624361	0.999994187184675	0.946427802229951	6247	4632	0.0598560900439047	1	6.27407088474874	7.79244904081512	6.22135024983377	6.32446977347137	-0.00962857422035847	-0.00962857422035847	-0.00962857422035847	-0.00962857422035847	NA	F	random_intercept
BC028528	-0.00884363096307026	0.0361353830991484	-0.244736051055695	-0.0802160754627717	0.0625271425312124	0.806683254588159	0.59665837270592	0.999994187184675	0.946427802229951	6248	4631	0.0598815493484182	1	6.93118100910356	8.20952846530613	6.91721518891012	5.99338066792149	-0.00884363096307026	-0.00884363096307026	-0.00884363096307026	-0.00884363096307026	NA	F	random_intercept
Tamm41	-0.0101842341879213	0.0416044574047813	-0.244787093095245	-0.0923718881036652	0.0719793553752454	0.806644764803126	0.596677617598437	0.999994187184675	0.946427802229951	6249	4630	0.0599058787705964	1	7.26111679354283	9.27076828597489	9.714232636258	7.31716640646834	-0.0101842341879213	-0.0101842341879213	-0.0101842341879213	-0.0101842341879213	NA	F	random_intercept
Lace1	-0.00674646032822696	0.0275574190703764	-0.244814665371884	-0.0611752917444193	0.0476830223313776	0.806622799508365	0.596688600245818	0.999994187184675	0.946427802229951	6250	4629	0.0599197653973107	1	8.6143981544336	9.57998995431397	7.49045850891845	8.74995708585238	-0.00674646032822696	-0.00674646032822696	-0.00674646032822696	-0.00674646032822696	NA	F	random_intercept
Vac14	-0.00717012978354553	0.0292703042646216	-0.244962598226624	-0.0649913370951344	0.0506355406866138	0.806508534089823	0.596745732955088	0.999994187184675	0.946427802229951	6251	4628	0.0599920323838887	1	5.91956346513424	8.29742188116497	7.18735939562275	6.31043959316664	-0.00717012978354553	-0.00717012978354553	-0.00717012978354553	-0.00717012978354553	NA	F	random_intercept
Lsm14a	-0.00835242441604873	0.0340511090450188	-0.245290818722117	-0.0756033845168476	0.0589072414490969	0.806256455885333	0.596871772057334	0.999994187184675	0.946427802229951	6252	4627	0.0601516221300642	1	11.3415335040864	11.0036121196687	8.39446125355311	11.5493803905444	-0.00835242441604873	-0.00835242441604873	-0.00835242441604873	-0.00835242441604873	NA	F	random_intercept
Senp8	-0.0108035397950015	0.0440357548250374	-0.245335633235449	-0.0977986874350126	0.0761591566326095	0.806221909568833	0.596889045215584	0.999994187184675	0.946427802229951	6253	4626	0.0601735107808423	1	6.47594829830914	7.7361890297088	7.64313865799637	6.18173691039132	-0.0108035397950015	-0.0108035397950015	-0.0108035397950015	-0.0108035397950015	NA	F	random_intercept
Tomm34	-0.00726699987458725	0.029610253946345	-0.245421734232855	-0.0657493221152768	0.0512182327072357	0.806153490876446	0.596923254561777	0.999994187184675	0.946427802229951	6254	4625	0.0602168735310755	1	10.9699120944261	11.4206902194864	9.74807182719712	11.3995757520731	-0.00726699987458725	-0.00726699987458725	-0.00726699987458725	-0.00726699987458725	NA	F	random_intercept
Ccdc88c	-0.0138647081519054	0.0564802834417892	-0.245478728275061	-0.125423691524127	0.0976870410636303	0.806108114175131	0.596945942912435	0.999994187184675	0.946427802229951	6255	4624	0.0602456417430091	1	7.6512733213379	6.45032404025224	10.4541855184296	7.22922241607583	-0.0138647081519054	-0.0138647081519054	-0.0138647081519054	-0.0138647081519054	NA	F	random_intercept
Ndufa10	-0.00620280650362979	0.0252447319635726	-0.245706966213	-0.0560601343654786	0.043663401782139	0.805935708139362	0.597032145930319	0.999994187184675	0.946427802229951	6256	4623	0.0603550112451074	1	12.8792825817944	12.8427040273914	11.1758652859452	12.7980269088242	-0.00620280650362979	-0.00620280650362979	-0.00620280650362979	-0.00620280650362979	NA	F	random_intercept
Rfwd2	-0.0135267908252858	0.0550485703183044	-0.245724652739763	-0.122241542362306	0.0952170812113349	0.805925081151944	0.597037459424028	0.999994187184675	0.946427802229951	6257	4622	0.0603617561457668	1	10.9435990296926	8.63926514599629	10.5509916902973	11.0769162990844	-0.0135267908252858	-0.0135267908252858	-0.0135267908252858	-0.0135267908252858	NA	F	random_intercept
Rpa3	-0.0090642773930298	0.0368622177318354	-0.245896149248817	-0.0818696157551313	0.0637448868101193	0.805786392916961	0.59710680354152	0.999994187184675	0.946427802229951	6258	4621	0.0604498175787391	1	7.99168388116778	9.2750240676563	6.90331509493917	7.35964864505392	-0.0090642773930298	-0.0090642773930298	-0.0090642773930298	-0.0090642773930298	NA	F	random_intercept
Rap2a	-0.00784946499704113	0.0318900045318229	-0.24614185893916	-0.0708246786688559	0.0552131038076415	0.805710344050466	0.597144827974767	0.999994187184675	0.946427802229951	6259	4620	0.0604981344372248	1	11.2623142791656	10.674934086292	11.0489882322465	10.9941765240947	-0.00784946499704113	-0.00784946499704113	-0.00784946499704113	-0.00784946499704113	NA	F	random_intercept
Nt5c2	-0.00935342954291838	0.0379883315298566	-0.246218487789261	-0.084423586880554	0.0656604042891436	0.805558204890011	0.597220897554994	0.999994187184675	0.946427802229951	6260	4619	0.0605948559147151	1	8.50094009448568	8.40388545674991	8.56983379049757	8.87140159582345	-0.00935342954291838	-0.00935342954291838	-0.00935342954291838	-0.00935342954291838	NA	F	random_intercept
Abtb1	-0.00972661272143795	0.0393946281842351	-0.24690200592705	-0.0875755351172451	0.0680648646889995	0.805025474406456	0.597487262796772	0.999994187184675	0.946427802229951	6261	4618	0.0609341817453988	1	7.85260976201089	9.10359943697545	9.20706110552862	8.31358775506309	-0.00972661272143795	-0.00972661272143795	-0.00972661272143795	-0.00972661272143795	NA	F	random_intercept
Golt1a	-0.013488161048808	0.0544085538570332	-0.24790515631513	-0.120995348618096	0.0939525537316647	0.804243170280629	0.597878414859686	0.999994187184675	0.946427802229951	6262	4617	0.0614342973228617	1	4.70769232154875	6.44107217867852	5.56632734874314	4.90992475068051	-0.013488161048808	-0.013488161048808	-0.013488161048808	-0.013488161048808	NA	F	random_intercept
Cdc25a	-0.0098963242371182	0.0399066790397068	-0.247986664770362	-0.0887100128412942	0.0689321198562574	0.804172317586845	0.597913841206578	0.999994187184675	0.946427802229951	6263	4616	0.0614796995527556	1	6.82519520438479	7.53580979852996	5.37462907884411	6.12588119880843	-0.0098963242371182	-0.0098963242371182	-0.0098963242371182	-0.0098963242371182	NA	F	random_intercept
Alas2	-0.0226702543898518	0.0913615585621682	-0.248137780775987	-0.203251813444123	0.157737682162224	0.804093216474261	0.597953391762869	0.999994187184675	0.946427802229951	6264	4615	0.0615304083805484	1	6.67250591586066	7.39605829652265	7.09340938576705	6.43228764060228	-0.0226702543898518	-0.0226702543898518	-0.0226702543898518	-0.0226702543898518	NA	F	random_intercept
Slain1	-0.0177712164669613	0.0716044082001498	-0.248186067222104	-0.159172268810391	0.123698227310054	0.804031857678728	0.597984071160636	0.999994187184675	0.946427802229951	6265	4614	0.0615697585410544	1	9.49010336881325	7.52411224057386	9.22749631508949	9.33905112870894	-0.0177712164669613	-0.0177712164669613	-0.0177712164669613	-0.0177712164669613	NA	F	random_intercept
Gtf2h5	-0.00830628862871277	0.0333674370785666	-0.248933971439127	-0.0742032040347063	0.0576086560014875	0.803442771113592	0.598278614443204	0.999994187184675	0.946427802229951	6266	4613	0.0619482267611602	1	11.3562502624237	9.49208534228322	10.2982864571141	11.4473588091753	-0.00830628862871277	-0.00830628862871277	-0.00830628862871277	-0.00830628862871277	NA	F	random_intercept
Hrh2	-0.0103871143746396	0.0416871908083339	-0.249168009962502	-0.0927304028084778	0.0719442057673957	0.803254040240964	0.598372979879518	0.999994187184675	0.946427802229951	6267	4612	0.0620697404524613	1	5.5232655034818	6.19606810730278	4.85984825379454	6.06970021232529	-0.0103871143746396	-0.0103871143746396	-0.0103871143746396	-0.0103871143746396	NA	F	random_intercept
Cep68	-0.0101941787875355	0.0407809346808297	-0.249974132945206	-0.0907334053581716	0.0703632592305935	0.802636822797637	0.598681588601181	0.999994187184675	0.946427802229951	6268	4611	0.0624680168627698	1	9.83599920965142	7.07601547104342	4.95731232084822	8.38541719684781	-0.0101941787875355	-0.0101941787875355	-0.0101941787875355	-0.0101941787875355	NA	F	random_intercept
Dscaml1	-0.0181897999456193	0.0727438822027458	-0.250052642157896	-0.163607206348672	0.127211274849724	0.802606910410029	0.598696544794985	0.999994187184675	0.946427802229951	6269	4610	0.0624873530273504	1	10.2952875141607	NA	9.79527112615491	10.840939122089	-0.0181897999456193	NA	-0.0181897999456193	-0.0181897999456193	NA	F	random_intercept
Lyl1	-0.0125388251413219	0.0500992744264609	-0.250279575599987	-0.111499820104267	0.0864055482591373	0.802394745875325	0.598802627062338	0.999994187184675	0.946427802229951	6270	4609	0.0626245930889127	1	6.28673777131278	6.34887644761842	8.30381263472234	5.76907589634448	-0.0125388251413219	-0.0125388251413219	-0.0125388251413219	-0.0125388251413219	NA	F	random_intercept
Itpkc	-0.00961680257425104	0.038413683549626	-0.250348357293756	-0.0855035373907661	0.0662441616162646	0.80234385407266	0.59882807296367	0.999994187184675	0.946427802229951	6271	4608	0.0626575365833908	1	6.59034163403034	8.88872319112409	7.32433598265875	7.0593714659465	-0.00961680257425104	-0.00961680257425104	-0.00961680257425104	-0.00961680257425104	NA	F	random_intercept
Ppt2	-0.0116521636345738	0.0465423433690299	-0.250356187314956	-0.103570905676293	0.0802840094444737	0.802340301062618	0.598829849468691	0.999994187184675	0.946427802229951	6272	4607	0.0626598368764775	1	9.10574325056973	7.13051605589844	8.10530500413172	9.80739072626173	-0.0116521636345738	-0.0116521636345738	-0.0116521636345738	-0.0116521636345738	NA	F	random_intercept
Appbp2	-0.0107564301928804	0.0427624105576862	-0.251539378921823	-0.0952298033972632	0.0736948118106921	0.801421943182767	0.599289028408617	0.999994187184675	0.946359954183906	6273	4606	0.0632559061955291	1	10.5750778229485	11.0020456739014	12.2539050667495	10.261716028166	-0.0107564301928804	-0.0107564301928804	-0.0107564301928804	-0.0107564301928804	NA	F	random_intercept
Chpt1	-0.00791317988640919	0.0314436049782999	-0.251662616034971	-0.0700051395505143	0.0542165091728051	0.801352700405113	0.599323649797444	0.999994187184675	0.946359954183906	6274	4605	0.0633009705363534	1	8.51893522989253	8.26601128190692	7.45876896605983	8.26331939570945	-0.00791317988640919	-0.00791317988640919	-0.00791317988640919	-0.00791317988640919	NA	F	random_intercept
Kcnk2	-0.0120966881617042	0.0480711992821511	-0.25164107287408	-0.107034743870025	0.0828598827637653	0.801347465657035	0.599326267171482	0.999994187184675	0.946359954183906	6275	4604	0.063304378090379	1	10.040261884721	9.32936593535064	6.30879798232233	9.84711981533717	-0.0120966881617042	-0.0120966881617042	-0.0120966881617042	-0.0120966881617042	NA	F	random_intercept
2310011J03Rik	-0.00820150478190842	0.0325616730429661	-0.251876025260934	-0.0725115958971289	0.0561149181886884	0.801163295093866	0.599418352453067	0.999994187184675	0.946359954183906	6276	4603	0.0634243258090876	1	8.21132066963265	8.3661925584303	7.15347124362033	8.64777544085105	-0.00820150478190842	-0.00820150478190842	-0.00820150478190842	-0.00820150478190842	NA	F	random_intercept
Gpr137	-0.00827785239183704	0.0326457049074113	-0.253566354756756	-0.0727570516242269	0.0562012376915525	0.799855754598885	0.600072122700558	0.999994187184675	0.945331475285383	6277	4602	0.0642793817930141	1	9.6881287865476	10.1608211250896	8.28614291145182	10.6856384696498	-0.00827785239183704	-0.00827785239183704	-0.00827785239183704	-0.00827785239183704	NA	F	random_intercept
Sall1	-0.00563192891029773	0.0221490807463668	-0.254273708908735	-0.0493786511196507	0.038115516126286	0.799309723867342	0.600345138066329	0.999994187184675	0.944891455795365	6278	4601	0.0646382581199418	1	6.5292910796367	8.04300181165184	5.44551033136747	5.89594101386132	-0.00563192891029773	-0.00563192891029773	-0.00563192891029773	-0.00563192891029773	NA	F	random_intercept
Tsen15	-0.00653536562391742	0.0257018278864079	-0.25427629711012	-0.0573055174860912	0.0442240383830935	0.799307105449448	0.600346447275276	0.999994187184675	0.944891455795365	6279	4600	0.0646399816260157	1	9.11121735844333	10.4875644659824	10.6606506791346	8.88904800753834	-0.00653536562391742	-0.00653536562391742	-0.00653536562391742	-0.00653536562391742	NA	F	random_intercept
Eif2d	-0.00646471903272247	0.0253406921736018	-0.255112172486629	-0.0565169661328335	0.0435845793606917	0.798661519873927	0.600669240063036	0.999994187184675	0.944535770079211	6280	4599	0.0650656684452997	1	8.63114988303056	9.3614956767235	8.23757042664128	8.56263915427824	-0.00646471903272247	-0.00646471903272247	-0.00646471903272247	-0.00646471903272247	NA	F	random_intercept
Nisch	-0.00438741883645685	0.0171852394298984	-0.25530158333574	-0.038333606625322	0.0295527729560973	0.798515212078636	0.600742393960682	0.999994187184675	0.944535770079211	6281	4598	0.0651623478373722	1	12.6401581454222	14.0531288361731	14.3566700133928	12.7017132924979	-0.00438741883645685	-0.00438741883645685	-0.00438741883645685	-0.00438741883645685	NA	F	random_intercept
