#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_N_dC_KO	GeneSymbols
0.815993347472551	Mecr
0.816043203343763	Trpv6
0.816081321656743	Vegfb
0.816097425968651	Strap
0.816123043185138	Ccl24
0.816151545270581	Tln2
0.816194172729103	Hs3st6
0.816292396445596	Fam69b
0.816359712418816	Limk2
0.81636302166043	Kif26a
0.816398333425614	Rab11fip4
0.816523839091595	Spo11
0.816550457730495	Bpifa5
0.816611861539025	Muc13
0.816615927997567	Cry2
0.816719898840839	Cela3b
0.816730751653122	Olah
0.816769900441926	Trim45
0.816802303022379	Aars
0.816887874879383	BC018473
0.816913761926298	Sntg2
0.817024024022974	Zfp329
0.817159385214801	4930519H02Rik
0.817183067712583	Ppm1j
0.817230662298477	Wfdc6a
0.817258602446581	Chfr
0.817261798846725	F11
0.817285288531312	Rbm14
0.817302269281277	Hspa8
0.817322787596251	Jakmip3
0.817348021542875	Marco
0.817364798336116	Swsap1
0.817526920349618	Mchr1
0.817724804258686	Spata18
0.817915376551841	Cmas
0.817942031380416	Kctd13
0.817983034622532	Luc7l2
0.818092762956099	Egr3
0.818244429729778	Apbb1
0.818340102785309	Cxxc4
0.818523798387038	Ppp1r12a
0.818549505976704	Ints6
0.818670786579264	Eid3
0.818959661031161	Gsdma
0.818986559997887	Selenoo
0.819171150387714	Cnpy1
0.819480209035479	4933407G14Rik
0.81957552106282	Ahrr
0.819645909035945	Tmem39b
0.819651462460429	Elfn1
0.819670744873868	Sf3b4
0.819706634885168	Rgs7bp
0.819807895184198	Krtap31-1
0.819881996107809	Wdr46
0.819895777902631	1700028J19Rik
0.819933195236999	Emc1
0.819955600867619	Ttyh1
0.819999337966114	B3gnt3
0.820217765812566	Msl3l2
0.820233291938967	Actr3b
0.820569881530862	Csnk2a1
0.820577538515758	Enpep
0.820689971971774	Pof1b
0.820846002813312	Arhgef16
0.820856513801654	Gabbr1
0.820892142520653	Cngb3
0.820926012758589	Slc10a2
0.821023649423795	Gucd1
0.821062344194488	1700020A23Rik
0.821141064530201	Xist
0.821202451074547	Slc34a3
0.821242507985817	Calb2
0.821252760681051	1600012P17Rik
0.821270816098694	Acbd3
0.821301039280453	Mad2l1bp
0.82134059359739	Ldhb
0.82136531473318	Maged2
0.82147590081648	Ddx6
0.82151346784474	Me1
0.821627563780661	Mex3b
0.821641136859029	Ikbkap
0.821675250589956	Galnt7
0.821763120901403	Pld2
0.821789620907966	Meis3
0.821797126249813	Myh1
0.821803503274641	Uqcrq
0.821804216735595	Fbn2
0.821885285163369	Klk6
0.821920694646061	Kcnip4
0.821926509457052	Ptch2
0.821945405361999	D830026I12Rik
0.822046603582853	Zfp280d
0.822046624459374	Sec16b
0.822070587595687	Gfra3
0.822216460328434	Ly6h
0.82224525425619	Ccl8
0.82227536639283	Snx10
0.822461653225919	Gtf3a
0.822468195885214	Neb
0.822492504069058	4930543N07Rik
0.822549976344339	Tnfrsf10b
0.822592924045624	Aldh6a1
0.822612602259456	4930443O20Rik
0.822685534732157	Ikbkb
0.822825619571329	Pus10
0.822850569828059	1700006A11Rik
0.822898468161208	Cyp3a44
0.822922999897726	Zfp821
0.823019427135325	Rab11fip1
0.823027580379131	Acp6
0.823117500256139	Chil4
0.82311921379422	Ngdn
0.823158661490162	Slc38a2
0.823268268449206	Nlk
0.82331525553166	Tmc5
0.823322725888269	Actn3
0.823327895387982	Ier5
0.823370772722958	Pwp2
0.823517516845221	Cabp5
0.823585711592331	Whamm
0.823670171618384	Prkag2os1
0.823842249443594	Armc6
0.823855440052697	4930519G04Rik
0.823863668134416	Rhno1
0.824057242879634	Nt5m
0.824087558984399	Fam196b
0.824139307303727	Catsper1
0.824162851557843	Glul
0.824172848577785	Slc25a44
0.824196000444994	Pou5f2
0.82428484945819	Shroom3
0.824313751823742	Ube2ql1
0.82432905792484	Cask
0.824365079597514	Ugdh
0.824395135452135	Khsrp
0.824414224165422	Gm4981
0.82451865621836	Gaa
0.824667981759716	Cd40
0.824680159130019	Pramel7
0.824750011308959	Slc9a1
0.824829455709508	Lax1
0.824829544786732	Asb14
0.824876816390258	Rexo1
0.824939040804551	Pth2r
0.824975752663022	Synpo2l
0.82501843468216	Tbca
0.825055885535592	Kctd8
0.825117585999936	Adh5
0.825337079913415	Ccnh
0.825354264576063	Ddhd2
0.825401624253304	Tmem52
0.825407326302251	Acot7
0.825410526538642	Arhgef15
0.825590733415214	Nxph4
0.825632227850047	Apob
0.825655058563988	Akap10
0.825691494642105	Lnx2
0.825768580717631	Cd209e
0.825779153384806	Sirpa
0.825958849924567	AU019823
0.826035200433215	Pramel6
0.826227333876777	C130050O18Rik
0.826340635839896	A930009A15Rik
0.826419912270083	Gpr158
0.826442233059236	Trp53
0.826487301390905	Prl2a1
0.826520589143367	Adat1
0.826529711233039	Mep1b
0.826575146103046	Nop10
0.826681820239062	Samm50
0.826727136569789	Wdr27
0.826730878814316	Slc2a8
0.826772029583944	D730045A05Rik
0.826806528270571	2310034O05Rik
0.826989340771916	Rnft2
0.827174638479733	Des
0.827184924148966	Ncln
0.827215120146856	Mesp1
0.827375657393143	Adgra1
0.82744257234016	4931406C07Rik
0.82748079563181	Mthfd2
0.827545950546757	Fubp3
0.827578851051064	4930556N13Rik
0.827627087065586	Hcrt
0.82780602360798	Ybx3
0.827820932653817	2410012E07Rik
0.827902134847447	Dpt
0.827965265620187	Nat10
0.828093562160444	Sema3f
0.828116745859941	Stk31
0.828158731886386	E030030I06Rik
0.828186154459119	Kyat1
0.828295672693423	Fat1
0.828417246934755	Kctd17
0.828472685428572	Spaca4
0.828527104457402	Tshz2
0.828578884311818	Rtn4
0.828664395687136	B4gat1
0.828747394050756	Vmn1r65
0.828765728460273	Tmem202
0.828804671470308	A530016L24Rik
0.828808209170245	Krtap5-5
0.828840291173349	C030013C21Rik
0.828861915896776	Magi2
0.828975556886527	Apcdd1
0.82899125830959	Akap17b
0.8290589156405	Mtmr7
0.829142505911641	Spock3
0.829172424094292	Ighmbp2
0.82938626591754	Accs
0.829444280558313	Armcx3
0.829458056223296	Hif3a
0.829492924425474	Mknk1
0.829520719397739	Sema6c
0.829521895252495	Kcnh8
0.829610861177306	Map1a
0.82961344329288	S100a5
0.829880726468766	Nop56
0.829888332981957	Tlx3
0.829902804470098	Rnd3
0.82991867541787	Mmp10
0.829967989995115	Il2rb
0.830038010387943	Psmd3
0.830199563316559	Zfp850
0.830200220079166	1700001G17Rik
0.830434446615197	Smkr-ps
0.830481917692323	Son
0.830582603443094	Lce1b
0.830583222503839	Oas1f
0.830588777294687	Prkaca
0.8305937280761	Mrpl33
0.830731844158908	Pnldc1
0.830733262334293	Cdkn1b
0.830747447902913	Pxdn
0.830752167651589	Eya3
0.830771257658836	Zfp827
0.830790079008474	Cox6a1
0.830806726322106	Neurod2
0.831004647565178	Dock9
0.831050643078092	Dusp26
0.831068006745985	Phxr4
0.831071894765105	Rph3al
0.831249340226452	Snrnp40
0.831304291410625	Nrp1
0.831356620734715	Gltscr1l
0.831372649099721	Islr2
0.831406187710609	Npas4
0.831447795740084	H2-K2
0.831523343036107	Tysnd1
0.831592934179263	Hmgxb3
0.831638283048023	Tll1
0.831652243936847	Prr22
0.832038586024878	Lrfn3
0.832064922687647	Tktl1
0.832083659316599	Cutal
0.832137935834787	Fstl1
0.832224137070682	Osm
0.83229658045282	Smg7
0.832434321872664	Tmed11
0.832491041988013	Ogdh
0.832582776358479	Nlrp6
0.832590509226902	Rps6ka5
0.832614266461473	Uri1
0.832660326977712	St6galnac1
0.832871891088456	Adamtsl3
0.832884800184606	Stac
0.832940204849602	Trip11
0.833085105469577	Slbp
0.833132855273797	Guca2a
0.833207340450473	Chchd2
0.833228810201448	Gnas
0.83324790458363	Adra2c
0.833279535678296	Ahi1
0.833395982325229	4933421O10Rik
0.833420848769892	Spata2
0.833459093291374	Vipr1
0.833508373691253	Rhof
0.83368643682344	Wdr48
0.833697581944112	Akap6
0.833767018814788	Kmt5c
0.83392219402197	Layn
0.833940112870506	Tubb3
0.83410945386668	Cacng5
0.834192750560895	1700003D09Rik
0.834283039470887	Dennd4b
0.83430886868827	Vcpkmt
0.834395947132771	Klhl7
0.834532802763777	Gna15
0.834627465698487	Krt36
0.834631604024082	Tmem158
0.834734798100371	Pck1
0.83476040871153	Vps52
0.834781976542482	Nsun7
0.834847111613347	Trafd1
0.834857052311156	Dll3
0.835011540308196	Larp4b
0.835058751947901	Spag9
0.835064077357854	Olfr701
0.835210969740993	Gper1
0.835259214275026	Ice2
0.835300161427131	Kcnip1
0.835313321992583	Nmur2
0.835373434132401	Syngr4
0.835399700834554	Shb
0.835488172732454	Pacsin1
0.835566200019752	Ppp1r15a
0.835578169645221	Ccar2
0.835604010779294	Hmcn1
0.835631731665729	Cdh10
0.835633804676749	Wt1
0.835801039359491	Cpsf1
0.835856089140474	Rell1
0.835936926615206	Lpo
0.835946826319664	Acvr2a
0.836057451320446	Nptx2
0.836140458393259	BC048671
0.836142376801098	Atoh7
0.836176926681225	Lrrc4c
0.836218845378676	Tulp2
0.836303796808176	4930504C09Rik
0.836484161622988	Cct8l1
0.836499364104181	F2
0.836533064834443	Olfr2
0.836644846190304	Fgf15
0.836753912722937	Akap8
0.836797169946116	Hoxc4
0.836821565419752	Nat9
0.836930112300595	Gphn
0.836981739966577	Lrrtm3
0.837006405097141	BC016548
0.837026068191208	Mgmt
0.837165350297534	Add3
0.837233663768696	Klk1b5
0.83723636455297	Pcdha10
0.83724172572164	Cox10
0.837402359767216	Cpsf7
0.837589986987084	Tspan11
0.837590016760947	Siglece
0.837604407339773	A2ml1
0.837611950146541	Hars
0.837644989975731	Qrsl1
0.837692181403304	4930474N09Rik
0.837707480160939	Rnf185
0.837718493223315	Avl9
0.837768683696252	Glo1
0.837773611180482	Pcsk4
0.837787631163164	Chrm4
0.838042143092703	Rai2
0.838068745152025	4632404H12Rik
0.838082385442496	Mrpl17
0.838146594189309	Fstl3
0.838234392828315	Dennd5b
0.838303311633483	Mmp24
0.838316495153188	Pcdhb22
0.83832214492701	Mrps10
0.838356210134178	Dpep3
0.838417494492595	Lactbl1
0.838608484856884	Cdca3
0.838636302274104	Sowahb
0.838638988114965	Serpina10
0.838642905640763	Cdh20
0.838851794528625	Nuak1
0.838859586180303	Ndst3
0.838889422387881	T2
0.83907178775539	Inafm1
0.839072996303039	Gnb5
0.839116945327568	Mapkapk2
0.839140005147235	Cdc7
0.8392677013532	Homer1
0.839331006467495	Pcsk1n
0.839499638350785	Hnrnph2
0.839744759486222	Ctnnbip1
0.839954471203523	Pcdhb20
0.839960024351992	Fads2
0.839999603356923	Stc2
0.840012698870242	Elmo1
0.840034574646903	2810006K23Rik
0.840128717611002	Pnma5
0.840128786855256	Tmem232
0.84018592782404	Slco2a1
0.840211371827627	Zfp568
0.840242930121223	5330411J11Rik
0.840277549309712	Abl2
0.840385608841194	Dzip3
0.840409526947944	Slc5a4b
0.840611885802809	Otop2
0.840646151789336	Ppp1r3f
0.840669678177773	Gpam
0.840731038569063	Gstt2
0.840736537327758	Myzap
0.84076561183998	Acvr2b
0.840843177886689	Ddt
0.84084570133349	Bpifa1
0.840912476770106	Defb42
0.840998632854887	Dedd2
0.841140455387816	Bhlhe40
0.841168844737971	Fndc3c1
0.841200146812907	Dlx5
0.841231840507873	Plxnb1
0.84125546874758	Rbfa
0.841260671591816	Tmem82
0.841447835609607	Cenpa
0.841503583022221	Tmem131
0.841604632818814	Wrn
0.841606304843293	Mcph1
0.841610098744165	Ralb
0.841690682771657	Tab1
0.841727387723806	Slc2a4rg-ps
0.841733247655847	A830082K12Rik
0.841738165494812	1700012B07Rik
0.841743511092497	Ly6f
0.841744304372879	Pom121
0.841800365374559	Pnoc
0.841889749198371	Arrb1
0.841923109616907	Glb1l
0.841963013729289	Panx2
0.841989058676952	Fam120a
0.841989524905524	Prex1
0.84202991635036	4931408D14Rik
0.842074544462778	Dact2
0.842177461086012	Hcrtr1
0.842191645308778	Slc35c1
0.84224193065822	Olfr156
0.842266052763185	2310069B03Rik
0.842387763422006	4930470H14Rik
0.842442143889809	Grip2
0.842449133937419	Tdrd9
0.842489263800226	Dync1li1
0.842544746582958	Socs1
0.842545463719255	Erlin1
0.842570196188582	Sf3b1
0.842621769319453	Heatr5b
0.842670430889482	Tmprss2
0.842685458609482	Cyp8b1
0.842853005747554	1110008F13Rik
0.843106303289422	Ralyl
0.84312422775602	Bzw2
0.84312787214869	Dopey1
0.843138423695027	Lemd3
0.843157433523272	D930028M14Rik
0.843252476858624	Oprd1
0.843441542298069	Krtap19-4
0.843459891126073	Tspyl3
0.843571123041704	Nat8f5
0.843607004455658	Uba1y
0.843679495290864	6430710C18Rik
0.84369323827882	Mt2
0.843761923971984	4930548G14Rik
0.843786222397048	Itln1
0.843786938272168	B230311B06Rik
0.843789789026237	Vgll1
0.843883524259316	Dnase1
0.843977573142713	Eif2b4
0.844038078705693	Ccdc182
0.844092257315555	Myo1b
0.844138446347843	Tra2a
0.84415849986843	Wdr90
0.844187249717135	Zfp41
0.844392601344878	Hoxa13
0.844398425761482	Amer3
0.844409279163852	Hnrnpk
0.844414787765234	Platr4
0.844470243925992	Mov10l1
0.844503636112977	Krt6a
0.844518300500104	H2afx
0.844567000272116	Tbc1d8
0.844613930984059	Tac1
0.844663581819591	Aoc1
0.844666904294873	Kansl1
0.844678808096829	Trpc5
0.844692473669303	Zfp358
0.84471961657385	Sult3a1
0.844770976037991	Ndst2
0.844889531268997	Itih1
0.844898764735392	Tex24
0.844912465079857	Zfp691
0.844986750650346	Prkcb
0.845012217759037	Serpina4-ps1
0.84506217780101	Spam1
0.845186932472718	Ap4e1
0.845249543908415	Car7
0.845254429772245	4933408N05Rik
0.845269709536463	Klf9
0.845299964403623	Nfat5
0.845322692025084	Upk3b
0.845385656399715	Cd8b1
0.845475002538834	Slc38a7
0.845501608598272	Fezf1
0.845644609033594	Tnf
0.845700787866706	1810013A23Rik
0.845801319241424	Sfrp5
0.845816284616599	Chst2
0.845828898557061	Ccl11
0.845841452051409	Auts2
0.845854642570035	Rheb
0.845895109941377	Bckdhb
0.845923125942994	Tead4
0.845934097902817	Spsb4
0.845987740013247	Tchp
0.846035957843438	Actl7a
0.846072311294317	Dld
0.846120750265892	Bbs4
0.846195295075538	Scgb3a2
0.846208647147795	Gpr132
0.84622737667017	Hnf4aos
0.846249262035582	Saa2
0.846345557426794	Kcnk7
0.846378766477788	2310009A05Rik
0.846409842699453	F12
0.846438633428786	Dmp1
0.846468051568314	Clcn7
0.846489915368755	Timeless
0.846535807625341	Tlr6
0.84655129056637	Bms1
0.846573462293477	Cd3d
0.846579140847105	4930519D14Rik
0.846587464375083	Qsox1
0.846617086832208	Zfp873
0.84663220777648	Tox
0.846656406934395	Tceal7
0.846668615590147	Gak
0.846731039302467	Ccdc71
0.846738677613952	Selenow
0.846798283677327	Nxpe3
0.846952535884039	Plxna4
0.847040057997465	Msi2
0.847045170008537	LOC100049077
0.847068498186178	Shroom1
0.847157332512724	Zbtb38
0.847381646281141	Phf12
0.847407850370814	Ackr1
0.847471177217727	Trerf1
0.847493095392229	Kdm1a
0.847493655988771	Ms4a13
0.847507820721899	Casp8ap2
0.847552108768983	Cartpt
0.847625658085114	Tmco5b
0.847767004767199	Morf4l2
0.84777250005778	a
0.847836025398313	Zdhhc2
0.847865189306867	Icam5
0.847935331045701	Hesx1
0.847938557891928	1700027F06Rik
0.848010357762868	Cd3eap
0.848080118309138	Neurl1b
0.848318432777843	Fam169a
0.848332212438474	Car1
0.848372848693566	Bbs1
0.848416632935253	Lemd1
0.848566299040858	Ptprn
0.848605358609569	Tmem198
0.848711905198854	Fkbp6
0.848723781221461	Il2
0.84875516325433	Samd4b
0.848768234745053	Drosha
0.848809874300822	Lamtor3
0.848867544592475	Agtpbp1
0.848913750278304	Bcl6b
0.848928421207886	Sptb
0.848956853138404	Spry3
0.848962540245345	Arid5b
0.848993247521435	Dpp4
0.849158772133312	Riox1
0.84928595298291	Mrps24
0.849310880047946	Capns2
0.84944750030695	Pip5k1c
0.849455637300213	Tbc1d16
0.849553924859093	Mmrn1
0.849557584964468	Atp5o
0.849590283188245	Ghrh
0.84961490554256	Fmo3
0.849783437835963	Lama5
0.849851454875071	Polh
0.849868940106781	Tmem79
0.849877680333772	Alkbh8
0.849924481051405	Myo16
0.849946026293469	Insm1
0.850019004168033	Jag2
0.85010792114875	Aurkc
0.850117580159972	Hdhd1a
0.850170768946634	Cramp1l
0.850181540621513	Ccdc185
0.850256757109287	Pramef12
0.850349721209943	A330023F24Rik
0.850350560123195	Dag1
0.850400307610924	Rgl2
0.850425218843664	Phyhipl
0.850440546806527	Slc25a5
0.850490690940309	Ptpro
0.850498526136047	Ddx5
0.850506168549124	Gm10791
0.850534810212869	2900079G21Rik
0.850596799267407	Fam221a
0.850620057668164	Syngr3
0.850679243859619	4930505A04Rik
0.850705486453464	Nptn
0.850763475384134	Has2
0.850875301884126	Vav2
0.85100437902424	Rimklb
0.85101593329594	Kat6b
0.851122579809238	Lbx1
0.851137618334338	Prr12
0.851137871083385	Parm1
0.851159377904998	Rai14
0.851212355733697	Cpn1
0.851228269949507	Tmed8
0.851270262027779	Tspan10
0.851340881772838	Cldn15
0.851414578612273	Fbxo25
0.851452354984392	Max
0.851511833271922	Zfp598
0.85155727052288	Stfa3
0.851562544418806	Alpk1
0.851593118414406	Jarid2
0.851626744715982	Cd2
0.851687812394954	Sec24a
0.851806000693533	Arf6
0.851876003617089	Usp43
0.85213415158037	Tmem57
0.85223144040139	Hdac11
0.852360373871102	Ascl1
0.852396035636151	Mum1
0.852501303997375	Hamp
0.852521854801043	Chst3
0.852544404597706	Edaradd
0.852566089154597	Fgd1
0.852599335633224	Trpv1
0.85265322305054	Akr1c12
0.852689587602405	Gpkow
0.852697629923816	2310061I04Rik
0.852806197909819	Ppp1r8
0.852892830602381	Csrp2bp
0.852923708151919	Tecta
0.852973401857128	Phlda1
0.853065496729387	Ttll13
0.853117104026418	Rap1gap
0.85317251535696	Gng2
0.853251285527722	Pask
0.853279209947945	Otog
0.853310682824713	Hoxa3
0.853342517236363	Vwc2
0.853451604178926	Mdh1
0.853514348416947	Fam162b
0.853522681240731	Hrg
0.853560985022288	Plcb2
0.853641542110807	Igf2bp2
0.853663856933803	Eif4g3
0.853700038840219	Sptan1
0.853743815518688	Wac
0.853915683064758	Spata3
0.853947350005948	Adamts18
0.854012357266271	Kcne1
0.854022351171574	Atp8a2
0.854062186069992	Smpd4
0.85407528306016	Vsig2
0.854076445847712	Rimkla
0.854263338638747	Gabrb1
0.854282205462652	Cby3
0.854320518293559	Oas3
0.85432597663719	Capn15
0.854350381613575	Sit1
0.854430981069254	Zfp941
0.854491593414141	Pif1
0.854520436322854	Adgrg3
0.854541925232897	Amdhd1
0.854567568616011	Psg19
0.854609611936952	Zc2hc1a
0.854652418764993	Plekhs1
0.854774422799127	Atoh1
0.854802401189235	M1ap
0.854804532042858	Mib1
0.8548420748559	Fbxw22
0.854881591563329	Pla2g4d
0.854918120878656	Pmch
0.854924497485881	Tex29
0.85496735757932	Gm5113
0.855067768660753	Set
0.855105322763763	A230050P20Rik
0.855164338691205	D630023F18Rik
0.855192647834147	Fgfr4
0.855225821717363	Brd4
0.855231187725928	Chrnb2
0.855238840421667	Mab21l2
0.855243787301805	Arid4b
0.855370326109968	Taok3
0.855554441960768	Tbl3
0.855605473729113	Cers3
0.85561796673548	Rabgap1
0.855667194743615	Trmt1
0.85569954205908	Tspan1
0.855758406598067	Stambpl1
0.855791287309984	Hook2
0.855849182107901	Mtf2
0.855958702590266	C8g
0.856021050084419	Ilf3
0.856063791785999	Map7d2
0.856070591472524	4921525O09Rik
0.856094705887364	Brinp2
0.856141000283915	Bche
0.856211386330197	Tssk1
0.856233019759773	Asprv1
0.856264474894075	Foxa3
0.856323874689032	Chd4
0.856325136886667	Scn11a
0.856327297001924	Sult2b1
0.856402053908942	Brca2
0.856419983878499	Clps
0.856464007262675	Mir155hg
0.856576899706784	Brd1
0.856583643825953	Ern1
0.856671468474918	Klf17
0.856766389481303	Muc4
0.85677002553108	Tbx20
0.856881930555325	Dbr1
0.857052123380544	1700048M11Rik
0.857085569170116	Nasp
0.857099104407855	Arhgap31
0.857199808451495	Ccdc186
0.85721776696722	Serpinb9b
0.857399840943523	Proser1
0.857413232939488	AA545190
0.857433835907032	Phf21a
0.857473842420735	Sprr2h
0.857487555262793	Pms2
0.857509682798087	Slc7a13
0.857516683869077	9130024F11Rik
0.857568315985635	Ccdc85a
0.857707123838942	Pgam1
0.857785804981434	Aldob
0.857793329142576	Ppifos
0.857822105124231	1700010B08Rik
0.857825835169726	1700097N02Rik
0.857838214235069	Ceacam10
0.857839915303011	Rbm20
0.857851364172346	Arid1b
0.857868354243326	Gm20611
0.857929321413646	Dkk1
0.857939780746762	Klhl23
0.857983106129206	Epha3
0.858045929517448	Klk1b8
0.858161033547459	Atic
0.858166396365514	Ube2j1
0.858180171570401	Vezf1
0.858187888791322	2610528J11Rik
0.858193923650496	Crtac1
0.858211968015416	Napb
0.858232968456914	Fam13c
0.858425155077396	Gm10638
0.858486265898687	Rps6ka2
0.858506596003803	Eif4g2
0.858652121089217	6030407O03Rik
0.85871276947661	Lin54
0.858727190850434	Ncstn
0.858851895435386	Dmrta2
0.858899710308895	Lrp11
0.858958487033167	Celsr3
0.859029890159818	Zfp763
0.859227530338057	Ptgdr2
0.859280999257175	Mrgprh
0.859289767288843	Wnt9b
0.859358456405624	Cdk2
0.859364888537199	Morc2b
0.859574722258627	Ush1c
0.8595964475684	Ankfy1
0.859777554962603	Gm16982
0.859788048051535	Stradb
0.859818878069544	Dusp7
0.859929191877948	Cdk9
0.860077974810366	Dhx58
0.860178761577493	Cpvl
0.860331261797966	Flywch1
0.860485755237434	Mrs2
0.860502275100928	Ptbp2
0.860504466577267	Ap2a1
0.860532011668269	Peg3
0.860556599660367	5430440P10Rik
0.860685415407611	Dhx30
0.860716376184866	Hdgf
0.860744754983149	Glra3
0.860752264261947	Cbx8
0.860876088097989	Rorb
0.861098302527924	Pde4dip
0.861117196254695	Dgkd
0.861187599520255	Ssx2ip
0.8613119345988	Ski
0.861357689656015	Heca
0.861369356575896	A230065H16Rik
0.8614107043339	Nkx2-9
0.861455929310711	Rpgr
0.861462918428301	Hoxd9
0.861513306859681	Sdad1
0.861514226321864	Madd
0.861533134835161	4930533B01Rik
0.861632619395624	Kri1
0.861700184660254	Gm15408
0.861706670171803	Arid1a
0.861710955375093	Pla2g4c
0.861730702934665	Adm
0.861735629008747	Clec4d
0.861736936856885	Krtap6-2
0.861766357801503	BC030336
0.861822323003058	Oas1e
0.861870335782154	Ephb3
0.862067072352425	E130114P18Rik
0.862118375951365	Dscc1
0.862123034658043	Tle3
0.86224982056558	Slc25a22
0.862429564970537	Lipc
0.86254845991347	Zglp1
0.862552680073739	Kif3a
0.862755867793092	Zfp275
0.862770446009087	Lhpp
0.862783203659027	Gfod1
0.862814530434457	Ube2d-ps
0.862826959909568	Kcnn4
0.862989879109089	Cuedc1
0.863051386164194	Ube2e1
0.863132665126916	Sema3c
0.86313270424828	Napg
0.863150361170509	Psmb9
0.863226871854182	Slc30a2
0.863422051632747	Nkx2-5
0.863519950284547	Tbc1d2b
0.863553426841992	BC017643
0.863656762349599	Larp1b
0.863666716065737	Ergic1
0.863682965574552	Tmem40
0.863736704893275	Epb41l5
0.863753164707697	Msx3
0.863803301205581	Hapln3
0.86382070345341	Gprasp2
0.863867976208911	C2cd4c
0.864068529625896	Cdkn2a
0.864114940544829	BC048679
0.86421818521504	Tspan4
0.864262571381268	Flywch2
0.864282666026791	Rep15
0.864331831200682	Mc2r
0.864334730632785	LOC100043315
0.864588753544296	Sergef
0.864603704373926	Smg6
0.864697213433722	Clcn6
0.864787923896704	Osbpl6
0.865001525886091	Ddx17
0.865050041983663	Ube2m
0.865180835757966	March9
0.865318449889269	Map2k3os
0.865356754688147	Farp1
0.865463748003818	Sh2b2
0.865505320673913	Gsdmc
0.865537588843579	Slc25a23
0.86554935872641	Osbp
0.865570396032236	Tmem120b
0.865592464574396	Etv5
0.865611079100367	Chm
0.86567888770815	Prex2
0.865722426169509	Cd69
0.865750601166871	Foxa1
0.865758937661426	Barhl1
0.86584922911795	Gja3
0.865987054542943	Ash1l
0.866046802075111	Plekhg2
0.866160943669971	Kcnj2
0.866188634871435	Fbxl18
0.866215118706664	Gapvd1
0.866228064795746	Cdc20b
0.866351977637899	Zfp956
0.866495794345145	Gtf2a1l
0.866624913522911	Telo2
0.866638231865697	Ptprd
0.866640949411324	Pdzrn3
0.866760148963521	Cdk13
0.866814268823999	Lrrc19
0.866870244918571	Dcaf12
0.866893884632474	Slc22a22
0.866899082529084	Fbxo11
0.867216933473106	Nufip2
0.867235207848338	Ahdc1
0.867246254519661	Stx19
0.867329523992929	AI846148
0.867369266621197	H2-Eb1
0.867378699538464	Slc6a17
0.867434270874209	Coil
0.867437345987098	Dido1
0.867456853562861	Usf3
0.8676602561918	Tnks
0.867667478492001	Atpif1
0.867675240183624	Gm13032
0.867698654869139	Tmem30c
0.867732328530476	Mad1l1
0.867737384091265	Ager
0.867827902392617	Slc25a31
0.867855140910435	Tmem241
0.867887462850763	Zcchc7
0.868136425645707	A430033K04Rik
0.868168969007576	Smyd5
0.86826152574112	4933440M02Rik
0.868296046419404	Mroh2a
0.86831826641668	Glt28d2
0.868323845250369	Dlst
0.868348001753962	Grin3b
0.868501404515888	Cct6a
0.868596556979648	Crlf3
0.868596855357241	Kif1b
0.868726852770811	Twnk
0.868742472998736	Palm
0.868761395071222	Vopp1
0.86886447167064	Gpr83
0.868874435675145	Baz2a
0.869077148053562	Pou3f2
0.869088041522763	Slc10a6
0.869185741638616	3110009F21Rik
0.86925983431004	Camsap2
0.869359221765968	Mfsd11
0.869363091216571	Ccdc159
0.86948929147772	Mcm3
0.86950487892658	Flot2
