#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL1261.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE52022_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 8
#Factor: Genotype (2 levels): 5xFAD: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=8
#Factor: Gender (1 levels): F: n=8
#Factor: Timepoint (2 levels): 4_months: n=4, 8_months: n=4
#
#
### Model test for factor: Genotype
#p-value: 0.0359506647870742; Statistic: 20.1522227587848; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
### Model test for factor: Timepoint
#p-value: 0.240987287261645; Statistic: 16.6008840305949; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE52022
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE52022/results/GSE52022_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 4 samples. Original sample size: 8
#Factor: Genotype (2 levels): WT: n=2, 5xFAD: n=2
#Factor: OrganismPart (1 levels): Hippocampus: n=4
#Factor: Gender (1 levels): F: n=4
#Factor: Timepoint (1 levels): 4_months: n=4
#
### Model test for factor: Genotype
#p-value: 0.161472888079735; Statistic: 41.1830949425611; Expected: 33.3333333333333; Std.dev: 9.73913713385386; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#4 samples, 45101 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 30, up: 11, down: 19
#GSE52022_5xFAD: original input has 45101 probesets; mapped probesets: 29597; probes mapped to multiple genes to be removed (except for insulin): 597; genes with multiple probesets are BH corrected. New data has 17584 genes.
GSE52022_5xFAD	GeneSymbols
0.0073539985731905	Dnah6
0.0073810458448694	Gstk1
0.00738344332153822	Jun
0.00740673817998153	Pifo
0.00740897453392248	Atrx
0.00745701798549261	Prelp
0.00747351554959982	Prss12
0.00748403465450624	Arl15
0.00749864333561991	Zfp563
0.0075423973119916	Arrb1
0.0075546038506496	Fam129b
0.00756436498741755	Kcnk12
0.00757227616855936	Fam181b
0.0076515441861586	Dedd2
0.00768770260281249	Fam47e
0.00781525234442196	Unc5b
0.00783287832321037	Ppp1r1b
0.00791781151335267	Gpc4
0.00793076504101826	Asna1
0.00803149009527312	Tbc1d25
0.00803407346647894	Pde1b
0.00805602140137363	Tenm1
0.00808568095109912	Ganab
0.00813311476709336	Prlr
0.00819874686229367	Slc16a2
0.00821268515687664	Sh3bgr
0.00821484768210275	Aldh1a1
0.00825896429017209	Slc16a12
0.00829019664507213	Tnpo3
0.00829625873385369	Map2k6
0.00829803176103615	Slc35e3
0.00830557097041972	Trpt1
0.00831807493477184	1700028E10Rik
0.00833658686671697	1700007K13Rik
0.00834971955664321	Zfp383
0.00845380722818383	Pcdh11x
0.00847735097653367	Adprhl2
0.00848644212527774	Ing3
0.00848780269978937	Rad23b
0.00849465460879602	Eci1
0.00851491494454455	Cab39l
0.00857978474932291	Gsg1l
0.00859745015358121	Cdc123
0.00860823612348552	Dgkq
0.00861233035826644	Rhbdl1
0.00861336640103049	Chst15
0.00863755748668388	Hps1
0.00876794045290763	Hif1an
0.00877731613304996	Arhgef19
0.00878483231747254	Wdr83
0.00879366354988976	Ptges2
0.00879371991967454	Xab2
0.00892605974257686	Larp1b
0.00892783314831409	Hs3st2
0.00900110046825364	Nradd
0.00901575044677626	Pip4k2c
0.00911027469911525	Cyb561
0.00916305173395642	Ap2b1
0.00916679435923413	Rph3a
0.0092039524894568	Tesk1
0.00920743702040305	Dcakd
0.00923014046432387	Pygm
0.00924867427119633	Cntn1
0.00934036676182718	Ube2m
0.00936130662138293	AI429214
0.00936774816998683	Mrpl47
0.00950057065180399	Cenpw
0.0095253893207532	Eif4e2
0.00968594337785302	Rfc2
0.00968972415308525	Spsb1
0.00970667175248248	Dsp
0.00973206183799243	Ipp
0.00975875031208159	Kcnc4
0.00976287495852421	Aph1a
0.00983407381045491	Synpo
0.00985786898639572	Egr4
0.009863236477426	Toporsos
0.00996176790716637	Tmem101
0.00998368945180298	Coasy
0.0100053818650632	Nyap1
0.0100170820628894	Pdgfc
0.010019358485443	Klhl4
0.0100247828748224	Stac2
0.0100897557542477	Mgp
0.010144688415758	Rgs5
0.0101745244166842	Snx6
0.0102009804917873	Nup93
0.0102193149163545	Ppm1b
0.0102321390410415	Akt2
0.0102417714501182	Bak1
0.0102887160729767	Zfp438
0.0103264800854722	Prmt8
0.0103337935670484	Asb13
0.0103474902154858	Sec11a
0.0103623036334101	Stk11ip
0.0103765297246231	Ephb1
0.0104072141470822	Nrbp1
0.0104402458638192	Meig1
0.0104847006000598	Romo1
0.0106008069373447	Txnl4b
0.0106313984916623	Syndig1l
0.0106582092754462	Galt
0.0106812808461119	Cks2
0.0107062450505839	Efemp2
0.0107693333214674	Mpdu1
0.0107965019992373	1810041L15Rik
0.0108154584800713	Tmtc1
0.0109454338901905	Dlx1
0.010968463496721	Cga
0.0109694592263755	Adh7
0.0109859498512849	Rab3il1
0.0110025432661928	Gabra3
0.0110127756291267	Sh3rf2
0.0110261338751501	Lypd6
0.0110635612585048	Snx27
0.011072437332291	Celsr1
0.0110771565798031	Numbl
0.0111026060796176	Crhbp
0.0111610923079399	Pcp4
0.0112129375140912	Snx31
0.0112675022200466	Dnmt3b
0.011370020244121	Prpf19
0.0114297005643054	Gpr61
0.01154003236795	Smim22
0.0115509538483179	Wnt5a
0.0115936995807454	Mlip
0.0116302907648285	Mul1
0.0116523224206065	Inpp5a
0.0116985396324299	Fam183b
0.0117552009073236	Agpat3
0.0117630459326639	Midn
0.0117799773098794	Fdx1
0.011813523349034	Slc38a10
0.0118456171727913	Lct
0.0118802156685203	Alkbh5
0.0118981950406623	Slco1c1
0.0119127496417594	Sh3bgrl2
0.0119187938893561	Ngef
0.0119555548478242	Phf21a
0.0120518945803133	Srrm2
0.0120765794318379	Wfikkn2
0.0120830345962313	Mtnr1a
0.0121076773532086	Brinp3
0.0121095432744156	Cdc42ep4
0.012113615800229	Clstn3
0.0121519393175193	Dmkn
0.0121601537705855	Tssc4
0.0121994082957821	Axin2
0.0122439364574343	Idh2
0.0122741605663323	Palm2
0.0123227854659787	Col9a2
0.0123385401719875	Cenpb
0.0123602929545937	Tbcel
0.0124012707249938	Gkn3
0.0124064494058353	Wfdc2
0.0124324286748008	Prps1l3
0.0124905262209201	Tti1
0.0125713928965961	Clic1
0.0125737694862552	1810043H04Rik
0.0125753985773147	Fam132a
0.0125935890990199	Cpxm1
0.0126385470961549	Txndc11
0.0126402681201187	Ccnd1
0.0126733656972052	Tshz1
0.0127199731933013	Ablim3
0.012742267627919	Mfsd7c
0.0127611788209106	Cplx2
0.0128275452454133	Rtn2
0.0128441300506837	Mcm2
0.0128633232991674	Mog
0.0128845383375718	Ubl7
0.0128852398839586	Nkx2-2
0.0129036935228529	Agpat9
0.0129473560905058	Sorbs3
0.012994790445316	Lepr
0.0130269783531009	Atf6b
0.0131200478101125	Crybg3
0.0131544427471478	Gp1bb
0.0131856839756155	Sdhc
0.0131957030693048	Bcl2l11
0.0132154768008765	Pitpnc1
0.0132389328721765	Prl
0.0132437471048713	Dexi
0.0132709615576838	Tspan15
0.0133031737417912	Nrgn
0.0133581700005977	Arhgap1
0.0133688286757633	Pycrl
0.013404272112996	Serpinb1a
0.0134709755217562	Bop1
0.0134726550827426	Limd1
0.0135152097809837	Dmwd
0.0135362392089657	Fam173b
0.013549008856008	Egr1
0.0135544214863141	B4galt5
0.0135696060491466	Necab1
0.0136114126881834	Suox
0.0136115489819549	Ei24
0.0136410556421467	B3galt4
0.0137117960978564	Nufip2
0.013733221581044	Ubqln4
0.0137732997250001	Ntn1
0.0138149305212234	Hnrnpl
0.0138514632252044	Saxo2
0.0138861562938235	Ppp1r3d
0.0139154127419955	Aar2
0.0139727160609448	Fads2
0.0139849863366538	Nt5e
0.0140329521518926	Mllt6
0.0140759350090545	Cdr2
0.0140970930713131	Csrnp2
0.0141388779875449	Nfix
0.0141518560116628	Scn1b
0.0141771994521704	Gm13629
0.0141851250635293	Nap1l4
0.014190681104527	Smo
0.0142027371692918	Kxd1
0.0142052934062641	Ctxn1
0.0142322351154163	Ctdsp2
0.014247797009631	Vamp2
0.0142888166261643	Lsm2
0.0142973144039536	Bdh1
0.0143068386458788	Ier3
0.0143643155515872	Pcyt1a
0.0144122427544659	Sergef
0.0144216340198729	Gadd45b
0.0144548307731281	U2af1
0.0144654011794087	Sdc1
0.0144738434073449	Kank2
0.0144802312854264	Plk5
0.0144830811447644	Fbxo32
0.0145142068229758	Gstm2
0.0145285489031084	AI593442
0.0146276323523059	Penk
0.0146406775625367	Snx21
0.0146492207549307	Oca2
0.0146626344729999	Zcchc2
0.0146651074377508	Sema3a
0.014673290963111	Ankrd37
0.0147592688861147	Pacsin1
0.0148769965743387	Lysmd4
0.0149084191362435	Ppil1
0.0149502975610904	Dnajb5
0.0150233598690343	Wtip
0.0151164447243811	Ankrd24
0.0151331241784272	Swsap1
0.0152146854100781	Acaa2
0.0152733050677257	Ndufb8
0.0152809300621422	Pex14
0.0153258011794331	Rsph4a
0.0153380195503635	Nrip2
0.0153720713750802	Tbc1d1
0.0154147581187998	Slc29a4
0.0154475827952158	Rai2
0.0154781042701477	Babam1
0.0154838971585697	Shank3
0.0155044952547814	St6galnac6
0.0155056410075102	Sult1a1
0.0155252225788557	Wdr54
0.0155295369066262	Adam19
0.0155726669923828	Tmem140
0.0155842683473709	Mrpl4
0.0156282964345471	Npl
0.0156342528315126	Nup214
0.0156664757531706	Tsta3
0.0156700113770994	Sox9
0.0157193823308467	Flywch2
0.0157323713595285	Slc19a1
0.0158115497809932	Rasa3
0.015838793474118	Apln
0.0158555153595617	Zfp426
0.015882791238029	Sdf2l1
0.015939483150425	Csrp1
0.0159774688050841	Rell1
0.0161164185874869	Manbal
0.0161204492435366	Pex16
0.01619004846795	Pcbp4
0.016195228456474	Zfand2b
0.0162143535908649	Tpra1
0.0162284679030511	Diras1
0.0162766434786473	Cbfa2t3
0.0163429635546395	Bach2
0.016446999922307	Atic
0.0166019313480608	Arhgef7
0.0166248206175597	Col6a3
0.0166384140095055	Oxld1
0.0166455101215819	Sec22c
0.0166653845679562	9130024F11Rik
0.01669819704102	Pcsk1n
0.0167031259740263	1700088E04Rik
0.0167179762334153	Ggct
0.0168062077336119	Chdh
0.0168426916739925	Slc30a7
0.016871840184263	Dnah2
0.0169849910275269	Emb
0.0170049058794779	Rad23a
0.0170258817405557	Rhpn1
0.0170607073647537	2810032G03Rik
0.0170656148194487	Cep112
0.0170854128787095	Ppp1r15a
0.0170929300588736	A330048O09Rik
0.0171003780839337	Mbd1
0.0171039709436813	Pfdn2
0.017136201854468	Slc1a6
0.0171475849861266	Cebpb
0.0172247449366911	Ccdc94
0.017237182556895	Hsd17b11
0.0172819441941513	Prima1
0.0173439454703898	Bsg
0.0173856955428738	Cox6b2
0.0175530906581484	Tgfb2
0.0175656006348558	5330417C22Rik
0.0175932886755107	Chga
0.0176018747441581	Fam81a
0.0176147696583298	Ptp4a3
0.0176182670622304	Sema6b
0.0176244625413909	Emd
0.017628535023369	Cdk5r2
0.0176783477522494	2810049E08Rik
0.0176928313098039	Prr18
0.0177058437252159	Pigyl
0.0177109570183887	Ranbp3l
0.0178014868252366	Pdap1
