Sample	HippPDE9_TG_1	HippPDE9_TG_2	HippPDE9_TG_3	HippPDE9_TG_4	HippPDE9_TG_5	HippPDE9_TG_6	HippPDE9_TG_7	HippPDE9_TG_8	HippPDE9_WT_1	HippPDE9_WT_2	HippPDE9_WT_3	HippPDE9_WT_4	HippPDE9_WT_5	HippPDE9_WT_6	HippPDE9_WT_7	HippPDE9_WT_8	HippVeh_TG_1	HippVeh_TG_2	HippVeh_TG_3	HippVeh_TG_4	HippVeh_TG_5	HippVeh_TG_6	HippVeh_TG_7	HippVeh_TG_8	HippVeh_WT_1	HippVeh_WT_2	HippVeh_WT_3	HippVeh_WT_4	HippVeh_WT_5	HippVeh_WT_6	HippVeh_WT_7	HippVeh_WT_8	PfCPDE9_TG_1	PfCPDE9_TG_2	PfCPDE9_TG_3	PfCPDE9_TG_4	PfCPDE9_TG_5	PfCPDE9_TG_6	PfCPDE9_TG_7	PfCPDE9_TG_8	PfCPDE9_WT_1	PfCPDE9_WT_2	PfCPDE9_WT_3	PfCPDE9_WT_4	PfCPDE9_WT_5	PfCPDE9_WT_6	PfCPDE9_WT_7	PfCPDE9_WT_8	PfCVeh_TG_1	PfCVeh_TG_2	PfCVeh_TG_3	PfCVeh_TG_4	PfCVeh_TG_5	PfCVeh_TG_6	PfCVeh_TG_7	PfCVeh_TG_8	PfCVeh_WT_1	PfCVeh_WT_2	PfCVeh_WT_3	PfCVeh_WT_4	PfCVeh_WT_5	PfCVeh_WT_6	PfCVeh_WT_7	PfCVeh_WT_8
PfCPDE9_TG_6	0.982139145947936	0.980041590719727	0.979785658645302	0.973747768038906	0.984429419317526	0.97946619596387	0.981365862005486	0.985140712667521	0.985220631195422	0.982734253654954	0.980756921475194	0.981344641322842	0.976136255542284	0.982493476953498	0.98321214471464	0.981075460594496	0.97707751867538	0.976435203588865	0.982825049574391	0.97649974217655	0.982189940000779	0.981215537439525	0.982270435431576	0.982102617719324	0.974924649050281	0.97716543109268	0.982982722415554	0.978244873451123	0.976880228129311	0.98238818955765	0.979684030108266	0.978702784413455	0.994970869308606	0.98473251824251	0.982090193936327	0.990743206685704	0.99304896022448	NA	0.990447030151704	0.990571769309345	0.988535214349591	0.989426256803697	0.992341058575782	0.991347226335994	0.992673058682538	0.99472361384265	0.99576845362811	0.986708809175018	0.985928136828495	0.987308103076151	0.991285452599226	0.987516452381441	0.995855575648735	0.989484482059892	0.994745955937185	0.992154103360706	0.990411785667975	0.988611828777627	0.994370679033879	0.989729032194585	0.987735246111112	0.995205508023348	0.994229149127853	0.993374995136983
PfCPDE9_TG_7	0.980643396684305	0.982522645177544	0.982947487625422	0.9770786273804	0.986055524512683	0.980698169891732	0.984855556237974	0.988511374941113	0.98739177121634	0.985034010653118	0.98315499143156	0.983771318253377	0.979775494578285	0.985371386364266	0.985765334648582	0.982675724536641	0.979153040935438	0.97966299096293	0.985361843786218	0.97974776160873	0.98566523676042	0.983952560585228	0.984730953891737	0.984194121769535	0.979355390527149	0.980574696799157	0.985936500371024	0.9811208253253	0.980028284811023	0.98445108144244	0.980860820051421	0.981711733930228	0.994245280217302	0.981657241048547	0.98368003056162	0.985396378397079	0.993562359047984	0.990447030151704	NA	0.98623195178521	0.983935307414599	0.9904624886885	0.986975398715523	0.987024456858762	0.991755120927548	0.989795442451365	0.9901401749613	0.993227787312847	0.981458950740334	0.986441907587306	0.98665006751561	0.987189563015461	0.991722803764904	0.994290010347941	0.993241168550127	0.994016537463557	0.986936597353125	0.988506730849421	0.992112351698084	0.986444525191268	0.995003777187747	0.99137573821884	0.990205823551247	0.993259841522155
PfCPDE9_TG_8	0.987919176648561	0.980304107155094	0.987551805156973	0.979453268352675	0.983736194351713	0.976366496918709	0.97882328650498	0.987128856135832	0.988020188878453	0.97947402888885	0.976132168289352	0.979488402966778	0.980485707742313	0.980525480753132	0.983095620057904	0.982336964491868	0.983404063184501	0.977040134991769	0.980681388737994	0.982353112109315	0.984489021471328	0.980874455071136	0.981267788805489	0.981858788017081	0.983550004927897	0.981970869276954	0.982464832810521	0.985876645418701	0.980489133321208	0.980570210046734	0.983556403921919	0.978243518053015	0.990118478821392	0.99027491307659	0.991701426412358	0.99499346213421	0.99392567159407	0.990571769309345	0.98623195178521	NA	0.995057713471779	0.993072511104973	0.996136260190597	0.995891214348229	0.992913681780911	0.986269587565796	0.986973654229131	0.981365270662141	0.993193786547955	0.993336827363714	0.994502592106914	0.994063738452329	0.990023956907131	0.980860421702922	0.988522558835879	0.990520141507653	0.995404196927414	0.994694418343657	0.989091126001041	0.995784179750088	0.982922276384395	0.987119502581423	0.988188552977671	0.992807469915911
PfCPDE9_WT_1	0.986540267591252	0.977614163279162	0.985475602410457	0.976503785305939	0.983324886502886	0.974173282318963	0.977075425846813	0.98315197502842	0.987048016488648	0.977406488571774	0.973804077602288	0.977158171444308	0.978060643875257	0.978635762905493	0.982002492836313	0.980053182178295	0.980031197686488	0.974910918341894	0.978083951930968	0.980283488095274	0.981871557097778	0.980526787624678	0.980562386377283	0.980429313723477	0.98175638509781	0.979091581346687	0.980335293018525	0.983294534810659	0.979155885657569	0.977636530870292	0.979932675945293	0.976047294705616	0.987699962272101	0.991724654322704	0.992668869670404	0.995349907807011	0.991715077720456	0.988535214349591	0.983935307414599	0.995057713471779	NA	0.994124733432989	0.995541527587846	0.995472345682589	0.991131146072647	0.983279445847889	0.985113619811849	0.979550757858152	0.993939668064379	0.994324936858245	0.994703494712298	0.994747179648916	0.988625848588291	0.978460655569008	0.987109615252782	0.988774227361197	0.99498939339287	0.994157376232194	0.986838076256901	0.995394616383303	0.981100178640763	0.985117926756548	0.985186739160058	0.991115681349538
PfCPDE9_WT_2	0.984875328625471	0.980061343221967	0.986552343808269	0.977364560345525	0.987308433749122	0.977292697427825	0.981198945371304	0.986402210890553	0.987922303106705	0.982488295861338	0.978615628090371	0.981308930495094	0.98007139337297	0.982550302508381	0.985186542575078	0.982929236658199	0.980003052305106	0.977189616097648	0.981617409976149	0.981259799852214	0.98457916372542	0.983748822866928	0.983232097751097	0.98358920254374	0.983096040196866	0.98100299791452	0.983579741234557	0.983749044690388	0.981985360822745	0.98010730996008	0.980422286840139	0.978769219697674	0.990948689037427	0.990847316531875	0.9942514552025	0.994410304000328	0.99403027983261	0.989426256803697	0.9904624886885	0.993072511104973	0.994124733432989	NA	0.993910286744159	0.994690472635801	0.992649513797851	0.984633685994076	0.986606358050079	0.98544003068618	0.992441710854268	0.994879253781607	0.994371555513629	0.995708327696639	0.990377654558798	0.984701684328081	0.989516354518362	0.992289043075438	0.994686737693846	0.995580095925265	0.989109962943134	0.994376051607077	0.987816766059853	0.987458263381547	0.985704835495804	0.993794295892844
PfCPDE9_WT_3	0.986389538241263	0.979639462735544	0.985348746264804	0.977261272043251	0.98371896903036	0.976006107997887	0.978980779663846	0.985425438984982	0.987155329454748	0.979722775263139	0.978295048961653	0.97925361217329	0.978585754680021	0.980400108820035	0.983043135214823	0.981994959956308	0.98108045444985	0.975951874996444	0.980176284403088	0.980312182461929	0.983186527690142	0.981363315070371	0.980996630135654	0.981233074196242	0.981260725973884	0.97989186197143	0.981901344401002	0.983535208990395	0.979385513900806	0.980027320795635	0.98192378623265	0.977576928973654	0.990631362296135	0.989927377294949	0.99088972023759	0.995417184833615	0.993688789979297	0.992341058575782	0.986975398715523	0.996136260190597	0.995541527587846	0.993910286744159	NA	0.996133153255623	0.992747791017578	0.98783218041096	0.989711294341174	0.982767629576727	0.992953299679296	0.992991524954076	0.994764328770543	0.993576003929747	0.991622601380431	0.982759851829528	0.990150448745685	0.990555512770947	0.995045762702829	0.994047160062981	0.990290647724308	0.995589683646716	0.983650812510924	0.989175023920331	0.989803462678221	0.992963758843252
PfCPDE9_WT_4	0.986808126859888	0.979455291092079	0.986686397883771	0.978372613291539	0.983815030571333	0.975447094930965	0.978322068334234	0.985615141030458	0.987337348491671	0.979551067221877	0.975783017798842	0.980438172436146	0.980060239067346	0.979479311597304	0.982962011340661	0.981398389150985	0.98143322369076	0.977138323997049	0.980460051025837	0.98155810171594	0.983757963555803	0.980719626991172	0.98097996561932	0.981439321826882	0.983197376226576	0.981619873972498	0.982115844166931	0.984597743507031	0.980431062058699	0.979780505762821	0.981708272917621	0.978107967492196	0.991311185616575	0.989966172007957	0.991879687687497	0.995421081789038	0.99409259731765	0.991347226335994	0.987024456858762	0.995891214348229	0.995472345682589	0.994690472635801	0.996133153255623	NA	0.99348442311435	0.98586873036478	0.988612994896153	0.98199937704514	0.99243685328934	0.99406070479899	0.994879775769007	0.994573378947707	0.990298252023406	0.981462141045389	0.989277806719503	0.991188142005881	0.995512403075904	0.995659498487542	0.989875954720427	0.996145577676922	0.984031930577655	0.988058027762645	0.988027343870937	0.993486100155077
PfCPDE9_WT_5	0.986147218180935	0.983671661066849	0.986202294976251	0.979946676675414	0.98539989299106	0.979416798658891	0.982435800643374	0.988337131068392	0.988127274604487	0.983396074630067	0.980049188878286	0.982926308509084	0.98273264993395	0.983485942400334	0.984689446081117	0.982758338384168	0.982741787550946	0.981003874980572	0.985762293382638	0.982651909645541	0.985722790551858	0.983408646933477	0.984097523034555	0.983769257786089	0.982481016566987	0.983246998613546	0.9859736343939	0.984250689951945	0.98101383753887	0.984211448433955	0.983002970785964	0.982399603504887	0.994616043251937	0.987272469214717	0.987960158527249	0.990983147765808	0.995069058809438	0.992673058682538	0.991755120927548	0.992913681780911	0.991131146072647	0.992649513797851	0.992747791017578	0.99348442311435	NA	0.990467367192787	0.990991257790184	0.987718196715737	0.987635373457099	0.990935590500168	0.992277876891645	0.990739209893563	0.992425328887588	0.988831138298251	0.992904799374821	0.994378328628358	0.991918620107489	0.99293793402872	0.993440329327165	0.99227799000673	0.989100613600157	0.991998325204294	0.992200013796972	0.995156658470521
PfCPDE9_WT_6	0.978721109772205	0.979443716021564	0.975512529416709	0.971202848429458	0.980409839323031	0.979520641786804	0.981468274629236	0.983432192373454	0.982409403086151	0.982037926916782	0.980617260383915	0.980170635009999	0.973730354187763	0.98425841781091	0.982206203253184	0.979726956047192	0.974467578592758	0.975151643302349	0.981912435221263	0.973195605105327	0.97954337760091	0.98009289432489	0.981251920351784	0.980856289665307	0.970235422151869	0.973738567046616	0.981888544549427	0.975051597908483	0.973958033030364	0.981977764783618	0.977538289604852	0.97744189439078	0.993167541022446	0.980823485714744	0.976185598769401	0.98575579057538	0.990201864362139	0.99472361384265	0.989795442451365	0.986269587565796	0.983279445847889	0.984633685994076	0.98783218041096	0.98586873036478	0.990467367192787	NA	0.995912519062765	0.986700498814703	0.981514732992657	0.982939693499621	0.986903892843354	0.98246722941226	0.994708199019018	0.990906811311232	0.994571702312198	0.99061058608831	0.986073207435506	0.98294660180272	0.993896283626401	0.985475279845382	0.986823361284765	0.995002206307372	0.994185508136639	0.991081423935101
PfCPDE9_WT_7	0.97933955671997	0.979397278196645	0.976723787768646	0.972053896183995	0.980874835236907	0.978789701764115	0.980724862943951	0.98353831111131	0.983217576794593	0.982403471645178	0.980581550139015	0.980694184610712	0.974320909736066	0.982446181387288	0.983279747429361	0.979915139966841	0.974942932772709	0.97542810725864	0.982333804187587	0.974418604176374	0.980225784612784	0.979832964573169	0.981042096380684	0.980701211855782	0.972566891522258	0.975011483762741	0.981979623583293	0.976144925187317	0.97507635387052	0.981484168145738	0.97772912572866	0.977935069391079	0.993860483540424	0.981265121544928	0.977945387695109	0.98715098710569	0.99120945209909	0.99576845362811	0.9901401749613	0.986973654229131	0.985113619811849	0.986606358050079	0.989711294341174	0.988612994896153	0.990991257790184	0.995912519062765	NA	0.986972803121426	0.982533359091979	0.984139670947896	0.988335041353468	0.984096196047588	0.994792978334439	0.990170303928293	0.994933640992839	0.99107693330744	0.987954002028365	0.984929543072056	0.994293173755876	0.9870543015733	0.987391426152101	0.994885653248195	0.994279089185057	0.99196741276149
PfCPDE9_WT_8	0.978022964273811	0.980623025207301	0.979525256633682	0.974293867801238	0.982789696782984	0.978454749132341	0.979307730317855	0.986121558009171	0.98382323912176	0.981913971166463	0.980253387014134	0.980396116020278	0.976743087598426	0.983034418587301	0.98293889573476	0.979664703562915	0.978549894529262	0.979832445306735	0.985582297523492	0.979242328131982	0.982054868376053	0.982300773877089	0.9832267668351	0.980938016333861	0.978727120427428	0.977660542982367	0.985583649710505	0.978901687690093	0.976197588073166	0.983339993843171	0.977307293779806	0.981418809214047	0.990847980640148	0.977020925935847	0.977291860621103	0.979302721750974	0.988186519599251	0.986708809175018	0.993227787312847	0.981365270662141	0.979550757858152	0.98544003068618	0.982767629576727	0.98199937704514	0.987718196715737	0.986700498814703	0.986972803121426	NA	0.976492707126109	0.980547825713002	0.981800684850543	0.981002069404547	0.98788169038679	0.99129223465687	0.989875630572909	0.990723898641352	0.981903355067109	0.982149003741318	0.98978622866184	0.981034875151008	0.99114863201979	0.988735197951513	0.988822186104657	0.989241283939658
PfCVeh_TG_1	0.982206910104948	0.974884478117517	0.982337049721364	0.972992734305705	0.982963196633956	0.973873698679165	0.976700992396255	0.981296836034425	0.983555417707175	0.976082459261669	0.972755922601482	0.975300802518574	0.975806459511668	0.979590491016418	0.981072696258105	0.979402190681349	0.978356374508861	0.971453280552101	0.976027094907869	0.977086711590601	0.979748284281668	0.980181072510366	0.979093950653626	0.979389161287806	0.978644178916152	0.975893387451277	0.978569156671512	0.980760364400022	0.978645960467524	0.97517833754324	0.977394925228774	0.972789560989747	0.984088382201731	0.990878420641977	0.992032948024927	0.99380121088101	0.988508340095073	0.985928136828495	0.981458950740334	0.993193786547955	0.993939668064379	0.992441710854268	0.992953299679296	0.99243685328934	0.987635373457099	0.981514732992657	0.982533359091979	0.976492707126109	NA	0.993962152080974	0.994100367405978	0.993539307229563	0.986579075920756	0.975886890356161	0.984188527405842	0.985626609611389	0.994119963159626	0.991834325684749	0.984104511990627	0.993298433569773	0.978480728348231	0.981930070179203	0.981011112489872	0.987761506962793
PfCVeh_TG_2	0.984308947121628	0.977666554415171	0.984786102305203	0.976067381432943	0.985249948127625	0.976073675535272	0.979231033071094	0.983839086498761	0.986195761974501	0.978874024410632	0.975253284639101	0.978776291916035	0.978882968689154	0.981154864882462	0.983545226976729	0.981284150539116	0.979339669748242	0.976747149282946	0.979495837469115	0.980684418691822	0.982998428635594	0.982626827185399	0.981338706516103	0.981792091771699	0.981346770655111	0.97973614576592	0.98148560770828	0.982833082890088	0.980872603064307	0.97779909731392	0.979695376144321	0.976187690119907	0.987975885040406	0.991737284394697	0.994034558518376	0.993851603247235	0.991851173428401	0.987308103076151	0.986441907587306	0.993336827363714	0.994324936858245	0.994879253781607	0.992991524954076	0.99406070479899	0.990935590500168	0.982939693499621	0.984139670947896	0.980547825713002	0.993962152080974	NA	0.995192433682378	0.996283718835555	0.988472028381536	0.981233197835998	0.986575262284125	0.989661345229457	0.994670317133253	0.994874297809064	0.986537710175299	0.994486646768017	0.98359524814981	0.984209391895339	0.983196768977842	0.991333817998557
PfCVeh_TG_3	0.984183177603199	0.977920152647976	0.983276569915439	0.975214783521015	0.984855094522961	0.976734907951073	0.979644200128785	0.984083554201817	0.985840993822865	0.979725753273934	0.976126585224582	0.978763316727601	0.978006529967674	0.981136676493932	0.98327259064067	0.981122818758356	0.978991354606352	0.975916784332523	0.981541132620139	0.979678261773478	0.982134062586446	0.981914932814655	0.981319076337471	0.981374492760783	0.979819472111843	0.97897228764432	0.981818886514766	0.98132747019634	0.979700038819989	0.978860460690884	0.979411354554513	0.976717418094859	0.990120949388752	0.991313591365831	0.991293257957516	0.994883756754851	0.992410498605672	0.991285452599226	0.98665006751561	0.994502592106914	0.994703494712298	0.994371555513629	0.994764328770543	0.994879775769007	0.992277876891645	0.986903892843354	0.988335041353468	0.981800684850543	0.994100367405978	0.995192433682378	NA	0.995385295116794	0.99152758716744	0.982256662035414	0.989312000458564	0.989883827633577	0.994809208732971	0.994286219840223	0.989179958835539	0.994646465954995	0.983547119769544	0.988233794173105	0.987115740888546	0.992509504469665
PfCVeh_TG_4	0.985430728923078	0.97788681272835	0.985669091590459	0.976404403782653	0.985466313690541	0.975131390787516	0.979360983838073	0.984443140731389	0.987041924193536	0.979177742612122	0.975043860784305	0.978781598783324	0.978695341763412	0.980334913356697	0.983725614974526	0.981164995699151	0.979347024353508	0.976308151085736	0.979310006587049	0.98159442719409	0.982944638389087	0.981988166392009	0.981666776709259	0.982270720057853	0.982532259029215	0.980228480652769	0.981216563772371	0.982710202657567	0.980794211987669	0.977522689093669	0.979458320444812	0.976349764774868	0.988681020228371	0.991654259314912	0.994497922227686	0.994662097421474	0.992727090889421	0.987516452381441	0.987189563015461	0.994063738452329	0.994747179648916	0.995708327696639	0.993576003929747	0.994573378947707	0.990739209893563	0.98246722941226	0.984096196047588	0.981002069404547	0.993539307229563	0.996283718835555	0.995385295116794	NA	0.988974941116863	0.980765372559157	0.987534124919387	0.990422476551547	0.99480441365587	0.995782712115087	0.986610525007914	0.994829857888075	0.983779086343591	0.98442207559385	0.98342685469186	0.992225972863512
PfCVeh_TG_5	0.982312075717457	0.981014376283454	0.980200466509819	0.974119927338465	0.985368040660436	0.981079253407645	0.983145346489052	0.986116944721631	0.986488491637413	0.983912315377248	0.982139854168828	0.982320296689359	0.976789432485761	0.984631065606596	0.98509588983331	0.982250011762405	0.97666501889926	0.977090932648695	0.983418021808729	0.976736034294283	0.984123877816205	0.982927165612501	0.983616861349479	0.983686508604463	0.975209718499179	0.977329771770797	0.984285476908085	0.978459069209217	0.978016461234449	0.982711511548352	0.979683529149948	0.979147323536294	0.994695606501505	0.985698814803683	0.983600395695303	0.99051720347725	0.993163964753286	0.995855575648735	0.991722803764904	0.990023956907131	0.988625848588291	0.990377654558798	0.991622601380431	0.990298252023406	0.992425328887588	0.994708199019018	0.994792978334439	0.98788169038679	0.986579075920756	0.988472028381536	0.99152758716744	0.988974941116863	NA	0.991066811310124	0.995202503007584	0.992860824724658	0.990251277995258	0.98882563791902	0.99462728057512	0.989647912558965	0.989090846394537	0.99447816507643	0.993384442423749	0.993877145142999
PfCVeh_TG_6	0.976696191630785	0.979939485975167	0.976116962981483	0.971750705730161	0.982219304590876	0.979971152561894	0.982072970631202	0.985148735859177	0.983278718739776	0.982955549213138	0.982443867882946	0.981319604338298	0.974661841917649	0.983779631578603	0.982548720332406	0.979558669596526	0.974675853161861	0.977105428328642	0.98355671168296	0.974412307059811	0.981143877787387	0.982884203672347	0.981969168138215	0.981034067193277	0.97245229175207	0.975332036208815	0.98400749619326	0.97509733581798	0.975153502036232	0.982502361217013	0.976728941148298	0.979837761087211	0.992617717138465	0.976895221195063	0.975773507128553	0.979467820263292	0.989563504696458	0.989484482059892	0.994290010347941	0.980860421702922	0.978460655569008	0.984701684328081	0.982759851829528	0.981462141045389	0.988831138298251	0.990906811311232	0.990170303928293	0.99129223465687	0.975886890356161	0.981233197835998	0.982256662035414	0.980765372559157	0.991066811310124	NA	0.992743393458142	0.991633256521382	0.981639762309065	0.981513648823893	0.991673592114888	0.980740611336121	0.993431596165573	0.991385773111273	0.990692398124791	0.990673345961507
PfCVeh_TG_7	0.982244076631235	0.981931585296471	0.980795701318262	0.975398083659606	0.984703941922081	0.981212647687924	0.983238877614993	0.986858690855704	0.986962763458615	0.984163200475655	0.982054353922399	0.982665808293301	0.97746283775178	0.985061065788377	0.985362945828919	0.982038025643843	0.978372808941785	0.978131557054495	0.984465772115417	0.97806557421769	0.98323174387429	0.982607545736555	0.98543839812416	0.983720164754387	0.976631560626858	0.978198715229787	0.984946740788325	0.979643379184477	0.978011891825725	0.983994456982082	0.980005139511204	0.980878291676028	0.99532157185667	0.983689828608501	0.981839783525254	0.987960393629116	0.993530730410313	0.994745955937185	0.993241168550127	0.988522558835879	0.987109615252782	0.989516354518362	0.990150448745685	0.989277806719503	0.992904799374821	0.994571702312198	0.994933640992839	0.989875630572909	0.984188527405842	0.986575262284125	0.989312000458564	0.987534124919387	0.995202503007584	0.992743393458142	NA	0.994067766765893	0.988801035814755	0.987573235658526	0.994730010471332	0.98875627566603	0.990946717887598	0.994651295995162	0.994139506436907	0.994303574993729
PfCVeh_TG_8	0.985441736573986	0.983875575626455	0.985898754997005	0.979436255590236	0.986818667360364	0.979764952398529	0.983202798736153	0.98876565110112	0.988733162758217	0.984136854250283	0.980884412329015	0.983428077787168	0.981229805769443	0.984847356363716	0.986401882168519	0.983023812160086	0.981863925784103	0.981620539758708	0.985362695865379	0.98251621594469	0.986135040995491	0.984631997916707	0.986004661738969	0.987161626873979	0.982658544838926	0.982598581221444	0.986367943722805	0.982697358688773	0.980777579231504	0.983998259583175	0.981769279703815	0.982379070391883	0.995454407465944	0.986429284833455	0.987766587090841	0.989962720159198	0.995939456925687	0.992154103360706	0.994016537463557	0.990520141507653	0.988774227361197	0.992289043075438	0.990555512770947	0.991188142005881	0.994378328628358	0.99061058608831	0.99107693330744	0.990723898641352	0.985626609611389	0.989661345229457	0.989883827633577	0.990422476551547	0.992860824724658	0.991633256521382	0.994067766765893	NA	0.990701291147399	0.991286901474075	0.99303262830565	0.989832966085107	0.991913361780505	0.991876165972194	0.99155047504479	0.994837011126793
PfCVeh_WT_1	0.986024427858081	0.979575524036845	0.985998918184629	0.977659347382874	0.985573256033718	0.977176040686511	0.980313378879245	0.985983598762179	0.987756004610307	0.981096227226184	0.97765817052141	0.980708425481976	0.979775850491606	0.981927700239282	0.984836957408123	0.982990449761797	0.981124544247731	0.976400476957376	0.980785950376726	0.981023354390024	0.984021896997815	0.982739265398347	0.982479261260954	0.98312521808147	0.983357259036236	0.980866491667637	0.982829772029994	0.984529507164564	0.981453425094858	0.979976564793663	0.982111134987742	0.978294880381205	0.989681889996768	0.992035081469541	0.992127156239607	0.995387352209257	0.993379298641245	0.990411785667975	0.986936597353125	0.995404196927414	0.99498939339287	0.994686737693846	0.995045762702829	0.995512403075904	0.991918620107489	0.986073207435506	0.987954002028365	0.981903355067109	0.994119963159626	0.994670317133253	0.994809208732971	0.99480441365587	0.990251277995258	0.981639762309065	0.988801035814755	0.990701291147399	NA	0.994734095052102	0.989408935701457	0.995920109498168	0.984208148076997	0.987239593035067	0.98698122293261	0.992992197829468
PfCVeh_WT_2	0.984985471485257	0.978587221022483	0.986757941706583	0.978227269948586	0.984789411842931	0.974284859518532	0.978869638729191	0.985423834964315	0.987149395179654	0.979443676801582	0.975609780166405	0.979605747109007	0.980306871145132	0.979301086461236	0.982776940851553	0.981374251645765	0.980287154869352	0.976597845144308	0.979773683267396	0.981386499686925	0.984134491709741	0.981136769160002	0.980907649345862	0.982055403364336	0.983340719474066	0.982833502723215	0.981264645728356	0.983937159627763	0.981163715291368	0.978103656322313	0.980985420701152	0.97737188906745	0.989948387316955	0.989594851869213	0.994218251073249	0.994718233011266	0.99411269075828	0.988611828777627	0.988506730849421	0.994694418343657	0.994157376232194	0.995580095925265	0.994047160062981	0.995659498487542	0.99293793402872	0.98294660180272	0.984929543072056	0.982149003741318	0.991834325684749	0.994874297809064	0.994286219840223	0.995782712115087	0.98882563791902	0.981513648823893	0.987573235658526	0.991286901474075	0.994734095052102	NA	0.987231215023108	0.99531215639242	0.985061397049431	0.985117568330305	0.984481938253928	0.993401135097175
PfCVeh_WT_3	0.984216316159412	0.983024908386807	0.982448231166517	0.976298545807933	0.984913405817666	0.981803611405325	0.982750104816618	0.988153261021927	0.987541249267593	0.984898923097184	0.98251804613192	0.983737999846089	0.979332407773768	0.985077571850353	0.985631330620101	0.982213708074721	0.979917429125073	0.979828418185961	0.986531945899969	0.979663043071544	0.984579858501312	0.983663586104692	0.984366800849682	0.983295774493223	0.978483604473203	0.97977110037925	0.987780738583599	0.98160299529978	0.978815655648657	0.985312037770298	0.981440489584497	0.982545339162096	0.995639697841033	0.983821960968969	0.980820146636028	0.987320722619472	0.992784035011984	0.994370679033879	0.992112351698084	0.989091126001041	0.986838076256901	0.989109962943134	0.990290647724308	0.989875954720427	0.993440329327165	0.993896283626401	0.994293173755876	0.98978622866184	0.984104511990627	0.986537710175299	0.989179958835539	0.986610525007914	0.99462728057512	0.991673592114888	0.994730010471332	0.99303262830565	0.989408935701457	0.987231215023108	NA	0.988380060219675	0.990574747027905	0.994578516487451	0.994878227434848	0.994084721854811
PfCVeh_WT_4	0.986006184531156	0.978622877172903	0.985833094009672	0.978015555650101	0.983475280473535	0.975079624295323	0.978547330006415	0.985211387810277	0.986898384181597	0.979217956595147	0.975858158542337	0.978911446169301	0.979396041260602	0.980070244023369	0.982870164478464	0.981805512912764	0.98126169508303	0.976049479353099	0.979375445360411	0.980745681537507	0.98334266178576	0.980869036928654	0.980905520201767	0.981018618301305	0.98268658053064	0.980619388555231	0.981606368985088	0.985210976215421	0.980642845557997	0.978998165186959	0.981517175596329	0.977218652727459	0.989160203363551	0.990629717071324	0.992412474754273	0.995130802636927	0.993289196017759	0.989729032194585	0.986444525191268	0.995784179750088	0.995394616383303	0.994376051607077	0.995589683646716	0.996145577676922	0.99227799000673	0.985475279845382	0.9870543015733	0.981034875151008	0.993298433569773	0.994486646768017	0.994646465954995	0.994829857888075	0.989647912558965	0.980740611336121	0.98875627566603	0.989832966085107	0.995920109498168	0.99531215639242	0.988380060219675	NA	0.983115266837549	0.986824543029191	0.986693096151197	0.993108419800028
PfCVeh_WT_5	0.978909405183441	0.98166655980122	0.981782691871812	0.975586303250129	0.985533033554942	0.980257106566214	0.982277604912291	0.987728806570114	0.986784546366598	0.984377372265051	0.982708893856776	0.983497573136044	0.978572068625808	0.984209725081256	0.985046508757134	0.981409747919962	0.978133012624328	0.978186723693047	0.984432348744093	0.978256883157067	0.985415320101934	0.982469349417475	0.983878366163187	0.983242150831851	0.97823531368792	0.97935480323246	0.985715329582457	0.980370306707031	0.980191471388177	0.98349077407335	0.979818888145749	0.98149672997151	0.991950037485882	0.979197477458279	0.980681192716874	0.98160840111416	0.990701437897543	0.987735246111112	0.995003777187747	0.982922276384395	0.981100178640763	0.987816766059853	0.983650812510924	0.984031930577655	0.989100613600157	0.986823361284765	0.987391426152101	0.99114863201979	0.978480728348231	0.98359524814981	0.983547119769544	0.983779086343591	0.989090846394537	0.993431596165573	0.990946717887598	0.991913361780505	0.984208148076997	0.985061397049431	0.990574747027905	0.983115266837549	NA	0.988790544839803	0.988126968913893	0.990922834456505
PfCVeh_WT_6	0.980942335560622	0.98072182039485	0.978394157950782	0.973391388725786	0.98223596863255	0.978861092666286	0.981624792454024	0.984934561017473	0.984038271557564	0.98293974276156	0.98106292942474	0.981332377925033	0.975251187414409	0.982787992066314	0.982348428714091	0.980002609901931	0.976730833592428	0.977503664734179	0.984181997061652	0.976412266171019	0.981065855211789	0.981236291257998	0.982229171411544	0.981146094086502	0.973950014483359	0.976056834152493	0.983313795972332	0.977215598061248	0.97553840755328	0.984325792349732	0.978484448562429	0.979803430235936	0.994535537945646	0.982069000336459	0.978464107940361	0.98673788910352	0.992255933928201	0.995205508023348	0.99137573821884	0.987119502581423	0.985117926756548	0.987458263381547	0.989175023920331	0.988058027762645	0.991998325204294	0.995002206307372	0.994885653248195	0.988735197951513	0.981930070179203	0.984209391895339	0.988233794173105	0.98442207559385	0.99447816507643	0.991385773111273	0.994651295995162	0.991876165972194	0.987239593035067	0.985117568330305	0.994578516487451	0.986824543029191	0.988790544839803	NA	0.995487664855126	0.992952111974459
