#2016-03-01
# GSE15056
# RMA normalized, log2 transformed
#
Probe	GSM376013	GSM376014	GSM376015	GSM376016
A_52_P314299	6.15566133261473	6.03619864557303	6.07588933146203	6.08529918410539
A_52_P1059894	5.90380601857376	5.88643531964946	5.91862540061438	5.95401151535076
A_51_P100034	11.1569280432284	11.1605171437558	11.1543984819123	10.9969761397442
A_51_P309661	5.96358121553839	6.01590041570709	6.25913382674447	6.09098544432093
A_52_P430009	5.86966652640772	5.87298947010797	5.9890855168073	5.90509287088243
A_51_P520980	11.9059132249322	12.0870772294562	12.5164909178953	12.4722051875677
A_52_P282700	10.5076330492607	10.4118016458457	10.3011668387614	10.5746757614071
A_51_P146320	11.0139067021784	11.1893377697303	11.4976457582672	11.4080441076848
A_51_P489431	5.88940221928762	5.89897911180346	5.91493917431614	5.90310860576107
A_51_P299644	11.0219511940759	11.1711920803506	11.2157373941351	11.3531602971822
A_52_P27828	6.56183748437354	6.8602079602584	7.01761101876759	7.12484390969927
A_51_P325836	6.51164292990915	7.19004911223922	6.44647702986738	6.41100167766223
A_52_P949440	6.10633907629516	5.97517003409977	5.99622614803331	5.92530543756499
A_51_P431470	15.7635044748915	15.7697116210887	16.1198152658853	16.0359156847445
A_51_P293781	14.1577287922208	14.0320639782128	13.7960611038475	13.6751810150081
A_52_P13680	5.92530543756499	6.01590041570709	6.02259144041836	5.9378051601151
A_51_P508510	8.55369384314258	8.67041469514477	8.64702144543104	8.31284517681051
A_51_P462029	5.96358121553839	5.98603895563078	5.92084541256722	5.94543953386785
A_52_P851642	5.87808553797311	5.88940221928762	5.87462802392686	5.84795340822417
A_52_P674418	8.42558068781098	8.38461941358384	7.80549839411249	7.83502040003073
A_52_P883263	7.31269922945082	7.66772895239732	7.22286048140153	7.28180836422657
A_52_P907652	5.86590857027364	5.89584223712528	5.85535484639105	5.85535484639105
A_52_P306217	9.72434233608086	9.90814778914711	9.90062069574474	9.94630236186402
A_52_P359026	6.4516277307405	6.23164653334228	6.02996786976343	5.95927611696904
A_51_P149455	10.3863603873082	10.2661563106321	10.1242336824799	10.4625911504621
A_52_P3468	5.85581892698198	5.94206480257756	5.85204643230445	5.88039731028406
A_51_P155482	7.77371244875871	7.86935897470309	7.55238145810589	7.26553364199522
A_51_P242663	11.448741954428	11.3652763884721	11.0156498566067	11.3884004788279
A_51_P176337	6.59759496396242	7.17150115794883	6.89131228677075	6.95488841284135
A_51_P174158	5.98202846699948	6.12406475927255	5.97123301057218	5.99206061285269
A_51_P361120	11.6924354490727	11.8149176384656	11.9063596041453	11.8281213778582
A_52_P668393	11.5306620918489	11.9241024576202	11.699610158907	11.7762117287359
A_51_P486008	13.1872881848873	13.2582475647307	12.9961467494466	12.8567706812954
A_52_P622230	5.97690638256849	6.14755442323646	5.99206061285269	5.94704672015668
A_52_P424563	9.75461518105847	9.63927183384214	9.22932817953919	9.42644702593482
A_52_P110689	9.98942916946271	9.80205089237923	10.3584720098488	9.53956970340988
A_52_P105481	5.85581892698198	5.89897911180346	5.87858057339221	5.8919037297445
A_51_P222664	5.95401151535076	6.07588933146203	5.98083469654562	5.94704672015668
A_51_P477641	5.89773666202462	5.92840616475938	5.91358236262851	5.95049975261817
A_51_P221008	14.9619215738444	15.3103930921764	15.5616545078336	15.4049456835287
A_51_P311436	6.33347026247427	6.34143413637637	6.34085983299057	6.2402142652944
A_51_P354698	14.8455163626371	15.3246837678225	15.4969625659694	15.2208614728322
A_52_P541802	10.1736295802383	10.0672991309427	9.8365820779462	9.89561228147593
A_51_P219017	5.85877444525892	5.87858057339221	5.92225727711264	5.85778285035114
A_51_P185627	5.88214657571393	5.92840616475938	5.95401151535076	5.89969762728942
A_51_P378336	6.60063440281585	6.98298055010707	6.82410045950483	6.568641582282
A_51_P404825	11.8442004298215	11.8350484580278	11.4376672597261	11.6831424119624
A_51_P452323	10.2740907273047	10.1762590205911	10.6389923684323	10.414115095251
A_52_P706013	5.93720219623047	6.20661170959072	5.94543953386785	5.94206480257756
A_51_P114307	12.4664810446561	12.3728887044381	12.2007720198356	12.4885367063677
A_51_P367025	8.86947641173808	9.23187979216963	8.83158254251771	9.19635481978876
A_51_P212666	7.43225849936138	7.75463327150772	7.87935000081699	7.57997463395533
A_51_P338542	9.74708008247284	9.35168337592811	9.21149150603996	9.21756257536499
A_52_P598605	7.59497568057152	7.70147604178376	7.67568885463937	8.0207684649154
A_52_P672689	5.92530543756499	5.92840616475938	5.87858057339221	5.94206480257756
A_52_P274555	11.8723716623737	11.7742051408782	11.7418195811058	12.1292305018753
A_51_P106488	13.4538605221543	13.5469652099953	13.4218790187902	13.2393038188363
A_51_P273433	6.43031676169749	7.39419516372518	6.44145998222983	6.81481954636243
A_52_P291509	11.6939059089486	12.1696782469146	12.1171436970251	12.226626512205
A_52_P677117	9.04237619028767	8.92377496651554	9.46977295121993	8.90560591688009
A_52_P274795	5.86966652640772	5.87298947010797	5.86489227047732	5.90310860576107
A_52_P13337	8.95662859722643	9.27748949802948	9.40399606186001	9.68949473582814
A_51_P346445	6.36933266675103	6.28565922496238	6.20563788647673	6.37938311292266
A_52_P95348	7.51737862996406	8.09651449633614	7.77618254197421	7.78028998070274
A_51_P412736	12.0105585007505	11.7868666491208	11.6760504735008	11.7554976498044
A_52_P351205	9.24813376601897	9.12143490292858	8.62442784781383	8.78900187866343
A_51_P378622	5.94543953386785	5.93245625293486	5.89584223712528	5.92987535132839
A_52_P95057	5.92530543756499	5.94543953386785	5.89969762728942	5.92530543756499
A_52_P512847	6.3864623392279	6.75154979367438	6.58036794498268	6.44647702986738
A_52_P170620	6.30698515592997	6.39873566410898	6.07588933146203	6.20472295285397
A_52_P362997	6.60918709516945	6.58595502559606	6.31431564097325	6.55495546600777
A_51_P374592	6.32132844523279	6.81931924591689	6.51164292990915	6.75154979367438
A_52_P426248	6.05198078583309	5.98083469654562	5.89773666202462	5.95927611696904
A_52_P36191	12.8684294107806	13.1338384896405	13.1171194333639	13.193846716746
A_52_P385801	10.5210722655898	11.0952070650816	10.820248324979	11.0153885176741
A_51_P397925	13.2316279957499	13.2437447778167	13.6565044068509	13.4626571581924
A_51_P291819	11.9739078825344	11.6293392821124	11.2186158623937	11.1484523853454
A_51_P358225	17.4096651193356	17.4352792767319	17.4613452429709	17.5843301038535
A_52_P931293	5.86966652640772	5.84185492759333	5.90584118166952	5.89773666202462
A_52_P151116	10.4596487524459	9.93915593419176	9.94739867703292	9.76605167685087
A_51_P173043	12.9821468405957	10.6377299101415	11.5969337627221	12.5530917436603
A_52_P380329	12.5114807463252	12.5407847871638	12.6121974161732	12.8292196715703
A_52_P582261	10.765876092937	10.6667449905993	9.90250615402079	10.5035394836277
A_51_P253481	5.88940221928762	5.85391764129918	5.92530543756499	5.90310860576107
A_52_P204493	8.68022563223101	8.95662859722643	8.9125882782849	8.87351925360783
A_52_P391081	8.40975974349367	8.26250329090227	8.06521107540721	8.06318973453326
A_51_P400868	6.7542279800031	6.67200091001554	6.70309412607127	6.60753675221782
A_51_P211810	8.39286984262158	8.48993591793489	8.48684006820696	8.70669482473195
A_51_P497152	9.37848328918056	9.19681584828067	9.41922164059751	9.54947074022619
A_52_P956261	10.5916036213586	10.5867454449617	10.5415438085645	10.2217676618692
A_51_P370008	5.90584118166952	5.90183833137013	5.90862089949029	5.85778285035114
A_52_P7538	5.88694273035721	5.89584223712528	5.86590857027364	5.88039731028406
A_52_P341504	5.87978183438149	5.93720219623047	5.92530543756499	5.88039731028406
A_52_P1004880	5.90380601857376	5.93245625293486	5.87462802392686	5.87241246555038
A_51_P352196	6.18759839596086	6.69117177928339	6.36813330211804	6.20472295285397
A_52_P435670	9.30825239291673	9.40585822353766	9.35774316654142	8.72715272280096
A_51_P144052	7.16027061157372	7.6561533094773	7.28988550246546	7.13123983738419
A_51_P230624	12.3044474205366	12.0694369878575	11.781958769875	11.7340583673544
A_52_P674467	10.1628154237387	10.1253642965478	9.72434233608086	9.9117094476277
A_52_P17306	11.7358571933335	11.5830060825347	11.0817493354765	11.3602775339792
A_51_P431501	5.85204643230445	5.85827495053142	5.87462802392686	5.84795340822417
A_52_P355324	8.73118978676562	8.07527551566037	7.86820169885751	8.27943381608096
A_51_P126198	6.3395988123098	7.20228975606621	6.37726984030456	6.20472295285397
A_51_P247421	6.14755442323646	6.50358873064837	6.12321278360449	6.0253075550872
A_52_P1641	6.39270364607748	6.35085059500509	5.99622614803331	6.31431564097325
A_51_P104786	5.92987535132839	6.05481945295725	5.92225727711264	5.91493917431614
A_52_P86165	6.16185133537156	6.78113103906251	6.25603498782555	6.40372276617568
A_51_P203620	6.13697303411582	6.675212765285	6.55118830640406	6.46055004999408
A_52_P811723	5.85391764129918	5.94543953386785	5.84795340822417	5.88039731028406
A_51_P430950	11.6788584314281	11.775183057957	12.1129157416777	12.226626512205
A_51_P242978	6.80579769120761	7.20715323982374	7.00244133255584	6.68819959668026
A_52_P117536	12.5212230146936	12.4513784104337	12.6160374758126	12.6679623853687
A_51_P181671	9.91992389576714	10.0311317691539	9.53714447354369	9.17965890489224
A_51_P143855	6.86523563607181	6.82066751375923	6.38038091828555	6.71001459122496
A_52_P939770	6.60918709516945	7.34074277006741	6.98440544701324	7.15022841033923
A_51_P439452	13.9272536056412	13.939219866508	13.8024494115274	14.2272163289266
A_51_P128463	9.35113122164373	9.20600561400376	9.0752101813402	8.94679497056837
A_52_P3304	5.88694273035721	5.96466822851688	5.94110818030386	5.87241246555038
RC9	6.14956985395387	6.04431423866118	6.23452765725004	6.09118009967219
A_52_P549348	5.84975790941208	5.86489227047732	5.86801164787833	5.8377353265336
A_52_P1156556	5.8919037297445	6.03619864557303	5.94704672015668	5.95401151535076
A_51_P316673	5.89969762728942	5.91358236262851	6.00499023480894	5.89969762728942
A_52_P598420	5.86966652640772	5.8919037297445	5.95927611696904	5.92530543756499
A_52_P291924	6.58984143462023	6.48123477793654	6.41935529796115	6.41773862985618
A_51_P287952	10.9344921222543	10.5676228560735	10.4502054378599	10.875240155264
A_52_P1180166	5.88214657571393	5.87298947010797	5.8919037297445	5.92084541256722
A_51_P284988	11.5659764426708	11.194579539725	10.923763443256	11.2808936537276
A_51_P454190	9.50250749024966	9.32662481740352	9.32493866921662	9.1048265476236
A_51_P295315	8.06318973453326	8.04350269543154	7.31609823823622	7.39419516372518
A_52_P523959	7.29217675668663	7.76544813669587	6.89131228677075	7.46323597657854
A_52_P39711	6.27701677720719	6.61586713360239	6.19612247919496	6.45351693530112
A_52_P1438	5.90380601857376	5.94543953386785	5.88694273035721	5.9378051601151
A_51_P480779	6.01590041570709	6.1378354078967	5.95049975261817	6.10070447269592
A_51_P246166	8.43107728296247	8.95807974699661	8.27070145725406	8.71840248121541
A_52_P860410	5.88694273035721	5.92084541256722	5.89773666202462	5.92530543756499
A_51_P355526	5.90380601857376	5.88940221928762	5.86278484365658	5.88039731028406
A_52_P630828	6.36106081646825	6.85423622880133	6.32736282906426	6.6704694949761
A_52_P213220	9.77420958268269	10.3326933096723	9.18136827950331	9.62541101076707
A_52_P699118	5.94206480257756	5.93720219623047	5.88940221928762	5.92084541256722
A_52_P336171	12.6611293910547	12.6325038267436	13.4506425429213	13.2365317717544
A_52_P565106	5.98603895563078	6.09335073929633	5.93245625293486	6.09098544432093
A_51_P174743	6.20181117530335	6.47361496401477	6.08377897566816	6.13187024370693
A_52_P374825	6.36600926978957	7.04078142594585	6.87954571419342	6.71860076801817
A_52_P569584	10.5257282211932	10.2701778360282	10.4267489911379	10.151047534241
A_52_P292498	7.33182996679075	7.12484390969927	6.35791466903988	6.91910544313896
A_51_P439966	10.9059224087502	10.6705119086281	10.2883896270042	10.6079885577479
A_52_P87210	13.1188335360325	12.8759819620509	12.8210937080595	13.0601617330383
A_51_P232556	8.09651449633614	8.48617908646498	8.09816069799622	7.97706194544705
A_51_P100856	6.95784524280879	7.11011460336906	7.31327118064774	7.300080619984
A_51_P215356	6.27189786161912	6.31117525968873	6.16474909079395	6.33255458279983
A_52_P11800	5.87521589576234	5.88940221928762	5.91144863626531	5.92530543756499
A_51_P169156	14.0121628801028	13.8250295143528	13.222336356	13.3563779528892
A_51_P221535	13.9747920582867	13.876525285007	13.5269682744887	13.6041868251084
A_52_P236671	12.1935906338773	11.7629371360888	12.3935143222326	12.1416160514322
A_51_P148717	8.12586249828928	7.90365249122607	7.6730404421722	7.5533418459039
A_52_P619887	9.63746159024133	9.70880270603769	9.04702007784834	9.58112887472527
A_52_P62428	8.75892915609401	8.45208441149325	7.92607017567213	8.09684388697565
A_51_P411045	6.66869835095675	6.69117177928339	6.35791466903988	6.35186130988218
A_51_P323435	8.617786743852	8.66253283219817	8.70938344817107	8.65494718735295
A_51_P312485	6.56183748437354	6.96617802122015	6.6899340763523	6.72326698541683
A_52_P683225	13.6503463127374	13.6078749124772	13.4628488366567	13.5941451806634
A_51_P280200	13.142978464032	13.1507923974675	13.0795409384976	13.2308403417686
A_51_P352140	9.12143490292858	9.0783828159612	8.73817479142867	9.65232860717605
A_52_P26357	13.8962578382612	14.1231079287624	14.0170823726589	14.4063320415067
A_52_P397346	7.42283543204935	7.57997463395533	7.55526070566332	7.96988682587581
A_52_P369828	6.13697303411582	6.27701677720719	6.36498782817413	6.27189786161912
A_52_P282186	7.54853387691545	7.66772895239732	7.7019091675929	7.79579247875918
A_52_P482274	8.07994833423203	8.22923666504329	7.92012610420334	8.2376255116069
A_51_P435671	5.96358121553839	6.15566133261473	6.04590645836373	5.97401182368816
A_52_P302203	6.99692122881479	7.06749166718228	6.6328117582305	6.46970967920363
A_51_P387582	5.87808553797311	5.9164941687726	5.8931031746618	5.86330536526037
A_51_P123060	12.985635073274	13.2116163841564	13.6790497480059	13.104797246091
A_51_P393968	7.093849688826	7.37369796129832	6.71048966942794	6.52360917530065
A_51_P275147	5.88940221928762	6.0482371067618	5.92840616475938	5.89513749411866
A_51_P432449	10.2576376147059	9.82340613807607	9.51537840462361	9.92048227224201
A_52_P851857	5.86076776835005	5.88940221928762	5.86123942709998	5.87241246555038
(+)eQC-39	7.05620552417149	7.1701477858374	7.04483217374441	7.20262258206395
A_52_P51192	10.5215017324083	10.3352082509181	9.96681101415746	10.08292997207
A_51_P380581	8.65718240267165	8.70420428677904	8.29387130831285	8.85825125112789
A_51_P320626	6.13697303411582	6.68346419802542	6.07588933146203	6.05322062898984
A_52_P447458	8.29387130831285	8.57113421076192	8.25307655593211	8.42715328164427
A_52_P370760	8.38029623541848	8.2858041197045	8.34190539350821	7.9216144195695
A_52_P600398	16.3413761264207	16.4148006158809	16.6290095085004	16.668339840313
A_51_P213870	9.4116951326915	10.0434879534412	10.0631751923545	9.83993113874414
A_51_P404246	7.88317435474736	8.29099534517008	8.27070145725406	8.15145766943902
A_52_P210123	6.75322239402014	7.11971879740029	6.57542986071464	6.97323239718423
A_52_P112139	7.23484008562835	7.38236636195811	6.96761960203567	7.09120697169362
A_52_P1141022	12.4118980719474	12.2955069208698	12.1344141034544	11.8722754592801
A_52_P949155	7.40911617092624	7.43954675144957	7.00244133255584	7.34074277006741
A_51_P482611	5.86226060119704	5.8919037297445	5.87641226240648	5.85778285035114
A_51_P342271	13.1173934208164	12.8812022958777	13.1334371652009	13.0034673023424
A_52_P471494	5.88513905247008	5.90584118166952	5.88694273035721	5.89969762728942
A_52_P617327	11.2308232012182	11.2522363607865	11.4984874544811	11.2430025210937
A_51_P358765	10.9942240509055	8.07083349712231	9.50396849146632	8.26126332957569
A_51_P241715	6.80579769120761	6.97882766817174	6.91910544313896	6.56183748437354
A_52_P411655	8.92469948199788	8.78246402779048	9.19573988586872	9.30454966394815
A_51_P290826	6.07588933146203	6.10070447269592	6.10978494297338	5.98083469654562
A_52_P428851	6.59759496396242	6.87954571419342	6.42514210386674	6.46055004999408
A_52_P155536	5.85877444525892	5.88940221928762	5.92987535132839	5.88214657571393
A_52_P172441	7.43746969302984	7.56481623658207	7.48352610025034	7.61074559708398
A_52_P764117	9.61900379759875	10.4558018011916	10.3349988398484	10.0281124750601
A_52_P1132113	5.85204643230445	5.84529530446937	5.93245625293486	5.86590857027364
A_51_P384936	9.55259595804393	9.49902253479267	9.36336697196367	9.07571158772298
A_52_P216696	5.85581892698198	5.85204643230445	5.86801164787833	5.86966652640772
A_52_P318584	5.84975790941208	5.87521589576234	5.91493917431614	5.88039731028406
A_52_P575178	11.9001448754066	12.043911407923	12.7377410304251	12.7489448110247
A_51_P413359	5.92168505869481	5.89897911180346	6.02259144041836	5.95927611696904
A_51_P356303	13.3404707413673	13.0109584599253	12.8136232731813	12.664411045148
A_52_P354390	14.4502132416017	14.3311977120258	14.4985149730428	14.289056123742
A_51_P457244	11.7958212925736	11.5883454495078	12.1758300249383	12.8559803426052
A_51_P351948	9.36869617752062	9.37005947544551	9.61187674669388	9.32367276355433
A_51_P223538	5.8712824415825	5.84975790941208	5.85827495053142	5.88214657571393
A_51_P476492	8.56305105314371	9.43832285463968	9.88182049089864	9.48298322285186
A_51_P359002	5.89773666202462	5.92445262193473	5.87462802392686	5.90994251598733
A_51_P345393	8.56234053375173	8.37558443474616	8.45329818996759	8.21958261616926
A_52_P367760	6.10978494297338	5.88102190594074	5.91493917431614	6.71048966942794
A_51_P251367	7.71827225599259	8.15778613480886	8.14510132153601	8.42321857827865
A_51_P393768	11.5978602496139	11.5845336334315	12.4166885372072	11.9317391630574
A_52_P170339	9.82529579862738	9.65232860717605	9.89844936809061	9.70102383580246
A_52_P593373	6.77491826091001	7.05685787280256	6.45351693530112	6.86616137038001
A_51_P352411	7.67568885463937	7.58655671343085	6.90601690527618	7.67568885463937
A_51_P270939	7.33182996679075	7.52425115088845	6.8602079602584	7.05821167393485
A_51_P443339	6.36600926978957	6.55118830640406	6.35186130988218	6.42514210386674
A_52_P37112	6.08839909283683	6.31117525968873	5.97401182368816	6.0482371067618
A_52_P249699	10.208340365037	9.87203907406603	10.1426966900423	10.1728486640565
A_52_P121110	6.21621509367107	6.19799840090134	6.42514210386674	6.1603127864596
A_52_P955838	5.89773666202462	5.90916901517186	5.88940221928762	5.92987535132839
A_52_P196057	8.83039455097075	8.80158526940812	9.03984280806954	8.75183500545782
A_52_P324584	5.92530543756499	5.94206480257756	5.95049975261817	5.95927611696904
A_51_P310292	6.27189786161912	6.35893075472897	6.04590645836373	6.07588933146203
A_51_P231440	8.14828299615162	8.19825804601526	7.89003274808345	7.86549777334525
A_51_P461828	8.03580252088121	7.92227074351042	7.82061766124881	7.94147547250634
A_52_P627256	7.24672474330063	7.7327572522967	7.72893712346469	7.51737862996406
A_52_P398018	7.11066826243316	7.90139144426976	7.27601536449948	7.05821167393485
A_52_P52303	14.096660552385	13.6240342686261	14.9378674287766	12.9412240666434
A_52_P81210	9.64478253852452	9.58985327206578	9.51242059408697	9.82980072518122
A_51_P445527	5.88214657571393	5.87521589576234	5.90862089949029	5.88513905247008
A_51_P259773	7.45401230327455	6.97882766817174	7.07546017436108	7.05151586092591
A_52_P941407	10.9792640017451	11.0257188278377	11.2098870398545	11.14662399472
A_52_P329054	10.6105860442607	10.7289510076572	10.6757581001132	10.8372036774249
A_52_P573255	10.5183083506345	12.1846505016794	10.8541569311323	11.0215608766933
A_51_P111285	11.8096272392267	11.3931018509315	11.5638037486959	11.5005117483613
A_51_P377995	5.87978183438149	5.86966652640772	5.87858057339221	5.87521589576234
A_52_P112431	5.95836345094274	6.03619864557303	5.94704672015668	5.94704672015668
A_52_P146719	10.7441711284192	10.6692942758162	10.6430890383007	10.8958304221759
A_52_P503663	5.90916901517186	5.97517003409977	5.91862540061438	5.90994251598733
A_51_P518014	5.92168505869481	6.00935432412336	5.89773666202462	5.89969762728942
A_51_P520297	5.86076776835005	5.90584118166952	5.8919037297445	5.88513905247008
A_52_P81725	5.86966652640772	5.91358236262851	5.87462802392686	5.86330536526037
A_51_P449878	7.71226530941284	8.2147413166956	8.09816069799622	7.75212598120572
A_51_P290981	5.88940221928762	6.02996786976343	5.90862089949029	5.91862540061438
A_52_P463526	5.99206061285269	6.03619864557303	5.91144863626531	5.92530543756499
A_52_P409601	6.3202135824756	6.49360186291422	6.3888405756033	6.42066493726834
A_51_P474496	8.09651449633614	7.78683766177267	8.48114120256504	7.98348918344719
A_52_P346860	6.06374838049226	6.18759839596086	6.12596819066709	6.06374838049226
A_51_P520426	6.74229873825068	7.22765951930569	6.96473499853848	6.83909090471893
A_51_P217682	11.0101517728172	10.9695390057576	11.2962849917739	11.1716221300094
A_52_P1171612	6.83909090471893	7.43225849936138	7.23840761664285	7.06883553105259
A_51_P189241	6.27189786161912	6.25913382674447	6.10070447269592	6.40372276617568
A_51_P393099	6.07061299753064	6.45553374625299	6.22192122281569	6.06893726118253
A_52_P521658	6.25603498782555	6.3395988123098	6.02259144041836	6.00380393925078
A_52_P1045633	6.62797818040521	7.14645693325617	7.16401106182861	7.60149009037855
A_52_P421866	5.83937540892128	5.86278484365658	5.83937540892128	5.86330536526037
A_52_P307860	12.1231795451493	11.6473850881726	12.4613098254799	11.3087439791892
A_52_P408145	5.8919037297445	6.03619864557303	5.94110818030386	5.8919037297445
A_52_P191468	11.2214130738696	11.0430012519142	11.2364399561544	11.3730483381727
A_52_P1179834	5.86226060119704	5.86746902777993	5.85827495053142	5.83611996872208
A_51_P257982	13.0724612318231	13.2918307177378	13.3214295361948	13.3309465505007
A_51_P358574	7.62451854040773	7.69583356412461	7.69235028019294	7.56291005255332
A_51_P478458	5.87521589576234	5.93245625293486	5.92530543756499	5.89513749411866
A_52_P378056	16.0558111868339	15.8643962384608	15.5656476557785	15.5937853567752
A_51_P302206	7.11971879740029	7.18019800886506	7.53595796905281	6.98511735891583
A_51_P446131	6.81801805719756	6.98996576613377	6.76575078180179	6.68819959668026
A_51_P150105	6.23743017934997	7.12484390969927	6.98996576613377	6.59759496396242
A_52_P554506	6.35186130988218	6.75866344136663	6.387499598897	6.33255458279983
A_51_P474334	8.43837365136593	8.41927311432989	8.47709819055579	8.63103852105802
A_52_P301935	11.3456613428067	11.1797299409138	11.2455300840232	11.5909200513414
A_52_P324965	5.86226060119704	5.96466822851688	5.93720219623047	5.89513749411866
A_52_P456059	12.7456400686115	12.5467647291435	12.2481015897114	11.9086363375674
A_51_P238659	10.0283715194346	10.1066766870085	9.74455961187016	9.97811971677914
A_52_P626340	9.35526723696482	9.05721177442722	9.41407616936936	9.02295566903415
A_51_P443062	5.85877444525892	5.86966652640772	5.91862540061438	5.87521589576234
A_52_P582150	13.7272250891834	13.7249626993351	13.4436509280112	13.6070079750412
A_51_P445417	9.00727099854981	9.06312385057911	9.16700893435853	9.36473531272798
A_51_P376789	8.55492235177205	8.65091505199724	8.51727344078998	8.40710596916396
A_52_P534749	6.00705568858487	6.10070447269592	5.9890855168073	5.97690638256849
A_52_P192426	10.2143347385161	10.1429979828457	10.5126070769603	9.96566741690589
A_52_P77106	6.47112435617225	6.18742823631629	6.26735692624314	6.28975116076398
A_51_P400366	5.99206061285269	6.02259144041836	5.95049975261817	6.00935432412336
A_51_P306263	5.87521589576234	5.86966652640772	5.84795340822417	5.88694273035721
A_52_P606866	5.86590857027364	5.89897911180346	5.86489227047732	5.90994251598733
A_52_P346774	9.25877077124779	9.27748949802948	9.52752475877974	9.33837299591695
A_51_P294883	10.5247492679331	10.6440472692517	10.6639133334338	10.5194759828854
A_51_P166044	10.9875034425928	10.6794466074399	10.7610000841221	10.6273851642729
A_52_P360808	5.90380601857376	5.89584223712528	5.88694273035721	5.92530543756499
A_52_P450183	10.2885338215932	10.3424491065305	10.4676941141232	10.1951715425056
A_51_P417725	15.0717194758991	15.3859680962839	15.3672385307377	14.7612440727427
A_52_P359441	5.88694273035721	5.92840616475938	5.87858057339221	5.89513749411866
A_52_P386932	5.90584118166952	5.90916901517186	5.8712824415825	5.90509287088243
A_51_P305896	6.24823750419912	6.11714970108238	6.10194445078134	6.1143710220763
A_51_P271832	5.90916901517186	5.94543953386785	5.89969762728942	5.92084541256722
A_52_P393589	10.4362815090838	10.7050594528036	10.7672218717756	10.5806937867392
A_52_P194289	12.1680725192771	11.9408960375982	12.0434415469677	11.5683240335506
A_51_P459770	5.92987535132839	5.88102190594074	5.90862089949029	5.90509287088243
A_52_P54235	5.9122349415723	5.89897911180346	5.88694273035721	5.91493917431614
A_51_P139280	6.07061299753064	6.16386524825426	6.10978494297338	6.18966505878074
A_51_P146953	7.6993084600933	8.03527709319645	7.95251952970418	8.26602249675775
A_51_P232411	5.94543953386785	5.96466822851688	5.93627637918261	5.95568344790944
A_51_P251977	5.92168505869481	5.90584118166952	5.89773666202462	5.91862540061438
A_52_P353068	5.8919037297445	5.88325177679445	5.90434469746511	5.90994251598733
A_51_P289506	10.9243667339681	11.4189854650372	11.2617052932908	10.8051085660162
A_51_P273843	14.725161829373	14.4149304155243	14.5413151772557	14.8146331279624
A_52_P1012802	13.4912376816969	13.4611547951618	13.4189511137281	13.3809631513843
A_52_P317273	5.93720219623047	5.92084541256722	5.96745402304853	5.95927611696904
A_51_P123077	10.2037602293143	10.2625640302503	10.1222934231436	9.88849505958709
A_51_P227679	14.7602930486374	14.6342842301167	14.2784321742322	14.620468250133
A_51_P433000	7.57619991207732	8.17223711012064	8.05032171914349	7.89761514006015
A_51_P179686	9.13240186198849	8.91240115565613	9.42172177608943	9.49277838450345
A_52_P681016	7.10424621470357	7.53206639673897	8.03045707757355	8.51702732651014
A_51_P521307	5.90380601857376	5.89897911180346	5.94543953386785	5.92225727711264
A_52_P294528	5.85204643230445	5.87858057339221	5.88214657571393	5.87808553797311
A_51_P159565	12.670896736063	12.6398125438083	13.1313685745359	13.0116137270908
A_52_P461786	5.98202846699948	6.18759839596086	6.04590645836373	5.92530543756499
A_52_P335064	5.90916901517186	5.93720219623047	6.02259144041836	5.94543953386785
A_51_P369371	10.0922113078323	9.94483931116978	9.80295965182708	9.55858703064466
A_51_P370163	10.2900469952923	10.9774315759507	10.3979012625971	10.0840934096818
A_52_P241270	5.87978183438149	5.90183833137013	5.88214657571393	5.87808553797311
A_52_P221833	5.98202846699948	6.24032112780502	6.13187024370693	5.96466822851688
A_52_P389595	8.44226729363842	8.55300304163198	8.45259925604835	8.33800951770692
A_51_P145276	5.8919037297445	5.93720219623047	5.8712824415825	5.8919037297445
A_51_P413698	15.0586159122956	14.8565671419562	14.5654018306744	14.6426574055843
A_51_P417815	6.08245367146762	6.51164292990915	6.14755442323646	6.12596819066709
A_52_P671769	6.81321682416059	6.8602079602584	6.88391230410074	7.13504578132988
A_51_P388801	13.8122988550693	13.8640857105395	13.889642933801	13.6837580631165
A_52_P247953	7.17150115794883	7.2979071398982	7.05015575898194	6.97323239718423
A_51_P234788	13.5226841305816	13.6565044068509	13.4431328796294	13.5781470377144
A_52_P558631	6.58595502559606	6.71048966942794	6.51164292990915	6.62252984541316
A_51_P253053	5.86590857027364	5.90584118166952	5.87858057339221	5.87521589576234
A_51_P388724	8.9409358495199	8.90827830542293	9.8173225495278	9.48399092100433
A_51_P415748	5.88694273035721	5.91358236262851	5.94110818030386	5.91862540061438
A_51_P344790	6.16185133537156	6.68346419802542	6.22783139416989	6.23164653334228
A_51_P342716	16.2135582554429	16.0888961206826	15.9524406603515	16.2382155435298
A_51_P503162	10.5525724932214	10.6068326164569	10.1598233234358	10.0443421048319
A_52_P158782	5.87808553797311	5.96466822851688	5.94543953386785	5.94543953386785
A_51_P262841	7.21804644732375	7.43954675144957	7.24967241214631	7.08730131386164
A_51_P179828	5.9122349415723	6.0482371067618	5.94110818030386	5.97123301057218
A_52_P250543	6.87954571419342	7.2573213424459	6.61586713360239	6.95488841284135
A_52_P300431	5.93720219623047	6.03619864557303	5.96466822851688	5.91862540061438
A_51_P455946	11.1787189528955	11.4052541974522	11.854512701052	11.4257532349064
