Sample	15m_hp_AD11_rep1	15m_hp_AD11_rep2	15m_hp_AD11_rep3	15m_hp_AD11_rep4	15m_hp_AD11_rep5	15m_hp_VH_rep1	15m_hp_VH_rep2	15m_hp_VH_rep3	15m_hp_VH_rep4	15m_hp_VH_rep5	1m_bfb_AD11_rep1	1m_bfb_AD11_rep2	1m_bfb_AD11_rep3	1m_bfb_AD11_rep4	1m_bfb_AD11_rep5	1m_bfb_VH_rep1	1m_bfb_VH_rep2	1m_bfb_VH_rep3	1m_bfb_VH_rep4	1m_bfb_VH_rep5	1m_ctx_AD11_rep1	1m_ctx_AD11_rep2	1m_ctx_AD11_rep3	1m_ctx_AD11_rep4	1m_ctx_AD11_rep5	1m_ctx_VH_rep1	1m_ctx_VH_rep2	1m_ctx_VH_rep3	1m_ctx_VH_rep4	1m_ctx_VH_rep5	1m_hp_AD11_rep1	1m_hp_AD11_rep2	1m_hp_AD11_rep3	1m_hp_AD11_rep4	1m_hp_AD11_rep5	1m_hp_VH_rep1	1m_hp_VH_rep2	1m_hp_VH_rep3	1m_hp_VH_rep4	1m_hp_VH_rep5	6m_bfb_AD11_rep1	6m_bfb_AD11_rep2	6m_bfb_AD11_rep3	6m_bfb_AD11_rep4	6m_bfb_AD11_rep5	6m_bfb_VH_rep1	6m_bfb_VH_rep2	6m_bfb_VH_rep3	6m_bfb_VH_rep4	6m_ctx_AD11_rep1	6m_ctx_AD11_rep2	6m_ctx_AD11_rep3	6m_ctx_AD11_rep4	6m_ctx_AD11_rep5	6m_ctx_VH_rep1	6m_ctx_VH_rep2	6m_ctx_VH_rep3	6m_ctx_VH_rep4	6m_ctx_VH_rep5	6m_hp_AD11_rep1	6m_hp_AD11_rep2	6m_hp_AD11_rep3	6m_hp_AD11_rep4	6m_hp_AD11_rep5	6m_hp_VH_rep1	6m_hp_VH_rep2	6m_hp_VH_rep3	6m_hp_VH_rep4	6m_hp_VH_rep5
6m_bfb_AD11_rep4	0.983406050038595	0.985210376130766	0.982787857712076	0.97969207355414	0.986326839966133	0.983979849076381	0.980965365962645	0.984567541541742	0.983602432086201	0.982304698881411	0.989665532675549	0.982685279863797	0.986487279536967	0.991448624764438	0.984867000923801	0.992604644502142	0.98695190887113	0.990644746189479	0.989726312232013	0.989818049140541	0.988476652563372	0.988506564185129	0.989596713310903	0.987496250714973	0.987688737255574	0.987631232726743	0.984869733261988	0.985860828429459	0.984359382654687	0.985845452882036	0.98136911555797	0.988347491727847	0.981965837195575	0.983015192216785	0.979586964498888	0.984232896563063	0.983997917412696	0.984368452518539	0.984275769662601	0.98215928395205	0.992436176257631	0.993529060751389	0.989210409046728	NA	0.991138297884565	0.993891505521277	0.994508312182454	0.994526739630355	0.989890920102017	0.986514787600832	0.986371453160334	0.989579516196125	0.991368333837371	0.988448630859469	0.989510002890755	0.988688132543479	0.97239014234882	0.987312000904577	0.988324994787812	0.987097784058633	0.986460148073305	0.990125313072936	0.987268583780875	0.987192316563278	0.984723294154529	0.986807302001717	0.986642997771944	0.984650047239008	0.984821568182678
6m_bfb_AD11_rep5	0.981099523194922	0.984125126634175	0.980114318847084	0.978600069076864	0.984220235178335	0.982047751069745	0.980236778582595	0.981659208245363	0.981903697227468	0.980851524751954	0.989452035448136	0.977539923881409	0.986804495775286	0.986643583686835	0.983648137004796	0.984478027340287	0.985234083626136	0.983275749282451	0.987823973021361	0.985128092001723	0.98799076830053	0.987614668904567	0.987071536583422	0.987408203301656	0.986535582601103	0.986868538998273	0.985845590488799	0.985441486275144	0.984343807818733	0.986743737349244	0.977028256703012	0.984175373684987	0.980209250188211	0.981697938441321	0.976919033125111	0.981632766108323	0.983548413907263	0.983792474509688	0.982498428310557	0.980650462060596	0.993094471919879	0.992288937863727	0.989371417630578	0.991138297884565	NA	0.99154219771023	0.989470436098175	0.990548235045577	0.984009287793214	0.982817400586119	0.984155457061359	0.984771849588131	0.989869008719255	0.987033278659525	0.987206295288917	0.98691532436266	0.968256633580955	0.989481885143586	0.989797554448217	0.986070115020595	0.985717821010621	0.984837668218774	0.985424178456578	0.984113819048889	0.982326175608287	0.986139831653723	0.98447190350542	0.983156011080691	0.984515765970821
6m_bfb_VH_rep1	0.984518588030207	0.986808311446996	0.983754945502475	0.981986315556857	0.985871005178245	0.986798841864916	0.983284419214885	0.984894112086757	0.985714266213529	0.983831244738503	0.992615679019677	0.98270811976093	0.99086403699392	0.99181691938245	0.987074304683769	0.991223602060366	0.99213143809038	0.989770267366279	0.991867402828676	0.990855284221307	0.991525693777989	0.990610149789661	0.991278146627626	0.990480589559096	0.9906937266988	0.991335428417863	0.989763899410194	0.990667979779781	0.987635514505257	0.990014346581705	0.984109632910199	0.989294971975967	0.984585490303537	0.985031742197832	0.979588226363528	0.984882538624458	0.988003869056174	0.986846683107422	0.986788450467703	0.984566738854681	0.99458647784716	0.995436906756394	0.991995585223829	0.993891505521277	0.99154219771023	NA	0.99681005642214	0.994776432462836	0.989929007638789	0.989162296207692	0.989850962415347	0.991161551035039	0.990413791663764	0.991248400453432	0.992510545441192	0.992354980956166	0.977387791029155	0.992339535127583	0.99313258116447	0.987654685657975	0.988771148222564	0.988144440143675	0.988064393922627	0.987817863509653	0.986899372945381	0.99075364999843	0.98923702840454	0.986396330927637	0.98699063710398
6m_bfb_VH_rep2	0.983975423641606	0.985422000057885	0.982172041623638	0.98063177979139	0.985158583446486	0.985633828847952	0.98194842177274	0.983596148423885	0.984686317958645	0.982417500446682	0.990596583010863	0.980401597223929	0.988298701108536	0.991772602365286	0.98620004752503	0.992297260005522	0.990146490842711	0.99088771034284	0.991259921389525	0.99136531290169	0.989814048889928	0.989999004954548	0.990418226447865	0.989128090718451	0.989085347373056	0.990305545450404	0.987870462525466	0.989219754922049	0.985690759494089	0.988410878763449	0.981003971424015	0.989793331656059	0.983470737434936	0.983869638365186	0.979257345042309	0.98437584100905	0.986078654028734	0.985749932534822	0.98516141271223	0.983241070507888	0.993309421111756	0.994589571497106	0.99010600157419	0.994508312182454	0.989470436098175	0.99681005642214	NA	0.995741983765577	0.990793469425179	0.98781092222018	0.988354364054173	0.990060911366879	0.990275835679768	0.990654951953916	0.991314038465163	0.991601998700125	0.973618211762888	0.990018446508974	0.991548022365081	0.986720063214812	0.987463711981929	0.98835034656351	0.986586953855105	0.985992414816375	0.985065209529075	0.988786322492925	0.987430402236284	0.985371482609479	0.985999013358678
6m_bfb_VH_rep3	0.982557101642971	0.985486739059644	0.982016384806739	0.980131231145667	0.985338724962631	0.985435212913	0.98267708883084	0.983552415009856	0.98509801557882	0.982176765465028	0.989200949027024	0.977040143286233	0.987328808446401	0.992288094470164	0.98567767303405	0.992291084365925	0.988242552438596	0.991211767394679	0.991614814812819	0.991288121837552	0.989946046786293	0.989493784660261	0.989706291682991	0.989042428199313	0.988385152102309	0.990084873210611	0.987766743242006	0.989183686953578	0.985832408030305	0.988799892997669	0.977967932693959	0.990060116969937	0.982132105148427	0.984423737894797	0.980679732992908	0.984746264880713	0.985823687371895	0.985749951583384	0.984371760075654	0.98258640376437	0.991809070812742	0.99318450660347	0.988219453091612	0.994526739630355	0.990548235045577	0.994776432462836	0.995741983765577	NA	0.990187536173151	0.985096432263661	0.986262366808127	0.988160670452148	0.991096787124886	0.989452498026065	0.99040521876063	0.990305971940083	0.970656638335408	0.990542793156073	0.991526978466676	0.986196351506909	0.986974323545737	0.988337731952492	0.986150178756605	0.98532100161374	0.984440456447477	0.98700797883111	0.986796866234007	0.98603695397272	0.986765416279951
6m_bfb_VH_rep4	0.988725222019845	0.988034733304153	0.984834378485078	0.983639735675101	0.987061005412753	0.989649488697197	0.985109307000621	0.986759728940247	0.987240666823323	0.984821730403168	0.985969645045353	0.979955613011519	0.985244392011476	0.988708560396304	0.988536172073045	0.98832654447084	0.987393193305985	0.989551831203184	0.988583442583902	0.989613107699989	0.985664331384338	0.990241009090888	0.988630547152718	0.986349090906314	0.987753643160316	0.988399433486751	0.984992258004324	0.986925552557711	0.982411601911897	0.985721709994326	0.983894199576474	0.986375930378886	0.985771216963603	0.987457643569921	0.985053177472037	0.988086147843971	0.987103588105493	0.987519537433697	0.988309894608831	0.984658420640508	0.987902654223434	0.988775794013567	0.988413468195931	0.989890920102017	0.984009287793214	0.989929007638789	0.990793469425179	0.990187536173151	NA	0.985827402465316	0.985840362708146	0.98844831303729	0.989704827207739	0.989760938179809	0.989193571335105	0.989584255398897	0.969720730743182	0.984115796520007	0.9874388135991	0.98900037002275	0.9898783237447	0.992072502697337	0.988884510946353	0.988850955112316	0.98834890929812	0.988809730484577	0.989893825959532	0.988534011627648	0.989212026623039
6m_ctx_AD11_rep1	0.982807259647195	0.986005638219715	0.984832566306916	0.981550891201262	0.986021774189754	0.984628150742432	0.981908981690197	0.982347961212436	0.985059220580677	0.981983426619301	0.990088084348264	0.985314357619456	0.98909934365707	0.987513356430081	0.985468995355898	0.984699497662262	0.990327945815702	0.981397119093155	0.988349938594936	0.985388130656648	0.988024329993941	0.989040161923756	0.990693279062688	0.989365238307321	0.990554463004681	0.98959373691462	0.98751610820141	0.989284984896654	0.984440497586036	0.987511109094225	0.988111864656861	0.982278593574533	0.983860948348372	0.983299839305631	0.979771634706973	0.98261661388608	0.986483919474066	0.98469033400791	0.985431570262824	0.981333353979761	0.990360807722442	0.990869987819071	0.991885060379611	0.986514787600832	0.982817400586119	0.989162296207692	0.98781092222018	0.985096432263661	0.985827402465316	NA	0.996803013903754	0.996616895895565	0.99072002587055	0.991239642256984	0.992533513539521	0.990812388170394	0.982282929298135	0.986405687871468	0.987937044111243	0.98567671001117	0.987664672920222	0.983267105947434	0.985227905885698	0.986391937725609	0.985299711979182	0.987907326472563	0.985093850287168	0.98168165387824	0.982573918475048
6m_ctx_AD11_rep2	0.983611664855655	0.987705305868958	0.985802239521769	0.983945952231612	0.987348358188165	0.986134481710756	0.984103624610255	0.983162450589101	0.986445456104686	0.983639019152451	0.991992325132855	0.984185174767384	0.991617381095253	0.989569398854751	0.985619359372867	0.985709103314173	0.991462192663307	0.983309586453545	0.989630932776386	0.987266986832888	0.990851956277088	0.990573542497967	0.991866737158984	0.99154111372221	0.991774445708968	0.991425759674779	0.990016198653426	0.991955816161527	0.987167391893553	0.990596234735549	0.986780485493758	0.984832815699073	0.98616033684544	0.986006634768144	0.980572572559702	0.983787792028601	0.988370436656589	0.986527788596497	0.986204861509106	0.9826573369983	0.99082966428167	0.991968711555465	0.992850029500137	0.986371453160334	0.984155457061359	0.989850962415347	0.988354364054173	0.986262366808127	0.985840362708146	0.996803013903754	NA	0.996571822387717	0.992664316933228	0.99374426346564	0.994573686412093	0.992776483564419	0.981106491432728	0.988864187039474	0.990798890149768	0.986280544369802	0.989284132558429	0.983598267780019	0.985574105803065	0.985535807588248	0.985217374977716	0.987911173164042	0.985201399822674	0.982551529601264	0.984072899517415
6m_ctx_AD11_rep3	0.985736672846324	0.988307086167982	0.986121999978049	0.983636543785093	0.987979440663826	0.986870299580444	0.984258296450928	0.98532164777115	0.986616106392703	0.984690298558239	0.991645618221625	0.98606249369064	0.990630772308459	0.99054797306396	0.987908171290163	0.988153848476946	0.991804470569881	0.985687583200257	0.990428713592891	0.988440553434198	0.990675854174461	0.991055698138676	0.992502443892744	0.991066830424672	0.991918264571742	0.991363942512888	0.989322915838554	0.991630815303992	0.98752695879117	0.990049590818258	0.988791250498475	0.986218134906162	0.98609450240271	0.986410130078575	0.983347443224102	0.98545350162278	0.988173621828627	0.986413428378513	0.986631882578341	0.9838159274587	0.991094660425595	0.992074190587319	0.99251717065825	0.989579516196125	0.984771849588131	0.991161551035039	0.990060911366879	0.988160670452148	0.98844831303729	0.996616895895565	0.996571822387717	NA	0.99338944776715	0.993567791336323	0.994663906631625	0.993340645771702	0.981473814383685	0.988720008456124	0.990760525366945	0.988317395473606	0.989665759112914	0.986854976752605	0.987960074652886	0.988391637565396	0.987116458296066	0.988528210327734	0.987305624524006	0.984771676788585	0.985755480078227
6m_ctx_AD11_rep4	0.984947898756545	0.987874584446172	0.984679971812073	0.983555758455406	0.988428685317883	0.986438416682004	0.984972798257355	0.985469498695076	0.987148286809844	0.98455430589337	0.992198724359005	0.983025908556233	0.991436754677829	0.992184252885009	0.988441492090389	0.989657349328824	0.991111606861325	0.98972603802114	0.992452019710173	0.991101128524026	0.991786479808696	0.992247164662933	0.992331710483721	0.991589805365573	0.991020966035458	0.991674185651663	0.990481747841615	0.992180890745633	0.988730939104966	0.992160528593845	0.983678502737387	0.989587477002524	0.987916088707414	0.988153726827478	0.983752719051673	0.986335694340011	0.988823987055206	0.988335592863756	0.986640608570047	0.984602559332692	0.990759779716139	0.991440722276282	0.990295354608663	0.991368333837371	0.989869008719255	0.990413791663764	0.990275835679768	0.991096787124886	0.989704827207739	0.99072002587055	0.992664316933228	0.99338944776715	NA	0.995464475832252	0.994834876477533	0.994083321677308	0.976226537773689	0.989428359773728	0.991555453265877	0.987894861222282	0.989283041038769	0.987706957248052	0.98703376972988	0.985919562780704	0.984901882687461	0.986545836011108	0.986074882060754	0.985055775757158	0.986864973390241
6m_ctx_AD11_rep5	0.986464026496565	0.989389576643182	0.985401679604562	0.984806541840994	0.988580179445843	0.987693466100415	0.986425228433623	0.986222596644002	0.987829847667765	0.985821219211742	0.992252705842629	0.98206672299354	0.992351451355605	0.992172247695799	0.988702426535504	0.988360770727654	0.99213979891587	0.989046734815089	0.991549794155492	0.990918466493513	0.993292086801011	0.993756035230171	0.993633190473031	0.993282799771191	0.992064552170536	0.993055656345608	0.992442785237322	0.994025958299665	0.988662180922597	0.992094347214873	0.98410637935296	0.990120611747207	0.989428312799442	0.989496714329477	0.98438550928785	0.987035861472346	0.989615828893534	0.989049565659094	0.987335787357087	0.984605603491337	0.98979489057121	0.991208555961594	0.991084579360368	0.988448630859469	0.987033278659525	0.991248400453432	0.990654951953916	0.989452498026065	0.989760938179809	0.991239642256984	0.99374426346564	0.993567791336323	0.995464475832252	NA	0.996273942440986	0.995972041900614	0.975732130853774	0.99007930846027	0.992642025583113	0.988781225771637	0.990034034342003	0.986798463519116	0.988416556115467	0.98657290007078	0.985840460112643	0.987790745933041	0.987601870894328	0.986618124312005	0.987772941452724
6m_ctx_VH_rep1	0.985627971599579	0.989922494888623	0.986108168266444	0.984736459761893	0.989215263906661	0.988092654258987	0.987382822239382	0.988099326950517	0.988749752799874	0.987663017230651	0.992792962293253	0.982861091945159	0.992027110733365	0.991833585183014	0.988478595788265	0.989653674113716	0.99297316476808	0.988869922176018	0.991840224891379	0.991195746379425	0.993963096637442	0.993813694078993	0.994280928584064	0.994073100773198	0.993119830951788	0.995029724064623	0.99402136358326	0.99539911569017	0.990856094201943	0.993384566559911	0.985024509170636	0.988670050430819	0.987136899701736	0.988946075340829	0.985236785905061	0.988661386197346	0.99078461110708	0.990242967703699	0.988407968436917	0.986368228168702	0.990047845916076	0.991378635793805	0.991998639252033	0.989510002890755	0.987206295288917	0.992510545441192	0.991314038465163	0.99040521876063	0.989193571335105	0.992533513539521	0.994573686412093	0.994663906631625	0.994834876477533	0.996273942440986	NA	0.997585672513499	0.979670143793123	0.992077260816707	0.993639039771412	0.988892613313751	0.989659926129462	0.986267299089468	0.988637827042925	0.987550911925589	0.987359118088668	0.989336001857409	0.989088965534862	0.988219111964644	0.988794502775264
6m_ctx_VH_rep2	0.985590560400309	0.989239017546251	0.984774363092485	0.983655318368819	0.988588104179168	0.987446201872846	0.986487006040369	0.987911906128685	0.987930739854775	0.98729505521911	0.992429173406797	0.982483725416915	0.991727102261737	0.991412700408504	0.989359657585865	0.98922039313331	0.992840022112692	0.989358913309929	0.991582867217877	0.991272888501567	0.993422609945427	0.993896137343032	0.994110435902178	0.993117948729134	0.992441345367467	0.994468755519586	0.993759134489231	0.994827285897453	0.990819436612878	0.992846604574584	0.984445760967285	0.989096164544963	0.987501051035643	0.988283571799472	0.985195900745834	0.988248065318568	0.990224870202862	0.989352206467668	0.987729566630548	0.986283043159975	0.989062865767595	0.990304189621619	0.990589137759147	0.988688132543479	0.98691532436266	0.992354980956166	0.991601998700125	0.990305971940083	0.989584255398897	0.990812388170394	0.992776483564419	0.993340645771702	0.994083321677308	0.995972041900614	0.997585672513499	NA	0.9787281892995	0.991661615833088	0.993259583270422	0.988571596793244	0.988617000044123	0.985549803536677	0.988527729982798	0.98718067712953	0.986783363858313	0.988606052877067	0.9890713383449	0.988096138221085	0.988360810288146
6m_ctx_VH_rep3	0.964899317899528	0.968984958251604	0.965644560142862	0.963404018209176	0.96808960619314	0.968227796711098	0.962399795716684	0.96675774746853	0.966768975309098	0.965759189486465	0.978799496090109	0.981416753432517	0.976708095427055	0.97241290579026	0.970862648683737	0.972125878895555	0.981481321190734	0.968227513386511	0.974884695429456	0.971496060487287	0.973868345577762	0.975096332820237	0.977987064592731	0.973152899095119	0.975713235560496	0.97637459529857	0.977177461612375	0.975968615838093	0.976729478265232	0.976520361836321	0.98264448797078	0.966330920344204	0.969818169653895	0.967383808513104	0.962870181866616	0.965825812594928	0.975958411575332	0.968610396349033	0.971881220780425	0.972169820353047	0.972720623691037	0.972879670299925	0.975156043419887	0.97239014234882	0.968256633580955	0.977387791029155	0.973618211762888	0.970656638335408	0.969720730743182	0.982282929298135	0.981106491432728	0.981473814383685	0.976226537773689	0.975732130853774	0.979670143793123	0.9787281892995	NA	0.975806745577855	0.973084219611049	0.965439656735357	0.967738281905692	0.964764331818192	0.97182565964755	0.975836081261332	0.971352499186184	0.972770804129424	0.972287214383849	0.96577330611071	0.966306948732676
6m_ctx_VH_rep4	0.982291156681852	0.986170641118839	0.980864259995991	0.98061223509626	0.985093054459438	0.984936763670551	0.983187227750966	0.982517783953038	0.984135998064895	0.983026646780411	0.989415565183582	0.978562045197622	0.988414091337161	0.987453161882049	0.984617517187947	0.985493066384808	0.98896629715449	0.984405614767409	0.987477133018443	0.986454311727745	0.991139051978332	0.989164083292615	0.989214609166992	0.990095615986387	0.99013118379227	0.990465764007876	0.990512842067369	0.990845365569964	0.99085378910653	0.99179551029214	0.979344043464147	0.984032745552988	0.981517236969843	0.984201788890669	0.979803998040153	0.982565023284538	0.987135528019786	0.985222311007287	0.984155973960844	0.985779281358681	0.991236456580627	0.990396929166393	0.99102545637694	0.987312000904577	0.989481885143586	0.992339535127583	0.990018446508974	0.990542793156073	0.984115796520007	0.986405687871468	0.988864187039474	0.988720008456124	0.989428359773728	0.99007930846027	0.992077260816707	0.991661615833088	0.975806745577855	NA	0.997164673783046	0.987357694467615	0.988491097821577	0.986002077275287	0.987611800889679	0.985609226624151	0.984648623022062	0.98913372563542	0.987683893342213	0.986170165963489	0.986794526495556
6m_ctx_VH_rep5	0.984910335332695	0.988369763377761	0.983653662885003	0.983404861246488	0.987203380664795	0.987194510194621	0.986144138341104	0.985273782177732	0.987073065661426	0.985517488896691	0.990961200290996	0.978878135829494	0.990326830444172	0.989806782660951	0.986093613155312	0.987496273888699	0.990896829907492	0.986654079936778	0.990298851733618	0.989018221183363	0.992696727564438	0.991099245088201	0.991096319733141	0.992278114356425	0.991578098882547	0.992579360406953	0.9922313842153	0.993094875269235	0.990752270582496	0.993260246365852	0.980356399716128	0.987025397193956	0.984486405964994	0.986830194115153	0.982088306302215	0.985859623916136	0.988989952415806	0.987979477334993	0.986370650529944	0.986312647857889	0.992523062163988	0.992766499285155	0.99265269323268	0.988324994787812	0.989797554448217	0.99313258116447	0.991548022365081	0.991526978466676	0.9874388135991	0.987937044111243	0.990798890149768	0.990760525366945	0.991555453265877	0.992642025583113	0.993639039771412	0.993259583270422	0.973084219611049	0.997164673783046	NA	0.99025197323309	0.991324503921157	0.987861941759911	0.989002303375512	0.986359117775203	0.986327359268072	0.990306391451115	0.989180227681808	0.988356526039306	0.990150123774193
6m_hp_AD11_rep1	0.992848600426672	0.994124111647559	0.991783627011176	0.989920465740366	0.992860231215411	0.99272203289028	0.992202143011537	0.993588717934093	0.992337161650779	0.992182773854838	0.985921347419263	0.978605365059593	0.985050307494955	0.985817959743629	0.985035133014658	0.984483705872249	0.985370681318644	0.984164653015265	0.986520750415276	0.984642007009556	0.987634244812215	0.989638652178425	0.988606585058356	0.988355852536968	0.986983046954511	0.98830014293322	0.985311780908262	0.987261520196959	0.982066872592684	0.984791491768945	0.98571988907194	0.983486323589069	0.98828866813179	0.991835699554455	0.98948747950345	0.99347594771829	0.98971710225499	0.991716582878302	0.991748180645348	0.986324677496207	0.989128330140286	0.989589307540419	0.993285349091728	0.987097784058633	0.986070115020595	0.987654685657975	0.986720063214812	0.986196351506909	0.98900037002275	0.98567671001117	0.986280544369802	0.988317395473606	0.987894861222282	0.988781225771637	0.988892613313751	0.988571596793244	0.965439656735357	0.987357694467615	0.99025197323309	NA	0.99669131338106	0.993245256259022	0.995573719551765	0.993861265431134	0.993271845702442	0.994478504067253	0.995641438518077	0.995966733133576	0.994871715698868
6m_hp_AD11_rep2	0.991594922185285	0.99380622183758	0.992785843809215	0.992128506540658	0.99263209471657	0.994096375238249	0.991711644859703	0.990428251741358	0.993240909801616	0.99005401766153	0.987729561813549	0.9787707613826	0.987481035863157	0.987494203214577	0.985944395321505	0.984941422942572	0.987527393992333	0.984598527049613	0.988113345666158	0.985634855539339	0.988788652069356	0.989789065281626	0.988249422348169	0.989250497700768	0.989333903725488	0.98921931168042	0.986357800967302	0.988932752927041	0.983537448774958	0.98763046089176	0.986858293461641	0.984197516913983	0.989865785985558	0.993561331592268	0.988118404500592	0.991649169118625	0.991573910368761	0.992809957059652	0.992765761763259	0.987797838202945	0.990208154592401	0.991105632416424	0.99472786326152	0.986460148073305	0.985717821010621	0.988771148222564	0.987463711981929	0.986974323545737	0.9898783237447	0.987664672920222	0.989284132558429	0.989665759112914	0.989283041038769	0.990034034342003	0.989659926129462	0.988617000044123	0.967738281905692	0.988491097821577	0.991324503921157	0.99669131338106	NA	0.993085148021634	0.993319090593362	0.992292626997453	0.993152184595927	0.995404828800414	0.994048941419495	0.993520015991083	0.99406022116668
6m_hp_AD11_rep3	0.990735147084504	0.988969086362372	0.986319688063548	0.985966983301124	0.987950187072399	0.989659553827146	0.985678831035064	0.987623572288758	0.98742817258069	0.98487774331684	0.98308983954587	0.977846991554092	0.982285229059831	0.986499769692655	0.983995949766913	0.985888709726679	0.982906179097691	0.986323111122917	0.984613178427848	0.985906028547014	0.983752395255742	0.987183257332694	0.985390247429604	0.984509023434878	0.98422804422108	0.984781901007309	0.981081616149808	0.983932774475014	0.979797968128961	0.982531519615119	0.98283120782929	0.983798173220034	0.985231923541979	0.988601862325989	0.985846882813354	0.988084037632549	0.985828467537813	0.986536824562562	0.987265170068514	0.984179070828224	0.989078219531252	0.988676947078294	0.98988498036097	0.990125313072936	0.984837668218774	0.988144440143675	0.98835034656351	0.988337731952492	0.992072502697337	0.983267105947434	0.983598267780019	0.986854976752605	0.987706957248052	0.986798463519116	0.986267299089468	0.985549803536677	0.964764331818192	0.986002077275287	0.987861941759911	0.993245256259022	0.993085148021634	NA	0.993050078593948	0.992156985671794	0.990027216479572	0.991000677719408	0.991663640858501	0.990582733076451	0.990057975768919
6m_hp_AD11_rep4	0.992418057143509	0.992529103382629	0.988896235555046	0.987803168144003	0.989790918089568	0.99123831991366	0.988749615392832	0.992282764331648	0.989341497449434	0.990236405247168	0.985153802874572	0.981125344218195	0.984307053931442	0.985083214902488	0.984153282677992	0.983421904709512	0.985407489079042	0.98225840766993	0.985168989939441	0.983632140980326	0.986037808547887	0.989759220765021	0.988687518151538	0.986484202894773	0.98539620978975	0.987181462240361	0.98507050635717	0.986328334673721	0.982797970262644	0.984017759215058	0.988456052194727	0.981801070842751	0.987590890384344	0.990393148682811	0.988871616164249	0.990966604599897	0.988833471667249	0.988521976340021	0.990115660436246	0.986378024723506	0.987178165977463	0.987548543636671	0.991325768289685	0.987268583780875	0.985424178456578	0.988064393922627	0.986586953855105	0.986150178756605	0.988884510946353	0.985227905885698	0.985574105803065	0.987960074652886	0.98703376972988	0.988416556115467	0.988637827042925	0.988527729982798	0.97182565964755	0.987611800889679	0.989002303375512	0.995573719551765	0.993319090593362	0.993050078593948	NA	0.997640744982226	0.994271613057521	0.994023611578383	0.996031494143729	0.995477010580632	0.993069641953912
6m_hp_AD11_rep5	0.991333446180975	0.991298640025747	0.988768002875189	0.987325734523586	0.988749420110627	0.99068005376607	0.986736673536424	0.991154102131675	0.988239233210866	0.988610694861528	0.984791617451088	0.982536604503496	0.983398449862956	0.984118539028931	0.983971036137944	0.983328169127699	0.98582316012893	0.981255194315441	0.984704509892695	0.982561988858639	0.984554510491503	0.988666525504849	0.987966320959012	0.985086589451644	0.985067998204205	0.986223926236762	0.983541210601483	0.984985151146525	0.982138819699924	0.983174646985407	0.991034228815491	0.980187498654095	0.986627198228356	0.989458530807864	0.988123108279924	0.98976976982213	0.988476296642335	0.987188964900603	0.990049524239322	0.986614026399127	0.986422766944941	0.986666769297408	0.990475123290933	0.987192316563278	0.984113819048889	0.987817863509653	0.985992414816375	0.98532100161374	0.988850955112316	0.986391937725609	0.985535807588248	0.988391637565396	0.985919562780704	0.98657290007078	0.987550911925589	0.98718067712953	0.975836081261332	0.985609226624151	0.986359117775203	0.993861265431134	0.992292626997453	0.992156985671794	0.997640744982226	NA	0.994880083281802	0.993679615827326	0.995381548258259	0.994217782216656	0.991602150945294
6m_hp_VH_rep1	0.990273136400524	0.991666440997508	0.990829207513474	0.989369918617855	0.989368406647875	0.991919572538113	0.988826815569329	0.991087853577112	0.99014377181785	0.989497828453839	0.984593727236528	0.978571648691841	0.983613923344973	0.983824995229481	0.982711058875954	0.982323878643092	0.985091284457311	0.980886111779985	0.984940902339987	0.982457282677475	0.984775589415142	0.988056093916063	0.986641400052423	0.985214389176758	0.985516698599504	0.986583283545527	0.983628948824939	0.985302944271138	0.981062735990344	0.983129014159801	0.988548374258799	0.979673107374188	0.986189430603297	0.989936252425291	0.987135158076021	0.990808229567649	0.989155725731108	0.989354356887379	0.991325748421654	0.985735928279195	0.98571000341548	0.986778817890181	0.990425644911079	0.984723294154529	0.982326175608287	0.986899372945381	0.985065209529075	0.984440456447477	0.98834890929812	0.985299711979182	0.985217374977716	0.987116458296066	0.984901882687461	0.985840460112643	0.987359118088668	0.986783363858313	0.971352499186184	0.984648623022062	0.986327359268072	0.993271845702442	0.993152184595927	0.990027216479572	0.994271613057521	0.994880083281802	NA	0.994381501045848	0.994695334196419	0.994129243632639	0.992571696520406
6m_hp_VH_rep2	0.990091467007493	0.992172120557408	0.992546891487269	0.990259080704798	0.991194447570886	0.993281638431542	0.990205754562802	0.990285601125767	0.992663055295648	0.990213307566384	0.987813022523523	0.981113441617034	0.987014588443584	0.985674528474344	0.983573618166374	0.984362153338811	0.988010804748939	0.982882795730706	0.987587426980815	0.98435913806767	0.987474338469125	0.988996053709334	0.987963321154501	0.987882502622216	0.988021724107734	0.989308052535281	0.986707182451868	0.98804629389798	0.983115255733089	0.986165753569748	0.988923176271208	0.981577714415843	0.988551453386619	0.99074393720024	0.985286783782512	0.991124110447717	0.991359412234243	0.992045158243186	0.993608018128013	0.987619097961804	0.990139474284623	0.990764446426668	0.994161489429105	0.986807302001717	0.986139831653723	0.99075364999843	0.988786322492925	0.98700797883111	0.988809730484577	0.987907326472563	0.987911173164042	0.988528210327734	0.986545836011108	0.987790745933041	0.989336001857409	0.988606052877067	0.972770804129424	0.98913372563542	0.990306391451115	0.994478504067253	0.995404828800414	0.991000677719408	0.994023611578383	0.993679615827326	0.994381501045848	NA	0.996339902700041	0.994391695634219	0.993608175298917
