#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE52022_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 8
#Factor: Genotype (2 levels): 5xFAD: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=8
#Factor: Gender (1 levels): F: n=8
#Factor: Timepoint (2 levels): 4_months: n=4, 8_months: n=4
#
#
### Model test for factor: Genotype
#p-value: 0.0359506647601684; Statistic: 20.1522227587848; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
### Model test for factor: Timepoint
#p-value: 0.240987287261644; Statistic: 16.6008840305949; Expected: 14.2857142857143; Std.dev: 3.51018230115482; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE52022
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE52022/results/GSE52022_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Timepoint: c('4_months') are kept for analysis. 
#New dataset contains 4 samples. Original sample size: 8
#Factor: Genotype (2 levels): WT: n=2, 5xFAD: n=2
#Factor: OrganismPart (1 levels): Hippocampus: n=4
#Factor: Gender (1 levels): F: n=4
#Factor: Timepoint (1 levels): 4_months: n=4
#
### Model test for factor: Genotype
#p-value: 0.197102811402761; Statistic: 41.1830949425611; Expected: 33.3333333333333; Std.dev: 9.73913713385374; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#4 samples, 45101 probes
#coefficients: (Intercept), Genotype5xFAD
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: Genotype5xFAD
#  DE genes: 30, up: 11, down: 19
#GSE52022_5xFAD: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE52022_5xFAD	GeneSymbols
0.0301174105305912	Zswim2
0.0301178135267234	Rps6ka5
0.0301837906881509	Atm
0.0301988101750607	Plk4
0.0302390953759105	Edem1
0.0303676918293745	Taf15
0.0304353685537055	Samsn1
0.0307510558659692	BC017643
0.0307524547746669	1110032F04Rik
0.0307698157865737	Zc3h12c
0.0308164329415913	Cdkn1a
0.0308631068022313	Tlr2
0.0309745429805994	Glrp1
0.03102457823025	Pet2
0.0310864961166742	Gpr158
0.0311802968188321	Trpm7
0.0313248361830395	Parm1
0.0313317494535545	Snhg18
0.0314241061267931	Galnt3
0.0314401245724369	Rgs10
0.0314731490546264	Gdi2
0.0315617979010702	Pitrm1
0.0315685529896896	Osbpl10
0.0316176825555324	Crym
0.031630313028169	Serinc1
0.0317059912863805	Chl1
0.0318977040889838	Prokr2
0.0319199440029406	Susd3
0.0319286174239268	Oprl1
0.0319903899012583	Diaph1
0.0320093445038343	1700020A23Rik
0.0320803448733221	Stx7
0.0322021231594285	Hamp2
0.0322380972522688	Dpp7
0.0324000256277331	Trmu
0.0324439665284582	Fibcd1
0.0325573571195876	Zfp846
0.0325770267565557	Ablim2
0.0327951149487575	H2-Oa
0.0328166052585969	Chac2
0.0328328271328454	Tmem267
0.0329151827446626	AI839979
0.0329754895690003	Tbrg3
0.0330262910417094	Psg16
0.0330480369799184	Galnt10
0.0331396733192245	Glycam1
0.033305553723913	Gm4792
0.0334376294477894	Rwdd3
0.0335651866786678	Ago3
0.033604835308687	S100a6
0.0336103430356401	Setd3
0.0336527958704744	B3gnt8
0.0337656214825037	Zfp236
0.0337706824246825	Hsd17b7
0.033772106920862	Fam167b
0.0337810057829375	Kctd4
0.0337994606104243	Slc25a16
0.0338198547704355	Clec18a
0.0338635283603117	Timm29
0.0339439791892514	Sema3e
0.033955312616686	Trit1
0.0339600979041237	Rbm39
0.0340215455305536	Rnf115
0.034060244317162	Cebpg
0.0341208023081893	Galc
0.0341629368731798	Ptger1
0.0341646427139079	Tfdp2
0.0342125204781459	Rock1
0.0343647506219127	Slc16a11
0.0343872052786949	Lox
0.0344078900656504	Ddx46
0.0344538838354354	Nalcn
0.0344836216930799	Abhd18
0.0345035835033181	Exosc2
0.0345730690513951	Fabp7
0.0346050129362495	4930506C21Rik
0.0346713767806533	Ms4a8a
0.0347059523999077	Bmpr1b
0.0348576104073556	Thrb
0.034922919633725	Rpusd4
0.035010942015943	Rinl
0.0350224696138249	Ushbp1
0.035272696498466	Tmem179
0.0352811062455702	Rbakdn
0.0353249208661739	Gsc2
0.0353584933625773	Dzip1
0.0355601539161227	Slc6a15
0.0355693532512823	Tm4sf5
0.0357019245792322	Qpct
0.0357693981791988	Srsf12
0.0359524816019755	Usp9x
0.0360088543620575	Pik3c3
0.0360137791684828	4930480E11Rik
0.0361186591817198	Ryr3
0.0361929510104337	Capg
0.036223565565568	Cst3
0.0362542967658201	Rnf113a1
0.0364719910562889	Socs6
0.036572067355582	Cfap36
0.0365888620851987	Cdhr5
0.0366631152349668	Ak4
0.0366942866513629	Gper1
0.0369129880276358	Sec1
0.0369144747191233	Lgals8
0.0370351856257841	Cog5
0.0371046611709962	Aste1
0.0373879214935543	Zfp120
0.0374414877001956	Cnpy3
0.0374831129890687	Gnpnat1
