# 2018-01-31
#####
# DISEASE: AD
#####
# PHASE: early
# File dir: C:/AD/files_results/AD_mouse_model_project/MGP_estimation//early/2017-01-31
# PHASE: late
# File dir: C:/AD/files_results/AD_mouse_model_project/MGP_estimation//late/2017-01-31
cell_type	geneSymbol	rotation	var_explained	disease	phase	marker_order	WT	Disease	D_WT_rot_diff
Pyramidal_Thy1	Pde1a	0.336832171286991	0.03672	AD	early	8	0.298146481782486	0.319535031902362	0.021388550119876
Pyramidal_Thy1	Crim1	0.188443807206521	0.03058	AD	early	9	0.184489464184102	0.162451434092213	-0.022038030091889
Pyramidal_Thy1	Bdnf	0.15907761912519	0.02491	AD	early	10	-0.150830686839218	0.229136608866114	0.379967295705332
Pyramidal_Thy1	Ldb2	0.270400849973528	0.01933	AD	early	11	0.339990582101764	0.259827770662393	-0.080162811439371
Pyramidal_Thy1	Psrc1	0.26169707889908	0.01547	AD	early	12	0.245390682192151	0.246634790332474	0.00124410814032302
Pyramidal_Thy1	Npr3	0.263885049962628	0.01245	AD	early	13	0.067053438328954	0.273772117129335	0.206718678800381
Pyramidal_Thy1	Runx1t1	0.114301269014758	0.01057	AD	early	14	0.20658393240313	0.060160755706924	-0.146423176696206
Pyramidal_Thy1	Ppp3ca	0.14193050025059	0.00904	AD	early	15	-0.17462023009544	0.215204683509136	0.389824913604576
Pyramidal_Thy1	Gabrb3	0.204992388518277	0.0083	AD	early	16	-0.0395567726837583	0.247051497059899	0.286608269743657
Pyramidal_Thy1	Sorcs3	0.0984631045503966	0.0052	AD	early	17	0.0307199390991652	0.122307007001838	0.0915870679026728
A1	C3	0.444460437711226	0.47943	AD	late	1	0.429837845687353	0.429014058886933	-0.000823786800420001
A1	Serping1	0.463722797075433	0.2277	AD	late	2	0.477633357554114	0.473725266048688	-0.00390809150542604
A1	Gbp2	0.44840885826835	0.09431	AD	late	3	0.437705363233547	0.441153375570402	0.00344801233685504
A1	Srgn	0.399967104490176	0.06567	AD	late	4	0.429930705472209	0.312337693856281	-0.117593011615928
A1	Gpc4	-0.0459386850212226	0.06128	AD	late	5	0.166822090108859	-0.160892297805835	-0.327714387914694
A1	Thbs2	0.470707657323002	0.0406	AD	late	6	0.427540185540315	0.492983987027516	0.065443801487201
A1	Fkbp5	-0.0519214453796644	0.031	AD	late	7	-0.00769322137097789	-0.1744724357744	-0.166779214403422
A2	Cd14	0.678495504513672	0.36748	AD	late	1	0.625157400349814	0.700355979736734	0.07519857938692
A2	Sphk1	0.178455608498118	0.26026	AD	late	2	0.350455514964547	0.0872965691976026	-0.263158945766944
A2	S100a10	0.496635033207384	0.25381	AD	late	3	0.494494427415617	0.356498384061758	-0.137996043353859
A2	Emp1	0.511029441364589	0.11845	AD	late	4	0.491766629686986	0.612200712850519	0.120434083163533
Astrocyte	Rdh5	0.0331562909847834	0.19962	AD	late	1	0.193141617617313	0.0308249947442989	-0.162316622873014
Astrocyte	Igfbp2	0.0407507692376503	0.11488	AD	late	2	0.193713559241021	0.0524581869190733	-0.141255372321948
Astrocyte	Chil1	0.227560613182713	0.09731	AD	late	3	0.135199870861439	0.212942202507469	0.07774233164603
Astrocyte	Cd44	0.208551001607621	0.06212	AD	late	4	0.103495666801233	0.21405787149357	0.110562204692337
Astrocyte	Aqp4	0.217475934960433	0.04591	AD	late	5	0.185056600187587	0.214442616576852	0.029386016389265
Astrocyte	Fxyd1	0.191481755403491	0.03997	AD	late	6	0.238279002635537	0.188621152740657	-0.04965784989488
Astrocyte	Cpq	0.122104241007455	0.03388	AD	late	7	0.23063676319215	0.12483502661357	-0.10580173657858
Astrocyte	Itih5	0.00231189361757315	0.0326	AD	late	8	0.06794225918867	-0.0349963206524482	-0.102938579841118
Astrocyte	Fzd2	-0.0744042624544086	0.02917	AD	late	9	-0.0233736783800888	-0.0420945531680248	-0.018720874787936
Astrocyte	Notch1	0.101842928312274	0.02443	AD	late	10	0.165949264025367	0.101554957142345	-0.064394306883022
Astrocyte	Slc12a4	0.0483474277703818	0.02115	AD	late	11	0.16462073748942	0.0504235951975425	-0.114197142291877
Astrocyte	Vcam1	0.16765589020244	0.02085	AD	late	12	0.218850098406532	0.179921652896164	-0.038928445510368
Astrocyte	Ezr	0.0858943065546509	0.01885	AD	late	13	0.225385506014375	0.0960958163549171	-0.129289689659458
Astrocyte	Pygm	-0.0844221033313215	0.01751	AD	late	14	-0.0247493560845558	-0.0647519879232609	-0.0400026318387051
Astrocyte	Gabrg1	-0.0134453664292798	0.01631	AD	late	15	-0.00859517838942024	-0.00877226147842866	-0.00017708308900842
Astrocyte	Ccdc80	0.0541092119455168	0.01576	AD	late	16	-0.0174385472777793	0.0565388195560211	0.0739773668338004
Astrocyte	Hsd11b1	-0.0654160064232486	0.01378	AD	late	17	0.0979938136816372	-0.0713359165849394	-0.169329730266577
Astrocyte	Lgi4	0.23662813683657	0.01319	AD	late	18	0.14499700212902	0.227388333420536	0.082391331291516
Astrocyte	Gldc	0.0589033032591579	0.01249	AD	late	19	0.146977335633338	0.0580075625873139	-0.0889697730460241
Astrocyte	Hapln1	-0.0543721854616305	0.01135	AD	late	20	0.00193910957780241	-0.0438512473469587	-0.0457903569247611
Astrocyte	Ndp	0.0657216185505958	0.01081	AD	late	21	0.0277518085029133	0.0718108314818475	0.0440590229789342
Astrocyte	Gdf10	-0.0800520532336581	0.01042	AD	late	22	0.0325717606754995	-0.0865393356079707	-0.11911109628347
Astrocyte	Fjx1	-0.124966030858579	0.00939	AD	late	23	-0.083245737154134	-0.0994451091250651	-0.0161993719709311
Astrocyte	Aass	0.0397879380698684	0.00856	AD	late	24	0.11093697380224	0.0292080524262978	-0.0817289213759422
Astrocyte	Acaa2	-0.0356757700734623	0.00822	AD	late	25	0.114992190454507	-0.0374206879516158	-0.152412878406123
Astrocyte	Itga7	0.0473224183827643	0.00785	AD	late	26	0.133412854580604	0.0332772680975555	-0.100135586483049
Astrocyte	Slc15a2	0.0191888134021639	0.00729	AD	late	27	0.104967459908799	0.00418998788666332	-0.100777472022136
Astrocyte	Gjb6	0.117996582055514	0.00667	AD	late	28	0.0920520268836725	0.11371740713441	0.0216653802507375
Astrocyte	Vegfa	-0.100946803775129	0.00608	AD	late	29	0.000387990752926965	-0.112375412311115	-0.112763403064042
Astrocyte	Sdc4	0.191676569110761	0.006	AD	late	30	0.128825561776816	0.189981927890611	0.061156366113795
Astrocyte	Phka1	0.016321870168865	0.00576	AD	late	31	0.116368259834518	-0.0392973345324162	-0.155665594366934
Astrocyte	Aox1	0.0828204330669328	0.00562	AD	late	32	0.0858393928394545	0.0955423109920636	0.0097029181526091
Astrocyte	Pdk4	0.113078945509654	0.00542	AD	late	33	0.107853376310293	0.113455802261916	0.005602425951623
Astrocyte	Elovl2	-0.0636495815876202	0.00468	AD	late	34	-0.101017101748412	-0.044439364499597	0.056577737248815
Astrocyte	Fmo1	0.0473481911399406	0.00457	AD	late	35	0.102090619084294	0.0546715238683852	-0.0474190952159088
Astrocyte	Ppic	0.0586042129884367	0.00421	AD	late	36	0.119299317796008	0.0601004714466078	-0.0591988463494002
Astrocyte	Grin2c	0.0238755692005484	0.00402	AD	late	37	0.0632622791745284	0.0208366017262738	-0.0424256774482546
Astrocyte	Atp1b2	0.188446915125573	0.00379	AD	late	38	0.0873297404169553	0.192321428353781	0.104991687936826
Astrocyte	Sema4a	0.0256462883115158	0.00346	AD	late	39	-0.166010054593943	0.0356866724272108	0.201696727021154
Astrocyte	Gpld1	0.157953865059372	0.00328	AD	late	40	-0.00214977367803912	0.153022125069557	0.155171898747596
Astrocyte	Papss2	0.0958370629811108	0.00286	AD	late	41	-0.00894457380077359	0.0881668489251997	0.0971114227259733
Astrocyte	Myo10	0.140895369480097	0.00269	AD	late	42	0.164997106848447	0.147610008303359	-0.017387098545088
Astrocyte	Entpd2	0.208181796459078	0.00262	AD	late	43	0.0122450554456558	0.213902523574299	0.201657468128643
Astrocyte	Mmp14	0.089587955944146	0.00228	AD	late	44	0.160310570331885	0.116230647710904	-0.044079922620981
Astrocyte	Pdgfrb	0.0887941585841945	0.00208	AD	late	45	0.0929330323458923	0.0971155810719454	0.0041825487260531
Astrocyte	Btbd17	-0.0491552713321533	0.00199	AD	late	46	-0.00337675285211763	-0.0137634034625808	-0.0103866506104632
Astrocyte	Fkbp10	0.1462587390926	0.00184	AD	late	47	0.0820937921374464	0.148353158763108	0.0662593666256616
Astrocyte	Ntrk2	0.176072840376633	0.00178	AD	late	48	0.0911043325342717	0.20678744463683	0.115683112102558
Astrocyte	Smpdl3a	0.0565910630984386	0.00155	AD	late	49	0.220609732455426	0.0620864863683654	-0.158523246087061
Astrocyte	Atp1a2	0.131131273772869	0.00134	AD	late	50	0.076344419733705	0.160791713643773	0.084447293910068
Astrocyte	Dtna	0.0102573342439778	0.00121	AD	late	51	0.131729039480793	0.00429572345556109	-0.127433316025232
Astrocyte	Ephx2	0.075193308692621	0.00112	AD	late	52	0.0834703215894891	0.0607073043455933	-0.0227630172438958
Astrocyte	Tnfrsf19	0.0184361377967128	0.0011	AD	late	53	0.0974516275592423	0.0462541188967087	-0.0511975086625336
Astrocyte	Wwtr1	0.091529274651292	0.00105	AD	late	54	0.0597498528175597	0.104078695954134	0.0443288431365743
Astrocyte	Emp2	-0.0223830232346091	0.00097	AD	late	55	0.0916936590881654	9.37777682622194e-05	-0.0915998813199032
Astrocyte	Clu	0.228970416890832	0.00093	AD	late	56	0.224827464308616	0.217824847820592	-0.007002616488024
Astrocyte	Ntsr2	0.17106863578867	0.00085	AD	late	57	0.0767133914475771	0.168997797778627	0.0922844063310499
Astrocyte	Phkg1	0.168188629631596	0.00072	AD	late	58	0.11099449454297	0.172688932840872	0.061694438297902
Astrocyte	Slc1a4	0.165501166828052	0.00068	AD	late	59	-0.00295722894524064	0.167464018017686	0.170421246962927
Astrocyte	Fgf1	0.121415645316728	0.00061	AD	late	60	0.0608006425981052	0.0967859719913058	0.0359853293932006
Astrocyte	Lcat	0.196732548391869	5e-04	AD	late	61	0.168909199650728	0.17579460063572	0.00688540098499199
Astrocyte	Myo6	0.216703094789304	0.00044	AD	late	62	0.159960067204632	0.211795886937619	0.051835819732987
Astrocyte	Mfge8	-0.109667053450072	0.00037	AD	late	63	-0.112821886880827	-0.0808187671770108	0.0320031197038162
Astrocyte	Slc1a2	0.0753865886561357	0.00034	AD	late	64	0.058268950041244	0.0830280734470594	0.0247591234058154
Astrocyte	Scg3	0.125918543157628	0.00031	AD	late	65	0.0769390093804899	0.124173490975854	0.0472344815953641
Astrocyte	Ppp1r3c	0.137819832005631	0.00025	AD	late	66	0.0317135833271996	0.128360386190481	0.0966468028632814
Astrocyte	Smpd2	0.104384122292848	0.00017	AD	late	67	0.135883315324784	0.101243847357789	-0.034639467966995
Astrocyte	Egfr	0.0934228490639031	0.00015	AD	late	68	-0.0158852762575252	0.122496861581616	0.138382137839141
DentateGranule	Ogn	0.0413749891240955	0.30867	AD	late	1	0.133745310080144	-0.0584825808101542	-0.192227890890298
DentateGranule	Npy2r	0.373683712416394	0.11011	AD	late	2	0.381673162753586	0.378706743516875	-0.00296641923671098
DentateGranule	Lhx9	0.214043493118415	0.10665	AD	late	3	0.360827279486097	0.123184384524159	-0.237642894961938
DentateGranule	Epha7	0.397221713966862	0.06959	AD	late	4	0.335491842630408	0.413793950318756	0.078302107688348
DentateGranule	Trpc6	0.320265910457875	0.06902	AD	late	5	0.260341554097771	0.341140612661894	0.080799058564123
DentateGranule	Npnt	0.132785299545849	0.05852	AD	late	6	0.183631712852791	0.0682156286970346	-0.115416084155756
DentateGranule	Anxa11	0.35711111428931	0.05746	AD	late	7	0.308092095258439	0.371356923580389	0.06326482832195
DentateGranule	Pgam2	0.255841963244778	0.04923	AD	late	8	0.232175146071555	0.278801202643735	0.04662605657218
DentateGranule	Npy5r	0.311434176774709	0.03692	AD	late	9	0.241342520504639	0.329435646253834	0.088093125749195
DentateGranule	Ehd1	0.364456682176285	0.03581	AD	late	10	0.379963591303238	0.356800387906813	-0.023163203396425
DentateGranule	Dsg2	0.0917665487510849	0.03051	AD	late	11	0.183265341215759	-0.00392358203064796	-0.187188923246407
DentateGranule	St8sia4	0.0702899633355019	0.01926	AD	late	12	0.0990256571884845	0.0234887418099	-0.0755369153785845
DentateGranule	B3galnt2	-0.0291655246361522	0.01739	AD	late	13	0.0011623938498217	-0.0100294309995981	-0.0111918248494198
DentateGranule	Pter	-0.0205703680589228	0.01227	AD	late	14	0.0804941814752498	-0.0442710863459406	-0.12476526782119
DentateGranule	Stx3	0.0991476078803944	0.00962	AD	late	15	0.165119280021741	0.0596884361949448	-0.105430843826796
DentateGranule	Tiam1	0.295935001299822	0.009	AD	late	16	0.252203228300362	0.296766059454855	0.044562831154493
GabaSSTReln	Cort	0.0289939975812528	0.20089	AD	late	1	0.144802735680842	-0.118833954412977	-0.263636690093819
GabaSSTReln	Ramp3	0.259126934244267	0.15433	AD	late	2	0.0648129751626498	0.307239195675233	0.242426220512583
GabaSSTReln	Klf5	0.205543019435875	0.09431	AD	late	3	0.309088825097185	0.0652550562559478	-0.243833768841237
GabaSSTReln	Tenm1	0.188648102463307	0.067	AD	late	4	0.128435516381232	0.186478936287956	0.058043419906724
GabaSSTReln	Igfbp4	-0.100882541926274	0.0598	AD	late	5	-0.00450288079821004	-0.222403484941746	-0.217900604143536
GabaSSTReln	Npy	0.0147736254725096	0.05141	AD	late	6	0.115893054034756	-0.105465597435668	-0.221358651470424
GabaSSTReln	Sst	0.0738509225042192	0.0441	AD	late	7	0.0961215741942881	-0.0402686717280335	-0.136390245922322
GabaSSTReln	Pvalb	0.235015827347149	0.04354	AD	late	8	0.108835792880061	0.253816702123137	0.144980909243076
GabaSSTReln	Nnmt	0.101079843942059	0.03822	AD	late	9	0.208250496087683	0.00974621085969693	-0.198504285227986
GabaSSTReln	Cdh13	0.286767538259168	0.03195	AD	late	10	0.301154171296455	0.256276523106267	-0.044877648190188
GabaSSTReln	Slc27a2	0.240504766237609	0.02871	AD	late	11	0.228550486360747	0.234782535704471	0.00623204934372398
GabaSSTReln	Reln	0.195826141094204	0.02378	AD	late	12	0.276824837281083	0.0833801068939974	-0.193444730387086
GabaSSTReln	Ache	0.224790594504913	0.02011	AD	late	13	0.110465680948044	0.27205844471393	0.161592763765886
GabaSSTReln	Dlx1	0.221205949307449	0.01912	AD	late	14	0.222974946775215	0.191679309251165	-0.03129563752405
GabaSSTReln	Slc32a1	0.287674339702888	0.01764	AD	late	15	0.279009287788615	0.271655880906027	-0.00735340688258801
GabaSSTReln	Nxph1	0.311634907551843	0.0158	AD	late	16	0.320062364304683	0.243829845785273	-0.07623251851941
GabaSSTReln	Nefh	0.20599712867437	0.01322	AD	late	17	-0.0519918098080824	0.295795307667163	0.347787117475245
GabaSSTReln	Alk	0.343410178773155	0.01196	AD	late	18	0.30029092423117	0.323014193572643	0.022723269341473
GabaSSTReln	Sez6	0.0820542688219193	0.00991	AD	late	19	0.220430623617309	-0.0338103625130226	-0.254240986130332
GabaSSTReln	Rgs8	0.0493910507891571	0.00901	AD	late	20	-0.134506844702807	0.171008306622318	0.305515151325125
GabaSSTReln	Entpd4	0.100931546886348	0.00829	AD	late	21	0.0312623325829235	0.0211302319389028	-0.0101321006440207
GabaSSTReln	Syngr1	0.19480255393974	0.00797	AD	late	22	0.254299881938819	0.125723540315218	-0.128576341623601
GabaSSTReln	Elavl2	0.247086557183855	0.006	AD	late	23	0.247471428621542	0.199478691673024	-0.047992736948518
GabaSSTReln	Slc8a1	-0.0508155473528697	0.00532	AD	late	24	0.0751249277407982	-0.141594013255727	-0.216718940996525
GabaSSTReln	Cacng2	0.138366830060021	0.00526	AD	late	25	0.112920882684542	0.113825917649908	0.000905034965365994
GabaSSTReln	Slc1a6	0.0836106910135489	0.00398	AD	late	26	0.0746273223408577	0.0489069121020393	-0.0257204102388184
GabaSSTReln	Kcnc1	0.0400743349654444	0.00341	AD	late	27	0.0894405098373559	-0.00736933663131326	-0.0968098464686692
GabaSSTReln	Socs5	-0.0777798034865919	0.003	AD	late	28	0.00216433578469157	-0.183044676535755	-0.185209012320447
GabaSSTReln	Gp5	0.00411967940352048	0.00196	AD	late	29	0.0686437913991047	-0.0821179845032179	-0.150761775902323
Microglia	Cd68	0.15385373552608	0.44969	AD	late	1	0.178842219424111	0.149430852504059	-0.029411366920052
Microglia	Cd52	0.151072169117242	0.05652	AD	late	2	0.165729542561777	0.144945600744261	-0.020783941817516
Microglia	Tyrobp	0.15571055065924	0.05096	AD	late	3	0.188410101350914	0.150936296951014	-0.0374738043999
Microglia	C1qc	0.157088135464738	0.04541	AD	late	4	0.197318066939711	0.154228179236987	-0.043089887702724
Microglia	H2-Ab1	0.0886206105296785	0.03491	AD	late	5	0.0940881509818952	0.0939916635072045	-9.64874746906957e-05
Microglia	Ccl6	0.123362251056948	0.03194	AD	late	6	0.139023087349107	0.103341220793795	-0.035681866555312
Microglia	Ly86	0.157714594108954	0.02891	AD	late	7	0.195970005566567	0.152948367960393	-0.043021637606174
Microglia	Slc11a1	0.158510960706221	0.02559	AD	late	8	0.197665612870418	0.15395258648512	-0.043713026385298
Microglia	Ctsz	0.155560132609321	0.02149	AD	late	9	0.176291484117512	0.153529611599245	-0.022761872518267
Microglia	Lag3	0.152767066201178	0.01903	AD	late	10	0.156093118810108	0.151410220565876	-0.00468289824423201
Microglia	Ctsh	0.153883038541777	0.01584	AD	late	11	0.19210677591591	0.148162889303738	-0.043943886612172
Microglia	Cd37	0.140221594795279	0.0149	AD	late	12	0.113741142060006	0.141716479712964	0.027975337652958
Microglia	Cyba	0.15828634513273	0.01452	AD	late	13	0.189164291373549	0.154677849208399	-0.03448644216515
Microglia	Nckap1l	0.154707385082968	0.01309	AD	late	14	0.181233106711303	0.153275349878545	-0.027957756832758
Microglia	Anxa3	0.153284104034017	0.01221	AD	late	15	0.178723996393885	0.148745806816014	-0.029978189577871
Microglia	B2m	0.145529311299689	0.01074	AD	late	16	0.150902120843581	0.141743463267134	-0.00915865757644702
Microglia	Gusb	0.153182006004411	0.00996	AD	late	17	0.174236135283625	0.147849347983852	-0.026386787299773
Microglia	Lcp1	0.148755784461917	0.00948	AD	late	18	0.183333057067359	0.143170163563117	-0.040162893504242
Microglia	Adgre1	0.117666074216702	0.00915	AD	late	19	0.0974147018998984	0.114885763410303	0.0174710615104046
Microglia	Grn	0.138237652419651	0.00835	AD	late	20	0.106522003868975	0.129817775630025	0.02329577176105
Microglia	Emp3	0.0896530723335716	0.00746	AD	late	21	0.0895538819564963	0.0906050023791571	0.0010511204226608
Microglia	Pros1	0.152582851478767	0.0072	AD	late	22	0.191744038673261	0.149265629739747	-0.042478408933514
Microglia	Fcgr1	0.150358098314133	0.00692	AD	late	23	0.16497197486209	0.147313491282853	-0.017658483579237
Microglia	Fermt3	0.143846808407988	0.00645	AD	late	24	0.135491946422987	0.14101760416287	0.00552565773988301
Microglia	Ggta1	0.147548455232925	0.00614	AD	late	25	0.143896391216895	0.147022540998209	0.00312614978131401
Microglia	Hcls1	0.13951612768503	0.00539	AD	late	26	0.0846034642613202	0.140054766579439	0.0554513023181188
Microglia	Lgals9	0.132895588635035	0.00532	AD	late	27	0.126911408318668	0.133822907902883	0.006911499584215
Microglia	Zfhx3	0.064123150307012	0.00505	AD	late	28	0.0750238481078721	0.0470815040393102	-0.0279423440685619
Microglia	Casp1	0.06952071431835	0.0046	AD	late	29	0.0056159097600057	0.0838794603392188	0.0782635505792131
Microglia	Msn	0.145950532744633	0.00435	AD	late	30	0.167093738473451	0.14348979210832	-0.023603946365131
Microglia	Irf5	0.142962717020026	0.00433	AD	late	31	0.107646270971035	0.142713257707754	0.035066986736719
Microglia	Spi1	0.121129586175715	0.00413	AD	late	32	0.114287764970403	0.118368024590717	0.00408025962031401
Microglia	Junb	-0.0237537387223041	0.00374	AD	late	33	-0.0405244033311679	-0.000960870067092582	0.0395635332640753
Microglia	Tbxas1	0.146547137947044	0.00331	AD	late	34	0.138977452246163	0.143209188108604	0.00423173586244099
Microglia	Il13ra1	0.132705677061097	0.00298	AD	late	35	0.15318770337836	0.122219447476238	-0.030968255902122
Microglia	F11r	0.117372863912815	0.00287	AD	late	36	0.0970578084227065	0.126431105745655	0.0293732973229485
Microglia	Clic1	0.110281149784296	0.00283	AD	late	37	0.103588851688043	0.11726594768693	0.013677095998887
Microglia	Golm1	0.0614625467587545	0.00268	AD	late	38	0.0729045974803391	0.0621543638759294	-0.0107502336044097
Microglia	Tgfb1	0.143428283961261	0.0023	AD	late	39	0.109221574717758	0.142785742738374	0.033564168020616
Microglia	Hmha1	0.134497837689988	0.00217	AD	late	40	0.0779848629939108	0.142583884008701	0.0645990210147902
Microglia	Tcn2	0.0988301804013252	0.00207	AD	late	41	0.103762094974561	0.103478437682504	-0.000283657292056996
Microglia	Fes	0.133119034719858	0.00199	AD	late	42	0.0519521346826127	0.14067987187838	0.0887277371957673
Microglia	Hk2	0.131532854468641	0.00188	AD	late	43	0.0924052949765875	0.133264287005984	0.0408589920293965
Microglia	Myo1b	-0.0421727633242657	0.00177	AD	late	44	-0.0524217959954459	-0.0407000325541887	0.0117217634412572
Microglia	Casp8	0.135567389075548	0.00162	AD	late	45	0.158431044995013	0.132217939093157	-0.026213105901856
Microglia	Alas2	-0.00197983880046117	0.00152	AD	late	46	-0.0159114920168045	0.0186611785555015	0.034572670572306
Microglia	Gcnt1	0.126396493495078	0.00131	AD	late	47	0.084992491849344	0.129163538323778	0.044171046474434
Microglia	Mrc1	0.0475811765224122	0.00125	AD	late	48	0.0627849392687635	0.0444461255806409	-0.0183388136881226
Microglia	Plcg2	0.139891029713836	0.00121	AD	late	49	0.128430535774728	0.139604045097282	0.011173509322554
Microglia	Sipa1	0.0935528539583332	0.00111	AD	late	50	0.050799041880399	0.103563441817661	0.052764399937262
Microglia	Klf6	0.0315764718656875	0.00103	AD	late	51	0.0283686571973466	0.0364535764590264	0.0080849192616798
Microglia	Gmip	0.07172354206247	0.00093	AD	late	52	0.0291101306720144	0.0999849253249209	0.0708747946529065
Microglia	Mef2a	-0.0419573972288049	0.00092	AD	late	53	-0.0126631451179325	-0.0127330864011659	-6.99412832334007e-05
Microglia	Ptgs1	0.0919274726745383	0.00076	AD	late	54	0.0807484431969687	0.06516804338308	-0.0155803998138887
Microglia	Klf2	0.00232200605973268	7e-04	AD	late	55	0.0166947999768269	0.00953893212301675	-0.00715586785381015
Microglia	Ebi3	0.0950274301593356	0.00067	AD	late	56	0.0430839167592719	0.112276768158215	0.0691928513989431
Microglia	Tfpi	0.00625559809623204	0.00058	AD	late	57	0.0105286769920025	-0.0271763694955236	-0.0377050464875261
Microglia	Gpsm3	0.0518168266054931	0.00057	AD	late	58	0.0183695918397811	0.0607818960656977	0.0424123042259166
Microglia	Slc7a7	0.116721196468848	0.00055	AD	late	59	0.0632523091943721	0.126312697388288	0.0630603881939159
Microglia	Skap2	0.134948668306114	0.00049	AD	late	60	0.138006687822071	0.133055180618582	-0.00495150720348903
Microglia	Tapbp	0.0853889399836969	0.00048	AD	late	61	0.0773838327235907	0.0794413614534893	0.0020575287298986
Microglia	Stat6	0.0678612739260429	0.00045	AD	late	62	0.0589732408914049	0.0639557432335513	0.0049825023421464
Microglia	Cd34	-0.00249634175935775	0.00039	AD	late	63	-0.0452285254760788	0.0162163822950114	0.0614449077710902
Microglia	Rbm39	-0.0336838745970767	0.00035	AD	late	64	-0.0195644263315043	0.0184513381158907	0.038015764447395
Microglia	Ifngr1	0.132953489684906	0.00032	AD	late	65	0.119714082012889	0.121265781796608	0.00155169978371901
Microglia	Ccrl2	0.0924938084937689	3e-04	AD	late	66	0.0383356308300744	0.106354611178962	0.0680189803488876
Microglia	Rgs19	-0.024021780420283	0.00027	AD	late	67	-0.0291903662506628	-0.0611829703324453	-0.0319926040817825
Microglia	Sh3glb1	0.0818816143535109	0.00024	AD	late	68	0.0728732441794833	0.0885966182874719	0.0157233741079886
Microglia	Pald1	0.127118424358718	0.00021	AD	late	69	0.0617857334830744	0.128107773138584	0.0663220396555096
Microglia	D15Ertd621e	0.0337264146856439	0.00019	AD	late	70	0.0156707342293612	0.0141904342789139	-0.0014802999504473
Microglia	Stab1	0.0689178613120412	0.00016	AD	late	71	0.0286455965597861	0.0795198634888492	0.0508742669290631
Microglia	Pik3cd	0.0227399380887175	0.00013	AD	late	72	-0.0344551131713239	0.0372890224819284	0.0717441356532523
Microglia	Dnajb1	-0.0214837746484783	0.00013	AD	late	73	-0.021914815046394	-0.0297469164415468	-0.0078321013951528
Microglia	Myh9	0.0621766980074159	1e-04	AD	late	74	0.0489938849129865	0.0990172979414116	0.0500234130284251
Microglia	Trpv2	-0.00554469735044839	9e-05	AD	late	75	-0.0314432756992923	-0.0169387225760188	0.0145045531232735
Microglia	Pdgfb	0.0594211554147179	8e-05	AD	late	76	0.0157158051111972	0.0721632063700205	0.0564474012588233
Microglia	Rassf5	0.0204236052820435	7e-05	AD	late	77	-0.030353676710362	-0.011564236044452	0.01878944066591
Microglia	Ppp1r15a	-0.0210429374454495	6e-05	AD	late	78	0.00739999629348539	-0.0104740883903715	-0.0178740846838569
Microglia	Srsf7	-0.0620592325729208	4e-05	AD	late	79	-0.0562620114612401	-0.0565515726139552	-0.000289561152715098
Microglia	Herpud1	-0.0326070492585772	3e-05	AD	late	80	-0.0314741057667487	-0.0367496618425442	-0.0052755560757955
Microglia	Zfp90	0.0417397789057734	3e-05	AD	late	81	0.00179885556514094	0.0388894208497197	0.0370905652845788
Microglia	Serinc3	0.074447547884074	1e-05	AD	late	82	0.0554656825772558	0.0955921767751852	0.0401264941979294
Oligo	Ptgds	0.0726986694189547	0.42021	AD	late	1	0.00794757191171022	0.113528280282713	0.105580708371003
Oligo	Gsn	0.180319540657403	0.10446	AD	late	2	0.11911604922153	0.199209925387744	0.080093876166214
Oligo	Apod	0.200864154638291	0.09467	AD	late	3	0.161745599141467	0.204213085866233	0.042467486724766
Oligo	Trim59	0.107725345794393	0.07344	AD	late	4	0.212679915091179	0.0573738906374354	-0.155306024453744
Oligo	Ddc	0.181332113580087	0.06024	AD	late	5	0.141603696064412	0.188657025722566	0.047053329658154
Oligo	Lpar1	0.166433871609415	0.03717	AD	late	6	0.216596737241371	0.151341814453561	-0.06525492278781
Oligo	Adssl1	0.231898159046129	0.03132	AD	late	7	0.18847048435642	0.256252496729826	0.067782012373406
Oligo	Mag	0.313123458786028	0.02628	AD	late	8	0.327521342257329	0.295648495690822	-0.031872846566507
Oligo	Mal	0.21057327369264	0.02501	AD	late	9	0.219301541006152	0.225360748164345	0.006059207158193
Oligo	Mog	0.276108813448664	0.02205	AD	late	10	0.306962925357554	0.259483612643785	-0.047479312713769
Oligo	Gltp	0.25141482800358	0.01767	AD	late	11	0.285926738943319	0.237022388890279	-0.04890435005304
Oligo	Mobp	0.280035695334281	0.01446	AD	late	12	0.287852838619298	0.275391273538835	-0.012461565080463
Oligo	Ugt8a	0.273282202257753	0.01282	AD	late	13	0.277916492187288	0.272949804701517	-0.004966687485771
Oligo	Cldn11	0.291706627790418	0.01099	AD	late	14	0.298751840633357	0.279731563070492	-0.019020277562865
Oligo	Gjb1	0.0881353784935949	0.01063	AD	late	15	0.0809501385693369	0.0825587389745184	0.0016086004051815
Oligo	Anln	0.259031932787731	0.0098	AD	late	16	0.273038690541271	0.250322840397842	-0.022715850143429
Oligo	Phldb1	0.2722098398575	0.00836	AD	late	17	0.290393818479975	0.255598642653543	-0.034795175826432
Oligo	Nkx2-2	0.204483556267102	0.00617	AD	late	18	0.148479258293517	0.214173682391935	0.065694424098418
Oligo	Gamt	0.132232271818135	0.00582	AD	late	19	0.0683011160205199	0.161326184865775	0.0930250688452551
