# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Slc25a28	-0.0214386203421624	0.0291374595028662	-0.735775208543955	NA	NA	0.462423318066757	0.231211659033378	0.999991122505677	0.855884097401832	7930	2927	0.540022702222473	1	9.05883712465862	11.4545813157246	9.84323895568102	-0.0214386203421624	-0.0214386203421624	-0.0214386203421624	NA	NA	random_intercept
Prlr	-0.172372250005635	0.234266245238898	-0.735796357814396	NA	NA	0.462511586378216	0.231255793189108	0.999991122505677	0.855884097401832	7929	2928	0.539809741625334	1	6.71266309017711	8.76673879084315	6.63247385916884	-0.172372250005635	-0.172372250005635	-0.172372250005635	NA	NA	random_intercept
Npr2	-0.0387687647896322	0.0526950997650513	-0.735718595514353	NA	NA	0.462631583636698	0.231315791818349	0.999991122505677	0.855884097401832	7928	2929	0.53952033386782	1	8.22322518604699	8.99873134895385	9.15215973046533	-0.0387687647896322	-0.0387687647896322	-0.0387687647896322	NA	NA	random_intercept
Nop58	-0.0370888824748603	0.0504425065488941	-0.735270410063979	NA	NA	0.462765799309232	0.231382899654616	0.999991122505677	0.855884097401832	7927	2930	0.539196775849526	1	9.4779724199566	10.0358835378262	8.16732954484471	-0.0370888824748603	-0.0370888824748603	-0.0370888824748603	NA	NA	random_intercept
Endod1	-0.0296875834782308	0.04039980385692	-0.734844742894603	NA	NA	0.462987496766889	0.231493748383444	0.999991122505677	0.855884097401832	7926	2931	0.538662649759779	1	9.77416022412553	12.0870940376972	10.1564722506076	-0.0296875834782308	-0.0296875834782308	-0.0296875834782308	NA	NA	random_intercept
Trpv4	-0.105754583514151	0.143864972944733	-0.735096120685179	NA	NA	0.463069736934217	0.231534868467109	0.999991122505677	0.855884097401832	7925	2932	0.538464615633984	1	5.98074747260272	6.49150751855035	5.84547768455653	-0.105754583514151	-0.105754583514151	-0.105754583514151	NA	NA	random_intercept
Fam109a	-0.0284502797351514	0.0387281873248123	-0.734614287432036	NA	NA	0.463127607195095	0.231563803597548	0.999991122505677	0.855884097401832	7924	2933	0.538325297758231	1	7.27399903616666	8.87521946463755	7.23638123985239	-0.0284502797351514	-0.0284502797351514	-0.0284502797351514	NA	NA	random_intercept
Pwwp2b	-0.0462499702834237	0.0629457505119513	-0.734759215789196	NA	NA	0.463240013658376	0.231620006829188	0.999991122505677	0.855884097401832	7923	2934	0.538054767704594	1	7.76223559566868	8.80994138101166	8.51394461442436	-0.0462499702834237	-0.0462499702834237	-0.0462499702834237	NA	NA	random_intercept
Lrch1	-0.0303815321225867	0.041371846012136	-0.734352828096541	NA	NA	0.463299782220642	0.231649891110321	0.999991122505677	0.855884097401832	7922	2935	0.537910964534849	1	7.44734167866499	8.23950736204358	6.7607556125598	-0.0303815321225867	-0.0303815321225867	-0.0303815321225867	NA	NA	random_intercept
Tdrd7	-0.0194228618467011	0.0264502420863125	-0.734316978397415	NA	NA	0.463308896646151	0.231654448323076	0.999991122505677	0.855884097401832	7921	2936	0.537889037823078	1	9.0781966087987	11.0230563051358	9.50681884473094	-0.0194228618467011	-0.0194228618467011	-0.0194228618467011	NA	NA	random_intercept
Lyar	-0.052701365433474	0.0717758105315274	-0.734249673298012	NA	NA	0.463566820511089	0.231783410255545	0.999991122505677	0.855884097401832	7920	2937	0.537268831286042	1	7.94449753853611	6.96584531602593	7.89531108116574	-0.052701365433474	-0.052701365433474	-0.052701365433474	NA	NA	random_intercept
Mvb12a	-0.031275719573849	0.0426196984367232	-0.733832493448623	NA	NA	0.463602030557546	0.231801015278773	0.999991122505677	0.855884097401832	7919	2938	0.537184207488696	1	8.61480840030775	10.1662057698571	8.61225403297698	-0.031275719573849	-0.031275719573849	-0.031275719573849	NA	NA	random_intercept
Psmd7	-0.0191166459874508	0.0260532171544097	-0.733753757708776	NA	NA	0.463650042084511	0.231825021042255	0.999991122505677	0.855884097401832	7918	2939	0.53706883313221	1	10.2566674787823	11.5143678513498	10.384320758093	-0.0191166459874508	-0.0191166459874508	-0.0191166459874508	NA	NA	random_intercept
Pik3r2	-0.0303097607899504	0.0413256476100297	-0.73343704316431	NA	NA	0.463920689266453	0.231960344633226	0.999991122505677	0.855884097401832	7917	2940	0.536418809147872	1	9.43044120818541	10.0871606233551	10.4263913724628	-0.0303097607899504	-0.0303097607899504	-0.0303097607899504	NA	NA	random_intercept
Brf2	-0.0301097463769112	0.0410888263631749	-0.732796456895066	NA	NA	0.464242215004962	0.232121107502481	0.999991122505677	0.855884097401832	7916	2941	0.535647373781341	1	7.77464337858426	9.45977730965306	8.70301284449811	-0.0301097463769112	-0.0301097463769112	-0.0301097463769112	NA	NA	random_intercept
Evl	-0.0357960081291651	0.0478439551363697	-0.748182461653425	NA	NA	0.464250718437232	0.232125359218616	0.999991122505677	0.855884097401832	7915	2942	0.535626983102553	1	11.0741607339367	NA	10.9478973116684	-0.0357960081291651	NA	-0.0357960081291651	NA	NA	random_intercept
Dnal1	-0.0342317460164867	0.0467232915676151	-0.732648425827378	NA	NA	0.464348547724082	0.232174273862041	0.999991122505677	0.855884097401832	7914	2943	0.535392437686621	1	11.5132017907052	6.09565783510506	11.4486891331763	-0.0342317460164867	-0.0342317460164867	-0.0342317460164867	NA	NA	random_intercept
Apip	-0.0289781423974266	0.0394828817567694	-0.73394192895908	NA	NA	0.464459961865282	0.232229980932641	0.999991122505677	0.855884097401832	7913	2944	0.535125418661618	1	8.98495947518118	8.55199649790829	8.60159529442237	-0.0289781423974266	-0.0289781423974266	-0.0289781423974266	NA	NA	random_intercept
Fam63a	-0.0233256929437521	0.031850358080509	-0.732352612325145	NA	NA	0.464512797318113	0.232256398659057	0.999991122505677	0.855884097401832	7912	2945	0.534998827106534	1	9.00140618651725	10.4999576974315	8.15788107468154	-0.0233256929437521	-0.0233256929437521	-0.0233256929437521	NA	NA	random_intercept
Serpinb6a	-0.0235925729384356	0.0322217129519693	-0.732194870384558	NA	NA	0.464610856997574	0.232305428498787	0.999991122505677	0.855884097401832	7911	2946	0.53476394109255	1	9.91270300134655	10.5662632418822	9.37055115598068	-0.0235925729384356	-0.0235925729384356	-0.0235925729384356	NA	NA	random_intercept
Apbb1	-0.0190767850054439	0.0260615322320003	-0.731990154516702	NA	NA	0.464723485604924	0.232361742802462	0.999991122505677	0.855884097401832	7910	2947	0.534494255234634	1	12.1713624479778	12.8721701740983	12.159848635217	-0.0190767850054439	-0.0190767850054439	-0.0190767850054439	NA	NA	random_intercept
Rcan1	-0.0173919248768017	0.0237669899437041	-0.731768091710278	NA	NA	0.464858594810321	0.232429297405161	0.999991122505677	0.855884097401832	7909	2948	0.534170877933917	1	10.0322882305593	10.9479146595842	10.1891711447459	-0.0173919248768017	-0.0173919248768017	-0.0173919248768017	NA	NA	random_intercept
Cenpv	-0.0250447676499319	0.0339083318965288	-0.738602173836094	NA	NA	0.465144350168488	0.232572175084244	0.999991122505677	0.855884097401832	7908	2949	0.533487430752629	1	9.75388360267086	NA	9.57734819362994	-0.0250447676499319	NA	-0.0250447676499319	NA	NA	random_intercept
Ppme1	-0.0202189557585525	0.0276487017253245	-0.731280476002719	NA	NA	0.465154400761865	0.232577200380932	0.999991122505677	0.855884097401832	7907	2950	0.533463404747906	1	11.3625804451798	12.8512393774312	11.7757981071454	-0.0202189557585525	-0.0202189557585525	-0.0202189557585525	NA	NA	random_intercept
Cmtm8	-0.0390398349993651	0.0534155866837884	-0.730869722174439	NA	NA	0.465404640367393	0.232702320183697	0.999991122505677	0.856054350360627	7906	2951	0.532865472838758	1	5.99011106792774	7.73790941610949	6.01168287598809	-0.0390398349993651	-0.0390398349993651	-0.0390398349993651	NA	NA	random_intercept
4833420G17Rik	-0.0875605521475535	0.120089209165521	-0.729129226147767	NA	NA	0.466531053769778	0.233265526884889	0.999991122505677	0.856943646975749	7905	2952	0.530180332649934	1	9.86867953976797	7.78781977306881	10.4150566055773	-0.0875605521475535	-0.0875605521475535	-0.0875605521475535	NA	NA	random_intercept
Calr	-0.0543184871146914	0.074502915143682	-0.72907868114873	NA	NA	0.466537460424212	0.233268730212106	0.999991122505677	0.856943646975749	7904	2953	0.530165090176027	1	13.3700726393791	9.55192902155896	13.485276735302	-0.0543184871146914	-0.0543184871146914	-0.0543184871146914	NA	NA	random_intercept
Ankrd37	-0.0369421377004817	0.0506751942614758	-0.728998442706825	NA	NA	0.466546777602162	0.233273388801081	0.999991122505677	0.856943646975749	7903	2954	0.53014292369118	1	6.53878361542612	7.90368649899652	6.13215020427606	-0.0369421377004817	-0.0369421377004817	-0.0369421377004817	NA	NA	random_intercept
Nfasc	-0.0370487349400663	0.0508316563415755	-0.728851617407634	NA	NA	0.466673132827599	0.2333365664138	0.999991122505677	0.856943646975749	7902	2955	0.529842382155152	1	11.2040411808059	8.52243651828042	11.3616999051367	-0.0370487349400663	-0.0370487349400663	-0.0370487349400663	NA	NA	random_intercept
2510009E07Rik	-0.0150135871635229	0.0206007649105287	-0.72878784980696	NA	NA	0.466677490873308	0.233338745436654	0.999991122505677	0.856943646975749	7901	2956	0.529832018674881	1	10.591659910492	11.6065789465546	10.4080666043444	-0.0150135871635229	-0.0150135871635229	-0.0150135871635229	NA	NA	random_intercept
Uap1l1	-0.0284575409626837	0.039069147386509	-0.72838909641807	NA	NA	0.466916625141378	0.233458312570689	0.999991122505677	0.8570928107093	7900	2957	0.529263592382321	1	7.41150570277625	9.12084245344917	7.55911064643579	-0.0284575409626837	-0.0284575409626837	-0.0284575409626837	NA	NA	random_intercept
Zfp286	-0.024016060586162	0.0330031765913615	-0.727689364073161	NA	NA	0.467347332268738	0.233673666134369	0.999991122505677	0.857593414318698	7899	2958	0.528240970349657	1	6.54547817210595	8.44722617145372	6.37443576948596	-0.024016060586162	-0.024016060586162	-0.024016060586162	NA	NA	random_intercept
Extl2	-0.0258154830064442	0.0355084302814066	-0.727024056029931	NA	NA	0.467772765489057	0.233886382744529	0.999991122505677	0.858002483361614	7898	2959	0.527232352953298	1	11.2167375156885	11.9195746559695	11.2970643614721	-0.0258154830064442	-0.0258154830064442	-0.0258154830064442	NA	NA	random_intercept
1810022K09Rik	-0.0554895937488981	0.0758881138703117	-0.731202699855297	NA	NA	0.467886394758728	0.233943197379364	0.999991122505677	0.858002483361614	7897	2960	0.526963209656786	1	10.7800853832069	NA	10.0838776151787	-0.0554895937488981	NA	-0.0554895937488981	NA	NA	random_intercept
Usp10	-0.0461692377768263	0.0635767739404564	-0.726196611046459	NA	NA	0.468287614790551	0.234143807395276	0.999991122505677	0.858372997479	7896	2961	0.526013715219506	1	10.0580157756762	7.01739374519692	10.6929493294012	-0.0461692377768263	-0.0461692377768263	-0.0461692377768263	NA	NA	random_intercept
Chst8	-0.0326642225747279	0.0450052536055349	-0.72578687948357	NA	NA	0.468506576318427	0.234253288159213	0.999991122505677	0.858372997479	7895	2962	0.525496089768328	1	7.94237240035006	11.3327511948875	8.91670525458795	-0.0326642225747279	-0.0326642225747279	-0.0326642225747279	NA	NA	random_intercept
Nol11	-0.020431087128079	0.0281531336743486	-0.725712716900661	NA	NA	0.468562857687965	0.234281428843983	0.999991122505677	0.858372997479	7894	2963	0.525363103302951	1	7.80288754360433	8.87172765208777	8.30597983484851	-0.020431087128079	-0.020431087128079	-0.020431087128079	NA	NA	random_intercept
Carhsp1	-0.0331893602239883	0.0457795489564039	-0.724982246015458	NA	NA	0.468998238151751	0.234499119075876	0.999991122505677	0.858560814998597	7893	2964	0.524335215774439	1	9.00837721513254	10.3131389909983	8.95923200506139	-0.0331893602239883	-0.0331893602239883	-0.0331893602239883	NA	NA	random_intercept
Eno2	-0.0150018596481154	0.0206941922901794	-0.724930909974905	NA	NA	0.46904334582213	0.234521672911065	0.999991122505677	0.858560814998597	7892	2965	0.524228809018496	1	13.3355035981671	14.1231745181806	14.103659455277	-0.0150018596481154	-0.0150018596481154	-0.0150018596481154	NA	NA	random_intercept
St8sia4	-0.0347277931730259	0.0478951007919332	-0.725080281674134	NA	NA	0.469206909959741	0.23460345497987	0.999991122505677	0.858560814998597	7891	2966	0.523843107349258	1	10.0515297335191	8.88074357494193	9.16113113266086	-0.0347277931730259	-0.0347277931730259	-0.0347277931730259	NA	NA	random_intercept
Timm50	-0.0264961375108885	0.0365719427870011	-0.724493573262019	NA	NA	0.469298072605165	0.234649036302583	0.999991122505677	0.858560814998597	7890	2967	0.523628229978257	1	8.58822603189312	9.38586869867988	8.50048543020035	-0.0264961375108885	-0.0264961375108885	-0.0264961375108885	NA	NA	random_intercept
Nudt6	-0.0227792142810468	0.0314897418073354	-0.72338523511617	NA	NA	0.469983493168157	0.234991746584079	0.999991122505677	0.859273344593014	7889	2968	0.52201478986791	1	5.94497482736394	8.65570204438337	5.3911248297489	-0.0227792142810468	-0.0227792142810468	-0.0227792142810468	NA	NA	random_intercept
Tatdn1	-0.0369083179989223	0.0510181653549387	-0.723434834282011	NA	NA	0.470004156244778	0.235002078122389	0.999991122505677	0.859273344593014	7888	2969	0.521966209028314	1	9.06132277628388	5.81321935721346	7.96210898704842	-0.0369083179989223	-0.0369083179989223	-0.0369083179989223	NA	NA	random_intercept
Jph2	-0.0518171377806794	0.0716953817706745	-0.722740244921523	NA	NA	0.47037034890628	0.23518517445314	0.999991122505677	0.859476976186818	7887	2970	0.521105826112318	1	6.13882205587342	6.13882205587342	6.13882205587342	-0.0518171377806794	-0.0518171377806794	-0.0518171377806794	NA	NA	random_intercept
Ctu2	-0.0237251196155845	0.0328310910014548	-0.722641827971334	NA	NA	0.470432221122151	0.235216110561076	0.999991122505677	0.859476976186818	7886	2971	0.520960561704094	1	8.77014167111667	10.3625476322266	8.70274567910356	-0.0237251196155845	-0.0237251196155845	-0.0237251196155845	NA	NA	random_intercept
Emid1	-0.0446018301266869	0.0617004487782547	-0.722876915968334	NA	NA	0.470606780467407	0.235303390233703	0.999991122505677	0.859506596358373	7885	2972	0.520550894947078	1	7.63754228655161	6.65815013952052	6.27471504126855	-0.0446018301266869	-0.0446018301266869	-0.0446018301266869	NA	NA	random_intercept
Snrpd2	-0.0235318509101975	0.0325787863992343	-0.72230593926453	NA	NA	0.470802351353416	0.235401175676708	0.999991122505677	0.859574558744144	7884	2973	0.520092207960559	1	12.4951884306096	12.5092559516462	12.0027852497796	-0.0235318509101975	-0.0235318509101975	-0.0235318509101975	NA	NA	random_intercept
Zfp740	-0.0407352577807872	0.0562041472525564	-0.724773166608881	NA	NA	0.471261441400583	0.235630720700292	0.999991122505677	0.859830723361009	7883	2974	0.519016676612427	1	8.88778599065878	NA	9.20926863551437	-0.0407352577807872	NA	-0.0407352577807872	NA	NA	random_intercept
Lamtor1	-0.0205420382111081	0.0284785213241432	-0.721316882196873	NA	NA	0.471300294411802	0.235650147205901	0.999991122505677	0.859830723361009	7882	2975	0.518925731489844	1	12.4540284468054	10.8532801890669	12.0880924298125	-0.0205420382111081	-0.0205420382111081	-0.0205420382111081	NA	NA	random_intercept
Arl14ep	-0.0173221105250498	0.0240236816296878	-0.721043127030275	NA	NA	0.471417876330575	0.235708938165288	0.999991122505677	0.859830723361009	7881	2976	0.518650575536924	1	10.1486919194685	10.4722377395156	9.91938370504863	-0.0173221105250498	-0.0173221105250498	-0.0173221105250498	NA	NA	random_intercept
Cdr2	-0.0715719081990542	0.0994212829456605	-0.719885180300604	NA	NA	0.472121809208181	0.236060904604091	0.999991122505677	0.860107391389639	7880	2977	0.517005602701545	1	6.14308763112683	9.39279453190726	6.24181637370821	-0.0715719081990542	-0.0715719081990542	-0.0715719081990542	NA	NA	random_intercept
Lbp	-0.149109467122707	0.204783028935943	-0.728133907860837	NA	NA	0.472273650575062	0.236136825287531	0.999991122505677	0.860107391389639	7879	2978	0.516651294580413	1	7.75824365436844	7.08409666054291	7.12971884733417	-0.149109467122707	-0.149109467122707	-0.149109467122707	NA	NA	random_intercept
Cyp4f15	-0.0399503831047156	0.0555396974578296	-0.719312220507669	NA	NA	0.472481855674431	0.236240927837215	0.999991122505677	0.860107391389639	7878	2979	0.516165766144347	1	7.50664541631724	8.71271719978958	7.54619694504798	-0.0399503831047156	-0.0399503831047156	-0.0399503831047156	NA	NA	random_intercept
Cldn11	-0.0470482392781114	0.0654346761336907	-0.719010806777531	NA	NA	0.472665216908626	0.236332608454313	0.999991122505677	0.860107391389639	7877	2980	0.515738459427354	1	12.0093202726243	14.0759801704957	11.0072562542655	-0.0470482392781114	-0.0470482392781114	-0.0470482392781114	NA	NA	random_intercept
Gpn2	-0.0179710386839815	0.0249961355790846	-0.718952680790335	NA	NA	0.472701207669211	0.236350603834605	0.999991122505677	0.860107391389639	7876	2981	0.515654617713579	1	6.89490558827183	9.61687646264964	6.79332746212872	-0.0179710386839815	-0.0179710386839815	-0.0179710386839815	NA	NA	random_intercept
Elfn2	-0.0336875612745529	0.0468569299560731	-0.718945123082838	NA	NA	0.472809451869761	0.236404725934881	0.999991122505677	0.860107391389639	7875	2982	0.515402521372552	1	9.1886732876001	10.1323370153006	10.0912614594851	-0.0336875612745529	-0.0336875612745529	-0.0336875612745529	NA	NA	random_intercept
Abi1	-0.0394427863257035	0.0548829903341533	-0.718670504022419	NA	NA	0.473024505465438	0.236512252732719	0.999991122505677	0.860107391389639	7874	2983	0.514901947354133	1	12.2006656639335	11.1660979456526	12.0990866080804	-0.0394427863257035	-0.0394427863257035	-0.0394427863257035	NA	NA	random_intercept
Foxq1	-0.0307126759085536	0.0427513478835183	-0.718402516623204	NA	NA	0.473033596579623	0.236516798289812	0.999991122505677	0.860107391389639	7873	2984	0.514880794348063	1	6.19017058769306	9.10164221625146	6.58231841741554	-0.0307126759085536	-0.0307126759085536	-0.0307126759085536	NA	NA	random_intercept
Lig4	-0.029338343962912	0.0407939467766349	-0.719183758402996	NA	NA	0.473045601400685	0.236522800700343	0.999991122505677	0.860107391389639	7872	2985	0.51485286280089	1	7.67471110368089	7.0068836538357	7.14187261255851	-0.029338343962912	-0.029338343962912	-0.029338343962912	NA	NA	random_intercept
Zbtb14	-0.0609201916872049	0.0848096700782642	-0.71831657440698	NA	NA	0.473154139773298	0.236577069886649	0.999991122505677	0.860107391389639	7871	2986	0.51460037929283	1	9.70819869944122	6.45018224231574	9.33291045911939	-0.0609201916872049	-0.0609201916872049	-0.0609201916872049	NA	NA	random_intercept
Rock2	-0.0408412905392092	0.0568859752220773	-0.71795008136485	NA	NA	0.473349477621172	0.236674738810586	0.999991122505677	0.860174410621935	7870	2987	0.514146217842367	1	10.5923501894735	7.52039014336754	10.6663694714755	-0.0408412905392092	-0.0408412905392092	-0.0408412905392092	NA	NA	random_intercept
Thsd4	-0.0905716477568211	0.126209821970793	-0.717627569253531	NA	NA	0.473708465472032	0.236854232736016	0.999991122505677	0.860314912290802	7869	2988	0.513312360618841	1	7.97588014003746	9.41138375497833	8.32608949208711	-0.0905716477568211	-0.0905716477568211	-0.0905716477568211	NA	NA	random_intercept
Ttr	-0.297646999017102	0.41047617980262	-0.725126118549016	NA	NA	0.473956292219426	0.236978146109713	0.999991122505677	0.860314912290802	7868	2989	0.512737305851999	1	13.598907037687	12.711230880913	13.220251248158	-0.297646999017102	-0.297646999017102	-0.297646999017102	NA	NA	random_intercept
Cc2d1a	-0.02307629816353	0.0321906391825247	-0.716863620901864	NA	NA	0.473978615923282	0.236989307961641	0.999991122505677	0.860314912290802	7867	2990	0.512685530083836	1	7.75384828754814	10.1160254312756	8.64523114277489	-0.02307629816353	-0.02307629816353	-0.02307629816353	NA	NA	random_intercept
Impdh2	-0.0165653695863498	0.0231197461080634	-0.716503092591158	NA	NA	0.474206774398866	0.237103387199433	0.999991122505677	0.860314912290802	7866	2991	0.512156584710198	1	10.9487668368595	11.3962147094177	10.6773575838392	-0.0165653695863498	-0.0165653695863498	-0.0165653695863498	NA	NA	random_intercept
Zfp768	-0.0335745278635764	0.0468596405744568	-0.716491365532962	NA	NA	0.474219273687192	0.237109636843596	0.999991122505677	0.860314912290802	7865	2992	0.51212761923188	1	5.98260763924923	7.30224696912316	6.26764809992219	-0.0335745278635764	-0.0335745278635764	-0.0335745278635764	NA	NA	random_intercept
Ppp6r3	-0.0241341181092973	0.0337025656385508	-0.71609142069859	NA	NA	0.474457565567125	0.237228782783562	0.999991122505677	0.860417847616735	7864	2993	0.511575645549762	1	9.51644142412815	10.6828288145105	9.75142702211716	-0.0241341181092973	-0.0241341181092973	-0.0241341181092973	NA	NA	random_intercept
Coq7	-0.0285995571117386	0.0399428436372814	-0.716012043895761	NA	NA	0.474593042697956	0.237296521348978	0.999991122505677	0.860417847616735	7863	2994	0.511262030086936	1	10.2954469075773	9.11220820740099	10.1695587486325	-0.0285995571117386	-0.0285995571117386	-0.0285995571117386	NA	NA	random_intercept
Dusp3	-0.0531989585311769	0.0743827926783967	-0.715205178719079	NA	NA	0.475042684957803	0.237521342478901	0.999991122505677	0.860945473773274	7862	2995	0.510222195997883	1	11.5393435525681	7.46822560715112	11.3603849772295	-0.0531989585311769	-0.0531989585311769	-0.0531989585311769	NA	NA	random_intercept
Grin2b	-0.0519322929188898	0.0727058812667489	-0.714279120396831	NA	NA	0.475607737158375	0.237803868579188	0.999991122505677	0.861377356153668	7861	2996	0.508917732291664	1	11.1227283720216	6.24622687898824	10.8350920791587	-0.0519322929188898	-0.0519322929188898	-0.0519322929188898	NA	NA	random_intercept
Hapln1	-0.0464327093183213	0.0650537829696888	-0.713758788477469	NA	NA	0.476003490407844	0.238001745203922	0.999991122505677	0.861377356153668	7860	2997	0.508005606954697	1	9.60069324253773	6.66003563329247	7.36022727213029	-0.0464327093183213	-0.0464327093183213	-0.0464327093183213	NA	NA	random_intercept
Hrh2	-0.0335383118455501	0.0469792382294213	-0.713896459575761	NA	NA	0.476123437594796	0.238061718797398	0.999991122505677	0.861377356153668	7859	2998	0.507729398330476	1	5.56095072443388	6.20286778137241	6.08109659731359	-0.0335383118455501	-0.0335383118455501	-0.0335383118455501	NA	NA	random_intercept
Znrd1as	-0.0388617143155889	0.0544684521808709	-0.713471977990903	NA	NA	0.47618221412897	0.238091107064485	0.999991122505677	0.861377356153668	7858	2999	0.507594091888777	1	5.95363292239471	6.59284123012125	6.03386010616457	-0.0388617143155889	-0.0388617143155889	-0.0388617143155889	NA	NA	random_intercept
Rnf121	-0.0223798912612201	0.0313751152961025	-0.713300685910153	NA	NA	0.47618311501356	0.23809155750678	0.999991122505677	0.861377356153668	7857	3000	0.507592018220137	1	7.31665147764134	8.68866291416828	8.1835567970966	-0.0223798912612201	-0.0223798912612201	-0.0223798912612201	NA	NA	random_intercept
Pif1	-0.0385713264147208	0.0540799330533301	-0.713228072540036	NA	NA	0.476233132980316	0.238116566490158	0.999991122505677	0.861377356153668	7856	3001	0.507476896189893	1	5.51577605620102	6.60000975499013	5.57588945771338	-0.0385713264147208	-0.0385713264147208	-0.0385713264147208	NA	NA	random_intercept
9130221H12Rik	-0.0187020545545167	0.0262659671259043	-0.712026115957184	NA	NA	0.476967064938492	0.238483532469246	0.999991122505677	0.86240739053593	7855	3002	0.505789929602216	1	7.46372862532417	8.85319948271383	7.0045274409563	-0.0187020545545167	-0.0187020545545167	-0.0187020545545167	NA	NA	random_intercept
Pnp	-0.0267045955794479	0.0375249040887498	-0.711649935634455	NA	NA	0.477196178221409	0.238598089110704	0.999991122505677	0.86240739053593	7854	3003	0.505264171244114	1	9.55318946235291	9.93911101869839	9.41695993269155	-0.0267045955794479	-0.0267045955794479	-0.0267045955794479	NA	NA	random_intercept
Stat5a	-0.037723457442976	0.053014111313355	-0.711573890581712	NA	NA	0.477279255926664	0.238639627963332	0.999991122505677	0.86240739053593	7853	3004	0.505073630103873	1	5.27842051713756	6.67026190296303	5.87830951104381	-0.037723457442976	-0.037723457442976	-0.037723457442976	NA	NA	random_intercept
Islr	-0.0551149603639832	0.0774916784587978	-0.711237147783394	NA	NA	0.47765205735259	0.238826028676295	0.999991122505677	0.862538599300184	7852	3005	0.504219264732342	1	8.0919552641902	6.52080883571262	7.68826964345488	-0.0551149603639832	-0.0551149603639832	-0.0551149603639832	NA	NA	random_intercept
Polr2j	-0.0207893017564088	0.0292785278218988	-0.710052837453782	NA	NA	0.478192582366921	0.23909629118346	0.999991122505677	0.862538599300184	7851	3006	0.502982450761692	1	10.5326462854978	11.345574081443	9.83514724873915	-0.0207893017564088	-0.0207893017564088	-0.0207893017564088	NA	NA	random_intercept
Abhd13	-0.0282972264727932	0.0381028864520733	-0.742653092919512	NA	NA	0.47823365698489	0.239116828492445	0.999991122505677	0.862538599300184	7850	3007	0.502888558311753	1	9.08284439557668	NA	9.04054039542992	-0.0282972264727932	NA	-0.0282972264727932	NA	NA	random_intercept
Lyst	-0.0415839043639283	0.058593065317068	-0.709706927584398	NA	NA	0.478397505090765	0.239198752545382	0.999991122505677	0.862538599300184	7849	3008	0.502514149045965	1	6.27364837552582	6.63019584475436	8.30084634164188	-0.0415839043639283	-0.0415839043639283	-0.0415839043639283	NA	NA	random_intercept
Ephx4	-0.0390429583684748	0.0550222217957959	-0.709585274716369	NA	NA	0.478468827412107	0.239234413706053	0.999991122505677	0.862538599300184	7848	3009	0.5023512358663	1	10.0019357405789	11.0807388719528	9.65431354384244	-0.0390429583684748	-0.0390429583684748	-0.0390429583684748	NA	NA	random_intercept
Ptprn2	-0.0496414870581794	0.0699604004060699	-0.709565508059505	NA	NA	0.478509808217873	0.239254904108936	0.999991122505677	0.862538599300184	7847	3010	0.502257646186976	1	12.5126849197563	6.68431776777118	12.5932569670339	-0.0496414870581794	-0.0496414870581794	-0.0496414870581794	NA	NA	random_intercept
Cstb	-0.0184829961418123	0.0260585414102525	-0.709287440567962	NA	NA	0.4786580485149	0.23932902425745	0.999991122505677	0.862538599300184	7846	3011	0.501919212624358	1	11.4765688880374	12.3190830372254	11.1249127083906	-0.0184829961418123	-0.0184829961418123	-0.0184829961418123	NA	NA	random_intercept
Tfpi	-0.0503882957849058	0.0710396345240282	-0.709298353271548	NA	NA	0.478884681925507	0.239442340962754	0.999991122505677	0.862538599300184	7845	3012	0.501402138138175	1	7.34786469346447	6.26844007013385	7.18530528878641	-0.0503882957849058	-0.0503882957849058	-0.0503882957849058	NA	NA	random_intercept
Gpr61	-0.0346082806833604	0.0488024081008562	-0.709151085574263	NA	NA	0.478946941236341	0.239473470618171	0.999991122505677	0.862538599300184	7844	3013	0.501260160723909	1	7.83288841473747	6.53711389443021	7.15614153098873	-0.0346082806833604	-0.0346082806833604	-0.0346082806833604	NA	NA	random_intercept
Nod1	-0.026821616547691	0.0378462863270115	-0.708698769436409	NA	NA	0.479017389261165	0.239508694630583	0.999991122505677	0.862538599300184	7843	3014	0.50109954599165	1	6.33093819100025	8.13497185662628	6.74071736744365	-0.026821616547691	-0.026821616547691	-0.026821616547691	NA	NA	random_intercept
Ier5l	-0.0455875434145666	0.0643483334794553	-0.708449480344685	NA	NA	0.479189441458086	0.239594720729043	0.999991122505677	0.862538599300184	7842	3015	0.500707445859788	1	6.83074248032256	9.1242406270345	8.03294009244622	-0.0455875434145666	-0.0455875434145666	-0.0455875434145666	NA	NA	random_intercept
Ccdc39	-0.0474774500418217	0.0667527130145032	-0.711243751718471	NA	NA	0.47925873535176	0.23962936767588	0.999991122505677	0.862538599300184	7841	3016	0.500549592877057	1	7.60211381041597	NA	6.43232908253429	-0.0474774500418217	NA	-0.0474774500418217	NA	NA	random_intercept
