# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Pxdn	-0.0218748780988391	0.0621749859622641	-0.351827632291155	NA	NA	0.725059964942315	0.637470017528843	0.999990885851305	0.94131847341784	6690	4189	0.123695980738418	1	9.99864083480806	6.46768029851919	9.27734616418085	-0.0218748780988391	-0.0218748780988391	-0.0218748780988391	NA	NA	random_intercept
Zfp280c	-0.0274829939064249	0.0780905731851465	-0.351937407877195	NA	NA	0.724983240216528	0.637508379891736	0.999990885851305	0.94131847341784	6691	4188	0.123767947884815	1	8.66992820799606	6.65272672223836	8.85561940404306	-0.0274829939064249	-0.0274829939064249	-0.0274829939064249	NA	NA	random_intercept
Slc5a5	-0.0279526222950954	0.0793804853510278	-0.352134686144666	NA	NA	0.724855376386035	0.637572311806982	0.999990885851305	0.94131847341784	6692	4187	0.12388793534312	1	7.66791195105684	7.88469509238306	6.4910642701716	-0.0279526222950954	-0.0279526222950954	-0.0279526222950954	NA	NA	random_intercept
Cetn3	-0.0141604075685178	0.0402044444313973	-0.35221000485855	NA	NA	0.724755892877213	0.637622053561393	0.999990885851305	0.94131847341784	6693	4186	0.123981335892704	1	10.4711468534556	11.7152070798595	10.0689838069452	-0.0141604075685178	-0.0141604075685178	-0.0141604075685178	NA	NA	random_intercept
Ciart	-0.0233688433280037	0.066235799378969	-0.352812882868652	NA	NA	0.724313232205632	0.637843383897184	0.999990885851305	0.94131847341784	6694	4185	0.124397409629637	1	6.46661533592529	8.58258934246839	6.79103530598454	-0.0233688433280037	-0.0233688433280037	-0.0233688433280037	NA	NA	random_intercept
Triobp	-0.0120959212337256	0.0342828929581019	-0.352826736311558	NA	NA	0.724293993962085	0.637853003018957	0.999990885851305	0.94131847341784	6695	4184	0.124415510161562	1	7.28557270318296	10.1397342427192	7.01412369513518	-0.0120959212337256	-0.0120959212337256	-0.0120959212337256	NA	NA	random_intercept
Paics	-0.0216396067561435	0.0612869447685991	-0.353086727325829	NA	NA	0.724106009929349	0.637946995035326	0.999990885851305	0.94131847341784	6696	4183	0.12459245511657	1	12.0998446436852	5.96752330826814	11.8193697827395	-0.0216396067561435	-0.0216396067561435	-0.0216396067561435	NA	NA	random_intercept
Ap3m2	-0.0121030912067135	0.0342676387262228	-0.353193031577394	NA	NA	0.724052468823911	0.637973765588045	0.999990885851305	0.94131847341784	6697	4182	0.124642877974239	1	10.8320939687331	11.7689106214991	11.1946380896421	-0.0121030912067135	-0.0121030912067135	-0.0121030912067135	NA	NA	random_intercept
Slc35c1	-0.0116447241248933	0.0329685073144807	-0.353207502354183	NA	NA	0.724008851229381	0.63799557438531	0.999990885851305	0.94131847341784	6698	4181	0.12468396374905	1	6.35330377798734	10.7167774689902	6.73523381742624	-0.0116447241248933	-0.0116447241248933	-0.0116447241248933	NA	NA	random_intercept
Gfer	-0.00922312598919339	0.0260574801714365	-0.353953104003645	NA	NA	0.723450282026036	0.638274858986982	0.999990885851305	0.94131847341784	6699	4180	0.125210783686342	1	8.39636759457368	10.7168528962129	8.38454358080663	-0.00922312598919339	-0.00922312598919339	-0.00922312598919339	NA	NA	random_intercept
Slc7a6os	-0.0131604914783071	0.0371736954173208	-0.354026989530211	NA	NA	0.723405229528284	0.638297385235858	0.999990885851305	0.94131847341784	6700	4179	0.125253329845307	1	5.82040905240286	7.06302938654199	6.07996798586356	-0.0131604914783071	-0.0131604914783071	-0.0131604914783071	NA	NA	random_intercept
Chchd6	-0.0144785006792711	0.0408736335415124	-0.35422592573196	NA	NA	0.723326706360605	0.638336646819697	0.999990885851305	0.94131847341784	6701	4178	0.125327504090517	1	10.8166187720122	10.8915418430211	10.6186574569772	-0.0144785006792711	-0.0144785006792711	-0.0144785006792711	NA	NA	random_intercept
Vtn	-0.0141368436724294	0.0399099390535155	-0.354218623422934	NA	NA	0.723263997565702	0.638368001217149	0.999990885851305	0.94131847341784	6702	4177	0.125386757570613	1	10.6040654474962	10.7645652800846	10.3854737631613	-0.0141368436724294	-0.0141368436724294	-0.0141368436724294	NA	NA	random_intercept
Abhd4	-0.0120327818894633	0.0339535571212719	-0.354389433969636	NA	NA	0.723145455694253	0.638427272152873	0.999990885851305	0.94131847341784	6703	4176	0.125498810727983	1	11.8475241406518	10.0900402243744	11.412568204491	-0.0120327818894633	-0.0120327818894633	-0.0120327818894633	NA	NA	random_intercept
Thap1	-0.0175804168539557	0.049569111682349	-0.354664755071975	NA	NA	0.72293580586354	0.63853209706823	0.999990885851305	0.94131847341784	6704	4175	0.12569712271668	1	8.32983557881478	6.6576097361359	8.4178453113985	-0.0175804168539557	-0.0175804168539557	-0.0175804168539557	NA	NA	random_intercept
Prodh	-0.0134239095671736	0.0378096394768862	-0.355039343217749	NA	NA	0.722672440108684	0.638663779945658	0.999990885851305	0.94131847341784	6705	4174	0.125946495470338	1	8.62091562873893	8.75421791343974	8.04409407136861	-0.0134239095671736	-0.0134239095671736	-0.0134239095671736	NA	NA	random_intercept
Pja2	-0.0135237865432922	0.0379293577355446	-0.356551952120683	NA	NA	0.722305606479228	0.638847196760386	0.999990885851305	0.94131847341784	6706	4173	0.126294302478918	1	13.8338260721805	13.6070127823242	13.5149437880459	-0.0135237865432922	-0.0135237865432922	-0.0135237865432922	NA	NA	random_intercept
Ano8	-0.0238174978706654	0.0668175059488079	-0.356455954655253	NA	NA	0.722024998602967	0.638987500698516	0.999990885851305	0.941297691131721	6707	4172	0.126560720688712	1	6.41862713491708	NA	7.02377770305402	-0.0238174978706654	NA	-0.0238174978706654	NA	NA	random_intercept
Eif3a	-0.0148298341510056	0.0416364709845527	-0.356174137729096	NA	NA	0.721801936755395	0.639099031622303	0.999990885851305	0.941232494368878	6708	4171	0.126772728463514	1	12.4529830032205	10.071851611538	12.2099441733623	-0.0148298341510056	-0.0148298341510056	-0.0148298341510056	NA	NA	random_intercept
Mxra7	-0.0196487299666523	0.055102001618223	-0.35658831602506	NA	NA	0.721776947990785	0.639111526004607	0.999990885851305	0.941232494368878	6709	4170	0.126796491334893	1	7.64470497423036	7.52821357915032	7.10203955761074	-0.0196487299666523	-0.0196487299666523	-0.0196487299666523	NA	NA	random_intercept
Dhx38	-0.00960859042308	0.0269635331874117	-0.356355020549232	NA	NA	0.721652381013357	0.639173809493321	0.999990885851305	0.941232494368878	6710	4169	0.126914984767211	1	7.52663717281259	10.8280631325964	8.53637760821462	-0.00960859042308	-0.00960859042308	-0.00960859042308	NA	NA	random_intercept
Nfyc	-0.00730712037025699	0.0205050520142749	-0.356357075571915	NA	NA	0.721651434029662	0.639174282985169	0.999990885851305	0.941232494368878	6711	4168	0.126915885817425	1	9.92723579396161	12.0262245310471	9.56813569804604	-0.00730712037025699	-0.00730712037025699	-0.00730712037025699	NA	NA	random_intercept
Trpc5	-0.0189669513328864	0.0532094984563666	-0.356457998724417	NA	NA	0.721586612159092	0.639206693920454	0.999990885851305	0.941232494368878	6712	4167	0.12697757206881	1	6.86098092916294	7.26671004359189	8.70658039700903	-0.0189669513328864	-0.0189669513328864	-0.0189669513328864	NA	NA	random_intercept
Tldc1	-0.0223993556433724	0.0628079538618474	-0.356632468757732	NA	NA	0.721550460057239	0.63922476997138	0.999990885851305	0.941232494368878	6713	4166	0.127011982727112	1	6.90659074864292	6.39719527078864	6.98550654795705	-0.0223993556433724	-0.0223993556433724	-0.0223993556433724	NA	NA	random_intercept
Mttp	-0.0160035285816083	0.0448433877343866	-0.356875994213446	NA	NA	0.721405163957365	0.639297418021317	0.999990885851305	0.941232494368878	6714	4165	0.127150332922811	1	5.93894856044457	6.71784635665222	6.5715377790852	-0.0160035285816083	-0.0160035285816083	-0.0160035285816083	NA	NA	random_intercept
Mab21l2	-0.0178709481329078	0.0500845740957966	-0.356815415834945	NA	NA	0.721310559717067	0.639344720141467	0.999990885851305	0.941232494368878	6715	4164	0.127240460221721	1	5.28402295119334	6.37113580688556	5.06225562852008	-0.0178709481329078	-0.0178709481329078	-0.0178709481329078	NA	NA	random_intercept
Epha5	-0.0162152234289397	0.0454268781506437	-0.356952185337657	NA	NA	0.721216243352971	0.639391878323514	0.999990885851305	0.941232494368878	6716	4163	0.127330349098848	1	11.2551347383796	7.86600133721706	10.898158430218	-0.0162152234289397	-0.0162152234289397	-0.0162152234289397	NA	NA	random_intercept
Sidt1	-0.0136153740003268	0.0380617133109703	-0.357718368826097	NA	NA	0.72063275872104	0.63968362063948	0.999990885851305	0.941232494368878	6717	4162	0.127887238912287	1	8.86007667369505	11.1075342791967	8.88885008904198	-0.0136153740003268	-0.0136153740003268	-0.0136153740003268	NA	NA	random_intercept
Rala	-0.0126262898320868	0.0352767471865556	-0.357921034082725	NA	NA	0.720511790185536	0.639744104907232	0.999990885851305	0.941232494368878	6718	4161	0.128002865313256	1	10.5053594218388	9.28824143815612	10.3355523180896	-0.0126262898320868	-0.0126262898320868	-0.0126262898320868	NA	NA	random_intercept
Sbf2	-0.0158727901853713	0.0440875885477182	-0.36002854109817	NA	NA	0.720331548626593	0.639834225686704	0.999990885851305	0.941232494368878	6719	4160	0.128175256496029	1	10.4643797251276	NA	10.2057383616491	-0.0158727901853713	NA	-0.0158727901853713	NA	NA	random_intercept
Akap5	-0.0329898447817327	0.0914734073820498	-0.36064956719002	NA	NA	0.719633491127751	0.640183254436124	0.999990885851305	0.941112420832854	6720	4159	0.128844145741914	1	9.08561287811498	NA	8.47306572696054	-0.0329898447817327	NA	-0.0329898447817327	NA	NA	random_intercept
Cx3cr1	-0.019097921174336	0.0531390603603946	-0.359395161389981	NA	NA	0.719427969271795	0.640286015364103	0.999990885851305	0.941069919400984	6721	4158	0.129041454350677	1	8.98712382096173	10.0808887117489	9.30086085643754	-0.019097921174336	-0.019097921174336	-0.019097921174336	NA	NA	random_intercept
Clcn4	-0.0250774211040905	0.0697846382853412	-0.359354461386643	NA	NA	0.719419329626078	0.640290335186961	0.999990885851305	0.941069919400984	6722	4157	0.129049752464184	1	12.2975873395215	6.80928826911647	11.8060193482183	-0.0250774211040905	-0.0250774211040905	-0.0250774211040905	NA	NA	random_intercept
Ppt2	-0.0148692562579775	0.0412952761121129	-0.360071602805338	NA	NA	0.718879551020739	0.64056022448963	0.999990885851305	0.940805071703994	6723	4156	0.129568790693362	1	9.10957186897954	7.1316431178267	9.81177768376561	-0.0148692562579775	-0.0148692562579775	-0.0148692562579775	NA	NA	random_intercept
Ptpre	-0.0184591416509119	0.0512375911759941	-0.360265602407171	NA	NA	0.718842240884638	0.640578879557681	0.999990885851305	0.940805071703994	6724	4155	0.129604710705262	1	10.7611400362493	10.7950836525158	10.2253430952024	-0.0184591416509119	-0.0184591416509119	-0.0184591416509119	NA	NA	random_intercept
Gtf2h5	-0.0098672357755776	0.0273959765158221	-0.360170982402432	NA	NA	0.718807941306036	0.640596029346982	0.999990885851305	0.940805071703994	6725	4154	0.129637737290153	1	11.3588890562242	9.49247411625002	11.4497741343259	-0.0098672357755776	-0.0098672357755776	-0.0098672357755776	NA	NA	random_intercept
Gpc4	-0.0298900835764977	0.082917919030973	-0.360477975397967	NA	NA	0.718581211602676	0.640709394198662	0.999990885851305	0.940805071703994	6726	4153	0.129856171719069	1	9.41176006003188	5.80008131663319	9.88825940242403	-0.0298900835764977	-0.0298900835764977	-0.0298900835764977	NA	NA	random_intercept
Rita1	-0.0114976053452177	0.0318925578600021	-0.360510605505158	NA	NA	0.718548537360735	0.640725731319633	0.999990885851305	0.940805071703994	6727	4152	0.129887667647353	1	6.79351271240935	8.83973208113644	7.64021418799577	-0.0114976053452177	-0.0114976053452177	-0.0114976053452177	NA	NA	random_intercept
Pak7	-0.0186772956642377	0.0515494266681354	-0.362318203546244	NA	NA	0.718476966556953	0.640761516721524	0.999990885851305	0.940805071703994	6728	4151	0.129956672510414	1	7.53286575253641	7.81073505726618	7.77310521657122	-0.0186772956642377	-0.0186772956642377	-0.0186772956642377	NA	NA	random_intercept
Plekhf2	-0.00945652918200458	0.026211715261503	-0.360774908763538	NA	NA	0.718348391624641	0.640825804187679	0.999990885851305	0.940805071703994	6729	4150	0.13008068981874	1	5.79268710455695	9.1448233560908	6.1807042406015	-0.00945652918200458	-0.00945652918200458	-0.00945652918200458	NA	NA	random_intercept
Cttnbp2nl	-0.0102507933021511	0.0284078606019338	-0.360843551219529	NA	NA	0.71831509841207	0.640842450793965	0.999990885851305	0.940805071703994	6730	4149	0.130112813774147	1	9.75063416752818	7.94803861640573	9.25405164848233	-0.0102507933021511	-0.0102507933021511	-0.0102507933021511	NA	NA	random_intercept
Ppp2r5a	-0.0110437191345025	0.0305853958619756	-0.361078182029754	NA	NA	0.718237901616931	0.640881049191535	0.999990885851305	0.940805071703994	6731	4148	0.130187316664689	1	10.3449464653191	10.3625402887014	10.6468415195421	-0.0110437191345025	-0.0110437191345025	-0.0110437191345025	NA	NA	random_intercept
S1pr2	-0.0224101440490806	0.0620421248300037	-0.361208519380738	NA	NA	0.718154132405489	0.640922933797256	0.999990885851305	0.940805071703994	6732	4147	0.130268189883196	1	6.99464992923166	6.57184877914838	7.06829219153819	-0.0224101440490806	-0.0224101440490806	-0.0224101440490806	NA	NA	random_intercept
St3gal1	-0.0194317922159409	0.0538138020525955	-0.36109309275247	NA	NA	0.718117073752614	0.640941463123693	0.999990885851305	0.940805071703994	6733	4146	0.130303976433723	1	4.72149361709495	6.45696335628765	4.89560833606841	-0.0194317922159409	-0.0194317922159409	-0.0194317922159409	NA	NA	random_intercept
Abca3	-0.0224524642093898	0.0620484581044331	-0.361853701047661	NA	NA	0.717554484255483	0.641222757872258	0.999990885851305	0.940805071703994	6734	4145	0.13084793661973	1	10.7867207980708	6.27717323027928	10.1568165424717	-0.0224524642093898	-0.0224524642093898	-0.0224524642093898	NA	NA	random_intercept
Setd3	-0.0272938600690202	0.0754179304493219	-0.361901472321103	NA	NA	0.717527384864904	0.641236307567548	0.999990885851305	0.940805071703994	6735	4144	0.130874170998311	1	10.6869350955082	9.03353843710787	11.0316689710598	-0.0272938600690202	-0.0272938600690202	-0.0272938600690202	NA	NA	random_intercept
Zbtb40	-0.0185236703844324	0.0511583431825268	-0.36208503309699	NA	NA	0.717412696213049	0.641293651893476	0.999990885851305	0.940805071703994	6736	4143	0.130985231717958	1	6.28196153529497	6.18256938338689	6.62616119989121	-0.0185236703844324	-0.0185236703844324	-0.0185236703844324	NA	NA	random_intercept
Ybx3	-0.0144189567688899	0.0397607747388289	-0.362642751898114	NA	NA	0.716972515168996	0.641513742415502	0.999990885851305	0.940805071703994	6737	4142	0.131411983302002	1	10.5159757900768	7.88783610116886	9.64893224367741	-0.0144189567688899	-0.0144189567688899	-0.0144189567688899	NA	NA	random_intercept
Klf12	-0.0187109986657752	0.0514891547830005	-0.363396889007639	NA	NA	0.71639747991909	0.641801260040455	0.999990885851305	0.940805071703994	6738	4141	0.131970658148795	1	9.40967430012958	5.97436796726097	9.99506342861847	-0.0187109986657752	-0.0187109986657752	-0.0187109986657752	NA	NA	random_intercept
Ampd2	-0.0134272691843899	0.0367968297709783	-0.364902880709034	NA	NA	0.715309015399709	0.642345492300145	0.999990885851305	0.939750177478024	6739	4140	0.133031829497632	1	10.5512459474051	9.37876208459739	10.308616456918	-0.0134272691843899	-0.0134272691843899	-0.0134272691843899	NA	NA	random_intercept
Vcp	-0.00737527455690171	0.0201570555513864	-0.365890471358772	NA	NA	0.715128579175721	0.64243571041214	0.999990885851305	0.939740116486288	6740	4139	0.133208206503781	1	12.9819805588732	13.0315959797973	12.9772891203746	-0.00737527455690171	-0.00737527455690171	-0.00737527455690171	NA	NA	random_intercept
Ppp2r1a	-0.00843849026705162	0.0231122619660549	-0.365108801529045	NA	NA	0.715126641000561	0.64243667949972	0.999990885851305	0.939740116486288	6741	4138	0.133210101795186	1	14.8723239094983	13.1215912314548	14.5101393022296	-0.00843849026705162	-0.00843849026705162	-0.00843849026705162	NA	NA	random_intercept
Vta1	-0.0166141634051483	0.0453942424823345	-0.365997150665392	NA	NA	0.714460018322875	0.642769990838563	0.999990885851305	0.939315455561546	6742	4137	0.133862881621868	1	10.5619242963301	7.10389512693728	10.5277645926176	-0.0166141634051483	-0.0166141634051483	-0.0166141634051483	NA	NA	random_intercept
Mapk9	-0.0116764988556395	0.0318619517132692	-0.366471550792562	NA	NA	0.714097416598013	0.642951291700994	0.999990885851305	0.939065727484669	6743	4136	0.134218713445215	1	10.1502447824026	13.2773821569343	10.8456720855176	-0.0116764988556395	-0.0116764988556395	-0.0116764988556395	NA	NA	random_intercept
Ccdc13	-0.0220352809625478	0.0601224265428995	-0.366506846606148	NA	NA	0.714081100851465	0.642959449574267	0.999990885851305	0.939065727484669	6744	4135	0.134234737165116	1	7.83635095828732	5.84760384522986	8.41826521334482	-0.0220352809625478	-0.0220352809625478	-0.0220352809625478	NA	NA	random_intercept
Prkcq	-0.0257301454021115	0.0700736570651993	-0.367187135362026	NA	NA	0.713948995799394	0.643025502100303	0.999990885851305	0.939065727484669	6745	4134	0.134364517695403	1	8.4093906302128	7.89862333908318	7.51797887320855	-0.0257301454021115	-0.0257301454021115	-0.0257301454021115	NA	NA	random_intercept
Hspg2	-0.0216289480053697	0.0588925911478303	-0.36726093357104	NA	NA	0.713509078432231	0.643245460783885	0.999990885851305	0.938973113378394	6746	4133	0.134797207243359	1	8.92788614086926	8.31624402900605	9.93545093881995	-0.0216289480053697	-0.0216289480053697	-0.0216289480053697	NA	NA	random_intercept
Zcchc24	-0.0242525968494596	0.0658560427372079	-0.368266841453521	NA	NA	0.713437073270749	0.643281463364626	0.999990885851305	0.938973113378394	6747	4132	0.134868104534613	1	9.66672011424468	NA	10.1320912579062	-0.0242525968494596	NA	-0.0242525968494596	NA	NA	random_intercept
Ccnl1	-0.0280654572482608	0.0761940734198112	-0.368341735631153	NA	NA	0.712718601833103	0.643640699083449	0.999990885851305	0.938386946349611	6748	4131	0.135576680652846	1	10.2054593841019	7.00171528803063	10.3848570220983	-0.0280654572482608	-0.0280654572482608	-0.0280654572482608	NA	NA	random_intercept
Tprgl	-0.00770180869474787	0.0208989341145102	-0.368526387640051	NA	NA	0.712701332521125	0.643649333739438	0.999990885851305	0.938386946349611	6749	4130	0.135593738062568	1	12.4616807054208	12.3294945731937	12.487907402792	-0.00770180869474787	-0.00770180869474787	-0.00770180869474787	NA	NA	random_intercept
Nckap1l	-0.0125795654845377	0.0340920410337684	-0.368988335784225	NA	NA	0.71222227870084	0.64388886064958	0.999990885851305	0.938187690446566	6750	4129	0.13606739952764	1	6.79348331901771	8.68891737617633	6.49983583691705	-0.0125795654845377	-0.0125795654845377	-0.0125795654845377	NA	NA	random_intercept
Maea	-0.0131852400055181	0.0357126129984559	-0.369204012209584	NA	NA	0.712064099470711	0.643967950264644	0.999990885851305	0.938187690446566	6751	4128	0.136224004303813	1	9.43597396529191	8.98611257655432	9.85213201394306	-0.0131852400055181	-0.0131852400055181	-0.0131852400055181	NA	NA	random_intercept
Ip6k2	-0.0164002250843152	0.0443690440329561	-0.369632148759697	NA	NA	0.711745802835769	0.644127098582115	0.999990885851305	0.938014398261146	6752	4127	0.136539442952953	1	9.9432104991987	8.78817273837109	10.9086554654531	-0.0164002250843152	-0.0164002250843152	-0.0164002250843152	NA	NA	random_intercept
Iqsec1	-0.015567784027425	0.0420503165856833	-0.3702179981381	NA	NA	0.711586745256084	0.644206627371958	0.999990885851305	0.938014398261146	6753	4126	0.136697227720084	1	10.7780093789266	NA	11.3965315644219	-0.015567784027425	NA	-0.015567784027425	NA	NA	random_intercept
Apcdd1	-0.0168607225194939	0.0455874545202607	-0.369854441247655	NA	NA	0.71158115256796	0.64420942371602	0.999990885851305	0.938014398261146	6754	4125	0.136702777539163	1	7.78352229630558	8.89007686526187	6.42621314769084	-0.0168607225194939	-0.0168607225194939	-0.0168607225194939	NA	NA	random_intercept
Mrpl35	-0.0113404317634002	0.0306576398103904	-0.36990557112478	NA	NA	0.711549645973876	0.644225177013062	0.999990885851305	0.938014398261146	6755	4124	0.136734045021882	1	10.4114460819032	7.82134122945778	10.0800786798427	-0.0113404317634002	-0.0113404317634002	-0.0113404317634002	NA	NA	random_intercept
Ei24	-0.0107303447038497	0.028979885239361	-0.370268709321028	NA	NA	0.711318469654403	0.644340765172799	0.999990885851305	0.938014398261146	6756	4123	0.13696359122109	1	11.6518583098523	10.5303870762303	11.1647711199902	-0.0107303447038497	-0.0107303447038497	-0.0107303447038497	NA	NA	random_intercept
Tcof1	-0.0305652872369935	0.0825234083738	-0.370383238396361	NA	NA	0.711203383537298	0.644398308231351	0.999990885851305	0.938014398261146	6757	4122	0.137077947428651	1	6.58415740961221	7.74691090941956	6.45488238749128	-0.0305652872369935	-0.0305652872369935	-0.0305652872369935	NA	NA	random_intercept
Dhrs11	-0.0168634249283574	0.0454799608423983	-0.370788026550731	NA	NA	0.710882522089329	0.644558738955335	0.999990885851305	0.938014398261146	6758	4121	0.137397060462799	1	5.99239457433099	7.58770067617234	5.62570489016095	-0.0168634249283574	-0.0168634249283574	-0.0168634249283574	NA	NA	random_intercept
Gramd1b	-0.0121928373424861	0.0328799600248076	-0.370828837178839	NA	NA	0.710862913523303	0.644568543238348	0.999990885851305	0.938014398261146	6759	4120	0.137416575861202	1	7.31519691459359	8.75678812015376	7.94740443534332	-0.0121928373424861	-0.0121928373424861	-0.0121928373424861	NA	NA	random_intercept
Gabpa	-0.0180193405134402	0.0485879250344788	-0.370860465859643	NA	NA	0.710848452110088	0.644575773944956	0.999990885851305	0.938014398261146	6760	4119	0.13743096957279	1	9.48918552630128	6.49253548351342	8.64526700892059	-0.0180193405134402	-0.0180193405134402	-0.0180193405134402	NA	NA	random_intercept
Tbx6	-0.0163561107949917	0.0440983543805605	-0.370900706494432	NA	NA	0.710801766401632	0.644599116799184	0.999990885851305	0.938014398261146	6761	4118	0.137477442572351	1	4.97833821371779	6.84659346684789	5.23270315940326	-0.0163561107949917	-0.0163561107949917	-0.0163561107949917	NA	NA	random_intercept
Fa2h	-0.0265866077219559	0.0714552592406895	-0.372073490523653	NA	NA	0.7102673390795	0.64486633046025	0.999990885851305	0.938014398261146	6762	4117	0.138010071811323	1	10.3090917379948	11.0919964307289	10.7509362818014	-0.0265866077219559	-0.0265866077219559	-0.0265866077219559	NA	NA	random_intercept
Ppp1r13b	-0.0135405325497473	0.0363795745603315	-0.372201509044363	NA	NA	0.710253986694839	0.64487300665258	0.999990885851305	0.938014398261146	6763	4116	0.138023394276495	1	11.0405403752101	11.4171528507874	11.3166060749443	-0.0135405325497473	-0.0135405325497473	-0.0135405325497473	NA	NA	random_intercept
Tor2a	-0.025527000155432	0.0686360595910727	-0.371918206078839	NA	NA	0.710052422686528	0.644973788656736	0.999990885851305	0.938014398261146	6764	4115	0.138224595537608	1	8.06590874430712	6.29362304444305	8.70403905824019	-0.025527000155432	-0.025527000155432	-0.025527000155432	NA	NA	random_intercept
Polr3h	-0.0195514422176592	0.0524971283090791	-0.372428794629475	NA	NA	0.709864654561455	0.645067672719273	0.999990885851305	0.938014398261146	6765	4114	0.138412175821202	1	9.16794786397871	9.67451670140414	9.27873100561717	-0.0195514422176592	-0.0195514422176592	-0.0195514422176592	NA	NA	random_intercept
2310010J17Rik	-0.0216989819271045	0.0581383174728857	-0.373230304389603	NA	NA	0.709625919558105	0.645187040220948	0.999990885851305	0.938014398261146	6766	4113	0.138650881110348	1	6.32461883911602	NA	6.79538792466886	-0.0216989819271045	NA	-0.0216989819271045	NA	NA	random_intercept
Baiap3	-0.0503931525094433	0.130690145989619	-0.385592594819245	NA	NA	0.709374897428428	0.645312551285786	0.999990885851305	0.938014398261146	6767	4112	0.138902124589855	1	6.51853561718456	NA	6.34419243789678	-0.0503931525094433	NA	-0.0503931525094433	NA	NA	random_intercept
Mrps18a	-0.0101890198099839	0.0272814730912588	-0.373477626222777	NA	NA	0.708883406655872	0.645558296672064	0.999990885851305	0.937878095062342	6768	4111	0.139394799022668	1	10.8206645972159	11.2223037850525	10.6647401097822	-0.0101890198099839	-0.0101890198099839	-0.0101890198099839	NA	NA	random_intercept
Soat1	-0.0254947052543303	0.068237201730535	-0.373618856104438	NA	NA	0.708812577058241	0.64559371147088	0.999990885851305	0.937878095062342	6769	4110	0.13946588112465	1	7.09107063723938	6.95715632699206	7.42298282135278	-0.0254947052543303	-0.0254947052543303	-0.0254947052543303	NA	NA	random_intercept
Syt1	-0.0134695473009232	0.0360281622330558	-0.373861625630322	NA	NA	0.708619333305367	0.645690333347317	0.999990885851305	0.937878095062342	6770	4109	0.139659918798493	1	14.4671566293082	13.2967304402313	14.492306273869	-0.0134695473009232	-0.0134695473009232	-0.0134695473009232	NA	NA	random_intercept
Ranbp10	-0.00748687596522588	0.0200232052832872	-0.37390996392945	NA	NA	0.70856077134911	0.645719614325445	0.999990885851305	0.937878095062342	6771	4108	0.139718751702588	1	9.59281507879326	10.5620492354538	9.27448093003585	-0.00748687596522588	-0.00748687596522588	-0.00748687596522588	NA	NA	random_intercept
Atp2a2	-0.00924276159538117	0.0247011325164185	-0.374183717659003	NA	NA	0.708424637773813	0.645787681113093	0.999990885851305	0.937878095062342	6772	4107	0.139855569693452	1	14.0476020176955	14.2590187612745	14.0256588178374	-0.00924276159538117	-0.00924276159538117	-0.00924276159538117	NA	NA	random_intercept
Eif2s3y	-0.0330600449594596	0.088321767007729	-0.37431367237667	NA	NA	0.708281113441972	0.645859443279014	0.999990885851305	0.937878095062342	6773	4106	0.139999898251915	1	9.68535440307568	8.48672996467501	4.47713964867382	-0.0330600449594596	-0.0330600449594596	-0.0330600449594596	NA	NA	random_intercept
Ppp1r3g	-0.0348545131287469	0.0927229159006129	-0.375899666120363	NA	NA	0.707792547792674	0.646103726103663	0.999990885851305	0.937803573068053	6774	4105	0.140491837779717	1	7.5024927937922	NA	6.50463419256858	-0.0348545131287469	NA	-0.0348545131287469	NA	NA	random_intercept
Dazl	-0.0214520478318311	0.0571110728922532	-0.375619765930556	NA	NA	0.707588652374111	0.646205673812944	0.999990885851305	0.937761861662473	6775	4104	0.140697432274415	1	6.04959011315444	6.52308275440065	6.16753466514448	-0.0214520478318311	-0.0214520478318311	-0.0214520478318311	NA	NA	random_intercept
Ing5	-0.0197340284842455	0.0525840874412376	-0.375285175506718	NA	NA	0.707548124173183	0.646225937913409	0.999990885851305	0.937761861662473	6776	4103	0.14073831862909	1	7.43445406608889	5.95661449531593	7.99242136650496	-0.0197340284842455	-0.0197340284842455	-0.0197340284842455	NA	NA	random_intercept
Mrpl3	-0.00811945472959013	0.0216212153040977	-0.375531838307504	NA	NA	0.707355243209331	0.646322378395334	0.999990885851305	0.937761861662473	6777	4102	0.140932996981036	1	10.1662024580466	11.0665150278764	9.9962109021888	-0.00811945472959013	-0.00811945472959013	-0.00811945472959013	NA	NA	random_intercept
Cdk5rap2	-0.0171176329928596	0.0455802135928722	-0.375549644101195	NA	NA	0.707343431305369	0.646328284347315	0.999990885851305	0.937761861662473	6778	4101	0.140944923944247	1	5.75132252466763	8.1370707870928	6.10845822739052	-0.0171176329928596	-0.0171176329928596	-0.0171176329928596	NA	NA	random_intercept
Cntn1	-0.0141912714058103	0.0376711027146277	-0.376715051675401	NA	NA	0.706516112853538	0.646741943573231	0.999990885851305	0.937253936051316	6779	4100	0.141781734520372	1	13.5290662359839	12.0719077289741	13.1031834042584	-0.0141912714058103	-0.0141912714058103	-0.0141912714058103	NA	NA	random_intercept
