Sample	het_TASTPM_18m_Hipp_rep1	het_TASTPM_18m_Hipp_rep2	het_TASTPM_18m_Hipp_rep3	het_TASTPM_18m_Hipp_rep4	het_TASTPM_2m_Hipp_rep1	het_TASTPM_2m_Hipp_rep2	het_TASTPM_2m_Hipp_rep3	het_TASTPM_2m_Hipp_rep4	het_TASTPM_4m_Hipp_rep1	het_TASTPM_4m_Hipp_rep2	het_TASTPM_4m_Hipp_rep3	het_TASTPM_4m_Hipp_rep4	het_TASTPM_8m_Hipp_rep1	het_TASTPM_8m_Hipp_rep2	het_TASTPM_8m_Hipp_rep3	het_TASTPM_8m_Hipp_rep4	ho_TASTPM_18m_Hipp_rep1	ho_TASTPM_18m_Hipp_rep2	ho_TASTPM_18m_Hipp_rep3	ho_TASTPM_2m_Hipp_rep1	ho_TASTPM_2m_Hipp_rep2	ho_TASTPM_2m_Hipp_rep3	ho_TASTPM_2m_Hipp_rep4	ho_TASTPM_4m_Hipp_rep1	ho_TASTPM_4m_Hipp_rep2	ho_TASTPM_4m_Hipp_rep3	ho_TASTPM_4m_Hipp_rep4	ho_TASTPM_8m_Hipp_rep1	ho_TASTPM_8m_Hipp_rep2	ho_TASTPM_8m_Hipp_rep3	ho_TASTPM_8m_Hipp_rep4	TAS10_18m_Hipp_rep1	TAS10_18m_Hipp_rep2	TAS10_18m_Hipp_rep3	TAS10_18m_Hipp_rep4	TAS10_2m_Hipp_rep1	TAS10_2m_Hipp_rep2	TAS10_2m_Hipp_rep3	TAS10_2m_Hipp_rep4	TAS10_4m_Hipp_rep1	TAS10_4m_Hipp_rep2	TAS10_8m_Hipp_rep1	TAS10_8m_Hipp_rep2	TAS10_8m_Hipp_rep3	TAU_18m_Hipp_rep1	TAU_18m_Hipp_rep2	TAU_18m_Hipp_rep3	TAU_2m_Hipp_rep1	TAU_2m_Hipp_rep2	TAU_2m_Hipp_rep3	TAU_2m_Hipp_rep4	TAU_4m_Hipp_rep1	TAU_4m_Hipp_rep2	TAU_4m_Hipp_rep3	TAU_4m_Hipp_rep4	TAU_8m_Hipp_rep1	TAU_8m_Hipp_rep2	TAU_8m_Hipp_rep3	TAU_8m_Hipp_rep4	TPM_18m_Hipp_rep1	TPM_18m_Hipp_rep2	TPM_18m_Hipp_rep3	TPM_2m_Hipp_rep1	TPM_2m_Hipp_rep2	TPM_2m_Hipp_rep3	TPM_2m_Hipp_rep4	TPM_4m_Hipp_rep1	TPM_4m_Hipp_rep2	TPM_4m_Hipp_rep3	TPM_4m_Hipp_rep4	TPM_8m_Hipp_rep1	TPM_8m_Hipp_rep2	TPM_8m_Hipp_rep3	TPM_8m_Hipp_rep4	WT_18m_Hipp_rep1	WT_18m_Hipp_rep2	WT_18m_Hipp_rep3	WT_18m_Hipp_rep4	WT_18m_Hipp_rep5	WT_18m_Hipp_rep6	WT_18m_Hipp_rep7	WT_2m_Hipp_rep1	WT_2m_Hipp_rep10	WT_2m_Hipp_rep11	WT_2m_Hipp_rep12	WT_2m_Hipp_rep2	WT_2m_Hipp_rep3	WT_2m_Hipp_rep4	WT_2m_Hipp_rep5	WT_2m_Hipp_rep6	WT_2m_Hipp_rep7	WT_2m_Hipp_rep8	WT_2m_Hipp_rep9	WT_4m_Hipp_rep1	WT_4m_Hipp_rep2	WT_4m_Hipp_rep3	WT_4m_Hipp_rep4	WT_4m_Hipp_rep5	WT_4m_Hipp_rep6	WT_4m_Hipp_rep7	WT_4m_Hipp_rep8	WT_4m_Hipp_rep9	WT_8m_Hipp_rep1	WT_8m_Hipp_rep10	WT_8m_Hipp_rep2	WT_8m_Hipp_rep3	WT_8m_Hipp_rep4	WT_8m_Hipp_rep5	WT_8m_Hipp_rep6	WT_8m_Hipp_rep7	WT_8m_Hipp_rep8	WT_8m_Hipp_rep9
TPM_18m_Hipp_rep1	0.989509758842115	0.989793881240081	0.992817491194232	0.991504780326086	0.979565721778581	0.977176418992949	0.985416581463977	0.981233630874967	0.977861809462941	0.989138509332917	0.992822228801177	0.98616296945908	0.988839372408096	0.990445065270004	0.990457891654285	0.990221142211849	0.967206024729995	0.967604484110389	0.965020368981475	0.992679245645041	0.991963902007961	0.979075078160874	0.989239178839582	0.989961955909976	0.973656479331233	0.98651076702273	0.973314529287648	0.969965424067614	0.976994809985206	0.986436724628695	0.987408601803855	0.977974735008734	0.980894831259002	0.9917011264416	0.990787319195324	0.989599205783537	0.982984724450224	0.990771655902092	0.990822508104389	0.992185670981221	0.99265105585151	0.974405028647626	0.989254577469606	0.989111501567891	0.948272691603871	0.949311899446932	0.972507977160507	0.956513464148223	0.982529995469682	0.990273552607109	0.990513931500974	0.977257665239431	0.990476357583188	0.988968741477577	0.965718191263921	0.991528375400867	0.991897459199946	0.992868637816405	0.993335003917224	NA	0.995076251090323	0.992658527028225	0.976896235328365	0.987658057236354	0.989391197241086	0.98177349350655	0.981865041283758	0.97446197497898	0.993889627703056	0.995677161082504	0.977786592624112	0.977921407116818	0.991878393609808	0.988861963855092	0.977502906166449	0.978572568598456	0.984440647231968	0.990792112457379	0.99178572685745	0.992554347840856	0.990783914389206	0.978267391014772	0.992226572977142	0.992315615982088	0.988960908007156	0.98066585264612	0.991633486168072	0.990023493064619	0.988650504678202	0.990756351359527	0.993042034800466	0.992237648192484	0.992517114680474	0.977802888960272	0.992314576227822	0.995576792664508	0.992584422718849	0.991089598880659	0.994576264148154	0.993544175477918	0.993179369416655	0.990861667927054	0.973861355053693	0.988321169123333	0.975900444885678	0.987199233198151	0.983550154389387	0.985322559108333	0.988911382817901	0.993427256998461	0.992545385525288	0.990781751457844
TPM_18m_Hipp_rep2	0.990208965292078	0.991424497929845	0.993121880288345	0.991315626357795	0.979128369159742	0.976756332597908	0.985936820327655	0.980762771010557	0.978350131416827	0.987510293568068	0.993514792679452	0.985286338353368	0.990068741995975	0.992428239552293	0.99095700940225	0.991988765555088	0.967066215622697	0.966768632203047	0.964426611560309	0.992153664733473	0.993306773393213	0.977168140217086	0.989218177196523	0.991300260151786	0.973240547966603	0.98777315683079	0.971349663236636	0.970436096682038	0.976160116388638	0.987834736651796	0.98970113656836	0.977292176102543	0.980346629464399	0.99275114605151	0.990951314748968	0.991446133192905	0.983448767131545	0.991948234223931	0.991064934524286	0.990918218942812	0.992889643954868	0.974199862992234	0.991215027435324	0.989384601960001	0.9459446526299	0.951765382814256	0.971513429849255	0.955040995623797	0.981740710292455	0.990845540987412	0.990850148330008	0.978637435750679	0.992065307977743	0.98999369809445	0.966026892326658	0.992874446128067	0.993241886113869	0.993714122265487	0.994197555110295	0.995076251090323	NA	0.993211556193914	0.975903264926236	0.988579902412363	0.989862143567119	0.983010598658794	0.981224247323432	0.978436038949904	0.994779545932223	0.995264749963114	0.977602870431252	0.977248622411457	0.992924210817015	0.989989637628853	0.977361770334026	0.978266103743401	0.983614804445195	0.992299746763145	0.993141684329181	0.9944545063326	0.992559333474537	0.979344361509851	0.992559928608604	0.992715573221762	0.988610181720817	0.980056516653183	0.9933400542651	0.990927341110072	0.989793479931118	0.992114334285667	0.993211695897406	0.993249099552458	0.99280657435622	0.978265559105887	0.992981712866783	0.994822584966873	0.9937175779343	0.992612199924557	0.994054533197501	0.993830596573791	0.992303056242861	0.989852402169267	0.973897810307356	0.986928836821673	0.975547514372908	0.987441533099331	0.983251036316305	0.986863164610611	0.990340432257479	0.99334513702487	0.992633677777094	0.990894123723211
TPM_18m_Hipp_rep3	0.985310600499317	0.989818331458017	0.989230410413262	0.986643402541718	0.970293419940247	0.96543179820393	0.981717419623938	0.972065152631933	0.967797803775687	0.985265408458544	0.991836199079669	0.987461244680401	0.983601177958252	0.991974273714308	0.988435377743542	0.988892092172295	0.956272801247309	0.958058867062582	0.953916823955101	0.990600012810036	0.990113690614689	0.976999662810583	0.992426929699977	0.991048623715357	0.967854928085473	0.98788547039231	0.968385765892436	0.96514831341879	0.96777763253841	0.985774285220694	0.987039389629187	0.967886488286415	0.971957730725252	0.990156142690044	0.990259503986716	0.990054874964067	0.977121592896313	0.990041868293729	0.988660199399806	0.98782576264313	0.989451479969419	0.963027891432902	0.98981815482576	0.993596636844066	0.936161665916943	0.945822319152581	0.962603308277535	0.944837201933566	0.973449249599295	0.985346606510555	0.987085452448408	0.975390156034843	0.991465405432971	0.986779032474745	0.966491647924374	0.989586918951679	0.99147974388667	0.991144900403001	0.988640839761106	0.992658527028225	0.993211556193914	NA	0.965914470026647	0.988259198632501	0.989584101956484	0.986620497370242	0.972709717467401	0.976583656532643	0.991086281664663	0.991431476578502	0.968032131916898	0.966870407645569	0.988028992024795	0.988748553019086	0.964948555694426	0.96708977065971	0.978731235237033	0.992128339083068	0.991854269692348	0.991142716324315	0.98994787631261	0.968552956773479	0.993759915361857	0.993476252129766	0.991599156907411	0.970389575850963	0.992573206593866	0.985231066698189	0.988560562620758	0.991727018470258	0.990927758639589	0.991546110535408	0.990096364660254	0.966636394301749	0.986805033580005	0.99143945174212	0.992480890797993	0.989742180380912	0.990989471017026	0.989312363847955	0.989797348096284	0.986837351478708	0.96557541815333	0.989726354379456	0.966459544542836	0.982104647998077	0.975711936285006	0.987210397172904	0.983798905516288	0.989161707471897	0.988344444284992	0.988882656645502
TPM_2m_Hipp_rep1	0.982337664528882	0.970001618311763	0.977148121646092	0.980076175408976	0.992588897857864	0.991399063533298	0.982384468772002	0.991628086308988	0.988924121242539	0.980306291087933	0.974142543658193	0.963400038847846	0.982820257940211	0.968249451066866	0.980231808696365	0.971744445163309	0.984072910405561	0.985497222957434	0.985618640679724	0.972815824357537	0.97517798123242	0.965490122080111	0.960917238580978	0.969094621446363	0.977538858889566	0.968597774246788	0.96822348320493	0.972047859996593	0.990617331922282	0.971238733244756	0.970189860213851	0.991079732206326	0.991892915595413	0.97322382960833	0.975251574267708	0.971656868155426	0.979770459788619	0.973001729140778	0.973776741485773	0.982657450911597	0.978325533673082	0.989352397130232	0.971890387647008	0.960742671738482	0.973273052872091	0.948524353275093	0.980392569453742	0.975552869370301	0.991468031935073	0.984705196748331	0.973781433195576	0.973542445818377	0.96984425932221	0.976733344064016	0.95073300480728	0.977322690826911	0.97108878321314	0.978107136592468	0.981396445505309	0.976896235328365	0.975903264926236	0.965914470026647	NA	0.963274824554003	0.978128653309402	0.949634365382845	0.993452458959561	0.956354063404822	0.976653540902731	0.982447634714919	0.987204769800845	0.993859434655433	0.981478729762175	0.971667400181367	0.991377057631199	0.990746238387769	0.987861694317396	0.97211179236327	0.970099352940113	0.97426346803673	0.972776388480267	0.99002943093656	0.970753307214726	0.966548916070521	0.969527876137604	0.993086529977909	0.971420334956888	0.983733481936269	0.970713975778477	0.970853301862261	0.976973465999658	0.973512193777139	0.977413545678743	0.987189466263367	0.983531024581778	0.979642847411194	0.972058664146541	0.974312143409182	0.983927106744711	0.979376831205999	0.982045910362188	0.98396356435609	0.985000034735603	0.971174256644772	0.990629054415166	0.987147823471536	0.992499511774898	0.964432288491792	0.982644728922827	0.978916412440564	0.982074490154603	0.975448146318167
TPM_2m_Hipp_rep2	0.986959659380668	0.98965946992396	0.98429447581873	0.982743858395226	0.966096724982362	0.96459855644817	0.977185951611701	0.969771171447885	0.966232875764662	0.982999377416133	0.989078212261597	0.98852747292108	0.977834573620107	0.989610234081385	0.989258102126349	0.989722871938303	0.951706062415646	0.951804738739309	0.949828639398557	0.987780361868343	0.987347065550922	0.976646326994866	0.986899385785021	0.989735742027925	0.969919843049713	0.986657065857336	0.966167612162278	0.958066806179943	0.963420500357295	0.985315955140057	0.985533938986359	0.963481087889368	0.968866671020578	0.992609971120422	0.98966189978026	0.99109948711628	0.982304199547838	0.993202815410326	0.988496104061528	0.98500585885379	0.986822383880052	0.961149284440986	0.990658182238145	0.990772409804648	0.932051473475991	0.937396736372725	0.958668746335946	0.944713657106322	0.97188253483411	0.985992240365331	0.99123991635712	0.967750886152359	0.991412624024251	0.989268462474901	0.971577381522707	0.992162063840164	0.992311584527961	0.988161597595741	0.986357933715291	0.987658057236354	0.988579902412363	0.988259198632501	0.963274824554003	NA	0.988742429934769	0.986264066506158	0.969354709277018	0.974853949092848	0.988928346502158	0.987377557601031	0.963735811920931	0.963384155851743	0.989948126046875	0.989925493122634	0.963719657373874	0.964555878401565	0.972426305693259	0.989725032033347	0.991691383739726	0.990829476992034	0.990070662075949	0.965728199798833	0.988178270649182	0.99066347264024	0.985906361428874	0.96762991813918	0.992129293325326	0.987364708045354	0.990177585235157	0.992599360977822	0.990208739019332	0.98927403015633	0.988737823694508	0.963577862265385	0.988514109129213	0.987503990920699	0.989850848227687	0.991493397397064	0.986671525655394	0.985883602194468	0.98656146244659	0.981785612428282	0.960758979561569	0.982996046964451	0.962158580147946	0.976589218102115	0.969671132134913	0.985400370129968	0.986807516578294	0.985983391701329	0.98536032107909	0.983622226158003
TPM_2m_Hipp_rep3	0.989895825308347	0.98978453130856	0.986538997792996	0.987478075537091	0.97772359310254	0.973344838358661	0.985484627368316	0.980468899753992	0.97387490626669	0.989387091711092	0.990336500382161	0.985910438293772	0.983203232000479	0.9898585804943	0.994037984439741	0.988213976777	0.963829010110452	0.967633153593103	0.964346122190648	0.987085518195303	0.988906641956831	0.979569739838103	0.986930520300668	0.98973551536311	0.979112850248221	0.988723060960485	0.975300644890205	0.969735760002961	0.979048966624354	0.986669173271464	0.98594109576427	0.977294401074146	0.981948218991902	0.990502374523522	0.99404068605435	0.991169027113014	0.982275962938594	0.991143355243687	0.988198278312095	0.992663889673892	0.988787214354031	0.971018919809115	0.990673228744746	0.989868180919355	0.953475322003199	0.949119127869958	0.970867660665645	0.957691671182604	0.982424215485284	0.988517826490053	0.987121619941542	0.977558088701133	0.991025449186107	0.989196831130887	0.971606314441064	0.992467349026406	0.990811178669691	0.992312306566596	0.988947984337248	0.989391197241086	0.989862143567119	0.989584101956484	0.978128653309402	0.988742429934769	NA	0.983006126772853	0.983404505922737	0.977059160377518	0.990214647409439	0.991313705663549	0.972567035309208	0.975156150939909	0.98920266372028	0.989895372106121	0.972366411713113	0.973388412151325	0.98835407801448	0.993489211669046	0.98860246560319	0.990571070374069	0.989747178022028	0.973855230958547	0.991591300314461	0.989136405095804	0.993266715317929	0.978851384953245	0.99256238774627	0.988605198013431	0.989947903756635	0.991213516726456	0.990348556309489	0.989975750972308	0.990054109571452	0.971261957086803	0.989131125378026	0.989103606930771	0.98953833430288	0.990578061878907	0.992887476629095	0.987380071088563	0.993229590518693	0.99139968058623	0.971262133205784	0.99164749615668	0.974577969828718	0.98718508176905	0.983008425561468	0.987047611116933	0.987164407766966	0.986570006011238	0.989502341120554	0.986296844316355
TPM_2m_Hipp_rep4	0.975439614687783	0.984372713366504	0.975798799920216	0.97540085555659	0.950746025118282	0.948021239116607	0.967252035813031	0.955073073601981	0.951656416152105	0.975536872770445	0.984642703172976	0.979410936412803	0.967938735564972	0.985929000210078	0.981736450842116	0.983172375268945	0.936981566282411	0.936770498104098	0.933081627284907	0.982257735722086	0.98248707494819	0.969025678329398	0.987998435285095	0.985264112463277	0.959605029107761	0.980180986564582	0.960107011833761	0.947504186191998	0.949080030709658	0.977395051721069	0.978203448312222	0.951387336761372	0.955374421123375	0.984552739946312	0.98372832337793	0.984544008307766	0.967061320542919	0.986004705194506	0.982553596566035	0.980103769852619	0.979448560118595	0.945121517011418	0.983207799557589	0.987937579923579	0.915410606491866	0.934983758843568	0.946328828603509	0.928943975671109	0.955702482045388	0.972351802203803	0.975563669646012	0.958577743230485	0.985837326755774	0.978982349436865	0.962922698477715	0.98458903789392	0.985912950569418	0.982709564342733	0.977900342120513	0.98177349350655	0.983010598658794	0.986620497370242	0.949634365382845	0.986264066506158	0.983006126772853	NA	0.955550895544863	0.972558379153826	0.983846282914609	0.979615067180765	0.949108032675246	0.947820276219886	0.97633594544763	0.983072580627208	0.948111122983636	0.949526509242733	0.96390061669956	0.98558425280204	0.979875716058885	0.983486011952628	0.983379585630694	0.950423533179633	0.985773033441316	0.988555896089109	0.985340486169271	0.951419507639877	0.986635682237062	0.973629834807359	0.982471748842337	0.985841088214845	0.983739061928601	0.984086779063896	0.981840019104549	0.95050553256732	0.976992199208965	0.979978583470656	0.984846345550834	0.983814066744378	0.979352978034841	0.977520585042678	0.979429778265105	0.974042619701316	0.946066682025259	0.981167820874079	0.946808996023473	0.966729021024757	0.956977203849721	0.980414991448132	0.973841907683629	0.977399911783271	0.976283309835032	0.975844178642827
TPM_4m_Hipp_rep1	0.986101196436214	0.976512024028751	0.981733990400664	0.983908076080621	0.992388175584705	0.989949241880256	0.986647670145822	0.993662056012683	0.987740099366356	0.984974757877643	0.979402789020337	0.971904030082657	0.986920620053503	0.975086809693744	0.985703761537515	0.97735244478378	0.980730988180537	0.984044075202715	0.983480148952366	0.977295852883293	0.980380982629744	0.966928825008641	0.967842189131158	0.975544225418777	0.977791716493628	0.973645704882551	0.96887699569224	0.972655063325435	0.993736460370587	0.97500157545536	0.975771993458953	0.991663917737774	0.994244739215161	0.978284433084773	0.981612296340935	0.977324021074802	0.982015482930748	0.977853947601512	0.978633385279618	0.987705366251387	0.982380376275535	0.987637288335279	0.977540397676578	0.969181786077364	0.972785185009132	0.951271266669059	0.981276961845681	0.970838918298903	0.993560777987438	0.986842430255556	0.978451368779492	0.976465166929295	0.976326061986745	0.980244166708629	0.954176255091079	0.982352105730376	0.977377673392131	0.983627391679133	0.985387474127724	0.981865041283758	0.981224247323432	0.972709717467401	0.993452458959561	0.969354709277018	0.983404505922737	0.955550895544863	NA	0.962893762067063	0.98139784637984	0.986279474083293	0.98676142088153	0.991429211925692	0.98519296584984	0.977509952430955	0.989254369953492	0.989178675864809	0.993517956815456	0.978868876615062	0.975980699490093	0.97960869620296	0.978362813762813	0.987873319444649	0.977564084513086	0.973096978181897	0.976798839592644	0.993577692097127	0.977815922741444	0.986114132059475	0.976097491023266	0.976394392543743	0.98107537382334	0.978410547233402	0.981834131224471	0.985379417367126	0.986895835528527	0.98351924840242	0.977288111132005	0.979667718782497	0.988354785314288	0.983601683411664	0.988192068520058	0.989610703687195	0.983337349487735	0.978188609965642	0.989963331075887	0.991036160946883	0.994500125649227	0.970454484903624	0.985765553745366	0.982582135994256	0.985724553996512	0.979819177269039
TPM_4m_Hipp_rep2	0.974857858158315	0.980687854542884	0.97440844361742	0.974999420266319	0.962520106458154	0.958207181142918	0.972401616843404	0.963274463041337	0.96245704791433	0.968990928913355	0.976935576202012	0.968722415233537	0.976321479822015	0.982862276747734	0.976393896692225	0.976360367553255	0.951798433241079	0.951043672473969	0.948673412829504	0.976792695826328	0.978641229764858	0.9642601842362	0.975607747808026	0.980545426134036	0.961108530495146	0.975299044755076	0.957098714068547	0.958309351242496	0.959822027196177	0.974778568472437	0.978589281193171	0.964403490176965	0.96325527197287	0.97859152272547	0.977976088726022	0.979029663617265	0.966083256012928	0.977387929454263	0.975664054622877	0.97448222876158	0.976366576403071	0.958241752940543	0.976714750126793	0.973410491913464	0.931821178830638	0.973948508128628	0.95853273729096	0.939426553319417	0.961060613136964	0.975243751896557	0.97086299262486	0.966605027006386	0.980081205380848	0.975505242823433	0.957946529750808	0.978325079032325	0.979754425870431	0.975864412445509	0.977841342315504	0.97446197497898	0.978436038949904	0.976583656532643	0.956354063404822	0.974853949092848	0.977059160377518	0.972558379153826	0.962893762067063	NA	0.978174224648543	0.97675911544615	0.959458891556269	0.957251430620737	0.977275678899909	0.978103919372418	0.957872747371539	0.959070336665279	0.969613622574689	0.981899739059835	0.974808863149941	0.976718417392895	0.977782734644098	0.965319276089085	0.977241477299583	0.977139408891984	0.975052934251706	0.963954493268306	0.980665131986246	0.973823472325875	0.977122397379306	0.97906564712769	0.977822784263728	0.976826215964763	0.977213111205625	0.959775155229936	0.975667559289398	0.974817410538051	0.978013780348679	0.978263523184745	0.976419755163145	0.975754915252325	0.973874554423648	0.971146881598261	0.956026220624037	0.971595612477167	0.957370840563579	0.974177724109254	0.968098866645252	0.973849851373592	0.973877001862246	0.974357884239199	0.974766456511346	0.973272929763276
TPM_4m_Hipp_rep3	0.988992290874761	0.990373547266366	0.991062832698571	0.991209983898181	0.979643937392121	0.978561558834114	0.987838306541998	0.983342948230953	0.980492029719094	0.990845768519217	0.994980009495043	0.98604883644211	0.988125974943494	0.99132320581474	0.991630863558688	0.99280051225407	0.968164938632823	0.968428162830035	0.965318876314028	0.993149556152754	0.994019260025499	0.980568983370076	0.991250080147632	0.992294761330832	0.977632987133425	0.988918807784262	0.976061489171366	0.970373322384737	0.975760560910182	0.986475576799987	0.987191529946031	0.979912161236656	0.982153165632044	0.993125728100366	0.992218141964189	0.993018592014763	0.98694502151392	0.993095014367974	0.993585563503662	0.992218432952264	0.994854205959008	0.976236873681283	0.992485889980799	0.989351475744011	0.945422197770778	0.953623315523824	0.971233975261844	0.959372087148513	0.983796138467211	0.99052126543634	0.990276949190753	0.979893007168392	0.993525204779306	0.990920103417285	0.970401868904419	0.99306178775334	0.993692767975205	0.994801381691353	0.993752242664921	0.993889627703056	0.994779545932223	0.991086281664663	0.976653540902731	0.988928346502158	0.990214647409439	0.983846282914609	0.98139784637984	0.978174224648543	NA	0.994818275929283	0.979881168648634	0.977400257770954	0.991857587214333	0.992408515870119	0.978371263583981	0.979728579444895	0.983974721985275	0.993040973057985	0.99208424036654	0.992978779148329	0.993474286586736	0.978830505718301	0.991761090092188	0.993778275204024	0.988654428629143	0.980000909694522	0.992376570446075	0.991717708741246	0.992730895837128	0.992872963035961	0.994721304120635	0.994830429616886	0.994781649930283	0.977804895831039	0.993396961995527	0.994480387351492	0.994874330104459	0.994489338375335	0.993591328777643	0.994858261126887	0.99259250198409	0.990950690398717	0.975446712519901	0.98732899235368	0.977168169584936	0.98870287066669	0.98317982512299	0.988973724390398	0.991747464421161	0.993652182415245	0.993832526030005	0.992935008927099
TPM_4m_Hipp_rep4	0.991609811292693	0.990028572779601	0.9933556767084	0.992401895831902	0.984764106869866	0.982336141676221	0.988259351628634	0.985867589031361	0.982677154788103	0.990131340814407	0.993047868132973	0.984800965155969	0.991061763477093	0.990445316745815	0.991823082190923	0.990975532855943	0.972263025001733	0.972847941289856	0.97086335884776	0.992530180118315	0.992906405417352	0.980693746197018	0.987787849311204	0.990057264637719	0.977997978171379	0.98719110973192	0.975810433991721	0.97333558181452	0.981268146054621	0.987310610306436	0.98839320205022	0.982459004361114	0.985394157748645	0.991997172870168	0.991340455643165	0.990786686716549	0.98593456985913	0.991323419508877	0.99150330761456	0.993007801055803	0.993885815288071	0.97930966693711	0.990409632028447	0.987285088508788	0.95337664063217	0.95298511147675	0.976251349960808	0.962802035451005	0.986610886422999	0.993267584120419	0.991761510605993	0.980363439127938	0.991013549218381	0.990629657347277	0.967639846462374	0.992655878474567	0.992131512640998	0.99378250326628	0.995200619156905	0.995677161082504	0.995264749963114	0.991431476578502	0.982447634714919	0.987377557601031	0.991313705663549	0.979615067180765	0.986279474083293	0.97675911544615	0.994818275929283	NA	0.981868353899694	0.983321719219184	0.994112736655992	0.989858589974934	0.982573138483745	0.983240356412937	0.987375566407628	0.991456892713147	0.99226617904387	0.993395063967066	0.991751888261009	0.983722951418624	0.991988986299575	0.99126759886386	0.988857813722411	0.98521015912506	0.99250355914962	0.992923670383267	0.989891472159138	0.991565262957503	0.993731435900509	0.992721987129646	0.993579495067054	0.981752821742276	0.994327592139126	0.996080745573661	0.992931947396554	0.992613107519637	0.99622122809908	0.994798450824564	0.99411734316786	0.992494847022921	0.978136435598506	0.988284691965257	0.98067085936496	0.990330116320094	0.987905610501546	0.985652623943702	0.991778888332221	0.99401635793741	0.994178649816155	0.992015165251042
TPM_8m_Hipp_rep1	0.978299686611042	0.97118800556484	0.977566946464977	0.980504804490338	0.991770707820981	0.992443918230279	0.988995476766271	0.99267957769694	0.99445282686912	0.98034814038041	0.978350556839545	0.965617387665029	0.985705680578347	0.971367165387145	0.976735167715934	0.976633708852501	0.986287161485965	0.986313443877368	0.983270290932188	0.976298057810981	0.977255983911179	0.965180948943471	0.96802017000684	0.974897885686107	0.976679975408824	0.9763656160591	0.968640746944495	0.976162431646058	0.982931097123579	0.971883497566903	0.970309994994457	0.991959250099173	0.99004589210726	0.976960643438715	0.975945583134147	0.976486059036627	0.986858626937021	0.976292222901698	0.979284156644895	0.97818786077156	0.984083217518281	0.994249820422598	0.97804599157029	0.963246858178195	0.960287112945451	0.956163419013199	0.976668492469816	0.976021570994819	0.992299827068317	0.98581586682414	0.97395205276307	0.984783391077119	0.975744361926941	0.980134231894344	0.953719917001145	0.977586931741268	0.975870260356695	0.978975417651231	0.982186153259056	0.977786592624112	0.977602870431252	0.968032131916898	0.987204769800845	0.963735811920931	0.972567035309208	0.949108032675246	0.98676142088153	0.959458891556269	0.979881168648634	0.981868353899694	NA	0.991269993006149	0.981839799194864	0.978563198365497	0.991669221543874	0.994012717704514	0.981448368866097	0.974690144085611	0.972532330963974	0.974699831183836	0.97825189003918	0.989322656241825	0.96885667761675	0.971169117641725	0.963770143846062	0.990326423172281	0.970880089107662	0.986865820095872	0.978297913927345	0.975374024024897	0.981306660986673	0.978748899467174	0.982856270191629	0.987566598252567	0.985893736060459	0.981133268279004	0.977732011269348	0.97911302180529	0.980600835352249	0.984891303036768	0.978057522628913	0.98104246380369	0.993323817656236	0.965211751682165	0.994068268774263	0.989329409829689	0.989773587335102	0.975279316364694	0.986597350812776	0.983542019599032	0.986610973983847	0.985116750382415
TPM_8m_Hipp_rep2	0.982472061877622	0.970711497600683	0.978675041136631	0.980891590513199	0.993616334410363	0.994110476337359	0.984555648201937	0.992083755897831	0.992030211350046	0.978850653849308	0.974907155868579	0.962726584412896	0.985221009942015	0.969165791746349	0.978814861232802	0.973939662200073	0.986833915201992	0.987066718311305	0.987559021990766	0.974213798288766	0.975656156979321	0.965260470529013	0.96160535247085	0.970263165556287	0.976922777990392	0.971152153497721	0.967154535626815	0.97435514273665	0.988583103160766	0.972443764318581	0.971543909473651	0.99174959779014	0.991579258530174	0.975024981901871	0.974588522453089	0.972094889564805	0.982263946061355	0.973915675759167	0.974712551222673	0.980467503860732	0.980221648125699	0.993174273285866	0.974041610737225	0.960087403985371	0.969203368719892	0.95085336855368	0.980438182622111	0.976661968774669	0.991758108746856	0.9869095884703	0.975004927890688	0.977436989809856	0.970801618331043	0.978219250895529	0.950363279851447	0.977636147748167	0.972606664246109	0.977604610464135	0.982713101508965	0.977921407116818	0.977248622411457	0.966870407645569	0.993859434655433	0.963384155851743	0.975156150939909	0.947820276219886	0.991429211925692	0.957251430620737	0.977400257770954	0.983321719219184	0.991269993006149	NA	0.983644139843457	0.973662225781194	0.994718077524449	0.994495493882426	0.984741839720647	0.972147216376986	0.972082232977802	0.975584472825145	0.975107791387919	0.991926144513162	0.968846004233721	0.966623949709094	0.965417499045626	0.993196342801079	0.970939169572021	0.985586710937215	0.972345890675458	0.972090324893629	0.978240329128802	0.974396930473623	0.978801181849966	0.988899697687945	0.985449783241479	0.981051721157355	0.973253506562422	0.976081312934835	0.983225259772496	0.981806698527395	0.980054154414191	0.981950210667255	0.989427995744811	0.967659259871937	0.992745506570897	0.987642690473332	0.992665765163168	0.966913490638115	0.984966705466979	0.981262563958048	0.983950162050328	0.978948298628662
