#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE14499_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 26
#Factor: Genotype (2 levels): J20: n=16, WT: n=10
#Factor: Treatment (3 levels): BDNF: n=8, GFP: n=12, reference: n=6
#Factor: OrganismPart (2 levels): Entorhinal_cortex: n=13, Hippocampus: n=13
#Factor: Batch (2 levels): Batch_01_9_7_07: n=13, Batch_02_9_28_07: n=13
#Factor: Gender (2 levels): F: n=18, M: n=8
#Factor: Timepoint (1 levels): 7_months: n=26
#
#
### Model test for factor: Genotype
#p-value: 0.398847629633211; Statistic: 3.76787769694097; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.197222876077291; Statistic: 5.23053660455976; Expected: 4.15965971873797; Std.dev: 1.64553362018754; #Cov: 45101
### Model test for factor: OrganismPart
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Batch
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.201932787828312; Statistic: 5.15725356394512; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP','reference'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 9 samples. Original sample size: 26
#Factor: Genotype (2 levels): J20: n=4, WT: n=5
#Factor: Treatment (2 levels): GFP: n=6, reference: n=3
#Factor: OrganismPart (1 levels): Hippocampus: n=9
#Factor: Batch (1 levels): Batch_02_9_28_07: n=9
#Factor: Gender (2 levels): F: n=7, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=9
#
### Model test for factor: Genotype
#p-value: 0.666940205369522; Statistic: 10.8520391352193; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.0124949791446431; Statistic: 21.8255730510677; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.551217336242001; Statistic: 11.6157720183703; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE14499
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE14499/results/GSE14499_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP') are kept for analysis. 
#New dataset contains 6 samples. Original sample size: 9
#Factor: Genotype (2 levels): WT: n=2, J20: n=4
#Factor: Treatment (1 levels): GFP: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=6
#Factor: Batch (1 levels): Batch_02_9_28_07: n=6
#Factor: Gender (2 levels): F: n=4, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=6
#
### Model test for factor: Genotype
#p-value: 0.782324492790912; Statistic: 17.3292942107809; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.595095997550613; Statistic: 19.2956590954633; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype, Gender
#Model: model.matrix( ~ Genotype + Gender, data = array_design)
#6 samples, 45101 probes
#coefficients: (Intercept), GenotypeJ20, GenderM
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeJ20
#  DE genes: 6, up: 2, down: 4
#GSE14499_J20: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE14499_J20	GeneSymbols
0.393120907950916	Ext2
0.393122039936038	Smap1
0.393187084373179	Rhbdd1
0.393209244763681	Gm6377
0.393244819283507	Poglut1
0.393273181870524	4930577N17Rik
0.393315629495922	Stat1
0.393371150236956	Kdm4c
0.393383136186974	Patj
0.393392748813098	Tmem54
0.393469673189301	Ankrd26
0.393566839073649	Cdk5rap2
0.393626068242493	Ccdc102a
0.393820844416792	Strip2
0.393894972311941	Dnajc3
0.393960021684374	Rgp1
0.394067009137999	Fermt3
0.394154231769302	Ndufaf1
0.394162985409858	Malsu1
0.394177245917961	Cnnm4
0.394331683552304	Nkd1
0.394412677007097	Ntf3
0.394496714334978	Acsm1
0.394498297494366	Prrt2
0.394571243065592	Grcc10
0.39467622707055	Tmem191c
0.394685128853936	Ube2e1
0.394711899410019	Adcy4
0.394740918793351	Slitrk6
0.394799968943149	Svil
0.394888334291278	Zfp426
0.395016607989436	Chmp2b
0.395037904621566	Hyal3
0.395055700156338	Fubp3
0.395143082103714	Ly9
0.395165909948692	Rbm33
0.395205382255102	Exo5
0.395285203608654	Ebf1
0.395286150574055	Cdca7l
0.395357113267354	Anxa4
0.395373714780332	Mpv17l
0.395383906641214	Bcl2l2
0.395426123872503	Serp1
0.395534787641617	Dync1h1
0.395557441249716	Plekhm2
0.39557078860256	Tcf3
0.395612783605801	Hand1
0.395628924321727	A230070E04Rik
0.395726776276508	N4bp2l2
0.395754359890084	Ctsll3
0.395770645501145	Chd3os
0.39579034043295	Rhobtb1
0.395925713301669	Ptprb
0.395926147505477	Was
0.395946959724984	Il3ra
0.396016832176972	Dlg2
0.396023065431015	Zfp324
0.396032241470587	Tmem71
0.396043678364013	Thbs2
0.396091540272121	Ubxn2b
0.396099942680233	Cdk11b
0.396116506820794	2900092C05Rik
0.396668561439579	5031434O11Rik
0.396710593676873	Lactb
0.396877189199752	Klra7
0.397194159747065	Snx10
0.397206908737119	Dhrs7
0.397255391458943	Sult1b1
0.397449664677755	Echdc3
0.397450433374378	Eif3f
0.397461736262678	Rps6
0.397587448190696	Sdad1
0.397597579652381	Diras2
0.397603595904182	Sh2d4a
0.397719500517991	Ogt
0.397843085632563	Bend7
0.397851935340104	Svip
0.397904176706018	Slc7a2
0.398034213609009	9130204L05Rik
0.39809936138726	Prl8a1
0.398171808043108	Gm29805
0.39833293459995	4930592I03Rik
0.398463960984948	Kctd8
0.398752025292895	Hacd2
0.398803120141663	Gdf11
0.398815287369523	Exosc9
0.39887633566983	Unk
0.398892036322902	Pon3
0.398895947048397	Ttc1
0.398912206463451	Sccpdh
0.398913316769703	Wnt2
0.398982759603078	Dhrs7c
0.399092889336925	Morc2a
0.399124445981844	Akap13
0.399148193592643	Fbxo15
0.399154881461336	Tle1
0.399172868660091	Des
0.399173177061523	Mir7666
0.399189677883716	Habp2
0.399201912356771	Zc2hc1b
0.399255384771524	Zscan10
0.3993242303475	Cep120
0.399345090510712	Piwil2
0.399536231023754	Icosl
0.399550481980642	Dnah11
0.399669157010595	Ltbp2
0.399759244214264	Bhlhe41
0.399820701113515	Trim23
0.399872941429644	1110038B12Rik
0.399937085648796	Hinfp
0.399989187320423	A330102I10Rik
0.400056602394807	Upk2
0.400078314220546	Plbd1
0.400103729300447	Top1
0.400110964997554	Mbl2
0.40018291783375	Nkapl
0.400225705501495	Atpif1
0.400400092132935	Dlx4os
0.40044163588887	Tunar
0.400463740181734	Adh6a
0.400490678493588	Mpl
0.400492510881656	Sntg1
0.400525830856633	Rpl39l
0.400673530687919	Cd48
0.400788070003734	Reln
0.400809753094843	Cwc15
0.400827028056169	Ptchd1
0.400846496825132	Spata4
0.400888770732853	Prr13
0.400900375368484	0610040J01Rik
0.400927004893977	Col16a1
0.400949737661753	Pik3r4
0.400971788063943	Csnk1g3
0.401010997792625	Hdac10
0.40107471423316	Ulk4
0.40108791393926	Kcnd3
0.401253304457462	Tspan18
0.401276513855151	4732490B19Rik
0.40132822706474	Zfp51
0.401356408400622	Ptp4a1
0.401358271985249	Qsox1
0.401505728176083	Htr2c
0.401578858425509	Pim1
0.401601460301976	Dicer1
0.401631457574986	B4galt3
0.4016513410954	Lrrc74b
0.401732976025368	Ttll7
0.401743185557925	5430421F17Rik
0.401792522605426	Mcph1
0.401805234968067	Tmem150b
0.401868418367147	6720468P15Rik
0.401942825619799	Gstm1
0.401946147122862	Nlrp4b
0.401956027236175	Toporsl
0.402055485326194	Coq5
0.402068224406565	Tbk1
0.402109656594436	Plekho1
0.402112656252739	Acads
0.402115329983858	Bola3
0.402164659457932	Slc12a6
0.402180036831319	Tdrd3
0.402232973509559	Kat2b
0.402467129919803	H2-Ab1
0.402627125617716	Krt81
0.402652051679344	Gm19277
0.402731265643835	Pam
0.402760495045321	BC026600
0.402864031170805	Pip
0.402873182206486	Greb1
0.403071918234121	Gyg
0.403139370858975	Ap1g2
0.403169474995264	Znfx1
0.403392391048874	Wdr6
0.403705203785066	Itm2c
0.4037623937494	Nlrc5
0.403930701488823	Grpel2
0.40393855217682	Sucla2
0.403942922981153	Haao
0.40395086415137	Rab25
0.403976568617505	Slc22a16
0.404185606019204	Cdc16
0.404190362641936	Tmpo
0.404235542187986	Ucp3
0.404389856079266	Med19
0.404427245086076	Syt16
0.404458506710214	Renbp
0.404494096227502	Rwdd1
0.404691379054757	Lpcat2
0.404716003027352	Bmp10
0.404787183441755	BC029214
0.404801101985673	Gtpbp3
0.404919625459872	Cd302
0.405065783593072	Epc2
0.40529731090554	Tlr3
0.405306947272327	Zcchc7
0.405313192763308	Arl2bp
0.40539760898242	Lvrn
0.405430542974426	Cela2a
0.405467938893417	Enox2
0.40551047226598	2410006H16Rik
0.405615393035563	Rdh9
0.405757298426792	Cfh
0.405804690564061	Foxd2
0.405860742314152	Apol7a
0.405884818534611	Zmynd15
0.405922805999709	Tmed4
0.405963279210155	Timm13
0.405969601216168	Sec11c
0.40599791991933	Rgs16
0.406198133511693	P2rx3
0.406223510999873	Gdf10
0.406234435640078	Sin3a
0.406290732224072	Efhd2
0.406295239893626	Psme1
0.406336217446678	Wdr62
0.406377710217002	Catsper3
0.406479047373838	Wrnip1
0.40662444499428	Smco3
0.40673976073141	Odf4
0.406764345255911	Scoc
0.406768762921553	Rtn3
0.406838274521113	Dmp1
0.406896602999375	Usp3
0.406930956721725	Ptpn6
0.406932467600779	4930471G03Rik
0.406991874518097	Pcdhb7
0.407018120067364	Rspo4
0.40703870308212	Fam20b
0.407125995430356	Gnb1l
0.407226513939936	Zc3h12c
0.407339361651318	Egln1
0.40735153152048	Ccdc33
0.407473531078704	Usp33
0.4075095852457	Sos2
0.40753064587994	Swi5
0.407599605628693	Cdkl4
0.407689044958681	2300002M23Rik
0.407710948243098	Angel2
0.407785944690191	3300002A11Rik
0.407812228174269	Mfsd4a
0.408204953305951	Hsd17b6
0.408236617915999	D430041D05Rik
0.408352840278254	Rbbp9
0.408398472254975	Ina
0.408410588261403	Dhps
0.408421819800247	Ifi27l2a
0.408489162077568	Lrrc8a
0.408515107542003	Il22ra2
0.408548524766211	Ppcdc
0.408553291565656	Steap3
0.408588652579092	Syne2
0.408611255605324	Jmjd1c
0.408627336692613	Kcnq1
0.408656099583881	Ly6f
0.408743895446978	Rims2
0.408779768920445	Cd109
0.408812209204828	Zfp26
0.408830148964672	Nup205
0.408869168050485	Rack1
0.409037644160042	Mgat4a
0.40909045575598	Pla2g1b
0.409105075402776	Ada
0.409154434846756	Msantd3
0.409175073310651	Mtor
0.409227981996083	Zkscan1
0.409250523936886	Extl2
0.409265114564728	Ubr3
0.409482946950764	Asb18
0.409518515764098	Sipa1l3
0.409606534085243	Cdpf1
0.409648069786337	Dhrs4
0.409664626437462	Ece1
0.409668788837413	Gcc1
0.409729950958239	Trabd2b
0.409739250773662	Apold1
0.409769074990206	Nphp1
0.409804684003293	Plscr4
0.41006900500364	Fancl
0.410109781411066	Epha1
0.410188285730963	Tmem35a
0.410328648663042	Pithd1
0.41039764806604	Ppic
0.410592998159111	Ppp3ca
0.41064724288486	Relb
0.410654672144611	1700069L16Rik
0.410725348708663	H2-Eb1
0.410733084772157	Ndrg2
0.410818269194792	Camkk2
0.410849620657544	Il12rb1
0.410869898604428	Mbtps1
0.410896193476335	Kpna1
0.41095392240406	Hnrnph3
0.411053436708973	Mark3
0.411074547318618	Slc12a4
0.41119453128393	Cd40
0.411348611282056	Zfp719
0.411395158029781	Lgalsl
0.411413897535239	Myh1
0.411495974937332	Cfap53
0.411671075284038	Ppp1r17
0.411766527411108	Ell3
0.411815540345642	Rnase6
0.411819158558999	Osgep
0.411857845875405	Rabepk
0.41191960534036	Tdrkh
0.411970554352265	Prap1
0.412005267409039	Izumo4
0.412147119557385	Tbx6
0.412193748085757	Crybb1
0.412222475519711	Hypm
0.412228838289534	Abcb1b
0.412300897465231	Snrpf
0.412350419404207	Muc1
0.412424847939382	Gm11110
0.412550962402041	Gfm2
0.412553873312643	Ly6d
0.412588323538618	Pex5l
0.412630115823656	Snx12
0.412694750883499	Amdhd1
0.41269519413394	Fam45a
0.412708541444042	Myh11
0.412730703262521	1700086O06Rik
0.412767928909718	Slc22a8
0.412787735466354	1600002K03Rik
0.412821116638161	Fasl
0.412917769340722	Prkci
0.412917824685127	Fyb
0.412936313331269	Kif1bp
0.413034238826118	Sc5d
0.413209443183385	Ttll3
0.413258951806931	Fmr1nb
0.413419299435038	9430069I07Rik
0.413486874779883	Rnf139
0.413495686095331	Dvl2
0.413736065734115	Cd6
0.413797496312043	Mgmt
0.413841680504393	Lars2
0.413902334563954	1190002N15Rik
0.413922932322228	Fam155a
0.414147332204779	Ghrl
0.414163419515607	2610318N02Rik
0.41422053555279	Iqcg
0.414286283538852	Vgll3
0.414313440979503	Hsbp1
0.414359861322129	Appbp2
0.414373239979263	Lmod1
0.414438879188858	Gbp6
0.414617339550271	Plxnb2
0.414623170152172	Atrnl1
0.414624629583457	Hao1
0.414777329101417	Set
0.414895804771782	Fat1
0.414922626040617	Tial1
0.415047113189917	1700025F22Rik
0.415048933335129	Dennd5b
0.415066185401762	Gas5
0.415143256382939	Irak1bp1
0.415177622020718	Fam92a
0.415280396763316	Wdcp
0.41538962052652	Unc5c
0.415457767031362	Eef1b2
0.415505965397022	Pin4
0.415535336650346	5430427M07Rik
0.415627278605707	Samm50
0.415638643708871	9130024F11Rik
0.415654430394789	Clptm1l
0.415665544658669	Oas2
0.415724739082328	Eif3e
0.415758287203205	Fam114a2
0.415779042212688	Cdh10
0.415932547309374	4930581F22Rik
0.416098330864586	Tsga13
0.416135890020401	Cnrip1
0.416212192539562	Mpg
0.416257728889721	4930511A02Rik
0.416286618256604	Ngfr
0.416414316627144	Epg5
0.41654045236569	Cacna1a
0.416541481286704	Adipoq
0.416646724528867	4930555B11Rik
0.416652174431664	Gmeb2
0.416665138018833	Eftud2
0.416677159920634	Sap30l
0.416714698258814	Mad2l2
0.416798091053776	Tshr
0.416822906038497	Strn3
0.416993148342532	Zcchc10
0.417005143300909	Col8a1
0.417028542898778	Nr5a1
0.417126901722044	Neu1
0.417184427081977	Bbs10
0.417201244391821	Kif24
0.417203618608366	Eif4a2
0.417313965892802	Dnaja3
0.417476451690284	Lce1m
0.417558843282119	Rbm34
0.417678800043232	Zdhhc15
0.41781959690086	Adgb
0.417832670754061	Prcp
0.41790796314102	4833411C07Rik
0.417941569686231	Eml2
0.417963821777528	A930005H10Rik
0.418033779485276	Prss27
0.418094149350533	Vmn1r15
0.418161447244864	Adamdec1
0.418188013374608	Mep1b
0.41824996430867	S100a6
0.418300858851633	Dnajc6
0.418418442493177	Stap1
0.418526852321497	Col9a2
0.41860051442831	Thnsl2
0.418613536683083	Trim30a
0.418778604895122	Fam166a
0.419034422151228	Dazap2
0.419110752397133	Ap1s3
0.419112628810832	Sulf1
0.419164754286142	Fscn2
0.419234097769318	Ctf1
0.419264632267814	Rrp1b
0.419281539402218	Lta
0.419382530138914	Tm4sf4
0.419495806980346	Lmntd1
0.41955621425218	Med30
0.419579351479651	Gpr6
0.419591255451169	Gm11266
0.419712649626532	Tmem213
0.419812031573346	Sigirr
0.419843456186395	Rnf225
0.419855528904816	C77080
0.41985637092074	Aanat
0.420025688216415	Pdlim2
0.420105182408537	M6pr
0.420133968086538	Gm11559
0.420255769904324	Ndufc2
0.420285874483165	Efcab7
0.420434145197027	Lce1d
0.420484794924374	Fhl4
0.420527013216868	Hsd17b11
0.420589221492561	1700017G19Rik
0.420613822770897	Dlx1
0.420689351728202	Clk4
0.420915838809795	Rpap2
0.420998465534616	Zbtb48
0.421097259597109	Ugt3a1
0.421217362263625	Prdm5
0.421249074443552	Gtf2h1
0.421293083001462	Lrrc41
0.421305766338766	Mir155hg
0.42132153016464	Mkln1os
0.421344559318965	Wap
0.421399444670881	4933433H22Rik
0.42144600610952	Syngr2
0.421450351699822	Xpot
0.421606612469483	Tomm22
0.4217895333817	Ghr
0.421807762681461	BC064078
0.42186266260731	Rabif
0.421870314582385	Msantd2
0.421875126148569	Timd2
0.4219843786983	Serpinb9c
0.42199052676374	Pbp2
0.422091032037889	4933405L10Rik
0.42213670267692	4933415F23Rik
0.422151523599022	Fam35a
0.422174968282974	1700029F12Rik
0.422293518197921	Gabarapl1
0.42229407152751	Mmp24
0.422367954861082	Rcsd1
0.422378386728099	Fbxo4
0.422382368048288	Nphs1
0.42248926435044	Cyth2
0.42266697578864	Myh2
0.422777836765015	2310057N15Rik
0.422796214211702	1700022A22Rik
0.42281353554628	Otog
0.422837135135333	Rps5
0.422888150174081	0610009L18Rik
0.422908074353169	Ptpn18
0.422936790035756	Psmb1
0.422945375729061	2200002J24Rik
0.422979356845705	Lamtor4
0.423173245283524	Kcnj3
0.423184377325523	Ercc6l2
0.423185628783164	Rpl11
0.423237459505616	Cd19
0.423312621757155	Susd5
0.423323723140282	Isg20
0.423331354420296	Tarsl2
0.423340338898167	Gsx2
0.423460789651706	Guk1
0.423491384739497	Pias1
0.423604674964974	Mterf3
0.423626987382172	Cd300a
0.423723534295296	Map4k3
0.423770795168838	Gfpt2
0.423790016150018	Abat
0.423792858819882	Tbx3
0.423894875292322	Pdk3
0.423917481516061	Gipc3
0.423963928849302	Adamts15
0.423983436140052	Tmem2
0.423991965628039	E2f2
0.424013489687308	Gatb
0.424021722816316	Cyp11b2
0.424086987311988	Gsx1
0.424157834730114	Tnn
0.424182147365788	Stx1b
0.42426435577307	Trmt10a
0.424305354012976	Tmed10
0.424353792684538	Crygb
0.424375329539705	Plekhg6
0.424388746807791	1110020A21Rik
0.424405016049485	Ahr
0.424524136623472	Tmem63b
0.424532718975269	4932414N04Rik
0.424557689252888	Etfb
0.424580006545721	Prl3b1
0.424601197121977	Lnx1
0.424648434473269	Zfp442
0.424658961114498	Nsd3
0.424765498635287	Txndc11
0.42478203854698	LOC100049077
0.424845299006796	Hdgf
0.424921592971971	Abra
0.424977833079644	9230104L09Rik
0.424997735292783	Acp6
0.425128945750163	Ephx1
0.425167156705695	Tor3a
0.425255347551402	Lmnb2
0.425266055634063	Slc38a5
0.425310278335706	Zdhhc25
0.425325819978645	Scarf2
0.425372428654902	Tbc1d9
0.42548692594742	Col11a1
0.425497524371247	Gm364
0.425554222572027	Fuca2
0.425636886684945	Ly6e
0.425747460172982	Fam3c
0.425845428499614	Tpte
0.425872091141553	H2-K1
0.425881878837776	Procr
0.425950071163795	Ccnj
0.425968918864586	Btla
0.426146998353997	Rgn
0.426169909980346	Ggh
0.426261382020974	Pif1
0.4263280693526	Diaph1
0.426450087007225	Spata6
0.42651726758105	Myoz1
0.426571913008042	Cdk4
0.426636986446553	Teddm3
0.426651172238942	Islr
0.426695958059849	Krtap19-3
0.426707253156947	Odf2
0.426713274480755	Oxtr
0.426735868773396	2610035F20Rik
0.426750648847871	Mucl2
0.426812746111831	Slc44a3
0.426826422424355	Eif1b
0.426847477899232	Zc3h4
0.426863782005004	Ano10
0.427012641063306	Panx3
0.427031317219396	Zfp942
0.427387855483289	Pskh1
0.427413760530251	9230112J17Rik
0.427469204462179	Gpr160
0.427469612791908	Cramp1l
0.427587924388517	Ptprm
0.427697728486186	AI467606
0.427727753004019	Nek3
0.42772932123159	5330417C22Rik
0.427797113031351	Crkl
0.428181724750796	Usp17la
0.428210778609071	Rhoa
0.428218885944234	Myf5
0.428351490274912	Rbm41
0.428580957711578	Asb5
0.428776776908264	Krtap31-1
0.428852672080819	Zp3r
0.428881068697227	Col6a2
0.428884582124503	Ddb1
0.428969976603275	Ier5
0.42899640880798	S1pr5
0.429030407401827	Lsg1
0.429046869807554	Zbtb25
0.429065654233789	Tmem184c
0.429078783119728	P2ry4
0.429128051814718	Ndufa6
0.429140922905438	Ppp1r3a
0.429144349138966	Prr14
0.429222504987958	Pcbp2
0.429320029194022	Serpina3k
0.429407236692407	9530068E07Rik
0.429437942625944	Selenot
0.429503927474042	Cldn10
0.429504775295176	Txndc15
0.429573495880752	4930564D02Rik
0.429713355150464	Hsd17b4
0.429732036021121	Ccdc82
0.429740609231582	Lrp10
0.429745753716856	Ttc39c
0.429819938366571	Ccdc51
0.429830496970343	B3galnt1
0.429875021690392	Mitd1
0.429891960397436	Pdzph1
0.429946364144976	Aldoart1
0.42996162956995	1700012B09Rik
0.430278257098433	Bbs12
0.430473996147046	Sbds
0.430557968234352	Met
0.430587327784811	Pcna
0.430644644853365	Dnaaf5
0.430686531044217	Mios
0.430708511659821	5830473C10Rik
0.430781124158989	Fmnl2
0.430858236254903	Phldb2
0.430873092793827	Adam25
0.430965775893091	Dlx3
0.430992809449049	Krtap14
0.431051255970936	Sry
0.43114531116454	Fam111a
0.43129063481327	Exoc3
0.431485892714234	Hck
0.431490394032223	Cables1
0.431493890094182	Ccr10
0.431520979916372	Flrt1
0.431537471913759	Plpp6
0.431540329438138	Ndufa4
0.431576317390525	Hps3
0.431588792025978	Slc10a6
0.432024994548332	Ncf2
0.432096464950964	Mxi1
0.43212878628987	Prkdc
0.432190195400824	Trpa1
0.432202015560414	Zfand4
0.432214822534832	Kdm8
0.432315028708859	Prss54
0.432397152224321	Eapp
0.432400958581159	P2ry14
0.432421605761783	Pxdc1
0.432606602127719	Atp1b1
0.432614206802348	1700123O12Rik
0.432627475621402	Syt11
0.432694754163133	Zfp605
0.432737211387487	4933433G19Rik
0.432771879986255	Trpm6
0.432772883292757	Lrrn3
0.43277430005429	Toe1
0.432803466458968	4931430N09Rik
0.432968556443735	Psmc1
0.4331104191172	Calr3
0.433160378487313	9130015A21Rik
0.433219356393673	Proca1
0.433411780564041	Ice1
0.433444923034855	Cd200r1
0.433494184234992	Guca2b
0.433564826504384	Zfp189
0.433625912469154	Celf3
0.433633732387512	Phyhipl
0.433741841294677	Uncx
0.433841881067557	Mroh3
0.433941125756048	Rheb
0.434082874155931	Rbbp7
0.434116251211496	Dancr
0.434205681315564	Clps
0.434268914824462	Iba57
0.434275416240584	Ing5
0.434277468583629	C1ql2
0.4343447495423	Rassf9
0.434407771907827	Apol6
0.434476021070782	Tfr2
0.434483121847518	Pitx3
0.434498064912755	Mmp9
0.434523599738764	Poc1a
0.434611486659259	Zpbp2
0.43465064192183	Aqp8
0.434770024518401	Sprr3
0.434854261587699	Hnrnph1
0.434857111222097	Npas3
0.434860254513952	Bloc1s6
0.434880878738764	Cdk1
0.434894770117553	S100a16
0.434895370667978	Cep44
0.434906916048078	Sectm1a
0.434921568126803	A230065H16Rik
0.434990750955344	Sp8
0.434999139454589	2310007B03Rik
0.435035859618045	Resp18
0.4351409876533	E330034G19Rik
0.43515959245229	Pde6a
0.435185395733533	A330008L17Rik
0.435240146911381	Amtn
0.435294527056355	Sostdc1
0.435320721969221	Grtp1
0.43535624937451	Ifi203
0.435379867811278	Atxn2
0.435417118744754	Med1
0.435440944218387	Nrn1
0.435497984706621	Sertad4
0.43552254521109	B2m
0.435569563211899	4930402K13Rik
0.435607932949937	Srpx
0.435630082866026	Thoc3
0.435657034693351	Maml2
0.435676867438249	Cfap206
0.435692865518778	Pls1
0.435759566388651	Nfix
0.43576371062522	Pah
0.435828637257487	Rnaseh1
0.435926140520119	Gm11545
0.436053820326211	Leap2
0.436061288126395	Pcdh19
0.436134089164442	Dscc1
0.436165510766127	Lair1
0.436182918708141	Sirt2
0.436256664529816	Hps5
0.436275491291942	Hacl1
0.436279985533183	Csnk2a2
0.436347021665384	Vipr1
0.436365427199329	Itgae
0.436374156078123	2900055J20Rik
0.436375197320151	Fam135b
0.436381937635987	Styxl1
0.436699225259609	Zfp422
0.436712474552715	Frk
0.436878180009666	Mettl5
0.43689458347381	0610038B21Rik
0.436939167530127	Cxcl5
0.436962454646931	Wnt16
0.436963077301979	Atp6v1c2
0.436996835872922	Glod4
0.437035128648473	Gm9
0.437083399453044	Taf8
0.437399245266365	Nf1
0.437422383797848	Nat9
0.43749392840809	Tspan3
0.437548276601196	Ppm1n
0.43754921375476	Casp2
0.437555382498252	Phb2
0.437754427507274	Ptgdr
0.437778717822445	Gbp8
0.437965854625851	Vps45
0.437997159441081	2210010C04Rik
0.438084115315336	Nlrp12
0.43811717182461	Micu2
0.438140097483141	4930519D14Rik
0.438238285428873	Coq6
0.438284168300264	Pdilt
0.438446032185123	Steap4
0.438586516710702	Vax2
0.438648940903511	Mpeg1
0.438732364081821	Ap1s2
0.438778289066789	Rida
0.438811463632663	Il18
0.43893349378912	Ifrd2
0.438970602444378	Cftr
0.439092423618019	Reck
0.439177233949351	2010003K11Rik
0.439178834662557	Cyb5r2
0.439246276371395	Tsr2
0.43928864233223	H2-Aa
0.439343335282244	Apela
0.439369838526274	Zfp788
0.439451113309077	Btbd1
0.439554757974727	Klre1
0.439560851177114	Slc16a14
0.439581599432745	Pom121l12
0.439681151208582	Gm6787
0.439689901472343	Sdhaf4
0.43969410612927	Melk
0.439943765619064	Net1
0.440002599767682	Rnf122
0.440087604930223	Ilf3
0.440095487843949	Mettl8
0.440099513632915	Cmya5
0.440133330338827	Fstl4
0.440326248474278	Cd79a
0.440379986677809	Park2
0.440383744720005	Caprin2
0.440478589249702	Scyl3
0.440498415082061	Nmbr
0.44055222045014	Dusp8
0.440605687637176	Fbxl18
0.440647155892965	Ccr4
0.440668245355822	Mcee
0.440733842644293	Ndufs6
0.4407686924446	Tssk1
0.440772208070776	Zdhhc1
0.440773355228851	Dynlrb1
0.440932861299466	Defb5
0.44093553972549	Inafm2
0.441074672708928	Mpz
0.441114214944974	Slc35g3
0.441205021344984	Peg12
0.441249199696641	Clasrp
0.441287107070683	Bsg
0.441298588339529	Ing2
0.441306678646189	Ptgds
0.441422432521434	Siglecf
0.441487958639307	4930428O21Rik
0.4414950053241	Hoxc13
0.441533494419777	Bdkrb1
0.441650862079203	Gng10
0.441780382809876	Arc
0.441827374009025	Soat1
0.441935887660553	Hcar1
0.441944022209165	Scn4a
0.441975757432851	Bcl6b
0.44201900057853	Marco
0.442089555166931	Alg5
0.442144735458064	Acad11
0.442228337493902	Rbpms2
0.442390875497678	Slco6c1
0.4424406413388	Cacna2d3
0.442448560111647	4933416O17Rik
0.442458868567167	Clec1b
0.442765528847984	Nip7
0.442777436327337	Tmigd1
0.442801972139757	Slc25a20
0.442814386740957	Sppl2a
0.442961475735439	Fam110c
0.443006245497487	Plat
0.443033276868162	Prame
0.443064180709948	Hbp1
0.443136135820188	Taf5l
0.443263814381836	C920006O11Rik
0.443265312875534	Capza3
0.443321374765419	Igfbp5
0.443354985864624	Brpf1
0.443393707531869	Dnase1l1
