#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE14499_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 26
#Factor: Genotype (2 levels): J20: n=16, WT: n=10
#Factor: Treatment (3 levels): BDNF: n=8, GFP: n=12, reference: n=6
#Factor: OrganismPart (2 levels): Entorhinal_cortex: n=13, Hippocampus: n=13
#Factor: Batch (2 levels): Batch_01_9_7_07: n=13, Batch_02_9_28_07: n=13
#Factor: Gender (2 levels): F: n=18, M: n=8
#Factor: Timepoint (1 levels): 7_months: n=26
#
#
### Model test for factor: Genotype
#p-value: 0.398847629633211; Statistic: 3.76787769694097; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.197222876077291; Statistic: 5.23053660455976; Expected: 4.15965971873797; Std.dev: 1.64553362018754; #Cov: 45101
### Model test for factor: OrganismPart
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Batch
#p-value: 1.38431991188446e-24; Statistic: 40.2504407356622; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.201932787828312; Statistic: 5.15725356394512; Expected: 4; Std.dev: 2.21219254458863; #Cov: 45101
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP','reference'), and OrganismPart: c('Hippocampus') are kept for analysis. 
#New dataset contains 9 samples. Original sample size: 26
#Factor: Genotype (2 levels): J20: n=4, WT: n=5
#Factor: Treatment (2 levels): GFP: n=6, reference: n=3
#Factor: OrganismPart (1 levels): Hippocampus: n=9
#Factor: Batch (1 levels): Batch_02_9_28_07: n=9
#Factor: Gender (2 levels): F: n=7, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=9
#
### Model test for factor: Genotype
#p-value: 0.666940205369522; Statistic: 10.8520391352193; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Treatment
#p-value: 0.0124949791446431; Statistic: 21.8255730510677; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.551217336242001; Statistic: 11.6157720183703; Expected: 12.5; Std.dev: 3.55901499450276; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE14499
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE14499/results/GSE14499_objects.Rdata
#
##-------------------------------#
### SUBSET SAMPLES
##-------------------------------#
#
#Data is subseted. Treatment: c('GFP') are kept for analysis. 
#New dataset contains 6 samples. Original sample size: 9
#Factor: Genotype (2 levels): WT: n=2, J20: n=4
#Factor: Treatment (1 levels): GFP: n=6
#Factor: OrganismPart (1 levels): Hippocampus: n=6
#Factor: Batch (1 levels): Batch_02_9_28_07: n=6
#Factor: Gender (2 levels): F: n=4, M: n=2
#Factor: Timepoint (1 levels): 7_months: n=6
#
### Model test for factor: Genotype
#p-value: 0.782324492790912; Statistic: 17.3292942107809; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
### Model test for factor: Gender
#p-value: 0.595095997550613; Statistic: 19.2956590954633; Expected: 20; Std.dev: 3.94237049591117; #Cov: 45101
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype, Gender
#Model: model.matrix( ~ Genotype + Gender, data = array_design)
#6 samples, 45101 probes
#coefficients: (Intercept), GenotypeJ20, GenderM
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeJ20
#  DE genes: 6, up: 2, down: 4
#GSE14499_J20: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE14499_J20	GeneSymbols
0.12266047488613	Stxbp1
0.122666149928274	Tff2
0.122825475885367	Eno4
0.122835753179779	Hn1l
0.122858222777493	Efnb3
0.122866078012945	A630033H20Rik
0.122878835810232	Cd209b
0.122886010414064	Cilp2
0.122902396576728	Pnma3
0.122916640608242	Glra3
0.12291833848663	Tcf15
0.122941144209626	Axin1
0.122945235928095	Slc36a1os
0.123059012468793	Abca2
0.123089632126527	Leng1
0.123092770405389	Atp6v0a1
0.123109819201872	Sgta
0.123139494834254	Obox5
0.123141868643845	Actr1b
0.123167359391947	Pex5
0.123201591375924	Rab3a
0.123243080652547	Pdia5
0.123340747451711	Il1f9
0.123378303184586	Ccdc32
0.123416107628787	Stk36
0.123417838813003	Cd163l1
0.123431190122973	2210016L21Rik
0.123504627952702	Cdh4
0.123541231474385	Prlr
0.123547062757915	Smurf1
0.123549328868307	Cyb561d2
0.123573156532	Rnd1
0.123684573069175	Capn9
0.123688336787326	Dagla
0.123777605459284	Ing1
0.123824125556232	Jmjd6
0.123921245547126	Pabpc6
0.123960414052483	2310069B03Rik
0.123980427063385	1700121N20Rik
0.124142957926319	Aip
0.124165021095349	Optc
0.124182153201246	P4ha1
0.124215094450647	Kiss1r
0.124227811905954	Gpr4
0.124235879478436	Hapln2
0.124255735375289	F7
0.124256498022205	4930549C15Rik
0.124335234078538	Zfp446
0.124358257476659	Tmem106c
0.124413243286997	Srsf4
0.12443219167484	Hrh2
0.124472391569437	Scgb2b27
0.124500510442728	Sec31a
0.124542867007587	Rdh5
0.124581939851819	Myl4
0.124607102281116	Smarcc2
0.124702419676308	Rnase4
0.124711797311934	4930453H23Rik
0.124718598255167	Trak1
0.124811431447109	Timm44
0.124846094779903	Parvb
0.124856713913879	Gm3458
0.124868418638842	Epyc
0.124990789941069	Zic1
0.124991216859861	Cdh16
0.125048585212179	Trpm1
0.12506155599383	Lhx3
0.125062457418895	Tmem158
0.125146977708342	Pcp2
0.125240868930792	Olah
0.125255571854266	BC027072
0.125357047667365	Atad2
0.125364481403381	Bms1
0.125435499227664	Afg3l2
0.125523836845213	Ldhal6b
0.125596828045975	Gzmc
0.125624015097512	Dnajc17
0.125743759568265	Serpinb12
0.125815805102876	Gm15631
0.12583645323704	Thap7
0.125838819872094	Tbrg4
0.125857436967327	Ndufa3
0.125863008082146	Acaca
0.125887157854449	Cox4i2
0.125908231001274	Ap1b1
0.125943266601398	6820408C15Rik
0.125948962557888	9930104L06Rik
0.12598079326474	Lims2
0.125995816973531	Ikzf4
0.126011279520011	Aagab
0.126143427463705	Pank4
0.126156708824678	Zfp13
0.126210649071006	Mrpl36
0.126253823362279	Tmem139
0.12631197092941	Cyp2j5
0.126364897313245	Serpina3m
0.126440020916423	Hfe
0.12646448627866	P4ha3
0.126468598899038	Ifitm10
0.126524352903474	Ccdc34
0.126538766270128	Ctdp1
0.126569402252586	Ttc6
0.12656993022408	Myom1
0.126583455188437	Jmjd4
0.126687420342124	Usb1
0.126702068296086	Pip5k1c
0.126730237974559	Trappc9
0.126821654698581	Cep170b
0.126842789733506	Il15
0.12690548068407	Zdhhc11
0.12708401461235	Metrnl
0.127085847099668	Tekt3
0.127094417457965	Chd3
0.127175584014797	Map3k2
0.127222372243181	Slc30a3
0.127245751504031	1700084J12Rik
0.127372037610019	Mknk2
0.127409490215581	Med18
0.127415161375602	Tex264
0.127452994993606	Prrx2
0.127460455165463	Nup62
0.127535729679764	Rasl10b
0.127567996544782	Unc45a
0.127583466373556	Srrm3
0.127597676544552	Cdc37l1
0.127598210797808	Abo
0.127649896482626	Zfp472
0.127670713635123	Coa3
0.127691967637274	Srp68
0.127724930556913	Fignl1
0.127730646463714	Clptm1
0.127960333075979	Slc27a2
0.127968334303554	Fam209
0.127999618784393	Flad1
0.128025894460508	Ppnr
0.128048462701131	Lfng
0.128087379836421	Ube2t
0.128144159200008	Ppp1r35
0.128200745725507	Cyp51
0.128289927078351	Fam214b
0.128296277521243	Helz
0.128299075221075	Inca1
0.128314963461554	Rbm19
0.128398347606274	Osbpl7
0.128402843685737	Gng7
0.128534432841456	Sox13
0.128547186337363	Pold1
0.12855749797863	Rhof
0.128671825305145	Taf4
0.128761597244184	Stk19
0.128952994813046	Sytl2
0.129138172181668	Greb1l
0.129148756740382	Nek8
0.129178194987559	2200002D01Rik
0.129224150124504	Mroh1
0.129224961826867	Il1f10
0.129294238907281	Cox10
0.129338223844917	Pnma1
0.129369361866393	Lrrc27
0.129397166113013	Ugt2b36
0.129406579712076	Arhgap35
0.129417587403099	Pias3
0.129474819182638	Trp53i11
0.129516034472426	Slc6a12
0.12952050741935	S100a5
0.12960762415841	Dnajc12
0.129633168298903	Traip
0.129662010526682	Nr2c1
0.129792644097871	Tnp1
0.129831129336736	Rpl14
0.129851927534029	Folr1
0.129975132867973	Tmem268
0.129983033577574	Oit3
0.130025462301551	Pcgf2
0.130025821524785	Adam18
0.130044609244531	Ptpn5
0.130045803563802	Garem2
0.130074677215748	Gm14137
0.13011389734946	Dedd
0.130123365696901	Setd1a
0.130130334373916	Stmn4
0.130157539288673	Ppfia3
0.130241857320615	Gm15417
0.13025806231214	Ttk
0.130277432012714	Kifc2
0.130289921994707	Tprn
0.130291490483771	Nlrp4c
0.130296933988436	Rxrg
0.130352184883851	Tmem117
0.130469383913856	Apex1
0.130491708485489	Doc2b
0.130519931579482	Ppif
0.130619651133729	Cyb5rl
0.130700527142004	Fam189a1
0.130708037685966	Lgals12
0.130864978717712	Gli3
0.130871481273368	Klk1b5
0.130884271634231	Insc
0.130904165432353	Ccdc189
0.130966957768132	Dmrt1
0.131025911206536	Clcn6
0.131062307060386	Odc1
0.131110364245542	Elmod2
0.131365782809342	Pkmyt1
0.131484615434398	Sfr1
0.131508327469651	Prss12
0.131512971723443	Dbil5
0.131539681126957	Rusc1
0.131563567463654	Klhl36
0.131566959086431	Dctn2
0.131616129114493	Acin1
0.131633603218151	Srpk1
0.131698809469494	B3glct
0.13170251258379	Pwp2
0.131723226159033	Orm3
0.131725149729523	Vwc2
0.131749166551256	Anxa7
0.131770354065783	Samd5
0.131771125161709	Hspb8
0.131789380251946	Aph1a
0.131921673843672	Golga7b
0.13192435730633	Dbnl
0.131942481967888	Svop
0.131949485659082	Cramp1l
0.131965663776784	Rnf222
0.132049197471771	Mogs
0.132053394709185	Atp6v1e1
0.132086424854725	Mrgprh
0.132217257026296	Zfand2b
0.132278531292669	Papd5
0.132468617279113	Fosl2
0.132489542570901	Dnajc5b
0.132506266860437	Mfsd7b
0.132524359124032	Pigv
0.132539314202685	Zfp668
0.13256992614707	Gm1673
0.132628990239019	Gga1
0.132690147954988	Pdx1
0.13271285672462	Dscr3
0.13275738740186	Ints8
0.13289958230618	Pde2a
0.133087547249187	Gtf2e2
0.133095192601242	Cenpo
0.133156731127446	Emx1
0.13324109420713	Tmem107
0.133242457555689	Apon
0.133251189358508	Slc26a11
0.13325211903081	Ccdc96
0.133285883887816	Tmem214
0.133389052938084	Iqcb1
0.133427862089931	Rbck1
0.13349329445105	Reep6
0.133500179149204	Ctdspl2
0.133511372892236	Myadm
0.133594730372694	Hnrnpul1
0.133603805018599	Clec4f
0.133615012922317	Gabrr2
0.133663309173606	Hadha
0.133769832062382	AY074887
0.133938266749851	Chst7
0.13397023172233	Pycrl
0.133986346514051	Alpk2
0.134034160865146	Neu3
0.13404343376663	Lrp3
0.134085025930188	Zfp523
0.13414846783983	Ebi3
0.134151729518791	Scnm1
0.134174730112178	Nusap1
0.134195741734594	Slc35f6
0.134240839096335	Chrna5
0.134313257800336	Gm14005
0.134315351918108	Snx24
0.134425922608395	Supt7l
0.134453764567572	Fastkd3
0.134607713539119	Gm568
0.134630860806313	Insig1
0.134643570273178	Gpr61
0.134673242421426	Tex12
0.134745337292811	C2cd4c
0.134761187037825	Sec14l4
0.13479111580838	Git2
0.134877630066711	Fam219b
0.134998761878009	Fgf16
0.135020457727384	Slc25a42
0.135082909860465	Zcchc8
0.135088826380023	C430002N11Rik
0.135092062265537	Manba
0.135154340616674	Klk1b3
0.135196963644022	Gstm6
0.13521842754334	Gpha2
0.135252891274985	Fam222b
0.135317855870481	A930017K11Rik
0.135343899040843	Tnpo3
0.135434147776605	Cyb561
0.135436614246148	Dok2
0.135547009694221	4930449E01Rik
0.135547770953055	Ybx2
0.13555392222562	Dennd4b
0.135664342562909	Ankrd9
0.135787083438321	4930443O20Rik
0.135790371906002	Gstt2
0.136005334859965	Ear1
0.136011823773733	Draxin
0.136022285502075	Gabrp
0.136057567166725	Sall2
0.136178790151984	Abhd18
0.136190866183794	Jph3
0.136309415731628	Tmem239
0.136337813489642	Il5ra
0.13641712212739	0610030E20Rik
0.136499842331317	Zfp574
0.136587885747066	Actr6
0.136635115813174	Adamtsl5
0.136734178931898	Ankrd66
0.136799953395502	4930478P22Rik
0.136819456326856	Fntb
0.136845370724224	Rnf168
0.13691314686619	Ctxn2
0.136939000616759	Tbrg1
0.137059389895844	Plxna4os1
0.137063412402071	Tmem151a
0.137150552086185	Tspan15
0.13720242254542	AA388235
0.137238212282293	Slc10a3
0.137285954905629	Zfyve21
0.137321927198791	Ipmk
0.137325962060635	9530002B09Rik
0.13737276639812	Pced1a
0.137461530328646	Gzmb
0.137477904318294	Mmachc
0.137650578234276	March4
0.137762245098641	Tmem52b
0.137850773075582	Senp3
0.137893442008698	Wbp4
0.137913359816463	1700031L13Rik
0.137957010387312	A930004D18Rik
0.137962028826449	Krtap6-5
0.137999031393257	Commd7
0.138098557772808	Btbd2
0.138210662100235	AU021092
0.13821376917418	Rbm3os
0.138269071938046	Cyp26a1
0.138281463926967	Zdhhc14
0.138330032470096	Lig4
0.138332636766075	Ido2
0.138388067000996	1700061G19Rik
0.138400414767977	Fam220a
0.138470353976077	Fbxo16
0.138561825362755	Evc2
0.138567864112161	Pcdhb12
0.138767656432997	Fam160b2
0.138826240020125	Smyd3
0.138833125959198	Lsamp
0.138836015137531	Tmem115
0.138870082601463	Tmem91
0.138889177145907	Tmem94
0.138901586581073	Acy1
0.138908964043221	Slc22a21
0.138931638699288	Rcbtb1
0.13898051805933	Hrh3
0.138981162138541	Erlin2
0.138983159291745	Pcsk9
0.139061627653173	Gnb4
0.139111809187515	Scaf1
0.139172929083583	Kdm4d
0.139237609302585	Rcn1
0.139323407654365	Gm15867
0.139414333317015	Fkbp2
0.139417230153098	Rere
0.139506983925167	Cep83
0.139537325459392	Nab2
0.139538864845434	Unc45b
0.139539159405956	Akr1c13
0.139678406955335	Cyb561d1
0.13970935126119	Idh1
0.139728800713542	Siah2
0.139746845642876	Lmod3
0.139750622416351	Trav12n-1
0.139879515859659	Gsc
0.139883783534691	Rnf41
0.139941046600463	Agxt2
0.140038236692933	Gcat
0.140044273515877	U90926
0.140111606464003	Slc4a2
0.14021139052724	Galk1
0.140328577325574	Mgat1
0.14035823286745	Lrrc49
0.140395663007878	Celsr1
0.140405102659209	Rasl12
0.14047044009948	1600012P17Rik
0.140621972893079	Hdac7
0.140632941580645	Amer1
0.140726885329161	Fam212a
0.140801852740726	Baiap2
0.140833112472435	Zfp866
0.140835102025255	Adgrg2
0.14085672776118	Ankub1
0.140861869011178	Txlna
0.140889919143888	Cd37
0.140907034125746	Traf2
0.141009257226132	Prr14l
0.141029181709877	Etohd2
0.141082961804259	Dlx5
0.141084243522207	Ffar2
0.141098455119856	Epb41l3
0.141230065031838	Ptrh1
0.141235255655244	Txndc8
0.14125153788145	Col3a1
0.141258191347541	Rmdn3
0.14127166087052	Sema4f
0.141322094750498	Tmem185a
0.141329691386418	Tmem171
0.141378450040145	Zbtb21
0.141410503153668	Slc9a5
0.141462211785999	Ramp1
0.141463032796078	Slain1
0.141469873621495	Dlx6os2
0.141552207450844	Orm1
0.141579308717156	Krt19
0.141641027069581	Cystm1
0.141737777071076	Fam65a
0.141760819795414	Chit1
0.141839904226171	Smim11
0.141968112909064	Tbc1d5
0.141976744592988	1110012L19Rik
0.14198171706478	1700010I14Rik
0.141983001543564	Mgat5b
0.142003876182378	Ube2n
0.14202038599145	4933424G06Rik
0.142113016766788	D1Ertd622e
0.142135123871434	Tcea1
0.142215937600759	Wdyhv1
0.1422415023268	Adrb2
0.142267607669667	Spef1
0.142303938417307	Wif1
0.142305544254578	Specc1l
0.142534074944664	Megf8
0.142562162814376	Wnt2b
0.142647409231374	Aldh9a1
0.14270223700568	Adamtsl2
0.142766884151709	Smc2os
0.142828766294867	Cenpc1
0.142839937750477	Gpr182
0.142842480800543	Sebox
0.142845726907687	Capn15
0.142869373324376	Sh2b2
0.14287800324588	Sgol2a
0.143014394593517	Asb2
0.143052912582415	Ifitm5
0.143083395056203	Ddx54
0.143249311764462	E130215H24Rik
0.143373873598792	Atp1a4
0.143476965730602	Rc3h1
0.143540109552697	Tmem45b
0.143596203626136	Atxn7l3
0.143597867742219	Mcemp1
0.143707909321186	Man1b1
0.143736513856039	Slc35c1
0.143780130002985	Cherp
0.143824741835976	4931423N10Rik
0.14385743618398	Sap30bp
0.143944425361464	Vmn1r29
0.143981936823837	Bank1
0.144201750986722	Tmem200c
0.144205348239775	Msx2
0.144287645951261	Muc5b
0.144453510171676	Dbf4
0.144477178232403	Art4
0.144541556446191	Tmem136
0.144624513339069	Afg3l1
0.144630914627133	Kantr
0.144711089008015	Plppr3
0.144724912767686	Eed
0.144736798195703	Usp5
0.144754789352871	Chia1
0.144787031829406	Dmrt2
0.144845558577341	Ttc34
0.144864803154393	9130008F23Rik
0.145063290186104	Slco1c1
0.145202506785203	Fbxo41
0.145211905379187	Pbk
0.145256611867856	Rab22a
0.145300625545169	Ip6k1
0.14531461775237	Lclat1
0.145364478368762	Htr3a
0.145387359249041	Omt2b
0.145474603024042	Fam109b
0.145479858180474	Ramp2
0.145635367781644	Tecrl
0.145638872673759	Pkp2
0.145671670760798	Ak7
0.145723118936847	Prss50
0.145727071363237	Themis
0.14574159118381	Gm1123
0.145758521547059	Zfp58
0.145841404147287	Adamts8
0.145848339163765	Cbx6
0.145853449690571	Myrf
0.14590338373881	Cers3
0.145960873234229	Atp1a3
0.146032369408333	2310043L19Rik
0.146070206337984	Satb1
0.146133790431058	Dct
0.146167009693435	Ap3d1
0.146169260913596	Olfr544
0.146185401215299	Ppp2r5b
0.146210448875637	Nans
0.146219784755931	Cdc42ep5
0.146221513772161	Map3k6
0.14623949357484	Pbx1
0.146240237192594	Rcor3
0.146324027206937	Bcap31
0.146328435503575	Tmem259
0.146334171179609	Tomm20l
0.14633798961798	Trappc5
0.14644129507101	Acad10
0.146485410910499	Ldhb
0.146555034014161	Csrnp2
0.146555450340617	L3mbtl2
0.146562980690538	Gm5544
0.146649956789192	Kcng4
0.146683778205505	0610009B22Rik
0.146732256827901	Vmn1r40
0.146743172113792	Zfp786
0.146744235733768	1700001L05Rik
0.146840410632732	Nacc2
0.146858435198616	Folr2
0.14690528682471	1700007G11Rik
0.14692771231982	Trp53tg5
0.146938896853347	Cnot9
0.146968750014687	Mrps35
0.147011831283344	Mucl1
0.147024799008896	Mrs2
0.147162253634338	Uts2
0.147167607873259	Zbtb26
0.14724292620634	Slc9a1
0.147245112543114	Mycs
0.147264033604272	2410021H03Rik
0.147324177734744	Lcat
0.147580030617907	Spred1
0.147608135726835	Cdk5r1
0.147619545995384	Map1lc3a
0.147666244237016	Lce1b
0.147692089363395	Numb
0.147852340914038	Dpf2
0.14789965364615	Zfp629
0.147912868034502	Wbscr22
0.147974823559932	Habp4
0.148005564339592	Tha1
0.148013681542285	Krt6b
0.148016550854014	Zfp623
0.148029966581468	Scrn2
0.148052211017799	Nap1l2
0.148065346244135	Camsap1
0.148149049793721	Hmbox1
0.148167417428611	2310034O05Rik
0.148192813876862	Agmat
0.148198038221103	Spag8
0.14820627407119	Haus7
0.148338850430845	4933404K08Rik
0.148348842220695	Meaf6
0.148402524032914	Klc4
0.148402808999045	Eef1d
0.148453514858521	Fpr1
0.148475498727637	4930549C01Rik
0.148571053990382	Dkk1
0.148580542306781	Zfp341
0.148584588635478	Epb41l4a
0.148595504973829	9230110F15Rik
0.148601935965072	Apob
0.148630016770447	Cacng1
0.148685002616967	Sgsm1
0.148713483513252	Klhl41
0.148778291386333	Ifnlr1
0.148847618015408	Cyb5r3
0.148880191612268	Cideb
0.149001015821337	Slc37a3
0.14906513003311	Arv1
0.149071213381241	Fam216b
0.149087091990724	Fap
0.149172163040686	Ifitm1
0.149246116459163	D8Ertd738e
0.149263223548315	Tbl3
0.149403054132831	Arsj
0.149442568468948	Hhipl2
0.149453320190726	Cd209c
0.149494414945612	Slc4a1ap
0.149494990003892	1700112E06Rik
0.149513913845372	Wbp1
0.149515468590166	9230112D13Rik
0.14953379176811	Cep85
0.149572833717433	Sigmar1
0.149630829672813	Cldn18
0.149666481938152	Ecd
0.149695652524079	Zfp658
0.149733770410812	Bdkrb2
0.14974618787942	Neb
0.149747898903639	Samd10
0.149804317159544	Rab39
0.149816113140125	Panx2
0.149943969596753	C1galt1
0.149993213560788	Kcnj14
0.150166143238654	Prag1
0.150212762430913	Ush2a
0.15027931332366	Slc41a2
0.150318924355853	Ubl4a
0.150320714054445	1110051M20Rik
0.15033032551333	Rhbg
0.150359578350715	Sec14l1
0.15045208717019	A530088E08Rik
0.150470386600558	Chchd1
0.150491824758731	Scrib
0.150624237682934	Lzts2
0.150644265741728	Kctd13
0.150662851058765	Lmf2
0.150672632963647	8430437L04Rik
0.150672739354551	Zdhhc8
0.150682469509934	2900026A02Rik
0.150733600866654	Adig
0.150764218072532	Asic2
0.150768476378239	Narf
0.150842507975015	Fgf17
0.150911964203748	R74862
0.150953424839553	Kcnj5
0.151042305692924	Klhdc8b
0.151051972687287	Vmn1r50
0.151080971144365	Ascl1
0.15116706259395	Cdc34
0.151229028126314	Morn2
0.151233180945278	Phf21a
0.151240390557245	Ipo13
0.151257584913531	Apln
0.151301508389199	Snap47
0.151343633407242	Aspn
0.151355044843478	Cfap161
0.15137690622793	Raver1
0.151387895925563	Zfp385a
0.151510266021348	Pcyox1l
0.151619468121912	Ppp1r13l
0.151663134206896	Rimkla
0.151681677695178	Ankrd54
0.151715888222036	Ylpm1
0.151737641729356	Azgp1
0.151753773352336	Usp19
0.15181766432807	Rbfa
0.15184759841479	Cxcl3
0.151881435066956	Pdhb
0.151897847657465	Ppp3r2
0.151907832846705	S100pbp
0.151946777152811	Dpagt1
0.152042435772962	4930402F06Rik
0.152148559456962	L3mbtl3
0.152151969418278	Eif4enif1
0.152218420660441	Ift20
0.152330015736163	Fam114a2
0.152414644571342	Ppp1r42
0.152429622738135	Rabl2
0.152433993971722	5730460C07Rik
0.152471189044846	A430093F15Rik
0.152484217896871	Tnmd
0.152499756119075	Macc1
0.152565635898726	Rcor2
0.152585917386557	Ccnb1
0.1526300344362	B9d2
0.152725235588787	Xrcc1
0.15273321110355	Crabp2
0.15281952230859	Tbc1d32
0.152834560915646	Fbxo10
0.152870515544759	Slitrk2
0.152877998947438	Cldn2
0.152878041538947	Dab2
0.15309670558426	Muc3
0.153102531703944	Plekhm3
0.153158165639945	Clic6
0.153241448522232	Dvl1
0.153295462512492	Notch3
0.153312427290737	Tfap2a
0.153355752374077	Olfr639
0.153382461439447	Ltbp4
0.153398595333424	Nagk
0.153413990979332	Ccdc136
0.153448827919939	Ppp1r13b
0.153569843218289	AK155734
0.153573733654748	Ubap2
0.153613653946676	Pou1f1
0.153629624749877	Asap3
0.153641635791538	Capsl
0.153657664723949	Mcts2
0.15371574387556	Gemin7
0.153724766453202	Thoc5
0.153738513753333	Cish
0.153792119812065	Myog
0.153827670360798	Nr6a1
0.153910080427279	Kif2b
0.153948887395849	Dach2
0.153951304415803	Abcc10
0.15397739711068	Doc2a
0.153985849899935	Abcf3
0.154001896833143	Defb41
0.154183758663669	Mpst
0.154201548942014	Gp9
0.154293317009949	Tex16
0.154333166339248	Zufsp
0.154350603970655	Mark2
0.154361388507504	Vstm4
0.154369665921329	Proz
0.154408644380618	Acsf2
0.154441767833206	Mrpl58
0.154471026593444	9430021M05Rik
0.154479352001374	Ifi30
0.154539567910279	1700023F02Rik
0.154562093786886	Triqk
0.154628842211849	Magt1
0.154645662006949	Ralgds
0.154684253567721	Hsd17b7
0.154782410202187	Cnksr3
0.154800193262011	Eri3
0.154867238198496	Trex2
0.15494748458779	Gfi1
0.154979985295603	Lzts3
0.154994741180667	Gdf15
0.155168775252974	3110009E18Rik
0.155220555620969	Neurog2
0.155262031797676	Prpf38b
0.155374732668208	Atp6v1a
0.155376505413858	Gzmk
0.155376592319319	Alg10b
0.155638521066074	Actn2
0.155716615806927	Fam129a
0.155729097389572	Celf5
0.155742718455307	Zcchc3
0.155808824260346	Zfp28
0.155810900916877	Fn3k
0.155822065127882	Ambn
0.155822352417191	Def6
0.155876486102606	BC017158
0.155931220464851	Papss1
0.155931792191521	2310011J03Rik
0.156030575066518	Wdr74
0.156041628394566	Lss
0.156103844013044	Asah1
0.156154622633061	Pign
0.156200288278643	Tnfrsf21
0.156268216907275	Slc36a2
0.156301625220403	Copz2
0.156330807563644	Nat8l
0.156350764787883	Nudt14
0.156399400298971	Ccl24
0.15640080162906	Tnni2
0.156404726562442	Rab7b
0.156410684998138	Pofut2
0.156452169234082	Mtmr4
0.156469354826313	Nlrp9b
0.156494933861493	Rasa1
0.156641438995356	4930470P17Rik
0.156840368970396	Pou6f2
0.156845859197876	Slc25a25
0.156908577901529	Abhd6
0.156953499198494	4933433F19Rik
0.156959029608233	Hsd11b1
0.157014316294808	Zc3hc1
0.157033950553025	Tmem190
0.157061473983958	Smc5
0.157083098855871	Pif1
0.157207888954859	Ahsa1
0.15726360942909	Cyp2j13
0.157264182475518	Creb3l2
0.157277335785304	Tmem212
0.157317300551494	Cse1l
0.15733828024098	Pigg
0.157369711766426	Slc25a23
0.157405944615781	Gtse1
0.157426630192237	Asb12
0.157441208185111	Olfr68
0.157442841117042	Gm10336
0.157489422261548	Pcdh1
0.157518661010889	Gm4926
0.157583488659778	Psd4
0.157606920223237	Intu
0.157618941158413	Atoh8
0.15765810575493	Tmco3
0.157721267691054	Bdp1
0.157792350190254	Zfp141
0.157812035809169	Megf6
0.157837846687291	Trafd1
0.157844149030386	Slc38a6
0.157852503143345	Dnah2
0.157909169980463	Zfhx3
0.157919332824403	Actl11
0.157953652055562	Adam24
0.157975757905345	Gm13032
0.157990594329519	Bcl2l10
0.157992459142524	Ifit1bl1
0.158000221618934	Pkm
0.158062584654731	Gemin8
0.158080392149924	Ppp2r5d
0.158197157267853	Adgrb2
0.158233203849874	Pole
0.158235929029868	Purg
0.158265805996695	Syp
0.158294647371258	Mtag2
0.158307674270165	Spidr
0.158328413936169	Eea1
0.158331820945757	Ube2j1
0.158395384510152	Gm14634
0.158404722189855	Zfp687
0.158493142050242	Atf3
0.158509657822276	Sf3b3
0.158525751235718	H2-M9
0.158554105819705	Pigx
0.1587625417757	Dok5
0.158792855663739	Slc25a29
0.158933683473767	Ppa2
0.158966400822909	E130317F20Rik
0.159018651502608	Edrf1
0.159049270054193	Apoa5
0.159098074639199	Coasy
0.159130036219622	Fam26d
0.159144811271335	Cntnap1
0.159200261451688	Sars
0.159207532221416	Gins2
0.159234647465089	Birc5
0.159279385672495	Yif1b
0.159280426736176	Isl1
0.159284331563604	Gpatch1
0.159329579230644	Lrmp
0.159398427050519	Wfs1
0.159398996475142	Tmem201
0.159452205661806	Rgs11
0.159490775415736	Pianp
0.159573123831791	Pkn3
