#2017-12-06
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is C:/new//platforms//GPL1261.an.txt.gz
#No probes removed from annotation.
#Expression data file: C:/new/AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259135405; Statistic: 10.6778138012036; Expected: 7.10935249061112; Std.dev: 1.02109576229459; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2017-12-06----Dataset: GSE48622
#Imported R objects: C:/new/AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29597; probes mapped to multiple genes to be removed (except for insulin): 597; genes with multiple probesets are BH corrected. New data has 17584 genes.
GSE48622_N_dC_KO	GeneSymbols
0.645454573681305	Cracr2b
0.645487816002009	Rgmb
0.645617860850239	Ccnd2
0.64565283618419	Coq5
0.645744563186482	Hdgfl1
0.645787135516754	Coprs
0.645908060284181	4930488B22Rik
0.645978128868966	Atp2b3
0.646029981797636	Zar1
0.64606364668851	Taf1a
0.6461951474252	Dennd6a
0.646220092040953	Fam219aos
0.646547767838222	Tomm40l
0.646584988629624	Pax8
0.646719924337876	Cdca5
0.646725747799961	Rassf9
0.646857254540497	Gimap7
0.647025724291174	Sec61b
0.647083853675041	Emc8
0.647103940598113	Slc25a17
0.64710635736731	Macrod1
0.647173622655907	Tarbp2
0.647202468863419	Spata4
0.647230336965683	Nuak2
0.647245130859315	Cep162
0.647373118895229	8430422H06Rik
0.647516923152564	Bcl7b
0.647561215834499	Epas1
0.647619957390619	Rnf112
0.647624542916546	Smr3a
0.647681889491711	Kdm7a
0.64783086614968	Nme8
0.647899173984085	Pdp1
0.64792541233434	8430429K09Rik
0.647960179129446	Kctd20
0.648033384026905	Ppbp
0.648043113367325	Lrtm2
0.648079575906597	Pex1
0.648084348669531	Prune2
0.648089024336213	2010012O05Rik
0.648099098932867	Phlda2
0.64815209743594	Cenpk
0.648199903023167	Igf2r
0.648340662371149	Rnf5
0.648407747829469	Flt3
0.648452737435903	Tmem203
0.648484174159394	Sema5b
0.648508202460684	Arrdc4
0.648509928574651	Fbxo15
0.648590095281424	Tbc1d21
0.648842438271	Gtpbp10
0.648895473076389	Ppp2r2d
0.649022550885432	Mrpl20
0.649025504565891	Ramp1
0.649087232975416	Zfp62
0.649172925113529	Nhsl2
0.649321906689918	Pyy
0.649372445082081	5031434O11Rik
0.649414952696909	Slc35f3
0.649454835690396	Atp5g1
0.649459212365158	Ccdc172
0.649570732962311	Gm4371
0.649614626636617	1700001P01Rik
0.649618252384328	Bbs5
0.649664650796123	Surf1
0.64968652336603	Ing4
0.649803309212133	Poldip2
0.649807764904641	Setdb1
0.649816860071484	Lrrc75b
0.649875728727804	Pfkfb1
0.649907526343098	Ttc8
0.649920109641628	Rasgef1b
0.649957761650945	Gfm2
0.650034726685982	Mogat1
0.650244901727458	Usp12
0.650409062861202	D10Jhu81e
0.650492307271038	Ube2c
0.650624515564119	Slc52a3
0.650680358273725	Trappc2l
0.650734700507583	Rrp8
0.650798426654508	Maml1
0.65109550224443	Taf2
0.651340285542799	Ppa1
0.651413790619054	Atp6v1f
0.651500710922709	Tbc1d10c
0.651519322011454	Pabpc4l
0.651526743847608	Shisa7
0.651619325821401	A230046K03Rik
0.6517347268135	Evpl
0.65175007777926	Ube3a
0.65175664354048	Acsm1
0.652010265967025	Kcnj3
0.652028377620762	Xlr4b
0.652045641241994	Kif27
0.652052975931064	Entpd8
0.652228869159846	Nrk
0.65235309694526	1700008P02Rik
0.652395866668411	Cdc42bpa
0.652437921870643	Hist1h4i
0.652534027690584	Mcat
0.652564811020655	Prol1
0.652572291871952	Pygb
0.652619534170435	Zfp385a
0.652619540075243	4933427G17Rik
0.652675440474759	Csf2rb2
0.652771219626608	Pappa2
0.652820489238854	Spns2
0.652861069350529	Myh11
0.652944668558075	Gm5083
0.653023739100578	4930417O22Rik
0.653062094673628	3830417A13Rik
0.65317906137549	Slc23a2
0.653196286150412	Psma1
0.65321425932192	Cdkn2aipnl
0.653234947359615	Tollip
0.653255822061308	Ocel1
0.65329541056876	Tex11
0.653341512091696	Psmd6
0.65346058478819	Gm11696
0.653460944243825	Cst13
0.653586531891757	Ctla4
0.65361269122581	Pdlim3
0.653653031709032	Aldh1a2
0.65369201651767	Rapgef1
0.6537899347126	Pdcd1lg2
0.653839970155287	Tmem62
0.65384013656226	Mras
0.65403360517503	4930412B13Rik
0.654105062280776	Spert
0.65410766621927	Jmjd8
0.65414633263239	Gfm1
0.654168534030858	Tcf21
0.654322213219583	Fam189a2
0.654373736790685	Lsr
0.654394659724131	Stk38
0.654428820473618	Olfr68
0.654516666010375	Col17a1
0.654526938550847	Rgs12
0.654621199088129	Psd
0.654702924856396	Cts6
0.654742399443566	Cd160
0.654796031670231	Tfpi2
0.654980906745434	AV039307
0.655077782382234	Klf14
0.655274053840906	Qser1
0.655457446219859	Stat5a
0.655541769869457	Arhgap32
0.655651250925058	Rbck1
0.655667700804544	Fkbp1a
0.655670421339283	Cytl1
0.655690798574223	Palmd
0.655751915245492	Pla2g15
0.655818287727112	Sun3
0.655851382716916	Slc39a4
0.655880767977957	Gatad1
0.656036509959854	Dsel
0.656049144203854	Slc25a51
0.656205361882212	Larp7
0.656284553153539	Terf2ip
0.656290236282649	Dcp1a
0.656345606790589	Ago3
0.656459810633851	Ugt3a1
0.65671469978622	Col4a2
0.656721486506931	Ncoa7
0.656765649501525	Sesn1
0.656807471395167	Tars
0.656815132867259	Arf1
0.656845049596537	Ears2
0.65687329900715	Cyp2b10
0.656874605241021	2210016L21Rik
0.656948999270353	Kdm6a
0.656960636991849	Chic1
0.657163754505698	Ints3
0.657206463450693	Atp8b2
0.657276520111308	Cgrrf1
0.657316574619312	Ceacam2
0.657390811917467	Pik3cd
0.65742157254233	Rps15a
0.657535000975832	Cdc42se1
0.657568671147983	Hgd
0.657575683470936	Hal
0.657623119599035	4930433N12Rik
0.657644467746611	St3gal2
0.657825383711074	Gtf2i
0.657995842064605	4930431P03Rik
0.65804813821122	Usp2
0.658171327495206	Mfng
0.658332695496058	Xiap
0.658364422188061	Cndp2
0.658511613850175	Dhx9
0.658557743774221	Kdm2a
0.658619538775633	Gnb3
0.658662102995391	Sbno1
0.658670019371705	Timm10b
0.658741342993321	Serpinb6e
0.658744373914685	Xrcc6
0.658856928931396	B3galt2
0.658892452601628	Wbscr22
0.658902345184924	Gle1
0.658913000809948	Vamp1
0.658950114051332	Cenpw
0.659041226187636	7420700N18Rik
0.659137883508833	Galk2
0.659185087995952	Arhgef10l
0.659223536840698	Abcd1
0.65927491244681	Gzf1
0.659326505675503	Tgif1
0.65937009444957	Zfp384
0.659398069350314	Mtag2
0.659574581904856	Stx12
0.659618759253073	Gemin6
0.659787449670094	2410127L17Rik
0.659796483842074	5430437J10Rik
0.659802090167338	C330027C09Rik
0.659879537514289	Zfp511
0.659932844980344	Dhodh
0.659938698345374	Slc25a14
0.659966658541921	Usf2
0.65998372159641	Igsf5
0.660036309273737	Bhlhe41
0.66016159082824	Gm8096
0.660173374920683	Ttc21a
0.660175440087797	Ccdc18
0.660177419401151	A930018P22Rik
0.66031434121917	Fam21
0.660472544708998	Rax
0.660522053999092	Lix1
0.66063561308493	A630072M18Rik
0.660648584119259	Gpd1l
0.660667451094858	Nat2
0.66070749478839	Tlk2
0.66074323934146	BC048403
0.660875985478321	Trove2
0.660902918597447	Saxo1
0.660919312373982	Sfr1
0.660954582428902	Tssk2
0.661013243499197	Prss22
0.661125336502434	Tcfl5
0.661284381860658	Incenp
0.661433598438706	Dnajc15
0.661468803247125	Smpdl3b
0.661539929811462	Pitpna
0.661667049237603	Etfa
0.661766322520821	Larp6
0.661774009807072	Rpp25l
0.661832477119229	Ddx56
0.661887077523665	Vbp1
0.661891157621394	Fam126a
0.661983183864827	Klhl4
0.662142035321282	Chst15
0.662216541722643	Dhx38
0.662231343169888	Nmbr
0.662236539771094	Fbxw17
0.66227289445179	Lhfpl3
0.662306410219914	Il1rn
0.662309798412273	Relt
0.662342638562511	Ribc2
0.662350476621476	A630012P03Rik
0.662480280631648	Atad5
0.662770949944239	Rhou
0.662918488605599	Nfkbil1
0.66302527231482	Gabra6
0.663133538801579	E2f2
0.663171035048192	Pnpla7
0.663239470049385	Mospd4
0.663266595801102	Rnf146
0.663334802399678	Selt
0.663422392622045	Caly
0.663423997128431	Isy1
0.663438359877282	Krtap1-5
0.663473079924504	Ten1
0.66371336082075	Stx11
0.663935953506016	Spp1
0.664071649988291	Lrfn2
0.664141369583477	Ruvbl1
0.664174356654364	Defb13
0.664361476645218	Slfn4
0.664524032451154	Tekt5
0.664526841251719	Cog8
0.664541810307725	Astl
0.664681870720316	Ptprb
0.664743806309511	Mrpl34
0.664896787831859	Nxt2
0.664901247348012	Ivl
0.664944363566474	Rnf113a2
0.664969839576669	Asrgl1
0.665063184443794	Gm12338
0.665117918992115	Zfpm1
0.665119766465257	Siah2
0.665123402280041	Eif4e3
0.665142491154073	Crygb
0.665153641956787	Gsg1
0.66518543977896	Chtf8
0.665195565785756	Flnb
0.665195644285182	Cbx5
0.66519871856636	Usp36
0.665228136483011	Tspan8
0.66526498821679	Prm3
0.665479087646201	9930104L06Rik
0.665538824328866	Smarcd2
0.665625624155153	Zfp729a
0.665646095952589	Sephs1
0.665666221606717	Smap1
0.665679276001189	Tnnt1
0.665707157044997	Zfp628
0.66570864533054	Snrpf
0.665795311373463	Slco1a6
0.665802776306239	Prdm8
0.665810168892644	Rpl17
0.665820628487867	Med9os
0.665843224662252	Gm6377
0.66598090112055	Itprip
0.666022273835169	Arhgap6
0.666032561476374	Tmx2
0.666053875875176	Il12rb2
0.666078577797019	Dgka
0.666449936058639	Impdh2
0.666659673437297	Evx1
0.666718145396279	Mmp14
0.666749484429334	Srsf1
0.666782843037409	Tktl2
0.66689759486984	Slc25a27
0.666971550069174	Ins1
0.666977866035184	A930001A20Rik
0.666996303435476	3300002A11Rik
0.667036131073396	Mrps18a
0.667047443536437	Vsx1
0.667137798751353	Orc5
0.667273251277628	Btbd18
0.667286967069396	Ppp3ca
0.667309512278394	Sod1
0.667338885287823	Eif2a
0.667395907133169	Ankrd6
0.667404087911456	Dusp18
0.6674274853618	Grasp
0.667532120694925	Eef2kmt
0.667582015493125	Prkcdbp
0.667597291917165	Tab2
0.667672686081859	Zc3h8
0.667684269382148	Dnah6
0.667697030018843	Ankrd42
0.667720596862483	Dagla
0.66791697020363	Tbl2
0.667954169869425	Ccdc96
0.668004585127248	Enho
0.668312265427114	Srsf3
0.668480148943564	Foxn1
0.668522943250212	Capns1
0.668523558101742	Phf6
0.668607739209641	Sirt4
0.668655835682036	Wwox
0.668780407945631	Fam124b
0.668816691435771	Fam208b
0.668871777357395	Atp5j2
0.668882799956822	Celf4
0.668903555586845	Foxp4
0.668999648598002	BC051019
0.669038797050719	Ankrd17
0.669120201113579	Casp14
0.669130554912849	Sec61g
0.669147969214412	Rock1
0.66924136523478	Zfp866
0.669335936623006	Park2
0.669383014616772	N28178
0.669407233209768	Slitrk3
0.669428583365258	Uxt
0.669538326304743	Ccz1
0.669566880128121	Mrln
0.669660747899805	Spag5
0.669698358540439	Ndufaf2
0.669782917441035	Otx1
0.669847969876418	Creb3l1
0.670087210482079	Hapln4
0.670118090874889	Cebpb
0.670162979365134	Sh2d5
0.670168154030094	Prox2
0.670223461156703	Pja1
0.670323819898222	Apoc2
0.670454307380589	Slco1a4
0.670508497940171	Map3k11
0.670671078200706	Tubb4a
0.670744210076454	Grsf1
0.67085017708504	Arhgap1
0.670887703002487	Ccsap
0.671071553345486	Pak4
0.671084124467109	Ero1lb
0.671091546030914	Rnf130
0.671270191580804	Micu1
0.671277962577926	Trappc8
0.67130590149603	Mmgt1
0.671350220947617	Fcgr4
0.671352467956785	4930550L24Rik
0.671434419307642	Cys1
0.671437750830287	Pdzph1
0.671475295968957	4930429D17Rik
0.671509277567906	Zfp958
0.671510226442671	Nmb
0.671559494287754	Tmem165
0.671565026987089	Slc19a1
0.671583691564721	Alox12
0.671591863882298	AB124611
0.671687969197563	Ssc5d
0.671716217764756	Hepacam
0.671738030007079	2610008E11Rik
0.671806976034176	Trp53inp2
0.671884476939182	Pdhx
0.671909341071074	Catsperg1
0.671909478820016	Gnl2
0.67195441111088	Psma6
0.671987057429356	Tomm20l
0.672005044768442	Psmc3
0.672154131470752	Cxcl2
0.672299513030915	Col5a2
0.67231353294769	Rpl23
0.672364230390948	Calm4
0.672400594560343	Asns
0.672431422834217	Efr3a
0.672474253983004	Nuf2
0.672497980006308	D630024D03Rik
0.672533541565947	Rqcd1
0.672956930129906	Zfp141
0.673051184663038	Oxnad1
0.673398984090726	Rad17
0.673501436155195	Ccdc47
0.673593146975402	Stk32a
0.673655924670884	Cdc42ep4
0.67372049178896	Rabepk
0.673727728809125	Rfxank
0.673791250132139	Pdxk
0.673985701299318	Pml
0.674220603846116	Supt5
0.674309448472906	Stxbp5l
0.674430800280979	Scrib
0.674452701594472	Defb10
0.674522865046592	Lrrc66
0.67460353541603	Ctse
0.674728178711222	Nxnl2
0.674941998652669	Rdh16
0.674944117713458	D630039A03Rik
0.674977467250044	Dhrs7
0.674981762909146	Polr2m
0.675064225659829	Asic4
0.675127118935381	Ptgir
0.67519918729703	Mrpl40
0.675252411218976	Cops3
0.675368580728527	Adam5
0.675487261869995	Sprn
0.675492453989351	Adamts12
0.67561166425049	4933406K04Rik
0.675617196665617	Dph2
0.675676377110416	Cftr
0.675837820145784	Yjefn3
0.675936206512959	Slc22a27
0.676085568554759	Unc13d
0.676097317228888	1110028F18Rik
0.676190596464034	Cox17
0.6762110166806	1700008F21Rik
0.676270759621713	Nat14
0.676372138363611	Zc3h11a
0.676375095771732	Acadsb
0.676633212454757	Arhgef17
0.67669148154433	Kcna5
0.676755717600186	Timm8b
0.676821140245422	AU021092
0.676954145158973	Zfp879
0.677145827160764	Tgm2
0.67718260629495	4933428G20Rik
0.677306449080652	Tapbp
0.677399224866908	Serpinb7
0.677602616424418	Spag4
0.677679348771976	Ctc1
0.677733915162257	Zfp229
0.677745387983521	Rab11b
0.677939814500384	Grem1
0.677943370199676	Pkd2l2
0.67798394707508	Thrsp
0.678066003157701	Timm8a1
0.678143354632988	Pcbp1
0.678191539744392	Nkd1
0.678220090669924	Gm11985
0.678359579753187	Hinfp
0.678440749516934	BC029214
0.678444992810005	Klf2
0.678493948460256	Pyhin1
0.678495266529858	L2hgdh
0.678556321174705	Smek2
0.678602157948315	Cck
0.678696787857222	Grcc10
0.678707675826527	Car11
0.678779081214397	Cd96
0.678805529994683	1110002L01Rik
0.67880719562298	Lrsam1
0.678989536628133	Gid8
0.679132166097112	Zfp523
0.679136438497231	Cdc20
0.679170427937033	Ubap2
0.679405013787671	Ncapd3
0.67978013574196	Ddx42
0.6798936397078	Gm884
0.680058583741174	Tmem242
0.680059801823041	Atp8b1
0.680104878811917	Cptp
0.680133258354201	4930402H24Rik
0.680169805682101	Bmpr1b
0.680196297922654	Cd47
0.68019887881393	Exo5
0.680212638156837	Cyp2c50
0.680341211051393	Cryga
0.680423506251501	Vegfa
0.68042402304121	Htr4
0.680672311690534	Slc2a5
0.680800269250457	Terf1
0.680890213337356	Plcz1
0.680974837823049	Prrt2
0.681046373973542	Wnt9a
0.681066989067274	Arhgap28
0.681177160820129	Slc13a2
0.681189170414463	Rn45s
0.68129572344584	Prdx6b
0.681328952666133	Dgki
0.681354144178298	Parn
0.681409916227502	Abcf2
0.681430708695415	Smtnl1
0.681602430609075	Slc43a3
0.681609899091749	Usp3
0.681626345608168	Nox4
0.681706781042902	4930526L06Rik
0.681769976469173	Arl4d
0.681800025458189	Mir17hg
0.681863831218162	Setd3
0.682031894381114	Thoc6
0.682062316483789	Vsig1
0.682283351026855	Rad54l
0.682413184646508	Psmd9
0.682499549120687	Cactin
0.682630694922293	Lonrf1
0.68265172943239	Oasl1
0.682675820401276	Tvp23a
0.682781046000149	Tpm4
0.682936386692692	Rnf31
0.682944250211124	2810428I15Rik
0.682988380494132	Gpat2
0.683015915841387	Eif1a
0.683104924821664	2610316D01Rik
0.683142668498859	Coq6
0.68314833485291	Wdr36
0.683175748160351	Sh3rf2
0.683385403444762	Rab29
0.683515062497556	Fam71d
0.683548636761364	Trip13
0.683555795224325	H6pd
0.683567445176249	Lrp10
0.683574112849144	Cox4i1
0.683601864103422	Prkca
0.683691747570598	Mina
0.683781686434565	Zdhhc4
0.683826945054555	Csnk2b
0.683978638240612	Lyzl6
0.683990922105992	Srsf2
0.684113109359833	Tubgcp4
0.684113139350486	Zmym1
0.684222313009513	Uck1
0.684435499278734	1700008I05Rik
0.68445136778368	Xpr1
0.684464477644436	1700015E13Rik
0.68446697829017	Ms4a10
0.684626598946655	Cnn2
0.684855208595952	Mettl16
0.684880392487027	2410006H16Rik
0.6851126259716	Rfxap
0.685150708386764	Lrpap1
0.685171393438876	Cyp2f2
0.685248922685241	Itm2b
0.685328327058416	Hmga2-ps1
0.685350357921866	Denr
0.685421486825671	1700086L19Rik
0.685671893797044	Pign
0.685687236568465	Gm1943
0.68578116866182	Hipk2
0.685805138693282	Zfp60
0.685940121840176	Gosr2
0.685999361645644	Gpr1
0.686104136372359	Edc4
0.686142602839815	Siah1a
0.686196181194929	Rpa1
0.686339055218308	9130015A21Rik
0.686405804378909	Cd5l
0.686433610991613	Pak3
0.686548948847087	Ube2r2
0.686584516301414	Phf2
0.68663724519611	Prkrir
0.686687730835695	Mpc2
0.686725877693062	Nusap1
0.686747390972199	Aldh1a7
0.686768966120723	Thbd
0.68687519193287	Ggt5
0.686880014004739	E2f7
0.686979503287969	Xrcc1
0.687023337389582	Utp20
0.687171629619612	Ryr2
0.687201640400407	Adam1a
0.687224152729674	Ino80e
0.687325690160836	Slc29a3
0.687350904340761	Vti1a
0.687366415886476	Zswim7
0.687476454556661	Meiob
0.687599697724263	Slc1a6
0.687613173970053	Eif2ak2
0.687642939256683	Paqr4
0.687732351643074	D4Ertd617e
0.687779833393069	Zfp286
0.687899667286644	Lmcd1
0.687975966641628	2010109A12Rik
0.68804580672152	Fut8
0.688080478685314	Myo18a
0.688133711834562	Aldh3b2
0.688476399732871	Calb1
0.688492273098812	Taok2
0.688538582739646	Usp46
0.688561452949407	Med29
0.688684560636738	Zfp91
0.68870208235583	Xpc
0.688758739275534	Mfsd3
0.688810923245122	Odf4
0.688900934071048	Supt3
0.688956274908136	2810459M11Rik
0.688960877179908	Pja2
0.68901656071623	Mapk8ip3
0.689044214348662	Zfp84
0.689072124406294	Ddit4
0.689138519831803	Stx7
0.689212472712535	Ier3ip1
0.6892956972789	Agpat2
0.689308231015337	Ubox5
0.689317988097812	Gxylt2
0.689433020213895	B930059L03Rik
0.689460784425974	Ttc33
0.689569825789848	D8Ertd738e
0.689656852077938	Mrpl37
0.689671161474899	Nudt19
0.689716385718757	Gm3336
0.689750377454033	Zfp142
0.689999198109326	4933417E11Rik
0.690136847614102	Zfp606
0.690208924826655	Chd7
0.690210758215982	Gclm
0.690348525942421	Atp6v0d2
0.690403073100381	Gm5065
0.690426423977912	Gm16880
0.690538326224358	Eqtn
0.690768427355523	Mdk
0.690919113906302	2610301B20Rik
0.690961278648067	Ccdc38
0.691042952126785	Mxra7
0.691077660206608	Asb5
0.691155002215599	Stxbp5
0.691177448966054	Aftph
0.691321261417337	Tcte2
0.691323387264342	Mylk4
0.691454758857748	Slc28a3
0.691460439673386	Rfc5
0.691559262897284	Prl5a1
0.691595204612894	Akr1b7
0.691686510131312	Spink12
0.691747279198936	Slc30a4
0.69177260872491	Cybb
0.691809327625486	Alg13
0.691873246011025	Rnf157
0.691965492790405	Scnn1g
0.692090884022073	Idh3a
0.692164399531133	C86187
0.692345929360495	Enkd1
0.692363182090672	Slfn10-ps
0.692436613683425	Rnf8
0.69246396470217	Cltb
0.692549480446794	Agmo
0.69256267055117	Slc25a42
0.692620632542946	Aak1
0.692651188550357	Aqp5
0.692693697888443	Htr1f
0.692697348276249	Patl2
0.692714461070684	Smad2
0.692777496889253	Pa2g4
0.692794806389631	Fgr
0.69285293692321	Dclre1c
0.692855842110263	Pitx3
0.692931501447776	Kcns1
0.692958134586902	Usp29
0.693122990373391	Spcs3
0.693189031429623	Vps39
0.693204599416233	Rgl1
0.693291593446777	Rasgrp1
0.693325512597661	Akr7a5
0.693384810310475	Habp2
0.693384885495871	Brdt
0.69343080501156	Kcnmb4
0.69348145945644	Gadd45gip1
0.693515918044515	Stau1
0.693531475554268	Lysmd4
0.693598701737249	Nes
0.693659757710214	Pls1
0.693669535496068	Ccdc124
0.693719779510676	Slc36a2
0.693735094433509	Mrpl10
0.693746077235078	U2af1
0.693904493080218	Rag1
0.693908272232419	Atp6v1g2
0.693934104704552	Gm6484
0.693989810904042	Cinp
0.694186965597587	Acot8
0.694246403231851	Abhd17c
0.694276431525235	2310009B15Rik
0.694347577444894	Rpl36al
0.694379293540927	Tsc22d3
0.694404723647052	4930565N06Rik
0.694415820299489	Thoc5
0.694437769797094	Rhag
0.694510727817564	Arrdc5
0.694542259740825	Atp13a5
0.69472773600068	Tex36
0.694748389051411	Dennd1b
0.694809700201795	Il1f5
0.694834505111092	Rab26os
0.694909253135882	2310030G06Rik
0.694946474284817	Lyrm4
0.694994547962008	4930452G13Rik
0.69500603079995	Tcf7l1
0.695081511107337	Grpel1
0.695110391059094	Aurkaip1
0.695174325082012	4931431F19Rik
0.695292520616692	Prg3
0.695300487516386	4922502N22Rik
0.695332884305576	Hsph1
0.695337080942326	Nid1
0.695369048880223	Ostm1
0.695402741609046	Tesk1
0.695403562201076	Dlx4
0.695508366405007	Yaf2
0.695541483640499	Rnf168
0.695548249048086	Hprt
0.695550315562098	Fut1
0.695571018396632	Myef2
0.695608615843414	Actl9
0.695863562158958	Olfr658
0.696037358556801	Nmt1
0.696101476385376	Thbs4
0.696133146456791	Cfhr1
0.696281618242485	Rad51ap1
0.696433840071896	Cplx2
0.69647803700494	Phf5a
0.696790270035601	Smarcd3
0.696849312155829	Mtnr1a
0.696863730417905	Elp5
0.697226516064104	Poll
0.697314650249227	Zfp784
0.69732742862856	Recql
0.69735035104474	Nfu1
0.697452210572546	5730422E09Rik
0.697455069399256	Adgrf4
0.697561286582396	5730412P04Rik
0.697627739367321	4930509J09Rik
0.697649074480896	Apbb2
0.697689212818508	Lhx9
0.697757573892394	Maged1
0.697806193283583	Csprs
0.697842011679658	Recql4
0.698067970661719	Wdr83
0.698071760332231	Akr1c19
0.69811313460909	Proc
0.698202922983898	BC005624
0.698314009916919	Igfbp3
0.698362878035013	Mybpc3
0.698370192561693	Gps1
0.698654618023834	Nup43
0.698776267197795	Fam69a
0.698796980866148	Slc35a4
0.698813027950122	Mapk9
0.698849106475943	Angptl3
0.698883038236383	Lekr1
0.698887233731312	Zbtb7b
0.698901679355988	Abcg3
0.699069623723681	Nipbl
0.699138907800215	Pithd1
0.699233324817073	Hmgn1
0.699255132042156	Dhdh
0.699273937682691	Taf3
0.699300676339544	Smim20
0.699335364568357	Pradc1
0.699427284023747	Mrpl45
0.699435335798439	Gbp8
0.699437268041852	Lrmp
0.699551065928119	Hic1
0.699586755020388	Abcd3
0.699655620645516	Ebna1bp2
0.699682653166626	Sectm1a
0.699750206586456	Foxi1
0.699799091584807	Wbp2
0.699810024672787	Plcd1
0.699932653822092	1700013H16Rik
0.699937379841339	Pex12
0.699962515243227	Zfp148
0.699975854714373	Adamts20
0.70003746992789	Il6
0.700049606431884	Ffar4
0.7001008137547	Fcf1
0.700107153905445	St3gal5
0.700130105099569	Kbtbd11
0.700132580959012	A330008L17Rik
0.700161274052002	Mri1
0.700240536938181	Gjb4
0.700242031340372	Rbm41
0.700291918816188	Edc3
0.700298481579913	4930552P12Rik
0.700385023135087	Vmn1r40
0.700389092423322	Ahcyl1
0.70039062127212	Mastl
0.700423715729142	Inca1
0.700497223114927	Emx2
0.700515709589689	Itga9
0.700552471311669	Kcnu1
0.700569618088717	Mtx1
0.700687808070501	Suclg2
0.700763094801028	Heatr1
0.700836045950157	B130024G19Rik
0.70083767875947	Srrt
0.700917962064079	Psrc1
0.700975913187433	Nr2c2ap
0.700991211951029	Aimp2
0.701090632712516	Angpt2
0.701218928039171	Mtmr3
0.70125800612354	Tlr3
0.70126756848824	Gm94
0.701396750594936	Ahsa2
0.701399390249614	Dnajc19
0.701474618299763	Rnf170
0.701481542832035	Mrps12
0.70159381719769	Pcmt1
0.70168518882311	Bst1
0.701700043653046	Spag6l
0.70176024593377	Tada1
0.701797972124707	Wdr13
0.701827301179285	Zxda
0.701828317427798	4933434E20Rik
0.701906005665834	Hsd3b3
0.701959098200856	C87436
0.702070197907157	Snrpa
0.702077947440216	Zc3hav1
0.702171767506398	2310045N01Rik
0.702313052402613	Tgm3
0.702341005774743	Prl7b1
0.702590049966206	Dsn1
0.702602892544003	Pidd1
0.702609077133639	4930544G11Rik
0.702766579733942	Fam110b
0.70278551897182	Nova1
0.702835109425864	Cep250
0.702845411992219	Mrpl18
0.702945715113841	Ly6g6d
0.702959415835306	Ethe1
0.703009551353541	Kars
0.703032516111071	Acd
0.703038882891348	Bpifb2
0.703069165675844	Pip4k2c
0.703131158867467	Git2
0.703220672291326	Armcx6
0.703514940821692	Bbip1
0.703823332311284	2510039O18Rik
0.703921596503861	Zc3h6
0.703974038593063	Ndufab1
0.704051421959782	Lsp1
0.70412311212416	Bcar3
0.704123905153614	Sec62
0.704189803678453	Bcs1l
0.704203564676139	Stap1
0.704265419305616	Kcnip2
0.704277995118059	Slc39a7
0.704298274576348	Npffr2
0.704301585787244	1810026B05Rik
0.70438931749084	Hadhb
0.704411556373619	Cops7a
0.704435571702545	Gnl3
0.704505173826149	Btg2
0.70453740798548	4933431E20Rik
0.704577941440528	Asxl1
0.704740909267486	Fam120b
0.704782553802829	Rgs9bp
0.704865322745434	Timm8a2
0.704955520267593	Ndufs7
0.705100336596033	Gemin8
0.705176483393566	Cbx1
0.705293559022868	Slc39a11
0.705310825954973	Ttc17
0.705558891764822	Pkp4
0.70557702746528	Lin37
0.705633403743682	Foxd4
0.705709290886356	C920006O11Rik
0.705718719940469	5033406O09Rik
0.705888897544182	BC064078
0.705899150788446	Spaca1
0.705955808370936	Alg11
0.705984104519391	6030458C11Rik
0.706057663541217	Ctps2
0.706097193439847	Tpbpa
0.706344634366841	Plce1
0.706366661428045	4933400A11Rik
0.706372985010773	Tpd52l1
0.706455540694225	Krtap5-3
0.706457525029806	Wrap53
0.706733069850375	Gins1
0.706779047736284	Ptk2
0.706872039744523	Kank4
0.706903586790829	Cdk14
0.706923160094684	Bbs2
0.706927066641996	Vmn1r11
0.707005085986099	Ccl5
0.707013492152946	Slc6a19
