# 2018-03-29
# /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project//mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//early//run4/
geneSymbol	up_pval	down_pval	up_padj	down_padj	up_rank	down_rank	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	FE_Gender	Gender	ME_model
Atg4b	0.91525946393493	0.0847405360650703	0.999999344641076	0.812678483281716	9756	1123	-0.0550523159404115	0.0398909746879366	-1.38006946110193	NA	NA	0.169481072130141	1.88752738297048	1	9.46788726290165	7.95487711293492	6.90169518583812	-0.0550523159404115	-0.0550523159404115	-0.0550523159404115	NA	NA	random_intercept
Atg4c	0.00962569184912329	0.990374308150877	0.694007839690977	0.999999984502223	147	10732	0.141301048142206	0.0596326060815532	2.3695266302627	NA	NA	0.0192513836982466	5.47853529305893	1	8.72767488923708	6.95436134530017	8.60525575615307	0.141301048142206	0.141301048142206	0.141301048142206	NA	NA	random_intercept
Atg4d	0.964673340932402	0.0353266590675976	0.999999344641076	0.699962327389343	10330	549	-0.0782822644667159	0.0429345560173254	-1.82329274431362	NA	NA	0.0706533181351951	3.26777665416683	1	7.60709468196175	6.96296257624094	7.4086904915747	-0.0782822644667159	-0.0782822644667159	-0.0782822644667159	NA	NA	random_intercept
Atg5	0.591273989580852	0.408726010419148	0.999999344641076	0.947341347479839	6186	4693	-0.00812915776684525	0.0352131212469375	-0.230855927534463	NA	NA	0.817452020838296	0.0532794304943067	1	8.72838582792359	10.307983523184	9.03058593089595	-0.00812915776684525	-0.00812915776684525	-0.00812915776684525	NA	NA	random_intercept
Atg7	0.158623640638798	0.841376359361201	0.999418410470916	0.998400160782347	1713	9166	0.0345510378044863	0.034468893093486	1.00238315488628	NA	NA	0.317247281277597	1.00026133263447	1	7.6495990384998	8.32936189169566	5.78208144632907	0.0345510378044863	0.0345510378044863	0.0345510378044863	NA	NA	random_intercept
Atg9b	0.0298976488652937	0.970102351134706	0.858414768126286	0.999999984502223	376	10503	0.122491544870286	0.0645457103543456	1.89774880774922	NA	NA	0.0597952977305874	3.54305320091589	1	5.27765219099433	8.60069753279322	4.88284552686953	0.122491544870286	0.122491544870286	0.122491544870286	NA	NA	random_intercept
Atic	0.000761413808954729	0.999238586191045	0.318563823608059	0.999999984502223	26	10853	0.0992061923897259	0.030584341555711	3.24369227334899	NA	NA	0.00152282761790946	10.0507883361754	1	8.97918419916412	9.39111520476438	7.75534546075544	0.0992061923897259	0.0992061923897259	0.0992061923897259	NA	NA	random_intercept
Atl2	0.234170781191656	0.765829218808344	0.999999344641076	0.993729263252076	2499	8380	0.0395730582670051	0.0545033508784438	0.726066519382689	NA	NA	0.468341562383311	0.525886146915667	1	10.446239049126	8.54664228364333	9.05336196071924	0.0395730582670051	0.0395730582670051	0.0395730582670051	NA	NA	random_intercept
Atl3	0.666138750808687	0.333861249191313	0.999999344641076	0.930887560207264	6983	3896	-0.0169657514500974	0.039452468372948	-0.430030164138744	NA	NA	0.667722498382626	0.184277745000298	1	7.40880176471027	7.29209484146357	7.01046031244092	-0.0169657514500974	-0.0169657514500974	-0.0169657514500974	NA	NA	random_intercept
Atm	0.914277709164314	0.0857222908356862	0.999999344641076	0.812678483281716	9742	1137	-0.0581965045192257	0.0423711122559328	-1.3734948511076	NA	NA	0.171444581671372	1.87026631124083	1	7.801663843155	8.37772305792282	6.51347273052065	-0.0581965045192257	-0.0581965045192257	-0.0581965045192257	NA	NA	random_intercept
Atmin	0.402667189084244	0.597332810915756	0.999999344641076	0.972744112055061	4202	6677	0.00822310474043603	0.0333602755283705	0.246493909603441	NA	NA	0.805334378168488	0.0607373012471015	1	8.45752295137613	11.6215654277182	10.8679418207605	0.00822310474043603	0.00822310474043603	0.00822310474043603	NA	NA	random_intercept
Atn1	0.301886203801015	0.698113796198985	0.999999344641076	0.987577644784499	3197	7682	0.0201094689737319	0.0387214195661828	0.519337080071683	NA	NA	0.603772407602031	0.269343635013353	1	6.92872185043125	10.0752811751665	10.2134153313176	0.0201094689737319	0.0201094689737319	0.0201094689737319	NA	NA	random_intercept
Atoh7	0.63317832815667	0.36682167184333	0.999999344641076	0.937945712787839	6627	4252	-0.0180621831241189	0.0530570543049849	-0.340429436965969	NA	NA	0.73364334368666	0.115792587389329	1	6.27201799308339	6.06308361403734	4.82299578569391	-0.0180621831241189	-0.0180621831241189	-0.0180621831241189	NA	NA	random_intercept
Atox1	0.336390711959212	0.663609288040788	0.999999344641076	0.984891217991552	3553	7326	0.0207163704049002	0.048548719897083	0.426713010122949	NA	NA	0.672781423918425	0.178365799929974	1	10.8081545019195	10.9575625813872	10.9972038050447	0.0207163704049002	0.0207163704049002	0.0207163704049002	NA	NA	random_intercept
Atp10a	0.496211420543056	0.503788579456944	0.999999344641076	0.962784915988622	5194	5685	0.000456669595959189	0.0480871117360216	0.0094967150130812	NA	NA	0.992422841086113	9.01873703895717e-05	1	6.45980774766809	7.800792689453	5.55391222824627	0.000456669595959189	0.000456669595959189	0.000456669595959189	NA	NA	random_intercept
Atp10d	0.710504601115684	0.289495398884316	0.999999344641076	0.917614702435791	7448	3431	-0.0313284972759783	0.0564102535070835	-0.555368843929133	NA	NA	0.578990797768632	0.307869012501186	1	5.92788975136205	6.86651035959374	6.18259055121205	-0.0313284972759783	-0.0313284972759783	-0.0313284972759783	NA	NA	random_intercept
